t,frame,x,y,z,doppler,snr_db
1783974166.712,1006,7.673,-0.0,-1.195,0.0,12.4
1783974166.764,1007,0.664,-0.886,-0.245,0.0,11.4
1783974166.764,1007,0.993,0.496,0.232,0.0,11.4
1783974166.764,1007,7.394,-0.938,0.872,0.0,12.4
1783974166.764,1007,7.565,-0.954,-0.4,0.0,15.0
1783974166.764,1007,6.862,1.909,2.751,0.0,15.0
1783974166.865,1008,7.412,1.92,0.581,0.0,13.5
1783974166.865,1008,7.46,2.196,0.715,0.0,13.2
1783974166.865,1008,7.678,0.488,-1.34,0.0,13.2
1783974166.967,1009,0.515,0.23,-0.06,0.0,13.9
1783974166.967,1009,7.571,-0.954,0.246,0.0,15.0
1783974166.967,1009,7.374,1.909,0.519,0.0,15.0
1783974166.967,1009,7.467,1.931,-0.394,0.0,11.6
1783974167.067,1010,0.508,0.248,0.048,0.0,14.3
1783974167.067,1010,7.519,1.941,0.064,0.0,13.2
1783974167.067,1010,7.627,1.456,-0.148,0.0,13.2
1783974167.067,1010,0.893,-0.24,0.256,0.325,17.6
1783974167.168,1011,7.478,2.196,-0.487,0.0,11.7
1783974167.269,1012,0.728,-0.851,-0.18,0.0,11.7
1783974167.269,1012,7.572,-0.954,-0.229,0.0,14.8
1783974167.269,1012,6.738,1.67,3.178,0.0,14.8
1783974167.269,1012,7.378,-1.213,2.097,0.0,12.8
1783974167.269,1012,6.928,1.699,-3.07,0.0,12.8
1783974167.269,1012,0.984,-0.262,0.243,-0.568,20.0
1783974167.37,1013,7.573,-0.954,-0.184,0.0,15.1
1783974167.37,1013,6.693,1.909,3.138,0.0,15.1
1783974167.37,1013,7.459,-0.724,1.864,0.0,14.6
1783974167.471,1014,0.322,-0.515,-0.062,0.0,12.9
1783974167.471,1014,7.573,-0.954,-0.197,0.0,15.3
1783974167.471,1014,6.628,1.67,3.402,0.0,15.3
1783974167.471,1014,0.94,-0.496,-0.397,-0.568,19.7
1783974167.573,1015,7.571,-0.954,0.258,0.0,16.0
1783974167.573,1015,7.347,1.909,0.824,0.0,16.0
1783974167.573,1015,7.514,1.941,0.274,0.0,12.9
1783974167.573,1015,7.144,-0.243,-3.036,0.0,12.9
1783974167.673,1016,0.318,-0.515,-0.079,0.0,13.0
1783974167.673,1016,0.316,-0.477,-0.214,0.0,13.0
1783974167.775,1017,0.304,-0.515,-0.122,0.0,13.4
1783974167.775,1017,0.713,-0.851,-0.233,0.0,11.9
1783974167.775,1017,1.016,0.496,0.091,0.0,11.9
1783974167.775,1017,7.529,1.952,-0.699,0.0,14.3
1783974167.775,1017,6.692,-0.976,3.905,0.0,14.3
1783974167.978,1019,0.316,-0.515,-0.088,0.0,13.6
1783974167.978,1019,0.307,-0.477,-0.227,0.0,13.6
1783974167.978,1019,0.655,-0.886,-0.269,0.0,12.1
1783974167.978,1019,0.961,0.603,0.023,0.0,12.1
1783974167.978,1019,7.537,-0.954,0.762,0.0,17.3
1783974167.978,1019,7.387,1.909,-0.29,0.0,17.3
1783974167.978,1019,7.54,1.952,-0.567,0.0,12.1
1783974168.079,1020,0.722,-0.851,-0.204,0.0,11.4
1783974168.079,1020,0.993,0.532,0.134,0.0,11.4
1783974168.079,1020,7.564,-0.954,0.405,0.0,18.4
1783974168.079,1020,7.608,-0.485,-1.478,0.0,13.3
1783974168.079,1020,7.232,2.184,1.798,0.0,13.3
1783974168.18,1021,0.3,-0.515,-0.131,0.0,13.9
1783974168.18,1021,7.552,-0.954,0.589,0.0,17.4
1783974168.18,1021,7.537,-0.485,-1.809,0.0,12.5
1783974168.18,1021,7.454,1.941,0.991,0.0,12.5
1783974168.28,1022,0.3,-0.515,-0.133,0.0,13.7
1783974168.28,1022,0.661,-0.886,-0.255,0.0,12.4
1783974168.28,1022,0.965,0.567,0.186,0.0,12.4
1783974168.28,1022,7.454,-0.954,1.352,0.0,14.2
1783974168.28,1022,7.41,1.67,-0.772,0.0,14.2
1783974168.28,1022,7.62,1.708,-0.021,0.0,11.3
1783974168.381,1023,0.669,-0.886,-0.232,0.0,11.8
1783974168.381,1023,1.02,0.496,0.0,0.0,11.8
1783974168.381,1023,7.669,-0.243,-1.196,0.0,13.2
1783974168.482,1024,0.3,-0.515,-0.131,0.0,13.8
1783974168.482,1024,7.492,-1.193,0.858,0.0,14.6
1783974168.482,1024,7.448,1.67,-0.17,0.0,14.6
1783974168.482,1024,6.896,-0.732,-3.59,0.0,11.9
1783974168.482,1024,7.487,1.952,1.059,0.0,11.9
1783974168.583,1025,0.718,-0.851,-0.219,0.0,11.3
1783974168.583,1025,1.02,0.496,-0.028,0.0,11.3
1783974168.583,1025,7.575,-0.954,0.032,0.0,14.5
1783974168.583,1025,6.797,1.67,3.049,0.0,14.5
1783974168.583,1025,7.616,1.708,-0.246,0.0,11.2
1783974168.685,1026,0.652,-0.886,-0.275,0.0,11.4
1783974168.685,1026,0.942,0.603,0.191,0.0,11.4
1783974168.685,1026,7.57,-0.954,0.274,0.0,15.3
1783974168.685,1026,7.519,-0.485,-1.881,0.0,12.7
1783974168.685,1026,7.405,1.941,1.308,0.0,12.7
1783974168.787,1027,0.304,-0.515,-0.122,0.0,13.6
1783974168.787,1027,0.657,-0.886,-0.264,0.0,11.5
1783974168.787,1027,0.903,0.603,0.329,0.0,11.5
1783974168.787,1027,7.55,-0.954,0.618,0.0,16.4
1783974168.787,1027,7.093,1.67,2.278,0.0,16.4
1783974168.787,1027,7.557,1.952,-0.257,0.0,11.7
1783974168.889,1028,0.664,-0.886,-0.246,0.0,12.0
1783974168.889,1028,1.02,0.496,0.015,0.0,12.0
1783974168.889,1028,7.541,-0.954,0.723,0.0,14.9
1783974168.889,1028,7.388,1.67,0.957,0.0,14.9
1783974168.889,1028,7.705,-0.483,-0.165,0.0,13.2
1783974168.99,1029,0.309,-0.515,-0.11,0.0,13.9
1783974168.99,1029,0.659,-0.886,-0.26,0.0,12.0
1783974168.99,1029,0.95,0.603,0.146,0.0,12.0
1783974168.99,1029,7.505,-0.954,1.029,0.0,15.2
1783974168.99,1029,7.208,1.909,-1.643,0.0,15.2
1783974168.99,1029,7.56,1.952,-0.172,0.0,11.8
1783974169.091,1030,0.312,-0.515,-0.101,0.0,13.7
1783974169.091,1030,0.276,-0.477,-0.263,0.0,13.7
1783974169.091,1030,0.654,-0.886,-0.272,0.0,12.0
1783974169.091,1030,0.96,0.603,0.034,0.0,12.0
1783974169.091,1030,7.425,-1.193,1.318,0.0,13.8
1783974169.091,1030,7.271,1.67,-1.624,0.0,13.8
1783974169.091,1030,7.166,-0.976,2.947,0.0,12.7
1783974169.091,1030,7.554,1.952,-0.339,0.0,12.7
1783974169.192,1031,0.662,-0.886,-0.252,0.0,12.4
1783974169.192,1031,1.014,0.496,0.113,0.0,12.4
1783974169.192,1031,7.476,-0.954,1.223,0.0,13.4
1783974169.192,1031,7.226,1.67,-1.814,0.0,13.4
1783974169.192,1031,7.56,1.952,-0.164,0.0,13.0
1783974169.293,1032,0.306,-0.515,-0.118,0.0,13.5
1783974169.293,1032,0.646,-0.886,-0.29,0.0,12.1
1783974169.293,1032,0.955,0.603,0.112,0.0,12.1
1783974169.293,1032,7.509,-0.954,1.0,0.0,14.0
1783974169.293,1032,7.311,1.67,-1.432,0.0,14.0
1783974169.293,1032,7.48,2.196,0.466,0.0,14.0
1783974169.393,1033,7.536,-0.954,0.766,0.0,15.9
1783974169.393,1033,7.54,-0.0,-1.857,0.0,12.0
1783974169.495,1034,0.651,-0.886,-0.278,0.0,11.9
1783974169.495,1034,0.91,0.603,0.31,0.0,11.9
1783974169.495,1034,7.557,-0.954,0.518,0.0,16.0
1783974169.495,1034,7.429,1.67,0.555,0.0,16.0
1783974169.596,1035,0.307,-0.515,-0.115,0.0,13.2
1783974169.596,1035,0.632,-0.886,-0.319,0.0,12.2
1783974169.596,1035,1.018,0.496,0.059,0.0,12.2
1783974169.596,1035,7.575,-0.954,0.064,0.0,16.0
1783974169.596,1035,7.403,1.213,-2.009,0.0,12.1
1783974169.596,1035,7.383,-1.699,1.707,0.0,12.1
1783974169.698,1036,7.574,-0.954,0.118,0.0,15.3
1783974169.698,1036,7.148,1.67,2.099,0.0,15.3
1783974169.798,1037,0.299,-0.515,-0.133,0.0,13.7
1783974169.798,1037,7.549,-0.954,0.631,0.0,15.4
1783974169.798,1037,6.436,1.67,-3.752,0.0,15.4
1783974169.798,1037,7.555,1.952,0.319,0.0,11.8
1783974169.798,1037,6.756,-0.488,-3.886,0.0,11.8
1783974169.9,1038,0.306,-0.515,-0.118,0.0,13.7
1783974169.9,1038,7.529,-1.193,0.435,0.0,15.4
1783974169.9,1038,7.403,1.67,-0.836,0.0,15.4
1783974169.9,1038,7.552,1.952,0.383,0.0,11.6
1783974170.001,1039,7.539,-1.193,0.184,0.0,14.2
1783974170.001,1039,7.328,1.67,1.343,0.0,14.2
1783974170.001,1039,7.554,1.952,0.343,0.0,11.3
1783974170.103,1040,0.3,-0.515,-0.133,0.0,13.4
1783974170.103,1040,7.557,-0.954,0.52,0.0,15.3
1783974170.103,1040,7.447,1.67,-0.225,0.0,15.3
1783974170.103,1040,7.21,0.971,-2.717,0.0,13.0
1783974170.103,1040,7.343,-1.456,2.067,0.0,13.0
1783974170.205,1041,0.302,-0.515,-0.128,0.0,13.3
1783974170.205,1041,7.534,-1.193,0.323,0.0,15.2
1783974170.205,1041,7.362,-0.965,2.123,0.0,12.1
1783974170.205,1041,6.914,1.931,-2.846,0.0,12.1
1783974170.205,1041,7.547,1.952,0.462,0.0,11.5
1783974170.307,1042,0.617,-0.886,-0.348,0.0,11.7
1783974170.307,1042,1.036,0.461,-0.012,0.0,11.7
1783974170.307,1042,7.565,-0.954,0.397,0.0,15.0
1783974170.307,1042,6.482,1.67,3.672,0.0,15.0
1783974170.307,1042,7.561,1.952,-0.111,0.0,11.3
1783974170.357,1043,0.306,-0.515,-0.116,0.0,13.9
1783974170.357,1043,0.595,-0.886,-0.384,0.0,11.7
1783974170.357,1043,0.895,0.674,0.177,0.0,11.7
1783974170.357,1043,7.551,-0.954,0.607,0.0,15.8
1783974170.357,1043,7.206,1.67,-1.892,0.0,15.8
1783974170.357,1043,7.531,1.952,0.68,0.0,12.3
1783974170.357,1043,7.382,-0.488,-2.5,0.0,12.3
1783974170.509,1044,0.302,-0.515,-0.127,0.0,13.5
1783974170.509,1044,7.545,-0.954,0.676,0.0,15.2
1783974170.509,1044,7.404,1.67,-0.827,0.0,15.2
1783974170.509,1044,7.52,1.699,-0.936,0.0,12.6
1783974170.61,1045,0.303,-0.515,-0.124,0.0,13.5
1783974170.61,1045,7.524,-1.193,0.508,0.0,13.9
1783974170.61,1045,7.447,1.67,0.211,0.0,13.9
1783974170.61,1045,7.526,1.952,0.737,0.0,13.1
1783974170.61,1045,7.413,-0.488,-2.407,0.0,13.1
1783974170.662,1046,0.301,-0.515,-0.13,0.0,13.4
1783974170.662,1046,7.541,-1.193,0.026,0.0,13.8
1783974170.662,1046,6.614,1.67,3.43,0.0,13.8
1783974170.662,1046,7.604,0.485,-1.502,0.0,13.6
1783974170.764,1047,7.569,-0.954,-0.298,0.0,14.1
1783974170.764,1047,6.66,1.67,3.339,0.0,14.1
1783974170.764,1047,7.652,1.464,-0.537,0.0,12.4
1783974170.915,1048,7.539,-1.193,-0.203,0.0,14.5
1783974170.915,1048,6.52,1.67,3.604,0.0,14.5
1783974170.966,1049,7.562,-0.954,-0.45,0.0,14.2
1783974170.966,1049,6.928,1.67,2.739,0.0,14.2
1783974170.966,1049,7.305,-0.965,2.309,0.0,12.3
1783974170.966,1049,6.81,1.931,-3.088,0.0,12.3
1783974171.067,1050,7.575,-0.954,-0.041,0.0,14.5
1783974171.067,1050,6.825,1.67,2.987,0.0,14.5
1783974171.067,1050,7.28,1.456,-2.278,0.0,12.9
1783974171.067,1050,7.291,-1.456,2.243,0.0,12.9
1783974171.168,1051,7.568,-0.954,0.337,0.0,15.2
1783974171.168,1051,7.363,1.67,1.136,0.0,15.2
1783974171.168,1051,7.458,1.952,1.247,0.0,12.0
1783974171.168,1051,7.359,-0.244,-2.603,0.0,12.0
1783974171.268,1052,7.573,-0.954,0.191,0.0,17.1
1783974171.369,1053,7.428,-0.699,-0.032,0.0,11.6
1783974171.369,1053,6.932,2.098,1.791,0.0,11.6
1783974171.369,1053,7.573,-0.954,-0.176,0.0,13.0
1783974171.369,1053,6.858,1.67,2.911,0.0,13.0
1783974171.471,1054,7.573,-0.954,-0.177,0.0,14.8
1783974171.471,1054,6.623,1.67,3.413,0.0,14.8
1783974171.471,1054,7.391,1.213,-2.051,0.0,12.4
1783974171.471,1054,7.5,-1.213,1.606,0.0,12.4
1783974171.572,1055,7.575,-0.954,-0.038,0.0,15.5
1783974171.572,1055,6.94,1.67,2.709,0.0,15.5
1783974171.572,1055,7.562,0.728,-1.61,0.0,13.3
1783974171.672,1056,7.573,-0.954,0.17,0.0,16.1
1783974171.672,1056,7.379,1.67,1.027,0.0,16.1
1783974171.672,1056,7.605,-0.724,1.126,0.0,13.7
1783974171.773,1057,7.574,-0.954,0.147,0.0,15.3
1783974171.773,1057,7.368,1.909,0.607,0.0,15.3
1783974171.773,1057,7.442,-0.488,-2.318,0.0,11.6
1783974171.773,1057,7.425,1.952,1.432,0.0,11.6
1783974171.875,1058,0.706,-0.851,-0.254,0.0,11.6
1783974171.875,1058,1.019,0.496,0.055,0.0,11.6
1783974171.875,1058,7.571,-0.954,0.258,0.0,16.1
1783974171.875,1058,7.398,1.67,0.879,0.0,16.1
1783974171.875,1058,7.724,-0.728,0.343,0.0,13.4
1783974171.976,1059,7.573,-0.954,-0.198,0.0,15.9
1783974171.976,1059,7.149,1.67,2.097,0.0,15.9
1783974171.976,1059,7.354,-1.456,2.028,0.0,13.0
1783974171.976,1059,7.391,1.213,-2.051,0.0,13.0
1783974172.078,1060,7.573,-0.954,-0.164,0.0,15.2
1783974172.078,1060,6.514,1.67,3.616,0.0,15.2
1783974172.178,1061,7.552,-0.954,-0.586,0.0,14.4
1783974172.178,1061,7.13,1.67,2.16,0.0,14.4
1783974172.178,1061,7.191,-0.724,2.72,0.0,12.9
1783974172.178,1061,6.444,1.931,-3.792,0.0,12.9
1783974172.279,1062,0.645,-0.886,-0.292,0.0,11.8
1783974172.279,1062,0.975,0.567,0.124,0.0,11.8
1783974172.279,1062,7.575,-0.954,-0.08,0.0,16.1
1783974172.279,1062,6.732,1.909,3.055,0.0,16.1
1783974172.279,1062,7.519,-0.965,1.47,0.0,13.0
1783974172.38,1063,0.664,-0.886,-0.247,0.0,11.6
1783974172.38,1063,1.02,0.496,0.0,0.0,11.6
1783974172.38,1063,7.574,-0.954,-0.134,0.0,15.8
1783974172.38,1063,7.081,1.67,2.315,0.0,15.8
1783974172.38,1063,7.644,-0.965,0.518,0.0,13.0
1783974172.481,1064,7.572,-0.954,0.21,0.0,17.2
1783974172.582,1065,7.572,-0.954,-0.232,0.0,15.7
1783974172.582,1065,6.534,1.67,3.58,0.0,15.7
1783974172.582,1065,7.503,-0.243,-1.988,0.0,11.6
1783974172.582,1065,6.847,2.67,2.511,0.0,11.6
1783974172.684,1066,7.575,-0.954,-0.044,0.0,15.5
1783974172.684,1066,7.339,0.243,-2.527,0.0,11.2
1783974172.684,1066,6.753,2.67,2.754,0.0,11.2
1783974172.786,1067,7.529,-0.949,0.203,0.0,15.1
1783974172.786,1067,7.696,-0.971,0.371,0.0,12.1
1783974172.786,1067,6.536,3.155,2.763,0.0,12.1
1783974172.887,1068,7.445,-0.938,0.091,0.0,12.0
1783974172.887,1068,6.859,1.876,2.398,0.0,12.0
1783974172.887,1068,7.573,-0.954,0.166,0.0,17.5
1783974172.887,1068,7.13,2.44,2.048,0.0,11.8
1783974172.887,1068,7.397,-0.488,-2.456,0.0,11.8
1783974172.988,1069,7.57,-0.954,0.28,0.0,15.4
1783974172.988,1069,7.221,1.67,1.835,0.0,15.4
1783974172.988,1069,7.025,2.427,2.252,0.0,12.6
1783974172.988,1069,7.409,-0.243,-2.313,0.0,12.6
1783974173.089,1070,7.574,-0.954,-0.144,0.0,14.0
1783974173.089,1070,7.359,1.67,1.16,0.0,14.0
1783974173.089,1070,7.487,-0.485,-2.004,0.0,12.8
1783974173.089,1070,6.479,2.67,3.348,0.0,12.8
1783974173.19,1071,7.574,-0.954,-0.157,0.0,15.0
1783974173.19,1071,6.705,1.67,3.247,0.0,15.0
1783974173.19,1071,7.55,-0.0,-1.816,0.0,12.0
1783974173.19,1071,6.576,2.912,2.931,0.0,12.0
1783974173.291,1072,7.575,-0.954,-0.0,0.0,15.5
1783974173.291,1072,6.92,1.193,2.998,0.0,15.5
1783974173.291,1072,7.726,-0.728,-0.296,0.0,13.1
1783974173.291,1072,6.543,2.912,3.002,0.0,13.1
1783974173.392,1073,7.566,-0.954,-0.372,0.0,14.2
1783974173.392,1073,6.856,1.67,2.915,0.0,14.2
1783974173.493,1074,0.723,-0.851,-0.2,0.0,11.6
1783974173.493,1074,1.013,0.496,0.117,0.0,11.6
1783974173.493,1074,7.487,-0.469,-0.211,0.0,11.7
1783974173.493,1074,6.753,2.111,2.502,0.0,11.7
1783974173.493,1074,7.531,-0.949,0.126,0.0,16.3
1783974173.594,1075,7.575,-0.954,-0.033,0.0,13.1
1783974173.594,1075,7.156,1.67,2.072,0.0,13.1
1783974173.594,1075,7.731,-0.728,-0.126,0.0,12.1
1783974173.594,1075,6.573,2.912,2.937,0.0,12.1
1783974173.696,1076,0.715,-0.851,-0.228,0.0,11.5
1783974173.696,1076,1.02,0.496,0.032,0.0,11.5
1783974173.696,1076,7.525,-1.193,0.501,0.0,13.1
1783974173.696,1076,7.45,1.67,-0.046,0.0,13.1
1783974173.696,1076,0.993,-0.742,0.642,-0.162,14.1
1783974173.797,1077,7.571,-0.954,0.24,0.0,14.9
1783974173.797,1077,1.116,-0.698,0.465,-0.162,17.8
1783974173.898,1078,0.669,-0.886,-0.233,0.0,11.3
1783974173.898,1078,1.018,0.496,0.059,0.0,11.3
1783974173.898,1078,7.573,-0.954,-0.179,0.0,14.7
1783974173.898,1078,6.626,1.432,3.513,0.0,14.7
1783974173.999,1079,0.668,-0.886,-0.234,0.0,12.0
1783974173.999,1079,0.974,0.567,0.127,0.0,12.0
1783974173.999,1079,7.522,-0.949,0.382,0.0,15.4
1783974173.999,1079,7.545,1.456,-1.127,0.0,13.0
1783974174.1,1080,7.369,-0.724,2.192,0.0,15.2
1783974174.1,1080,6.984,1.931,-2.67,0.0,15.2
1783974174.202,1081,0.671,-0.886,-0.225,0.0,11.9
1783974174.202,1081,1.02,0.496,0.003,0.0,11.9
1783974174.202,1081,7.391,-1.173,0.559,0.0,11.2
1783974174.202,1081,7.14,2.111,0.936,0.0,11.2
1783974174.202,1081,7.528,-0.949,0.244,0.0,14.7
1783974174.202,1081,7.452,-0.724,1.893,0.0,14.6
1783974174.303,1082,0.653,-0.886,-0.274,0.0,11.2
1783974174.303,1082,1.02,0.496,0.012,0.0,11.2
1783974174.303,1082,7.452,-0.704,0.53,0.0,11.7
1783974174.303,1082,7.039,1.876,1.8,0.0,11.7
1783974174.303,1082,7.558,-0.712,0.024,0.0,17.4
1783974174.403,1083,7.575,-0.954,-0.01,0.0,17.2
1783974174.403,1083,6.666,1.67,3.327,0.0,17.2
1783974174.403,1083,7.154,-0.965,2.744,0.0,13.3
1783974174.403,1083,7.427,1.931,-0.864,0.0,13.3
1783974174.503,1084,7.57,-0.954,-0.289,0.0,16.2
1783974174.503,1084,6.718,1.67,3.22,0.0,16.2
1783974174.503,1084,7.434,-1.456,1.708,0.0,13.7
1783974174.503,1084,7.502,0.485,-1.947,0.0,13.7
1783974174.604,1085,7.571,-0.954,-0.251,0.0,16.9
1783974174.604,1085,6.939,1.909,2.551,0.0,16.9
1783974174.705,1086,0.716,-0.851,-0.225,0.0,11.6
1783974174.705,1086,1.011,0.496,0.135,0.0,11.6
1783974174.705,1086,7.238,-0.699,1.666,0.0,12.0
1783974174.705,1086,7.237,-1.399,1.152,0.0,12.0
1783974174.705,1086,7.557,-0.954,-0.528,0.0,16.4
1783974174.705,1086,7.135,1.67,2.144,0.0,16.4
1783974174.705,1086,7.397,1.699,-1.646,0.0,12.1
1783974174.705,1086,7.346,-1.456,2.057,0.0,12.1
1783974174.805,1087,0.719,-0.851,-0.216,0.0,11.7
1783974174.805,1087,1.016,0.496,0.087,0.0,11.7
1783974174.805,1087,7.601,-0.716,-0.058,0.0,17.2
1783974174.805,1087,6.827,1.909,2.835,0.0,17.2
1783974174.805,1087,7.475,1.931,0.193,0.0,13.7
1783974174.855,1088,0.721,-0.851,-0.208,0.0,11.7
1783974174.855,1088,0.877,0.603,0.393,0.0,11.7
1783974174.855,1088,7.532,-0.949,0.009,0.0,16.8
1783974174.855,1088,6.713,1.898,2.995,0.0,16.8
1783974174.855,1088,7.523,1.689,-0.429,0.0,15.5
1783974174.855,1088,6.618,-0.965,3.861,0.0,15.5
1783974175.007,1089,0.722,-0.851,-0.204,0.0,12.3
1783974175.007,1089,1.001,0.532,0.047,0.0,12.3
1783974175.007,1089,7.57,-0.954,-0.277,0.0,15.6
1783974175.007,1089,7.153,1.432,2.255,0.0,15.6
1783974175.007,1089,7.528,1.689,-0.33,0.0,14.9
1783974175.007,1089,7.5,-0.965,1.566,0.0,14.9
1783974175.108,1090,0.722,-0.851,-0.205,0.0,12.5
1783974175.108,1090,1.02,0.496,0.015,0.0,12.5
1783974175.108,1090,7.571,1.213,-1.232,0.0,13.5
1783974175.108,1090,7.354,-1.213,2.182,0.0,13.5
1783974175.158,1091,0.717,-0.851,-0.22,0.0,11.6
1783974175.158,1091,1.02,0.496,-0.016,0.0,11.6
1783974175.158,1091,7.385,-1.173,0.627,0.0,12.1
1783974175.158,1091,7.575,-0.954,-0.088,0.0,16.7
1783974175.158,1091,6.916,1.432,2.9,0.0,16.7
1783974175.158,1091,7.497,1.689,-0.758,0.0,13.9
1783974175.26,1092,0.716,-0.851,-0.224,0.0,12.0
1783974175.26,1092,0.965,0.567,0.185,0.0,12.0
1783974175.26,1092,7.559,-0.954,-0.501,0.0,16.1
1783974175.26,1092,6.83,1.67,2.975,0.0,16.1
1783974175.26,1092,7.616,1.213,-0.909,0.0,15.8
1783974175.26,1092,7.501,-0.971,1.763,0.0,15.8
1783974175.411,1093,7.526,1.689,-0.376,0.0,15.4
1783974175.411,1093,6.862,-0.965,3.409,0.0,15.4
1783974175.462,1094,7.601,-0.716,-0.04,0.0,15.1
1783974175.462,1094,7.119,1.67,2.197,0.0,15.1
1783974175.462,1094,7.48,1.699,-1.213,0.0,13.7
1783974175.462,1094,6.981,-1.213,3.178,0.0,13.7
1783974175.563,1095,0.726,-0.851,-0.188,0.0,12.0
1783974175.563,1095,0.942,0.567,0.278,0.0,12.0
1783974175.563,1095,7.595,-0.716,0.315,0.0,14.0
1783974175.563,1095,7.455,1.931,-0.571,0.0,13.7
1783974175.563,1095,7.147,-0.965,2.76,0.0,13.7
1783974175.714,1096,7.594,-0.716,0.335,0.0,15.5
1783974175.714,1096,7.531,1.689,-0.264,0.0,14.0
1783974175.765,1097,7.573,-0.954,-0.175,0.0,15.7
1783974175.765,1097,6.458,1.67,3.715,0.0,15.7
1783974175.765,1097,7.626,1.456,-0.184,0.0,14.4
1783974175.866,1098,0.715,-0.851,-0.228,0.0,11.6
1783974175.866,1098,0.907,0.603,0.318,0.0,11.6
1783974175.866,1098,7.569,-0.954,-0.316,0.0,15.8
1783974175.866,1098,7.751,-0.485,0.035,0.0,14.1
1783974175.966,1099,7.571,-0.954,-0.255,0.0,16.1
1783974175.966,1099,6.615,1.67,3.427,0.0,16.1
1783974175.966,1099,7.678,-0.728,0.909,0.0,12.1
1783974176.067,1100,0.723,-0.851,-0.201,0.0,11.7
1783974176.067,1100,1.019,0.496,0.038,0.0,11.7
1783974176.067,1100,7.575,-0.954,-0.028,0.0,15.9
1783974176.067,1100,7.665,-0.728,1.015,0.0,12.3
1783974176.168,1101,0.726,-0.851,-0.188,0.0,11.6
1783974176.168,1101,1.013,0.496,0.117,0.0,11.6
1783974176.168,1101,7.573,-0.954,-0.199,0.0,14.3
1783974176.168,1101,6.521,1.67,3.603,0.0,14.3
1783974176.168,1101,7.496,-1.213,1.627,0.0,12.0
1783974176.168,1101,7.02,1.213,-3.09,0.0,12.0
1783974176.27,1102,0.719,-0.851,-0.213,0.0,12.0
1783974176.27,1102,1.02,0.496,0.032,0.0,12.0
1783974176.27,1102,7.575,-0.954,-0.091,0.0,16.9
1783974176.27,1102,7.681,-0.728,0.885,0.0,14.7
1783974176.371,1103,0.723,-0.851,-0.2,0.0,11.5
1783974176.371,1103,1.02,0.496,-0.011,0.0,11.5
1783974176.371,1103,7.554,-0.954,-0.572,0.0,16.0
1783974176.371,1103,6.495,1.432,3.75,0.0,16.0
1783974176.371,1103,7.506,1.689,-0.658,0.0,13.5
1783974176.471,1104,0.708,-0.851,-0.25,0.0,11.6
1783974176.471,1104,1.018,0.496,0.072,0.0,11.6
1783974176.471,1104,7.571,-0.954,-0.257,0.0,16.6
1783974176.471,1104,6.508,1.67,3.627,0.0,16.6
1783974176.471,1104,7.456,-1.213,1.803,0.0,13.2
1783974176.471,1104,7.271,1.213,-2.442,0.0,13.2
1783974176.572,1105,0.728,-0.851,-0.181,0.0,11.6
1783974176.572,1105,0.965,0.567,0.186,0.0,11.6
1783974176.572,1105,7.574,-0.954,-0.127,0.0,16.1
1783974176.572,1105,7.049,0.954,2.773,0.0,16.1
1783974176.572,1105,7.482,1.689,-0.893,0.0,12.7
1783974176.673,1106,7.575,-0.954,-0.014,0.0,15.4
1783974176.673,1106,6.633,1.67,3.393,0.0,15.4
1783974176.673,1106,7.455,1.699,-1.359,0.0,12.7
1783974176.673,1106,7.181,-1.213,2.695,0.0,12.7
1783974176.773,1107,7.575,-0.954,-0.077,0.0,15.6
1783974176.773,1107,7.416,1.213,-1.958,0.0,11.5
1783974176.773,1107,6.843,-1.699,3.254,0.0,11.5
1783974176.875,1108,0.728,-0.851,-0.181,0.0,11.3
1783974176.875,1108,1.018,0.496,0.072,0.0,11.3
1783974176.875,1108,7.574,-0.954,-0.131,0.0,16.0
1783974176.875,1108,6.543,1.67,3.563,0.0,16.0
1783974176.875,1108,7.721,-0.728,0.414,0.0,12.3
1783974176.976,1109,0.726,-0.851,-0.189,0.0,12.0
1783974176.976,1109,0.912,0.603,0.304,0.0,12.0
1783974176.976,1109,7.574,-0.954,-0.118,0.0,17.2
1783974177.077,1110,7.54,-1.193,-0.156,0.0,15.5
1783974177.077,1110,6.531,1.432,3.687,0.0,15.5
1783974177.077,1110,7.574,1.699,0.229,0.0,12.6
1783974177.077,1110,6.966,-0.971,-3.293,0.0,12.6
1783974177.178,1111,0.72,-0.851,-0.21,0.0,11.9
1783974177.178,1111,1.02,0.496,0.027,0.0,11.9
1783974177.178,1111,7.573,-0.954,-0.193,0.0,15.9
1783974177.178,1111,6.719,1.67,3.218,0.0,15.9
1783974177.178,1111,7.482,2.196,0.429,0.0,11.8
1783974177.178,1111,7.299,-0.0,-2.777,0.0,11.8
1783974177.279,1112,0.708,-0.851,-0.249,0.0,11.7
1783974177.279,1112,0.976,0.567,0.112,0.0,11.7
1783974177.279,1112,7.555,-0.954,-0.554,0.0,15.2
1783974177.279,1112,6.78,1.67,3.087,0.0,15.2
1783974177.279,1112,7.499,1.456,-1.4,0.0,12.8
1783974177.279,1112,7.477,-1.213,1.71,0.0,12.8
1783974177.38,1113,0.669,-0.886,-0.232,0.0,12.1
1783974177.38,1113,0.955,0.567,0.229,0.0,12.1
1783974177.38,1113,7.54,-1.193,0.128,0.0,17.0
1783974177.38,1113,7.511,1.941,-0.358,0.0,12.0
