t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1783974080.835,static,metal,51.2,7.6,0.0,1.37,5,7.52,-0.95,0.62
1783974080.835,static,metal,49.5,7.69,0.0,2.02,5,7.47,1.77,0.43
1783974080.835,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974080.835,static,metal,49.0,7.64,0.0,1.62,4,7.43,1.3,-1.21
1783974080.835,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974080.835,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974080.917,static,fabric,13.8,1.14,0.0,0.38,4,0.67,-0.88,-0.25
1783974080.917,unknown,fabric,13.9,1.12,0.0,0.33,3,1.01,0.48,0.0
1783974080.917,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974080.917,static,metal,51.2,7.6,0.0,1.38,5,7.52,-0.97,0.5
1783974080.917,static,metal,49.5,7.69,0.0,2.02,5,7.47,1.77,0.43
1783974080.917,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974080.917,static,metal,49.0,7.64,0.0,1.75,5,7.46,1.26,-1.12
1783974080.917,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974080.917,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974080.98,static,fabric,13.8,1.14,0.0,0.38,4,0.67,-0.89,-0.24
1783974080.98,unknown,fabric,13.9,1.12,0.0,0.33,3,1.01,0.48,0.0
1783974080.98,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974080.98,static,metal,51.2,7.6,0.0,1.39,5,7.53,-0.97,0.43
1783974080.98,static,metal,49.5,7.69,0.0,2.02,5,7.47,1.77,0.43
1783974080.98,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974080.98,static,metal,49.0,7.65,0.0,1.87,5,7.48,1.27,-1.0
1783974080.98,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974080.98,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.042,static,fabric,13.8,1.14,0.0,0.37,4,0.67,-0.89,-0.24
1783974081.042,unknown,fabric,13.9,1.12,0.0,0.33,3,1.01,0.48,0.0
1783974081.042,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.042,static,metal,51.2,7.61,0.0,1.35,5,7.54,-0.98,0.31
1783974081.042,static,metal,49.5,7.69,0.0,2.02,5,7.47,1.77,0.43
1783974081.042,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.042,static,metal,49.0,7.67,0.0,1.91,5,7.5,1.37,-0.82
1783974081.042,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.042,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.107,static,fabric,13.8,1.14,0.0,0.37,4,0.67,-0.89,-0.23
1783974081.107,static,fabric,13.9,1.12,0.0,0.33,3,1.0,0.51,0.06
1783974081.107,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.107,static,metal,51.2,7.62,0.0,1.35,5,7.55,-0.96,0.24
1783974081.107,static,metal,49.5,7.69,0.0,2.02,5,7.47,1.77,0.43
1783974081.107,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.107,static,metal,49.0,7.67,0.0,1.98,5,7.5,1.44,-0.64
1783974081.107,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.107,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.166,static,fabric,13.8,1.14,0.0,0.36,4,0.67,-0.89,-0.23
1783974081.166,static,fabric,13.9,1.12,0.0,0.32,3,0.98,0.53,0.09
1783974081.166,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.166,static,metal,51.2,7.62,0.0,1.36,5,7.55,-0.96,0.26
1783974081.166,static,metal,49.5,7.71,0.0,1.97,5,7.47,1.86,0.42
1783974081.166,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.166,static,metal,49.0,7.67,0.0,1.88,5,7.48,1.48,-0.82
1783974081.166,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.166,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.229,static,fabric,13.8,1.14,0.0,0.36,4,0.67,-0.89,-0.22
1783974081.229,static,fabric,13.9,1.12,0.0,0.32,3,0.97,0.55,0.12
1783974081.229,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.229,static,metal,51.2,7.62,0.0,1.36,5,7.56,-0.96,0.28
1783974081.229,static,metal,49.6,7.72,0.0,1.93,5,7.47,1.92,0.41
1783974081.229,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.229,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.229,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.229,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.296,static,fabric,13.8,1.13,0.0,0.35,4,0.67,-0.88,-0.23
1783974081.296,static,fabric,13.9,1.12,0.0,0.32,3,0.98,0.54,0.11
1783974081.296,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.296,static,metal,51.2,7.62,0.0,1.37,5,7.55,-0.96,0.34
1783974081.296,static,metal,49.6,7.73,0.0,1.88,5,7.47,1.95,0.41
1783974081.296,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.296,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.296,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.296,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.379,static,fabric,13.8,1.13,0.0,0.35,4,0.68,-0.88,-0.23
1783974081.379,static,fabric,13.9,1.13,0.0,0.32,3,0.98,0.54,0.11
1783974081.379,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.379,static,metal,51.2,7.63,0.0,1.39,5,7.57,-0.92,0.31
1783974081.379,static,metal,49.6,7.74,0.0,1.85,5,7.47,1.98,0.41
1783974081.379,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.379,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.379,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.379,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.444,static,fabric,13.8,1.13,0.0,0.34,4,0.68,-0.88,-0.24
1783974081.444,static,fabric,13.9,1.13,0.0,0.32,3,0.99,0.53,0.1
1783974081.444,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.444,static,metal,51.2,7.64,0.0,1.4,6,7.58,-0.88,0.3
1783974081.444,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.444,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.444,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.444,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.444,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.507,static,fabric,13.8,1.13,0.0,0.34,4,0.67,-0.87,-0.25
1783974081.507,static,fabric,13.9,1.12,0.0,0.32,3,0.97,0.54,0.15
1783974081.507,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.507,static,metal,51.1,7.63,0.0,1.45,6,7.58,-0.87,0.35
1783974081.507,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.507,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.507,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.507,static,metal,49.2,7.75,0.0,0.43,2,7.62,-0.1,-1.43
1783974081.507,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.568,static,fabric,13.8,1.13,0.0,0.33,4,0.67,-0.87,-0.27
1783974081.568,static,fabric,13.9,1.12,0.0,0.33,3,0.97,0.53,0.16
1783974081.568,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.568,static,metal,51.0,7.63,0.0,1.49,6,7.57,-0.88,0.41
1783974081.568,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.568,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.568,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.568,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.633,static,fabric,13.8,1.13,0.0,0.33,4,0.67,-0.87,-0.28
1783974081.633,static,fabric,13.9,1.12,0.0,0.33,3,0.97,0.53,0.17
1783974081.633,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.633,static,metal,50.9,7.62,0.0,1.55,6,7.56,-0.89,0.5
1783974081.633,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.633,static,metal,48.3,7.75,0.0,0.69,2,6.89,-0.52,-3.52
1783974081.633,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.633,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.697,static,fabric,13.8,1.13,0.0,0.32,4,0.66,-0.87,-0.29
1783974081.697,static,fabric,13.9,1.11,0.0,0.33,3,0.96,0.53,0.18
1783974081.697,unknown,metal,50.6,7.6,0.0,1.45,5,7.54,-0.92,0.24
1783974081.697,static,metal,50.9,7.62,0.0,1.6,6,7.55,-0.88,0.5
1783974081.697,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.697,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.697,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.762,static,fabric,13.8,1.13,0.0,0.32,4,0.66,-0.87,-0.3
1783974081.762,static,fabric,13.9,1.11,0.0,0.33,3,0.96,0.53,0.18
1783974081.762,static,metal,50.9,7.61,0.0,1.65,6,7.55,-0.88,0.5
1783974081.762,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.762,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.762,static,metal,48.2,7.76,0.0,0.56,2,7.05,-1.46,2.9
1783974081.842,static,fabric,13.8,1.13,0.0,0.32,4,0.67,-0.87,-0.29
1783974081.842,static,fabric,13.9,1.1,0.0,0.34,3,0.96,0.53,0.15
1783974081.842,static,metal,50.9,7.62,0.0,1.64,6,7.57,-0.87,0.28
1783974081.842,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.842,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.842,static,metal,48.2,7.73,0.0,0.51,2,7.15,-1.29,2.65
1783974081.905,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974081.905,static,fabric,13.9,1.1,0.0,0.34,3,0.96,0.53,0.12
1783974081.905,unknown,metal,50.9,7.61,0.0,1.65,6,7.57,-0.8,0.01
1783974081.905,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.905,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.905,static,metal,48.2,7.72,0.0,0.49,2,7.22,-1.18,2.48
1783974081.967,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974081.967,static,fabric,13.9,1.1,0.0,0.35,3,0.95,0.53,0.11
1783974081.967,unknown,metal,51.0,7.61,0.0,1.67,6,7.57,-0.76,-0.17
1783974081.967,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974081.967,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974081.967,static,metal,48.2,7.72,0.0,0.48,2,7.26,-1.1,2.38
1783974082.035,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.035,static,fabric,13.9,1.1,0.0,0.35,3,0.95,0.53,0.11
1783974082.035,unknown,metal,50.9,7.59,0.0,1.72,6,7.56,-0.63,-0.35
1783974082.035,static,metal,49.6,7.73,0.0,1.8,5,7.45,2.0,0.46
1783974082.035,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974082.035,static,metal,48.2,7.72,0.0,0.48,2,7.26,-1.1,2.38
1783974082.098,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.098,static,fabric,13.9,1.1,0.0,0.35,3,0.95,0.53,0.11
1783974082.098,unknown,metal,50.9,7.56,0.0,1.8,6,7.53,-0.5,-0.54
1783974082.098,static,metal,49.6,7.75,0.0,1.75,5,7.47,1.98,0.59
1783974082.098,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974082.098,static,metal,48.2,7.72,0.0,0.48,2,7.26,-1.1,2.38
1783974082.161,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.161,static,fabric,13.9,1.1,0.0,0.35,3,0.95,0.53,0.11
1783974082.161,unknown,metal,50.9,7.55,0.0,1.88,6,7.51,-0.42,-0.67
1783974082.161,static,metal,49.5,7.76,0.0,1.69,5,7.48,1.97,0.67
1783974082.161,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974082.161,static,metal,48.2,7.72,0.0,0.48,2,7.26,-1.1,2.38
1783974082.242,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.242,static,fabric,13.9,1.1,0.0,0.35,3,0.95,0.53,0.11
1783974082.242,unknown,metal,50.9,7.55,0.0,1.95,7,7.5,-0.36,-0.76
1783974082.242,static,metal,49.5,7.74,0.0,1.7,5,7.42,1.96,0.95
1783974082.242,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974082.242,static,metal,48.2,7.72,0.0,0.48,2,7.26,-1.1,2.38
1783974082.306,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.306,static,fabric,13.9,1.1,0.0,0.35,3,0.95,0.53,0.11
1783974082.306,unknown,metal,50.7,7.56,0.0,2.0,7,7.51,-0.51,-0.73
1783974082.306,unknown,metal,49.5,7.67,0.0,1.75,5,7.3,1.92,1.38
1783974082.306,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974082.306,static,metal,48.2,7.72,0.0,0.48,2,7.26,-1.1,2.38
1783974082.37,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.37,static,fabric,13.9,1.1,0.0,0.35,3,0.95,0.53,0.11
1783974082.37,unknown,metal,50.7,7.58,0.0,2.05,7,7.52,-0.6,-0.72
1783974082.37,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.37,static,metal,49.0,7.68,0.0,1.79,5,7.47,1.51,-0.94
1783974082.37,static,metal,48.2,7.72,0.0,0.48,2,7.26,-1.1,2.38
1783974082.434,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.434,static,fabric,13.9,1.04,0.0,0.34,3,0.93,0.39,0.22
1783974082.434,unknown,metal,50.7,7.61,0.0,2.04,7,7.5,-0.56,-1.21
1783974082.434,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.434,static,metal,49.0,7.64,0.0,1.89,5,7.42,1.63,-0.74
1783974082.434,unknown,metal,48.2,7.62,0.0,0.6,2,7.36,-1.05,1.66
1783974082.497,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.497,static,fabric,13.9,1.01,0.0,0.34,2,0.92,0.3,0.29
1783974082.497,unknown,metal,50.7,7.61,0.0,2.04,7,7.5,-0.56,-1.21
1783974082.497,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.497,static,metal,48.8,7.65,0.0,1.9,5,7.44,1.72,-0.33
1783974082.497,unknown,metal,48.2,7.58,0.0,0.69,3,7.43,-1.0,1.17
1783974082.564,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.564,static,fabric,13.9,1.01,0.0,0.33,2,0.91,0.24,0.34
1783974082.564,unknown,metal,50.7,7.61,0.0,2.04,7,7.5,-0.56,-1.21
1783974082.564,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.564,unknown,metal,48.8,7.66,0.0,1.92,5,7.46,1.78,-0.06
1783974082.564,unknown,metal,48.8,7.58,0.0,0.76,3,7.47,-0.97,0.84
1783974082.564,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974082.625,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.625,static,fabric,13.9,1.0,0.0,0.33,2,0.91,0.2,0.37
1783974082.625,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974082.625,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.625,unknown,metal,48.8,7.7,0.0,1.89,5,7.49,1.78,-0.08
1783974082.625,unknown,metal,49.3,7.58,0.0,0.75,3,7.5,-0.96,0.56
1783974082.625,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974082.625,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974082.709,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.709,unknown,fabric,13.9,1.0,0.0,0.32,2,0.91,0.18,0.39
1783974082.709,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974082.709,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.709,unknown,metal,48.4,7.73,0.0,1.85,5,7.52,1.79,-0.08
1783974082.709,unknown,metal,49.3,7.59,0.0,0.75,3,7.52,-0.96,0.38
1783974082.709,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974082.709,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974082.772,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.772,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974082.772,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974082.772,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.772,unknown,metal,48.4,7.74,0.0,1.82,5,7.53,1.8,-0.07
1783974082.772,unknown,metal,49.8,7.6,0.0,0.75,3,7.54,-0.96,0.26
1783974082.772,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974082.772,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974082.837,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.837,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974082.837,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974082.837,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.837,unknown,metal,48.4,7.76,0.0,1.79,5,7.54,1.8,-0.06
1783974082.837,unknown,metal,49.8,7.61,0.0,0.72,3,7.54,-0.95,0.23
1783974082.837,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974082.837,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974082.903,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.903,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974082.903,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974082.903,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.903,unknown,metal,48.4,7.77,0.0,1.76,5,7.57,1.77,-0.07
1783974082.903,unknown,metal,49.8,7.61,0.0,0.68,3,7.54,-0.99,0.2
1783974082.903,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974082.903,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974082.964,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974082.964,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974082.964,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974082.964,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974082.964,unknown,metal,48.2,7.78,0.0,1.74,5,7.58,1.75,-0.08
1783974082.964,unknown,metal,49.8,7.61,0.0,0.65,3,7.54,-1.02,0.18
1783974082.964,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974082.964,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.027,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974083.027,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.027,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.027,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.027,unknown,metal,48.2,7.79,0.0,1.71,5,7.59,1.76,-0.03
1783974083.027,unknown,metal,50.4,7.62,0.0,0.64,3,7.54,-1.04,0.08
1783974083.027,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.027,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.089,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974083.089,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.089,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.089,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.089,unknown,metal,48.2,7.77,0.0,1.73,5,7.56,1.74,-0.28
1783974083.089,unknown,metal,50.4,7.61,0.0,0.64,3,7.55,-0.97,0.05
1783974083.089,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.089,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.172,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974083.172,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.172,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.172,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.172,static,metal,48.2,7.76,0.0,1.75,5,7.55,1.73,-0.44
1783974083.172,unknown,metal,50.4,7.61,0.0,0.65,3,7.55,-0.92,0.04
1783974083.172,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.172,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.235,static,fabric,13.8,1.13,0.0,0.31,4,0.67,-0.87,-0.28
1783974083.235,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.235,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.235,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.235,static,metal,48.2,7.74,0.0,1.76,5,7.53,1.67,-0.68
1783974083.235,unknown,metal,50.4,7.61,0.0,0.65,3,7.56,-0.87,0.06
1783974083.235,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.235,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.303,static,fabric,13.8,1.13,0.0,0.31,4,0.68,-0.86,-0.26
1783974083.303,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.303,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.303,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.303,static,metal,48.1,7.73,0.0,1.77,5,7.5,1.58,-0.99
1783974083.303,unknown,metal,50.6,7.61,0.0,0.65,3,7.56,-0.86,0.09
1783974083.303,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.303,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.363,static,fabric,13.8,1.13,0.0,0.3,4,0.69,-0.86,-0.26
1783974083.363,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.363,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.363,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.363,static,metal,48.1,7.73,0.0,1.77,5,7.49,1.52,-1.19
1783974083.363,unknown,metal,50.6,7.61,0.0,0.65,3,7.56,-0.85,0.11
1783974083.363,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.363,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.426,static,fabric,13.8,1.13,0.0,0.3,4,0.7,-0.86,-0.25
1783974083.426,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.426,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.426,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.426,static,metal,48.1,7.73,0.0,1.75,5,7.45,1.5,-1.42
1783974083.426,unknown,metal,50.6,7.61,0.0,0.68,3,7.56,-0.87,0.16
1783974083.426,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.426,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.49,static,fabric,13.8,1.13,0.0,0.29,4,0.7,-0.85,-0.25
1783974083.49,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.49,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.49,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.49,static,metal,48.1,7.73,0.0,1.73,5,7.43,1.46,-1.54
1783974083.49,unknown,metal,50.6,7.61,0.0,0.68,3,7.55,-0.87,0.25
1783974083.49,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.49,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
1783974083.571,static,fabric,13.8,1.07,0.0,0.3,4,0.66,-0.81,-0.23
1783974083.571,unknown,fabric,13.9,1.0,0.0,0.32,2,0.9,0.16,0.41
1783974083.571,unknown,metal,50.7,7.67,0.0,2.02,6,7.52,-0.41,-1.43
1783974083.571,unknown,metal,49.5,7.64,0.0,1.79,5,7.21,1.9,1.65
1783974083.571,static,metal,48.1,7.73,0.0,1.71,5,7.42,1.43,-1.62
1783974083.571,unknown,metal,50.6,7.61,0.0,0.7,3,7.55,-0.85,0.35
1783974083.571,static,metal,48.8,7.65,0.0,1.04,2,7.13,1.68,-2.21
1783974083.571,static,metal,51.0,7.64,0.0,0.53,2,6.55,1.67,3.55
