t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1783973645.343,static,metal,46.3,8.44,0.0,1.12,3,7.76,-2.87,-1.69
1783973645.405,static,fabric,13.1,1.09,0.0,0.44,5,0.65,-0.85,-0.22
1783973645.405,static,metal,49.1,7.56,0.0,2.31,8,7.42,-0.96,1.13
1783973645.405,static,metal,48.6,7.61,0.0,2.97,11,7.3,1.8,-1.19
1783973645.405,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.405,static,metal,47.4,8.45,0.0,0.57,3,7.92,-2.6,-1.39
1783973645.405,static,metal,46.7,8.46,0.0,0.42,3,8.46,0.22,0.02
1783973645.405,static,metal,50.5,7.62,0.0,1.35,4,6.9,2.08,2.47
1783973645.405,static,metal,46.3,8.44,0.0,1.22,3,7.74,-2.86,-1.78
1783973645.468,static,fabric,13.1,1.1,0.0,0.43,5,0.66,-0.86,-0.22
1783973645.468,static,metal,49.1,7.62,0.0,2.33,9,7.51,-0.84,0.99
1783973645.468,static,metal,48.6,7.61,0.0,2.94,11,7.29,1.85,-1.15
1783973645.468,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.468,static,metal,47.4,8.45,0.0,0.57,3,7.92,-2.6,-1.39
1783973645.468,static,metal,46.7,8.46,0.0,0.42,3,8.46,0.22,0.02
1783973645.468,static,metal,50.0,7.62,0.0,1.28,4,6.94,2.1,2.33
1783973645.468,static,metal,46.7,8.44,0.0,1.16,3,7.71,-2.84,-1.95
1783973645.548,static,fabric,13.2,1.11,0.0,0.43,5,0.67,-0.86,-0.22
1783973645.548,static,metal,49.1,7.66,0.0,2.34,9,7.57,-0.78,0.91
1783973645.548,static,metal,48.1,7.6,0.0,2.94,11,7.26,1.9,-1.18
1783973645.548,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.548,static,metal,47.4,8.45,0.0,0.57,3,7.92,-2.6,-1.39
1783973645.548,static,metal,46.7,8.46,0.0,0.42,3,8.46,0.22,0.02
1783973645.548,static,metal,50.0,7.62,0.0,1.21,3,6.98,2.08,2.22
1783973645.548,static,metal,46.7,8.45,0.0,1.11,3,7.69,-2.84,-2.05
1783973645.61,static,fabric,13.2,1.12,0.0,0.42,5,0.67,-0.87,-0.22
1783973645.61,static,metal,49.1,7.69,0.0,2.35,9,7.6,-0.74,0.86
1783973645.61,unknown,metal,48.1,7.59,0.0,2.94,11,7.24,1.93,-1.2
1783973645.61,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.61,static,metal,46.7,8.46,0.0,0.42,3,8.46,0.22,0.02
1783973645.61,static,metal,50.0,7.62,0.0,1.15,3,7.01,2.06,2.15
1783973645.61,static,metal,46.7,8.45,0.0,1.08,3,7.67,-2.83,-2.12
1783973645.674,static,fabric,13.2,1.12,0.0,0.41,5,0.68,-0.87,-0.22
1783973645.674,static,metal,48.8,7.7,0.0,2.37,9,7.63,-0.71,0.81
1783973645.674,unknown,metal,47.5,7.58,0.0,2.94,11,7.23,1.94,-1.19
1783973645.674,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.674,static,metal,46.7,8.46,0.0,0.42,3,8.46,0.22,0.02
1783973645.674,static,metal,50.0,7.62,0.0,1.1,3,7.02,2.06,2.13
1783973645.674,static,metal,46.7,8.45,0.0,1.02,3,7.66,-2.76,-2.26
1783973645.737,static,fabric,13.2,1.13,0.0,0.41,5,0.68,-0.88,-0.21
1783973645.737,static,metal,48.8,7.66,0.0,2.38,9,7.58,-0.77,0.77
1783973645.737,static,metal,47.5,7.58,0.0,2.94,11,7.23,1.93,-1.18
1783973645.737,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.737,static,metal,46.7,8.46,0.0,0.41,3,8.45,0.29,0.17
1783973645.737,static,metal,50.0,7.63,0.0,1.06,3,7.03,2.07,2.12
1783973645.737,static,metal,46.7,8.45,0.0,0.94,3,7.63,-2.72,-2.41
1783973645.801,static,fabric,13.2,1.13,0.0,0.4,5,0.68,-0.87,-0.21
1783973645.801,static,metal,48.8,7.63,0.0,2.39,9,7.55,-0.82,0.77
1783973645.801,unknown,metal,47.4,7.58,0.0,2.94,11,7.23,1.9,-1.2
1783973645.801,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.801,static,metal,46.7,8.46,0.0,0.41,3,8.45,0.33,0.27
1783973645.801,static,metal,50.0,7.63,0.0,1.03,3,7.03,2.07,2.11
1783973645.801,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973645.868,static,fabric,13.2,1.13,0.0,0.4,5,0.69,-0.87,-0.21
1783973645.868,static,metal,48.6,7.61,0.0,2.39,9,7.52,-0.84,0.74
1783973645.868,static,metal,47.4,7.58,0.0,2.93,11,7.25,1.89,-1.15
1783973645.868,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.868,static,metal,46.7,8.46,0.0,0.41,3,8.45,0.33,0.27
1783973645.868,static,metal,49.8,7.63,0.0,1.0,3,7.05,2.05,2.08
1783973645.868,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973645.929,static,fabric,13.2,1.13,0.0,0.4,5,0.69,-0.88,-0.21
1783973645.929,static,metal,48.6,7.58,0.0,2.4,9,7.49,-0.88,0.78
1783973645.929,static,metal,47.4,7.58,0.0,2.92,11,7.27,1.86,-1.04
1783973645.929,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973645.929,static,metal,46.7,8.45,0.0,0.39,2,8.43,0.44,0.38
1783973645.929,static,metal,49.8,7.63,0.0,1.0,3,7.05,2.05,2.08
1783973645.929,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.014,static,fabric,13.1,1.13,0.0,0.39,5,0.68,-0.88,-0.21
1783973646.014,static,metal,48.6,7.57,0.0,2.4,9,7.47,-0.9,0.8
1783973646.014,static,metal,47.4,7.58,0.0,2.92,11,7.29,1.84,-0.98
1783973646.014,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973646.014,static,metal,46.7,8.45,0.0,0.38,2,8.42,0.52,0.45
1783973646.014,static,metal,49.8,7.63,0.0,1.0,3,7.05,2.05,2.08
1783973646.014,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.074,static,fabric,13.1,1.13,0.0,0.39,5,0.68,-0.88,-0.21
1783973646.074,static,metal,48.6,7.56,0.0,2.4,9,7.46,-0.89,0.82
1783973646.074,static,metal,47.2,7.62,0.0,2.93,11,7.37,1.72,-0.87
1783973646.074,unknown,metal,47.0,7.94,0.0,0.62,3,7.87,0.34,-1.05
1783973646.074,static,metal,46.7,8.45,0.0,0.38,2,8.42,0.52,0.45
1783973646.074,static,metal,49.8,7.63,0.0,1.0,3,7.05,2.05,2.08
1783973646.074,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.14,static,fabric,13.1,1.14,0.0,0.38,5,0.68,-0.88,-0.22
1783973646.14,static,metal,48.6,7.55,0.0,2.39,9,7.45,-0.86,0.89
1783973646.14,static,metal,47.2,7.63,0.0,2.94,11,7.4,1.66,-0.86
1783973646.14,static,metal,46.7,8.45,0.0,0.38,2,8.42,0.52,0.45
1783973646.14,static,metal,49.8,7.63,0.0,1.0,3,7.05,2.05,2.08
1783973646.14,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.202,static,fabric,13.1,1.14,0.0,0.38,5,0.69,-0.88,-0.22
1783973646.202,static,metal,48.6,7.55,0.0,2.37,9,7.45,-0.84,0.93
1783973646.202,static,metal,47.2,7.64,0.0,2.95,11,7.42,1.62,-0.85
1783973646.202,static,metal,46.7,8.45,0.0,0.38,2,8.42,0.52,0.45
1783973646.202,static,metal,49.8,7.63,0.0,1.0,3,7.05,2.05,2.08
1783973646.202,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.268,static,fabric,13.1,1.14,0.0,0.37,5,0.69,-0.88,-0.22
1783973646.268,static,metal,48.6,7.55,0.0,2.36,9,7.44,-0.85,0.99
1783973646.268,static,metal,47.4,7.66,0.0,2.97,11,7.45,1.58,-0.84
1783973646.268,static,metal,46.7,8.45,0.0,0.38,2,8.42,0.52,0.45
1783973646.268,static,metal,50.0,7.63,0.0,0.94,3,7.04,2.09,2.08
1783973646.268,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.332,static,fabric,13.1,1.1,0.0,0.38,5,0.66,-0.86,-0.21
1783973646.332,static,metal,48.4,7.55,0.0,2.35,9,7.43,-0.84,1.03
1783973646.332,static,metal,47.3,7.63,0.0,2.94,11,7.38,1.68,-0.99
1783973646.332,static,metal,46.8,8.28,0.0,0.47,3,8.23,0.77,0.44
1783973646.332,static,metal,50.0,7.63,0.0,0.89,3,7.04,2.11,2.08
1783973646.332,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.332,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.395,static,fabric,13.1,1.08,0.0,0.38,5,0.65,-0.84,-0.21
1783973646.395,static,metal,48.4,7.54,0.0,2.36,9,7.4,-0.85,1.19
1783973646.395,static,metal,47.4,7.6,0.0,2.93,11,7.31,1.74,-1.19
1783973646.395,static,metal,46.8,8.18,0.0,0.56,3,8.11,0.93,0.44
1783973646.395,static,metal,50.0,7.63,0.0,0.86,3,7.02,2.12,2.13
1783973646.395,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.395,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.476,static,fabric,13.1,1.07,0.0,0.38,5,0.63,-0.83,-0.21
1783973646.476,static,metal,48.4,7.54,0.0,2.37,9,7.38,-0.86,1.3
1783973646.476,unknown,metal,47.4,7.6,0.0,2.91,11,7.26,1.78,-1.35
1783973646.476,static,metal,46.8,8.09,0.0,0.65,3,8.01,1.03,0.43
1783973646.476,static,metal,50.0,7.63,0.0,0.84,3,7.0,2.13,2.16
1783973646.476,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.476,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.536,static,fabric,13.1,1.03,0.0,0.39,5,0.61,-0.81,-0.2
1783973646.536,unknown,metal,48.4,7.55,0.0,2.39,9,7.38,-0.88,1.36
1783973646.536,unknown,metal,47.4,7.61,0.0,2.88,10,7.26,1.81,-1.39
1783973646.536,static,metal,46.8,8.09,0.0,0.65,3,8.01,1.03,0.43
1783973646.536,static,metal,50.0,7.63,0.0,0.84,3,6.97,2.14,2.24
1783973646.536,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.536,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.603,static,fabric,13.1,0.99,0.0,0.39,5,0.58,-0.78,-0.19
1783973646.603,unknown,metal,48.4,7.56,0.0,2.39,9,7.39,-0.88,1.36
1783973646.603,unknown,metal,47.4,7.61,0.0,2.85,10,7.24,1.86,-1.43
1783973646.603,static,metal,46.8,8.09,0.0,0.65,3,8.01,1.03,0.43
1783973646.603,static,metal,50.5,7.63,0.0,0.84,3,6.94,2.14,2.32
1783973646.603,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.603,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.668,static,fabric,13.1,0.98,0.0,0.39,5,0.57,-0.78,-0.18
1783973646.668,unknown,metal,48.4,7.57,0.0,2.4,9,7.4,-0.89,1.34
1783973646.668,unknown,metal,47.4,7.62,0.0,2.82,10,7.24,1.86,-1.48
1783973646.668,static,metal,46.8,8.09,0.0,0.65,3,8.01,1.03,0.43
1783973646.668,static,metal,50.5,7.63,0.0,0.84,3,6.92,2.12,2.4
1783973646.668,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.668,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.731,static,fabric,13.2,0.96,0.0,0.39,5,0.56,-0.76,-0.18
1783973646.731,unknown,metal,48.4,7.6,0.0,2.38,9,7.39,-0.9,1.53
1783973646.731,unknown,metal,47.4,7.63,0.0,2.8,10,7.24,1.85,-1.54
1783973646.731,static,metal,46.8,8.09,0.0,0.65,3,8.01,1.03,0.43
1783973646.731,static,metal,50.5,7.6,0.0,0.9,3,6.97,2.09,2.21
1783973646.731,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.731,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.793,static,fabric,13.2,0.95,0.0,0.39,5,0.55,-0.75,-0.18
1783973646.793,static,metal,48.2,7.59,0.0,2.39,9,7.42,-0.89,1.29
1783973646.793,unknown,metal,47.4,7.64,0.0,2.77,10,7.25,1.84,-1.58
1783973646.793,static,metal,46.8,8.09,0.0,0.65,3,8.01,1.03,0.43
1783973646.793,static,metal,50.5,7.57,0.0,1.0,3,7.02,2.04,1.97
1783973646.793,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.793,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.874,static,fabric,13.2,0.97,0.0,0.4,5,0.56,-0.76,-0.18
1783973646.874,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973646.874,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973646.874,static,metal,46.8,8.09,0.0,0.65,3,8.01,1.03,0.43
1783973646.874,static,metal,50.7,7.57,0.0,1.04,3,7.01,2.04,2.01
1783973646.874,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.874,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.937,static,fabric,13.2,0.98,0.0,0.4,5,0.57,-0.77,-0.19
1783973646.937,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973646.937,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973646.937,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973646.937,static,metal,50.7,7.58,0.0,1.01,3,6.93,2.03,2.3
1783973646.937,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.937,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.998,static,fabric,13.2,1.0,0.0,0.4,5,0.59,-0.78,-0.2
1783973646.998,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973646.998,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973646.998,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973646.998,static,metal,50.7,7.57,0.0,1.05,3,6.99,2.03,2.08
1783973646.998,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973646.998,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973646.998,static,metal,51.3,7.59,0.0,1.93,6,7.52,-0.93,0.32
1783973647.068,static,fabric,13.2,1.02,0.0,0.4,5,0.6,-0.79,-0.21
1783973647.068,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.068,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.068,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.068,static,metal,50.7,7.56,0.0,1.08,3,7.02,2.03,1.95
1783973647.068,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973647.068,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.068,static,metal,51.3,7.59,0.0,2.08,7,7.52,-0.95,0.4
1783973647.13,static,fabric,13.2,1.03,0.0,0.41,5,0.61,-0.8,-0.21
1783973647.13,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.13,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.13,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.13,static,metal,50.7,7.57,0.0,1.11,3,7.06,2.02,1.82
1783973647.13,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973647.13,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.13,static,metal,51.3,7.59,0.0,2.31,7,7.52,-0.96,0.38
1783973647.198,static,fabric,13.2,1.07,0.0,0.4,5,0.64,-0.83,-0.22
1783973647.198,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.198,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.198,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.198,static,metal,51.0,7.58,0.0,1.13,3,7.07,2.01,1.86
1783973647.198,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973647.198,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.198,static,metal,51.3,7.6,0.0,2.43,7,7.53,-0.98,0.35
1783973647.258,static,fabric,13.2,1.1,0.0,0.4,5,0.66,-0.85,-0.22
1783973647.258,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.258,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.258,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.258,static,metal,51.0,7.59,0.0,1.15,3,7.07,2.0,1.89
1783973647.258,static,metal,46.7,8.45,0.0,0.88,3,7.61,-2.69,-2.5
1783973647.258,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.258,static,metal,51.3,7.6,0.0,2.52,7,7.53,-0.99,0.33
1783973647.341,static,fabric,13.2,1.08,0.0,0.4,5,0.64,-0.84,-0.21
1783973647.341,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.341,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.341,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.341,static,metal,51.0,7.6,0.0,1.16,3,7.08,1.99,1.89
1783973647.341,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.341,static,metal,51.3,7.61,0.0,2.6,8,7.54,-0.97,0.24
1783973647.399,static,fabric,13.2,1.06,0.0,0.4,5,0.63,-0.83,-0.21
1783973647.399,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.399,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.399,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.399,static,metal,51.0,7.6,0.0,1.18,3,7.09,1.98,1.89
1783973647.399,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.399,static,metal,51.0,7.61,0.0,2.65,8,7.56,-0.93,0.14
1783973647.466,static,fabric,13.2,1.05,0.0,0.4,5,0.62,-0.82,-0.2
1783973647.466,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.466,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.466,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.466,static,metal,51.0,7.6,0.0,1.19,4,7.09,1.98,1.9
1783973647.466,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.466,static,metal,51.0,7.62,0.0,2.69,8,7.56,-0.9,0.07
1783973647.528,static,fabric,13.2,1.05,0.0,0.41,5,0.61,-0.82,-0.2
1783973647.528,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.528,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.528,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.528,static,metal,51.0,7.61,0.0,1.2,3,7.1,1.95,1.91
1783973647.528,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.528,static,metal,51.0,7.62,0.0,2.68,8,7.57,-0.89,0.02
1783973647.59,static,fabric,13.2,1.04,0.0,0.41,5,0.61,-0.82,-0.2
1783973647.59,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.59,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.59,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.59,static,metal,51.0,7.61,0.0,1.19,3,7.07,1.94,2.04
1783973647.59,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.59,static,metal,51.0,7.63,0.0,2.61,8,7.58,-0.87,0.01
1783973647.655,static,fabric,13.2,1.02,0.0,0.41,5,0.6,-0.8,-0.19
1783973647.655,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.655,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.655,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.655,static,metal,51.0,7.61,0.0,1.19,3,7.05,1.93,2.13
1783973647.655,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.655,static,metal,50.8,7.62,0.0,2.65,8,7.56,-0.88,0.18
1783973647.721,static,fabric,13.2,1.01,0.0,0.41,5,0.59,-0.8,-0.19
1783973647.721,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.721,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.721,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.721,static,metal,51.0,7.61,0.0,1.19,3,7.05,1.93,2.13
1783973647.721,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.721,static,metal,50.8,7.61,0.0,2.68,8,7.55,-0.87,0.36
1783973647.802,static,fabric,13.2,1.0,0.0,0.41,5,0.59,-0.79,-0.18
1783973647.802,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.802,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.802,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.802,static,metal,51.0,7.61,0.0,1.19,3,7.05,1.93,2.13
1783973647.802,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.802,static,metal,50.8,7.61,0.0,2.65,8,7.53,-0.89,0.63
1783973647.862,static,fabric,13.2,1.0,0.0,0.41,5,0.58,-0.79,-0.18
1783973647.862,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.862,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.862,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.862,static,metal,51.0,7.61,0.0,1.19,3,7.05,1.93,2.13
1783973647.862,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.862,static,metal,50.7,7.61,0.0,2.62,8,7.52,-0.9,0.81
1783973647.928,static,fabric,13.2,0.99,0.0,0.42,5,0.58,-0.78,-0.18
1783973647.928,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.928,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.928,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.928,static,metal,51.0,7.61,0.0,1.19,3,7.05,1.93,2.13
1783973647.928,static,metal,47.0,8.5,0.0,0.1,2,8.16,-2.39,-0.12
1783973647.928,static,metal,50.7,7.63,0.0,2.6,8,7.52,-0.93,0.92
1783973647.928,static,metal,47.8,7.6,0.0,2.82,6,7.35,1.78,-0.76
1783973647.993,static,fabric,13.2,0.99,0.0,0.42,5,0.58,-0.78,-0.18
1783973647.993,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973647.993,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973647.993,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973647.993,static,metal,51.0,7.61,0.0,1.19,3,7.05,1.93,2.13
1783973647.993,static,metal,50.2,7.65,0.0,2.59,9,7.52,-0.95,1.0
1783973647.993,static,metal,47.8,7.62,0.0,3.02,6,7.38,1.75,-0.78
1783973648.057,static,fabric,13.1,0.99,0.0,0.42,5,0.58,-0.78,-0.18
1783973648.057,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973648.057,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973648.057,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973648.057,static,metal,51.0,7.61,0.0,1.19,3,7.05,1.93,2.13
1783973648.057,static,metal,50.2,7.66,0.0,2.58,9,7.53,-0.95,1.0
1783973648.057,static,metal,47.8,7.63,0.0,3.13,7,7.39,1.77,-0.77
1783973648.12,static,fabric,13.1,0.99,0.0,0.42,5,0.58,-0.78,-0.18
1783973648.12,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973648.12,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973648.12,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973648.12,static,metal,51.0,7.62,0.0,1.17,3,7.01,1.88,2.33
1783973648.12,static,metal,49.6,7.67,0.0,2.6,9,7.55,-0.95,0.9
1783973648.12,static,metal,47.8,7.72,0.0,2.82,6,7.48,1.78,-0.72
1783973648.2,static,fabric,13.1,0.98,0.0,0.42,5,0.57,-0.77,-0.18
1783973648.2,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973648.2,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973648.2,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973648.2,static,metal,51.0,7.63,0.0,1.15,3,6.98,1.85,2.45
1783973648.2,static,metal,49.6,7.67,0.0,2.61,9,7.57,-0.96,0.81
1783973648.2,static,metal,47.8,7.72,0.0,2.82,6,7.48,1.78,-0.72
1783973648.264,static,fabric,13.1,0.98,0.0,0.42,5,0.57,-0.77,-0.18
1783973648.264,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973648.264,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973648.264,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973648.264,static,metal,51.0,7.63,0.0,1.14,3,6.96,1.83,2.54
1783973648.264,static,metal,49.6,7.67,0.0,2.65,9,7.57,-0.96,0.79
1783973648.264,static,metal,47.8,7.72,0.0,2.82,6,7.48,1.78,-0.72
1783973648.328,static,fabric,13.0,1.0,0.0,0.43,5,0.59,-0.78,-0.19
1783973648.328,unknown,metal,48.2,7.63,0.0,2.38,9,7.42,-0.92,1.54
1783973648.328,unknown,metal,47.4,7.67,0.0,2.74,10,7.28,1.79,-1.65
1783973648.328,static,metal,46.8,7.88,0.0,0.64,3,7.73,1.37,0.66
1783973648.328,static,metal,51.0,7.73,0.0,1.14,3,7.06,1.73,2.62
