t,frame,x,y,z,doppler,snr_db
1783971129.316,570,6.296,-3.643,0.415,0.0,11.6
1783971129.316,570,0.293,0.409,0.144,-0.162,12.7
1783971129.316,570,0.98,1.113,0.036,-0.162,16.0
1783971129.418,571,0.632,-0.348,-0.173,0.0,12.6
1783971129.418,571,0.94,-0.18,0.073,0.0,12.7
1783971129.418,571,1.096,-0.633,0.008,0.0,11.7
1783971129.418,571,1.558,0.518,0.227,0.0,16.7
1783971129.418,571,6.427,-3.415,0.341,0.0,11.6
1783971129.418,571,0.252,0.065,-0.029,0.568,17.3
1783971129.418,571,0.514,0.389,-0.116,-0.325,32.2
1783971129.418,571,0.254,0.425,0.17,-0.243,21.2
1783971129.537,572,0.629,-0.348,-0.184,0.0,12.1
1783971129.537,572,0.939,-0.18,0.085,0.0,12.3
1783971129.537,572,1.096,-0.633,0.009,0.0,15.0
1783971129.537,572,1.569,0.479,0.452,0.0,12.2
1783971129.537,572,6.26,-3.643,0.789,0.0,11.9
1783971129.537,572,0.383,0.086,-0.013,-0.325,15.7
1783971129.537,572,0.344,0.376,0.118,-0.325,26.1
1783971129.537,572,0.924,1.08,-0.23,-0.243,11.4
1783971129.537,572,1.199,-0.675,0.423,-0.243,11.4
1783971129.639,573,0.63,-0.348,-0.181,0.0,12.8
1783971129.639,573,0.941,-0.18,0.061,0.0,13.1
1783971129.639,573,1.118,-0.593,0.003,0.0,12.6
1783971129.639,573,1.557,0.518,0.237,0.0,16.2
1783971129.639,573,6.419,-3.415,0.471,0.0,12.7
1783971129.639,573,0.259,0.33,0.233,-0.243,11.6
1783971129.639,573,0.49,0.284,0.032,-0.243,11.8
1783971129.639,573,1.013,0.96,0.045,-0.162,12.0
1783971129.74,574,0.624,-0.348,-0.2,0.0,13.0
1783971129.74,574,0.942,-0.18,0.037,0.0,13.4
1783971129.74,574,1.096,-0.633,0.0,0.0,11.3
1783971129.74,574,1.567,0.518,0.161,0.0,18.0
1783971129.74,574,6.426,-3.415,0.363,0.0,11.9
1783971129.74,574,0.964,1.003,0.114,-0.162,19.1
1783971129.842,575,0.625,-0.348,-0.198,0.0,13.5
1783971129.842,575,0.942,-0.18,0.04,0.0,14.1
1783971129.842,575,1.096,-0.633,0.001,0.0,12.7
1783971129.842,575,1.579,0.466,0.197,0.0,16.7
1783971129.842,575,6.293,-3.643,0.466,0.0,12.3
1783971129.842,575,2.586,-0.709,0.923,-0.243,13.0
1783971129.842,575,1.146,0.719,-0.0,-0.162,17.1
1783971129.842,575,1.215,-0.592,-0.044,-0.162,17.1
1783971129.893,576,0.616,-0.348,-0.222,0.0,11.5
1783971129.893,576,1.118,-0.593,0.008,0.0,13.6
1783971129.893,576,1.604,0.532,0.198,0.0,15.7
1783971129.893,576,6.395,-3.415,0.722,0.0,12.3
1783971129.893,576,0.305,-0.019,0.007,0.406,24.5
1783971129.893,576,2.614,-0.687,0.497,-0.243,15.6
1783971129.995,577,0.633,-0.348,-0.171,0.0,11.9
1783971129.995,577,1.096,-0.633,-0.014,0.0,20.4
1783971129.995,577,6.4,-3.415,0.681,0.0,13.4
1783971129.995,577,0.346,0.044,0.004,-0.649,26.9
1783971130.147,578,0.626,-0.348,-0.193,0.0,11.7
1783971130.147,578,1.095,-0.633,-0.025,0.0,17.9
1783971130.197,579,0.625,-0.371,-0.147,0.0,11.6
1783971130.197,579,1.267,-0.327,0.043,0.0,14.2
1783971130.197,579,0.463,0.12,0.039,-0.162,20.2
1783971130.298,580,0.629,-0.348,-0.183,0.0,13.2
1783971130.298,580,1.251,-0.286,0.256,0.0,14.2
1783971130.298,580,0.433,-0.42,0.096,0.406,34.0
1783971130.298,580,2.509,-0.665,0.589,-0.162,13.8
1783971130.298,580,0.465,0.105,0.051,-0.081,12.3
1783971130.298,580,2.02,-0.834,0.419,-0.081,11.5
1783971130.449,581,0.63,-0.348,-0.18,0.0,14.0
1783971130.449,581,1.264,-0.327,0.087,0.0,13.3
1783971130.449,581,0.464,-0.382,0.11,0.162,20.4
1783971130.449,581,2.553,-0.499,0.561,-0.162,13.2
1783971130.5,582,1.275,-0.286,0.079,0.0,14.1
1783971130.5,582,2.44,-0.818,0.477,-0.162,12.8
1783971130.5,582,3.164,2.536,0.153,-0.162,12.8
1783971130.602,583,0.476,0.015,0.059,0.081,17.2
1783971130.602,583,2.429,-0.654,0.723,-0.243,14.3
1783971130.602,583,3.396,2.132,0.171,-0.162,13.8
1783971130.703,584,1.012,-0.712,0.264,0.0,12.3
1783971130.703,584,1.122,-0.316,-0.492,0.0,12.3
1783971130.703,584,0.454,-0.0,0.154,0.081,17.1
1783971130.703,584,3.179,1.993,0.043,-0.081,13.4
1783971130.804,585,0.476,-0.06,0.023,0.0,13.4
1783971130.905,586,0.476,-0.045,0.041,0.081,16.7
1783971131.006,587,0.47,-0.06,0.073,0.081,16.3
1783971131.106,588,1.013,-0.777,0.289,0.0,13.0
1783971131.106,588,0.477,-0.284,-0.115,0.081,12.5
1783971131.207,589,0.811,-0.682,0.26,0.0,11.3
1783971131.207,589,1.052,-0.672,0.206,0.0,13.3
1783971131.207,589,0.509,-0.248,0.025,0.081,15.6
1783971131.307,590,0.776,-0.716,0.274,0.0,11.4
1783971131.307,590,1.048,-0.672,0.227,0.0,14.1
1783971131.307,590,0.493,-0.266,-0.09,0.081,13.9
1783971131.307,590,0.511,-0.053,0.241,0.081,13.9
1783971131.307,590,0.514,-0.082,0.054,0.162,17.9
1783971131.307,590,1.848,-0.802,0.717,-0.162,11.3
1783971131.307,590,1.834,1.069,-0.251,-0.162,11.3
1783971131.408,591,0.822,-0.682,0.223,0.0,13.0
1783971131.408,591,1.072,-0.633,0.226,0.0,15.8
1783971131.509,592,0.51,-0.23,-0.094,0.0,12.0
1783971131.509,592,0.823,-0.682,0.217,0.0,13.7
1783971131.509,592,1.042,-0.672,0.25,0.0,17.4
1783971131.61,593,0.819,-0.682,0.233,0.0,14.1
1783971131.61,593,1.067,-0.633,0.249,0.0,15.6
1783971131.61,593,0.512,-0.065,0.089,0.081,16.2
1783971131.711,594,0.47,-0.266,-0.174,0.0,12.7
1783971131.711,594,0.52,-0.053,0.221,0.0,12.7
1783971131.711,594,0.82,-0.682,0.228,0.0,15.6
1783971131.711,594,1.099,-0.593,0.202,0.0,18.1
1783971131.711,594,0.679,0.185,0.233,-0.325,21.4
1783971131.711,594,1.687,0.053,0.213,-0.162,11.4
1783971131.811,595,0.818,-0.682,0.236,0.0,15.3
1783971131.811,595,1.098,-0.593,0.21,0.0,17.8
1783971131.811,595,1.665,-0.106,0.332,-0.162,17.3
1783971131.912,596,0.786,-0.716,0.243,0.0,16.0
1783971131.912,596,0.843,-0.648,0.244,0.0,16.0
1783971131.912,596,1.079,-0.633,0.188,0.0,18.6
1783971131.912,596,1.494,2.127,0.31,0.0,20.8
1783971132.014,597,0.549,-0.124,-0.07,0.0,11.3
1783971132.014,597,0.824,-0.682,0.214,0.0,16.8
1783971132.014,597,1.08,-0.633,0.182,0.0,18.6
1783971132.014,597,1.393,2.209,0.183,0.0,17.8
1783971132.115,598,0.552,-0.124,-0.04,0.0,12.2
1783971132.115,598,0.303,-0.425,0.221,0.0,12.2
1783971132.115,598,0.827,-0.682,0.201,0.0,15.5
1783971132.115,598,1.08,-0.633,0.187,0.0,18.2
1783971132.115,598,1.49,2.127,0.331,0.0,19.1
1783971132.216,599,0.825,-0.682,0.209,0.0,14.8
1783971132.216,599,1.08,-0.633,0.187,0.0,17.8
1783971132.216,599,1.486,2.127,0.348,0.0,18.3
1783971132.316,600,0.797,-0.716,0.207,0.0,16.1
1783971132.316,600,1.082,-0.633,0.175,0.0,17.8
1783971132.316,600,1.599,2.045,0.339,0.0,18.7
1783971132.417,601,0.799,-0.716,0.195,0.0,16.2
1783971132.417,601,1.079,-0.633,0.189,0.0,18.0
1783971132.417,601,1.502,2.127,0.271,0.0,18.3
1783971132.521,602,0.516,-0.213,-0.102,0.0,13.0
1783971132.521,602,0.366,-0.425,0.083,0.0,13.0
1783971132.521,602,0.783,-0.716,0.253,0.0,13.5
1783971132.521,602,1.105,-0.593,0.167,0.0,17.5
1783971132.521,602,1.493,2.127,0.315,0.0,17.1
1783971132.622,603,0.817,-0.682,0.24,0.0,13.3
1783971132.622,603,1.07,-0.633,0.236,0.0,17.4
1783971132.622,603,1.403,2.209,0.081,0.0,17.6
1783971132.722,604,0.82,-0.682,0.231,0.0,12.4
1783971132.722,604,1.098,-0.593,0.208,0.0,16.7
1783971132.722,604,1.354,2.127,0.704,0.0,11.9
1783971132.823,605,0.83,-0.682,0.191,0.0,13.7
1783971132.823,605,1.1,-0.593,0.195,0.0,18.0
1783971132.823,605,0.629,-0.0,0.18,0.162,13.8
1783971132.823,605,1.673,0.053,0.306,0.243,17.4
1783971132.823,605,0.252,0.172,-0.02,0.325,14.5
1783971132.823,605,1.013,-1.098,0.319,-0.243,14.1
1783971132.924,606,0.462,-0.301,-0.131,0.0,11.7
1783971132.924,606,0.548,-0.089,-0.117,0.0,11.7
1783971132.924,606,0.818,-0.682,0.237,0.0,12.7
1783971132.924,606,1.111,-0.554,0.245,0.0,17.8
1783971132.924,606,3.586,-2.116,0.756,0.0,13.7
1783971132.924,606,0.415,-0.47,0.187,0.162,13.1
1783971132.924,606,1.653,0.266,0.305,0.243,16.3
1783971133.026,607,0.819,-0.682,0.232,0.0,13.2
1783971133.026,607,1.115,-0.554,0.224,0.0,17.0
1783971133.026,607,3.62,-2.116,0.57,0.0,13.4
1783971133.126,608,0.807,-0.682,0.272,0.0,13.6
1783971133.126,608,1.088,-0.593,0.257,0.0,17.6
1783971133.126,608,3.705,-1.984,0.495,0.0,11.8
1783971133.227,609,0.799,-0.682,0.294,0.0,12.6
1783971133.227,609,1.088,-0.593,0.257,0.0,15.5
1783971133.227,609,3.589,-2.116,0.745,0.0,12.0
1783971133.328,610,0.555,-0.106,0.054,0.0,11.6
1783971133.328,610,0.815,-0.682,0.246,0.0,13.1
1783971133.328,610,1.083,-0.593,0.275,0.0,16.0
1783971133.328,610,3.617,-2.116,0.591,0.0,11.6
1783971133.429,611,0.555,-0.106,0.045,0.0,13.2
1783971133.429,611,0.425,-0.301,0.224,0.0,13.2
1783971133.429,611,0.813,-0.682,0.251,0.0,12.9
1783971133.429,611,1.081,-0.593,0.283,0.0,15.5
1783971133.429,611,3.692,-1.984,0.587,0.0,12.2
1783971133.53,612,0.557,-0.089,0.057,0.0,11.5
1783971133.53,612,0.824,-0.682,0.214,0.0,14.2
1783971133.53,612,1.072,-0.593,0.315,0.0,16.5
1783971133.53,612,3.625,-2.116,0.54,0.0,11.8
1783971133.63,613,0.559,-0.089,0.035,0.0,11.6
1783971133.63,613,0.812,-0.682,0.258,0.0,13.8
1783971133.63,613,1.113,-0.554,0.236,0.0,17.7
1783971133.63,613,3.683,-1.984,0.64,0.0,11.7
1783971133.732,614,0.819,-0.682,0.234,0.0,13.5
1783971133.732,614,1.087,-0.593,0.26,0.0,16.6
1783971133.732,614,3.617,-2.116,0.593,0.0,11.7
1783971133.833,615,0.559,-0.089,0.034,0.0,11.8
1783971133.833,615,0.811,-0.682,0.258,0.0,12.9
1783971133.833,615,1.09,-0.593,0.249,0.0,15.8
1783971133.833,615,3.611,-2.116,0.627,0.0,11.8
1783971133.934,616,0.559,-0.089,0.038,0.0,12.1
1783971133.934,616,0.814,-0.682,0.249,0.0,13.6
1783971133.934,616,1.092,-0.593,0.237,0.0,16.0
1783971133.934,616,3.636,-2.116,0.457,0.0,12.5
1783971134.035,617,0.555,-0.089,0.078,0.0,11.4
1783971134.035,617,0.818,-0.682,0.237,0.0,14.6
1783971134.035,617,1.092,-0.593,0.236,0.0,16.6
1783971134.035,617,3.618,-2.116,0.582,0.0,11.8
1783971134.136,618,0.816,-0.682,0.243,0.0,14.7
1783971134.136,618,1.094,-0.593,0.228,0.0,15.9
1783971134.136,618,3.612,-2.116,0.622,0.0,11.6
1783971134.237,619,0.557,-0.106,0.005,0.0,12.6
1783971134.237,619,0.816,-0.682,0.242,0.0,13.9
1783971134.237,619,1.095,-0.593,0.223,0.0,16.1
1783971134.237,619,3.7,-1.984,0.531,0.0,12.2
1783971134.338,620,0.558,-0.089,0.05,0.0,13.1
1783971134.338,620,0.815,-0.682,0.246,0.0,13.6
1783971134.338,620,1.096,-0.593,0.218,0.0,15.5
1783971134.338,620,3.65,-2.116,0.331,0.0,11.2
1783971134.439,621,0.557,-0.106,0.025,0.0,13.0
1783971134.439,621,0.814,-0.682,0.251,0.0,13.4
1783971134.439,621,1.058,-0.633,0.284,0.0,15.5
1783971134.439,621,3.655,-2.116,0.265,0.0,12.4
1783971134.54,622,0.556,-0.089,0.071,0.0,12.8
1783971134.54,622,0.818,-0.682,0.238,0.0,12.3
1783971134.54,622,1.119,-0.554,0.204,0.0,15.6
1783971134.641,623,0.557,-0.106,0.026,0.0,13.7
1783971134.641,623,0.823,-0.682,0.217,0.0,12.9
1783971134.641,623,1.085,-0.593,0.269,0.0,15.3
1783971134.641,623,3.654,-2.116,0.289,0.0,11.3
1783971134.691,624,0.554,-0.089,-0.083,0.0,13.3
1783971134.691,624,0.498,-0.266,0.052,0.0,13.3
1783971134.691,624,0.793,-0.716,0.22,0.0,11.3
1783971134.691,624,1.053,-0.633,0.304,0.0,16.2
1783971134.691,624,3.624,-2.116,0.548,0.0,11.7
1783971134.842,625,0.558,-0.053,0.088,0.0,16.5
1783971134.842,625,1.038,-0.672,0.268,0.0,14.2
1783971134.943,626,0.419,-0.42,0.144,0.0,11.3
1783971134.943,626,0.637,-0.371,-0.083,0.0,12.9
1783971134.943,626,1.277,-0.286,0.029,0.0,14.3
1783971134.943,626,0.896,-0.736,0.607,0.0,14.3
1783971134.943,626,0.557,-0.089,0.06,0.081,13.1
1783971134.943,626,0.371,-0.589,0.052,-0.162,18.8
1783971134.943,626,1.937,-0.886,-0.47,-0.081,12.6
1783971134.994,627,0.638,-0.348,-0.151,0.0,12.5
1783971134.994,627,1.272,-0.286,0.111,0.0,12.8
1783971134.994,627,0.448,-0.337,0.09,-0.162,26.7
1783971135.095,628,0.639,-0.348,-0.146,0.0,12.3
1783971135.095,628,1.255,-0.327,0.173,0.0,16.1
1783971135.095,628,0.944,-0.06,0.163,0.325,19.3
1783971135.095,628,0.465,-0.319,0.057,-0.325,32.2
1783971135.247,629,1.257,-0.327,-0.162,0.0,15.9
1783971135.297,630,1.118,-0.593,0.009,0.0,17.0
1783971135.297,630,0.69,-0.087,-0.063,-0.243,18.9
1783971135.399,631,1.096,-0.633,0.02,0.0,18.9
1783971135.549,632,0.941,-0.18,0.057,0.0,12.6
1783971135.549,632,1.095,-0.633,-0.032,0.0,21.5
1783971135.549,632,1.216,-0.654,0.204,0.0,12.9
1783971135.599,633,0.941,-0.18,0.052,0.0,12.1
1783971135.599,633,1.117,-0.593,-0.03,0.0,22.2
1783971135.7,634,0.941,-0.18,0.062,0.0,12.2
1783971135.7,634,0.823,-0.648,0.305,0.0,11.6
1783971135.7,634,1.117,-0.593,-0.043,0.0,21.8
1783971135.7,634,3.919,-1.772,0.733,0.0,12.6
1783971135.7,634,3.734,3.264,0.379,0.162,12.1
1783971135.801,635,0.941,-0.18,0.064,0.0,11.7
1783971135.801,635,0.855,-0.648,0.199,0.0,11.3
1783971135.801,635,1.117,-0.593,-0.021,0.0,21.3
1783971135.801,635,1.277,-0.393,-0.404,0.0,11.3
1783971135.801,635,1.113,-0.785,0.304,0.0,11.3
1783971135.902,636,1.113,-0.593,-0.104,0.0,22.1
1783971135.902,636,1.315,-0.349,-0.315,0.0,11.8
1783971135.902,636,1.038,-0.785,0.505,0.0,11.8
1783971136.003,637,0.937,-0.18,0.109,0.0,12.3
1783971136.003,637,0.736,-0.682,0.428,0.0,12.1
1783971136.003,637,1.118,-0.593,-0.001,0.0,22.3
1783971136.003,637,1.104,-0.785,0.338,0.0,12.0
1783971136.003,637,6.432,-3.415,0.237,0.0,11.8
1783971136.105,638,0.937,-0.18,0.107,0.0,12.0
1783971136.105,638,0.768,-0.716,0.295,0.0,12.9
1783971136.105,638,1.117,-0.593,0.047,0.0,21.6
1783971136.206,639,0.935,-0.18,0.119,0.0,12.8
1783971136.206,639,0.758,-0.716,0.322,0.0,11.6
1783971136.206,639,1.116,-0.593,-0.058,0.0,22.4
1783971136.206,639,6.423,-3.415,0.41,0.0,11.6
1783971136.206,639,0.279,-0.153,0.145,-0.243,12.4
1783971136.308,640,0.94,-0.18,0.074,0.0,13.8
1783971136.308,640,0.768,-0.682,0.369,0.0,11.7
1783971136.308,640,1.091,-0.633,-0.103,0.0,23.0
1783971136.308,640,0.817,-0.614,0.381,-0.568,23.7
1783971136.409,641,0.94,-0.18,0.072,0.0,12.2
1783971136.409,641,1.118,-0.593,0.011,0.0,20.7
1783971136.409,641,0.766,0.382,0.168,0.243,12.2
1783971136.51,642,1.105,-0.593,-0.168,0.0,18.7
1783971136.51,642,0.196,0.172,0.025,0.081,17.6
1783971136.611,643,0.204,0.164,0.008,0.0,12.8
1783971136.611,643,0.937,-0.18,0.104,0.0,11.2
1783971136.611,643,1.118,-0.593,-0.006,0.0,22.8
1783971136.611,643,1.326,-0.436,-0.016,0.0,14.2
1783971136.712,644,1.018,-0.573,0.357,0.0,12.7
1783971136.712,644,1.323,-0.349,-0.278,0.0,12.9
1783971136.712,644,1.081,-0.785,0.404,0.0,12.9
1783971136.712,644,3.586,-2.116,0.757,0.0,12.3
1783971136.712,644,4.096,-0.529,-0.925,0.0,12.3
1783971136.712,644,3.695,-2.16,0.579,0.0,14.0
1783971136.814,645,1.015,-0.751,-0.077,0.0,17.5
1783971136.814,645,3.729,-2.181,0.611,0.0,17.2
1783971136.814,645,0.542,-0.267,-0.086,0.162,11.9
1783971136.915,646,1.07,-0.672,0.065,0.0,22.9
1783971136.915,646,1.177,-0.742,0.117,0.0,11.6
1783971136.915,646,1.51,-0.0,0.225,0.0,11.8
1783971136.915,646,1.422,-0.525,-0.184,0.0,11.8
1783971136.915,646,3.745,-2.181,0.499,0.0,20.1
1783971136.915,646,6.429,-3.415,0.291,0.0,14.1
1783971136.915,646,0.549,-0.124,-0.072,0.325,29.7
1783971137.016,647,1.064,-0.672,-0.131,0.0,19.0
1783971137.016,647,3.632,-2.116,0.494,0.0,12.3
1783971137.016,647,3.818,-2.045,0.528,0.0,18.1
1783971137.016,647,0.602,-0.095,-0.037,0.325,21.2
1783971137.118,648,1.092,-0.633,0.087,0.0,25.3
1783971137.118,648,1.153,-0.785,0.047,0.0,14.2
1783971137.118,648,1.256,-0.305,-0.528,0.0,14.2
1783971137.118,648,3.743,-2.181,0.513,0.0,19.6
1783971137.118,648,6.226,-3.643,1.028,0.0,14.5
1783971137.118,648,2.092,-0.695,0.302,0.162,18.0
1783971137.118,648,0.591,-0.038,-0.148,0.243,14.3
1783971137.118,648,0.551,-0.089,0.1,0.487,21.7
1783971137.22,649,1.055,-0.672,0.188,0.0,23.0
1783971137.22,649,1.152,-0.785,0.079,0.0,14.2
1783971137.22,649,3.764,-2.181,0.332,0.0,19.4
1783971137.22,649,6.131,-3.871,0.721,0.0,13.7
1783971137.22,649,2.047,-0.834,0.257,0.081,12.1
1783971137.321,650,1.057,-0.611,-0.052,0.0,16.7
1783971137.321,650,3.752,-2.181,0.445,0.0,15.4
1783971137.321,650,6.246,-3.643,0.897,0.0,11.7
1783971137.321,650,2.09,-0.695,0.315,0.081,13.3
1783971137.321,650,2.191,-0.81,0.306,0.081,13.2
1783971137.321,650,3.089,2.16,0.729,-0.162,12.1
1783971137.321,650,3.219,2.233,0.643,-0.162,12.2
1783971137.421,651,1.056,-0.672,0.186,0.0,18.3
1783971137.421,651,1.123,-0.829,-0.037,0.0,12.0
1783971137.421,651,3.765,-2.181,0.312,0.0,16.1
1783971137.421,651,6.285,-3.643,0.562,0.0,13.1
1783971137.421,651,2.025,-0.765,0.515,0.162,16.9
1783971137.421,651,0.236,0.191,-0.034,-0.162,11.4
1783971137.421,651,3.312,2.086,0.317,-0.162,13.1
1783971137.522,652,1.063,-0.672,0.14,0.0,20.7
1783971137.522,652,1.151,-0.785,0.08,0.0,11.7
1783971137.522,652,1.724,0.279,0.385,0.0,12.2
1783971137.522,652,3.767,-2.181,0.287,0.0,16.4
1783971137.522,652,6.29,-3.643,0.5,0.0,12.8
1783971137.522,652,1.955,-0.973,0.428,0.162,12.6
1783971137.522,652,2.329,-0.466,0.737,0.243,12.2
1783971137.623,653,1.054,-0.672,0.198,0.0,14.7
1783971137.623,653,1.108,-0.277,-0.544,0.0,14.7
1783971137.623,653,1.731,0.335,0.299,0.0,13.0
1783971137.623,653,3.761,-2.181,0.363,0.0,14.9
1783971137.623,653,6.424,-3.415,0.385,0.0,11.7
1783971137.623,653,2.089,-0.851,0.247,0.243,13.7
1783971137.724,654,1.05,-0.611,-0.131,0.0,12.6
1783971137.724,654,1.736,0.335,0.272,0.0,13.3
1783971137.724,654,3.764,-2.181,0.33,0.0,15.2
1783971137.724,654,6.102,-3.871,0.929,0.0,12.4
1783971137.724,654,2.113,-0.939,0.018,0.243,16.5
1783971137.825,655,1.056,-0.672,0.183,0.0,18.9
1783971137.825,655,1.731,0.335,0.3,0.0,12.4
1783971137.825,655,3.762,-2.181,0.353,0.0,15.9
1783971137.825,655,6.383,-3.415,0.826,0.0,12.5
1783971137.825,655,2.19,-0.81,0.314,0.325,14.8
1783971137.825,655,2.561,0.082,0.538,-0.649,18.0
1783971137.825,655,0.67,0.196,-0.008,-0.081,12.4
1783971137.825,655,0.591,-0.371,0.012,-0.081,12.4
1783971137.926,656,1.056,-0.672,0.182,0.0,16.8
1783971137.926,656,1.63,0.479,0.091,0.0,13.3
1783971137.926,656,3.763,-2.181,0.337,0.0,15.9
1783971137.926,656,6.383,-3.415,0.824,0.0,13.2
1783971137.926,656,0.285,0.27,0.011,0.162,15.7
1783971137.926,656,2.19,-0.81,0.317,0.325,16.2
1783971137.926,656,2.272,-1.01,0.049,0.325,13.0
1783971137.926,656,2.868,2.73,0.297,0.487,15.6
1783971137.926,656,2.606,0.083,0.533,-0.649,17.7
1783971137.926,656,0.614,0.225,0.009,-0.162,28.6
1783971138.027,657,1.055,-0.672,0.191,0.0,11.6
1783971138.027,657,1.073,-0.237,-0.627,0.0,11.6
1783971138.027,657,1.628,0.479,0.126,0.0,15.4
1783971138.027,657,1.761,0.401,0.307,0.0,11.6
1783971138.027,657,3.751,-2.181,0.451,0.0,15.3
1783971138.027,657,6.164,-3.871,0.328,0.0,12.1
1783971138.027,657,0.278,0.314,-0.122,0.243,15.4
1783971138.027,657,1.011,0.96,0.072,0.325,18.7
1783971138.027,657,1.324,-0.436,-0.078,0.325,18.7
1783971138.027,657,2.225,-0.825,0.359,0.406,16.2
1783971138.027,657,2.728,-0.0,0.337,-0.649,20.4
1783971138.027,657,0.627,0.184,-0.026,-0.162,25.0
1783971138.128,658,1.623,0.479,0.181,0.0,17.8
1783971138.128,658,3.758,-2.181,0.387,0.0,15.2
1783971138.128,658,6.424,-3.415,0.393,0.0,12.3
1783971138.128,658,1.04,0.99,-0.103,0.325,16.5
1783971138.128,658,2.191,-0.84,0.679,0.406,11.3
1783971138.128,658,2.659,-0.698,0.49,0.487,18.2
1783971138.229,659,1.056,-0.672,0.186,0.0,12.9
1783971138.229,659,1.558,0.518,0.229,0.0,18.0
1783971138.229,659,3.756,-2.181,0.407,0.0,15.7
1783971138.229,659,6.288,-3.643,0.527,0.0,13.0
1783971138.229,659,2.683,-0.709,0.585,0.487,16.7
1783971138.33,660,1.054,-0.672,0.195,0.0,12.3
1783971138.33,660,1.558,0.518,0.227,0.0,18.1
1783971138.33,660,3.752,-2.181,0.449,0.0,14.6
1783971138.33,660,6.421,-3.415,0.439,0.0,12.0
1783971138.33,660,0.358,0.532,0.132,0.243,14.2
1783971138.433,661,1.559,0.518,0.222,0.0,18.0
1783971138.433,661,2.316,1.854,0.039,0.0,11.4
1783971138.433,661,3.757,-2.181,0.397,0.0,14.2
1783971138.433,661,6.382,-3.415,0.834,0.0,11.4
1783971138.433,661,0.355,0.532,0.14,0.162,14.2
1783971138.433,661,1.229,0.907,-0.022,0.325,12.3
1783971138.533,662,1.559,0.518,0.225,0.0,17.9
1783971138.533,662,2.385,1.762,0.096,0.0,11.6
1783971138.533,662,3.765,-2.181,0.322,0.0,13.3
1783971138.533,662,6.41,-3.415,0.576,0.0,12.0
1783971138.533,662,0.98,1.227,0.005,0.325,18.5
1783971138.634,663,1.054,-0.672,0.197,0.0,12.3
1783971138.634,663,1.558,0.518,0.23,0.0,17.9
1783971138.634,663,2.387,1.762,-0.005,0.0,11.5
1783971138.634,663,3.758,-2.181,0.393,0.0,14.2
1783971138.735,664,1.053,-0.672,0.2,0.0,12.0
1783971138.735,664,1.573,0.466,0.24,0.0,18.2
1783971138.735,664,2.387,1.762,0.016,0.0,11.6
1783971138.735,664,3.763,-2.181,0.345,0.0,13.7
1783971138.835,665,1.559,0.518,0.226,0.0,17.8
1783971138.835,665,2.387,1.762,0.055,0.0,11.5
1783971138.835,665,3.753,-2.181,0.44,0.0,13.4
1783971138.938,666,1.559,0.518,0.226,0.0,16.8
1783971138.938,666,3.75,-2.181,0.46,0.0,13.4
1783971139.038,667,1.053,-0.672,0.2,0.0,12.0
1783971139.038,667,1.574,0.466,0.231,0.0,17.2
1783971139.038,667,2.386,1.762,-0.062,0.0,11.4
1783971139.038,667,3.75,-2.181,0.458,0.0,13.5
1783971139.138,668,1.053,-0.672,0.202,0.0,11.7
1783971139.138,668,1.558,0.518,0.232,0.0,17.6
1783971139.138,668,3.747,-2.181,0.484,0.0,14.3
1783971139.24,669,1.574,0.466,0.235,0.0,17.4
1783971139.24,669,3.752,-2.181,0.444,0.0,12.9
1783971139.343,670,1.559,0.518,0.226,0.0,17.3
1783971139.343,670,2.387,1.762,-0.025,0.0,11.3
1783971139.343,670,3.751,-2.181,0.451,0.0,13.1
1783971139.444,671,1.053,-0.672,0.203,0.0,11.8
1783971139.444,671,1.559,0.518,0.22,0.0,17.4
1783971139.444,671,2.386,1.762,0.062,0.0,11.4
1783971139.444,671,3.747,-2.181,0.485,0.0,13.8
1783971139.497,672,1.053,-0.672,0.201,0.0,11.8
1783971139.497,672,1.573,0.466,0.236,0.0,17.7
1783971139.497,672,2.386,1.762,0.059,0.0,11.6
1783971139.497,672,3.745,-2.181,0.504,0.0,13.7
1783971139.598,673,1.574,0.466,0.233,0.0,17.2
1783971139.598,673,2.386,1.762,0.067,0.0,11.6
1783971139.598,673,3.738,-2.181,0.549,0.0,13.5
1783971139.749,674,1.574,0.466,0.231,0.0,17.3
1783971139.749,674,2.386,1.762,0.088,0.0,11.4
1783971139.749,674,3.739,-2.181,0.542,0.0,13.6
1783971139.8,675,1.052,-0.672,0.203,0.0,11.6
1783971139.8,675,1.573,0.466,0.236,0.0,17.5
1783971139.8,675,2.387,1.762,0.05,0.0,11.5
1783971139.8,675,3.742,-2.181,0.522,0.0,13.3
1783971139.901,676,1.053,-0.672,0.202,0.0,11.7
1783971139.901,676,1.573,0.466,0.24,0.0,17.4
1783971139.901,676,2.385,1.762,0.095,0.0,11.2
1783971139.901,676,3.735,-2.181,0.574,0.0,13.5
1783971140.002,677,1.574,0.466,0.232,0.0,17.5
1783971140.002,677,2.386,1.762,0.083,0.0,11.4
1783971140.002,677,3.733,-2.181,0.585,0.0,13.2
1783971140.106,678,1.574,0.466,0.234,0.0,17.5
1783971140.106,678,2.387,1.762,0.014,0.0,11.4
1783971140.106,678,3.733,-2.181,0.581,0.0,13.1
1783971140.21,679,1.052,-0.672,0.205,0.0,11.5
1783971140.21,679,1.573,0.466,0.24,0.0,17.6
1783971140.21,679,2.387,1.762,0.029,0.0,11.4
