t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1784028181.985,static,unknown,2.5,7.03,0.0,0.6,5,6.87,-1.43,0.32
1784028181.985,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028181.985,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028181.985,static,unknown,0.4,8.94,0.0,0.22,4,8.29,3.35,0.19
1784028182.036,static,mid,4.1,3.25,-0.0,0.76,7,3.15,-0.77,-0.08
1784028182.036,static,fabric,0.4,1.35,0.0,0.36,6,0.73,-1.14,0.03
1784028182.036,static,mid,5.2,2.27,-0.0,0.05,5,2.25,0.21,0.16
1784028182.036,static,unknown,2.5,7.03,0.0,0.61,5,6.87,-1.44,0.33
1784028182.036,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.036,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.036,static,unknown,0.4,8.94,0.0,0.21,4,8.29,3.35,0.2
1784028182.09,static,mid,4.1,3.26,-0.0,0.76,7,3.16,-0.8,-0.07
1784028182.09,static,fabric,0.4,1.35,0.0,0.36,6,0.73,-1.14,0.03
1784028182.09,static,mid,5.2,2.27,-0.0,0.05,5,2.25,0.21,0.15
1784028182.09,static,unknown,2.5,7.03,0.0,0.61,5,6.87,-1.45,0.34
1784028182.09,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.09,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.09,static,unknown,1.0,8.94,0.0,0.21,4,8.29,3.35,0.2
1784028182.141,static,mid,4.1,3.26,-0.0,0.76,7,3.16,-0.83,-0.07
1784028182.141,static,fabric,0.4,1.35,0.0,0.36,6,0.73,-1.14,0.03
1784028182.141,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.141,static,unknown,2.5,7.03,0.0,0.62,5,6.87,-1.47,0.32
1784028182.141,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.141,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.141,static,unknown,1.0,8.94,0.0,0.22,4,8.3,3.33,0.23
1784028182.191,static,mid,4.1,3.27,-0.0,0.76,7,3.16,-0.84,-0.06
1784028182.191,static,fabric,0.4,1.35,0.0,0.36,6,0.73,-1.14,0.03
1784028182.191,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.191,static,unknown,2.5,7.03,0.0,0.62,5,6.86,-1.48,0.32
1784028182.191,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.191,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.191,static,unknown,1.0,8.94,0.0,0.22,4,8.3,3.32,0.24
1784028182.241,static,mid,4.1,3.27,-0.0,0.76,7,3.16,-0.85,-0.07
1784028182.241,static,fabric,0.4,1.35,0.0,0.36,6,0.73,-1.14,0.03
1784028182.241,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.241,static,unknown,2.5,6.99,0.0,0.62,5,6.82,-1.48,0.37
1784028182.241,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.241,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.241,static,unknown,1.0,8.94,0.0,0.23,4,8.3,3.31,0.25
1784028182.29,static,mid,4.1,3.27,-0.0,0.76,7,3.16,-0.86,-0.07
1784028182.29,static,fabric,0.4,1.35,0.0,0.36,6,0.73,-1.14,0.04
1784028182.29,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.29,static,unknown,2.5,6.97,0.0,0.62,5,6.8,-1.47,0.41
1784028182.29,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.29,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.29,static,unknown,1.5,8.94,0.0,0.24,4,8.31,3.31,0.26
1784028182.34,static,mid,4.1,3.28,-0.0,0.76,7,3.16,-0.86,-0.07
1784028182.34,static,fabric,0.4,1.35,0.0,0.36,6,0.73,-1.14,0.04
1784028182.34,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.34,static,unknown,2.6,6.96,0.0,0.62,5,6.78,-1.47,0.42
1784028182.34,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.34,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.34,static,unknown,1.5,8.94,0.0,0.24,4,8.31,3.31,0.26
1784028182.389,static,mid,4.1,3.28,-0.0,0.77,7,3.16,-0.86,-0.07
1784028182.389,static,fabric,0.4,1.35,0.0,0.36,6,0.72,-1.14,0.04
1784028182.389,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.389,static,unknown,2.6,6.95,0.0,0.62,5,6.78,-1.47,0.43
1784028182.389,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.389,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.389,static,unknown,1.5,8.95,0.0,0.25,4,8.31,3.3,0.26
1784028182.438,static,mid,4.1,3.28,-0.0,0.77,7,3.16,-0.87,-0.07
1784028182.438,static,fabric,0.4,1.35,0.0,0.35,6,0.72,-1.14,0.04
1784028182.438,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.438,static,unknown,2.6,6.94,0.0,0.62,5,6.77,-1.46,0.43
1784028182.438,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.438,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.438,static,unknown,1.5,8.95,0.0,0.25,4,8.31,3.3,0.27
1784028182.488,static,mid,4.1,3.28,-0.0,0.77,7,3.16,-0.87,-0.07
1784028182.488,static,fabric,0.4,1.34,0.0,0.35,6,0.72,-1.13,0.04
1784028182.488,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.488,static,unknown,2.6,6.94,0.0,0.62,5,6.77,-1.45,0.43
1784028182.488,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.488,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.488,static,unknown,1.5,8.95,0.0,0.26,4,8.31,3.3,0.27
1784028182.538,static,mid,4.1,3.26,-0.0,0.76,7,3.16,-0.81,-0.08
1784028182.538,static,fabric,0.4,1.34,0.0,0.35,6,0.72,-1.13,0.05
1784028182.538,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.538,static,unknown,2.6,6.94,0.0,0.62,5,6.78,-1.41,0.4
1784028182.538,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.538,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.538,static,unknown,1.5,8.95,0.0,0.26,4,8.31,3.3,0.26
1784028182.587,static,mid,4.1,3.25,-0.0,0.76,7,3.15,-0.78,-0.09
1784028182.587,static,fabric,0.4,1.34,0.0,0.35,6,0.71,-1.13,0.05
1784028182.587,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.587,static,unknown,2.6,6.93,0.0,0.62,5,6.78,-1.39,0.38
1784028182.587,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.587,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.587,static,unknown,1.5,8.95,0.0,0.27,4,8.31,3.3,0.26
1784028182.637,static,mid,4.1,3.24,-0.0,0.76,7,3.15,-0.75,-0.09
1784028182.637,static,fabric,0.4,1.34,0.0,0.35,6,0.71,-1.13,0.05
1784028182.637,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.637,static,unknown,2.6,6.93,0.0,0.62,5,6.79,-1.36,0.37
1784028182.637,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.637,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.637,static,unknown,1.5,8.94,0.0,0.26,5,8.3,3.32,0.23
1784028182.687,static,mid,4.0,3.24,-0.0,0.76,7,3.15,-0.74,-0.09
1784028182.687,static,fabric,0.4,1.33,0.0,0.35,6,0.71,-1.12,0.06
1784028182.687,static,mid,5.2,2.26,-0.0,0.05,5,2.25,0.21,0.15
1784028182.687,static,unknown,2.6,6.93,0.0,0.61,5,6.79,-1.34,0.36
1784028182.687,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.687,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.687,static,unknown,1.8,8.94,0.0,0.26,5,8.3,3.33,0.22
1784028182.737,static,mid,4.0,3.24,-0.0,0.76,7,3.15,-0.73,-0.1
1784028182.737,static,fabric,0.4,1.33,0.0,0.35,6,0.71,-1.12,0.06
1784028182.737,static,mid,5.2,2.26,-0.0,0.04,5,2.25,0.21,0.15
1784028182.737,static,unknown,2.6,6.93,0.0,0.61,5,6.8,-1.31,0.37
1784028182.737,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.737,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.737,static,unknown,1.8,8.94,0.0,0.25,5,8.3,3.34,0.19
1784028182.786,static,mid,3.9,3.23,-0.0,0.76,7,3.15,-0.72,-0.1
1784028182.786,static,fabric,0.4,1.33,0.0,0.35,6,0.71,-1.12,0.06
1784028182.786,static,mid,5.2,2.26,-0.0,0.04,5,2.25,0.21,0.15
1784028182.786,static,unknown,2.6,6.93,0.0,0.61,5,6.8,-1.29,0.37
1784028182.786,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.786,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.786,static,unknown,1.8,8.94,0.0,0.25,5,8.29,3.34,0.17
1784028182.835,static,mid,3.9,3.23,-0.0,0.75,7,3.15,-0.72,-0.1
1784028182.835,static,fabric,0.4,1.33,0.0,0.35,6,0.71,-1.12,0.07
1784028182.835,static,mid,5.2,2.27,-0.0,0.05,5,2.25,0.25,0.18
1784028182.835,static,unknown,2.6,6.94,0.0,0.61,5,6.81,-1.28,0.39
1784028182.835,static,mid,-0.9,0.38,-0.07,0.24,3,0.27,0.26,0.09
1784028182.835,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.835,static,unknown,1.8,8.94,0.0,0.24,5,8.29,3.34,0.16
1784028182.884,static,mid,3.8,3.23,-0.0,0.75,7,3.15,-0.72,-0.1
1784028182.884,static,fabric,0.4,1.33,0.0,0.35,6,0.71,-1.12,0.07
1784028182.884,static,mid,5.2,2.28,-0.0,0.05,5,2.26,0.27,0.2
1784028182.884,static,unknown,2.6,6.94,0.0,0.61,5,6.81,-1.27,0.41
1784028182.884,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.884,static,unknown,2.0,8.94,0.0,0.24,5,8.29,3.35,0.15
1784028182.934,static,mid,3.8,3.23,-0.0,0.75,7,3.15,-0.71,-0.1
1784028182.934,static,fabric,0.4,1.33,0.0,0.35,6,0.71,-1.12,0.08
1784028182.934,static,mid,5.2,2.28,-0.0,0.05,5,2.26,0.28,0.21
1784028182.934,static,unknown,2.6,6.94,0.0,0.61,5,6.81,-1.27,0.41
1784028182.934,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.934,static,unknown,2.0,8.94,0.0,0.23,5,8.29,3.35,0.15
1784028182.982,static,mid,3.7,3.23,-0.0,0.75,7,3.15,-0.7,-0.09
1784028182.982,static,fabric,0.5,1.33,0.0,0.35,6,0.71,-1.12,0.08
1784028182.982,static,mid,5.2,2.29,-0.0,0.05,5,2.26,0.29,0.22
1784028182.982,static,unknown,2.6,6.94,0.0,0.61,5,6.81,-1.27,0.42
1784028182.982,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028182.982,static,unknown,2.0,8.94,0.0,0.23,5,8.29,3.35,0.14
1784028182.982,static,unknown,-0.7,4.63,0.0,0.1,2,4.57,-0.61,0.32
1784028183.035,static,mid,3.7,3.23,-0.0,0.75,7,3.15,-0.7,-0.09
1784028183.035,static,fabric,0.4,1.34,0.0,0.34,5,0.71,-1.13,0.07
1784028183.035,static,mid,5.2,2.29,-0.0,0.05,5,2.26,0.3,0.22
1784028183.035,static,unknown,2.6,6.94,0.0,0.61,5,6.81,-1.28,0.42
1784028183.035,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028183.035,static,unknown,2.0,8.94,0.0,0.23,5,8.29,3.35,0.14
1784028183.035,static,unknown,-0.7,4.63,0.0,0.11,3,4.57,-0.62,0.32
1784028183.086,static,mid,3.7,3.23,-0.0,0.75,7,3.15,-0.69,-0.09
1784028183.086,static,fabric,0.4,1.34,0.0,0.34,5,0.72,-1.13,0.07
1784028183.086,static,mid,5.2,2.29,-0.0,0.06,5,2.26,0.3,0.22
1784028183.086,static,unknown,2.6,6.94,0.0,0.61,5,6.8,-1.29,0.41
1784028183.086,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028183.086,static,unknown,2.0,8.94,0.0,0.22,5,8.29,3.35,0.15
1784028183.086,static,unknown,-0.7,4.63,0.0,0.12,3,4.57,-0.63,0.32
1784028183.136,static,mid,3.7,3.23,-0.0,0.74,7,3.15,-0.69,-0.09
1784028183.136,static,fabric,0.4,1.34,0.0,0.34,5,0.72,-1.13,0.06
1784028183.136,static,mid,5.2,2.29,-0.0,0.06,5,2.26,0.31,0.23
1784028183.136,static,unknown,2.6,6.94,0.0,0.6,5,6.8,-1.29,0.42
1784028183.136,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028183.136,static,unknown,2.0,8.94,0.0,0.22,5,8.3,3.33,0.15
1784028183.136,static,unknown,-0.7,4.62,0.0,0.13,3,4.57,-0.64,0.32
1784028183.188,static,mid,3.7,3.23,-0.0,0.74,7,3.15,-0.69,-0.09
1784028183.188,static,fabric,0.4,1.35,0.0,0.34,5,0.72,-1.14,0.06
1784028183.188,static,mid,5.2,2.29,-0.0,0.06,5,2.26,0.31,0.23
1784028183.188,static,unknown,2.6,6.94,0.0,0.6,5,6.8,-1.29,0.42
1784028183.188,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028183.188,static,unknown,2.0,8.94,0.0,0.22,5,8.3,3.32,0.15
1784028183.188,static,unknown,-0.5,4.62,0.0,0.14,4,4.56,-0.65,0.32
1784028183.243,static,mid,3.6,3.23,-0.0,0.74,7,3.15,-0.69,-0.09
1784028183.243,static,fabric,0.4,1.35,0.0,0.34,5,0.72,-1.14,0.06
1784028183.243,static,mid,5.2,2.29,-0.0,0.06,5,2.26,0.31,0.23
1784028183.243,static,unknown,2.6,6.93,0.0,0.6,5,6.8,-1.31,0.41
1784028183.243,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028183.243,static,unknown,2.0,8.94,0.0,0.22,5,8.3,3.31,0.16
1784028183.243,static,unknown,-0.5,4.62,0.0,0.14,4,4.56,-0.66,0.32
1784028183.293,static,mid,3.6,3.23,-0.0,0.74,7,3.15,-0.69,-0.09
1784028183.293,static,fabric,0.4,1.35,0.0,0.34,5,0.72,-1.14,0.05
1784028183.293,static,mid,5.2,2.29,-0.0,0.06,5,2.26,0.31,0.23
1784028183.293,static,unknown,2.5,6.93,0.0,0.6,5,6.79,-1.32,0.4
1784028183.293,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028183.293,static,unknown,2.0,8.94,0.0,0.22,5,8.31,3.31,0.17
1784028183.293,static,unknown,-0.5,4.62,0.0,0.14,4,4.56,-0.67,0.31
1784028183.342,static,mid,3.6,3.23,-0.0,0.74,7,3.15,-0.69,-0.09
1784028183.342,static,fabric,0.4,1.35,0.0,0.34,5,0.72,-1.14,0.05
1784028183.342,static,mid,5.2,2.28,-0.0,0.06,5,2.26,0.27,0.2
1784028183.342,static,unknown,2.5,6.93,0.0,0.6,5,6.79,-1.33,0.39
1784028183.342,static,unknown,-0.1,4.87,-0.04,0.7,3,4.84,0.58,0.21
1784028183.342,static,unknown,2.0,8.94,0.0,0.23,5,8.31,3.31,0.17
1784028183.342,static,unknown,-0.5,4.62,0.0,0.14,4,4.56,-0.69,0.3
1784028183.392,static,mid,3.6,3.23,-0.0,0.74,7,3.15,-0.69,-0.09
1784028183.392,static,fabric,0.4,1.35,0.0,0.34,5,0.72,-1.14,0.05
1784028183.392,static,mid,5.2,2.28,-0.0,0.06,5,2.25,0.25,0.18
1784028183.392,static,unknown,2.5,6.93,0.0,0.6,5,6.79,-1.33,0.38
1784028183.392,static,unknown,2.0,8.94,0.0,0.23,5,8.31,3.3,0.17
1784028183.392,static,unknown,-0.5,4.62,0.0,0.13,4,4.56,-0.7,0.29
1784028183.444,static,mid,3.6,3.23,-0.0,0.73,7,3.15,-0.7,-0.09
1784028183.444,static,fabric,0.4,1.35,0.0,0.34,5,0.72,-1.14,0.04
1784028183.444,static,mid,5.2,2.27,-0.0,0.06,5,2.25,0.24,0.17
1784028183.444,static,unknown,2.5,6.93,0.0,0.6,5,6.79,-1.33,0.37
1784028183.444,static,unknown,2.0,8.94,0.0,0.23,5,8.31,3.3,0.17
1784028183.444,static,unknown,-0.5,4.62,0.0,0.13,4,4.56,-0.71,0.29
1784028183.493,static,mid,3.6,3.23,-0.0,0.73,7,3.15,-0.7,-0.1
1784028183.493,static,fabric,0.4,1.35,0.0,0.34,5,0.72,-1.14,0.04
1784028183.493,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.23,0.16
1784028183.493,static,unknown,2.5,6.94,0.0,0.6,5,6.8,-1.34,0.36
1784028183.493,static,unknown,2.0,8.94,0.0,0.23,5,8.31,3.3,0.17
1784028183.493,static,unknown,-0.5,4.62,0.0,0.13,4,4.56,-0.71,0.29
1784028183.543,static,mid,3.5,3.23,-0.0,0.73,7,3.15,-0.7,-0.1
1784028183.543,static,fabric,0.3,1.35,0.0,0.34,5,0.72,-1.14,0.04
1784028183.543,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.22,0.16
1784028183.543,static,unknown,2.5,6.93,0.0,0.59,5,6.8,-1.32,0.36
1784028183.543,static,unknown,2.0,8.94,0.0,0.23,5,8.31,3.3,0.17
1784028183.543,static,unknown,-0.6,4.62,0.0,0.13,4,4.56,-0.71,0.28
1784028183.593,static,mid,3.5,3.23,-0.0,0.73,7,3.15,-0.71,-0.1
1784028183.593,static,fabric,0.3,1.35,0.0,0.34,5,0.72,-1.14,0.04
1784028183.593,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.22,0.16
1784028183.593,static,unknown,2.2,6.93,0.0,0.59,5,6.8,-1.32,0.36
1784028183.593,static,unknown,2.0,8.94,0.0,0.23,5,8.31,3.3,0.18
1784028183.593,static,unknown,-0.6,4.62,0.0,0.12,4,4.56,-0.72,0.28
1784028183.641,static,mid,3.5,3.23,-0.0,0.73,7,3.15,-0.71,-0.1
1784028183.641,static,fabric,0.3,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.641,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.21,0.15
1784028183.641,static,unknown,2.2,6.93,0.0,0.59,5,6.8,-1.31,0.37
1784028183.641,static,unknown,2.0,8.94,0.0,0.23,5,8.31,3.3,0.18
1784028183.641,static,unknown,-0.6,4.62,0.0,0.12,4,4.56,-0.72,0.27
1784028183.69,static,mid,3.5,3.23,-0.0,0.73,7,3.15,-0.71,-0.1
1784028183.69,static,fabric,0.3,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.69,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.21,0.15
1784028183.69,static,unknown,2.1,6.93,0.0,0.59,5,6.8,-1.31,0.38
1784028183.69,static,unknown,2.1,8.94,0.0,0.23,5,8.31,3.3,0.19
1784028183.69,static,unknown,-0.6,4.62,0.0,0.12,4,4.56,-0.72,0.26
1784028183.743,static,mid,3.5,3.23,-0.0,0.72,7,3.15,-0.71,-0.1
1784028183.743,static,fabric,0.3,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.743,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.22,0.15
1784028183.743,static,unknown,2.1,6.93,0.0,0.59,5,6.8,-1.32,0.37
1784028183.743,static,unknown,2.1,8.94,0.0,0.23,5,8.31,3.3,0.19
1784028183.743,static,unknown,-0.6,4.62,0.0,0.11,4,4.56,-0.72,0.25
1784028183.796,static,mid,3.5,3.23,-0.0,0.72,7,3.15,-0.71,-0.1
1784028183.796,static,fabric,0.2,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.796,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.22,0.15
1784028183.796,static,unknown,2.1,6.93,0.0,0.59,5,6.79,-1.33,0.37
1784028183.796,static,unknown,2.1,8.94,0.0,0.24,5,8.31,3.3,0.19
1784028183.796,static,unknown,-0.6,4.62,0.0,0.11,4,4.56,-0.72,0.24
1784028183.845,static,mid,3.5,3.23,-0.0,0.72,7,3.15,-0.71,-0.1
1784028183.845,static,fabric,0.2,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.845,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.23,0.15
1784028183.845,static,unknown,2.0,6.93,0.0,0.59,5,6.79,-1.35,0.37
1784028183.845,static,unknown,2.1,8.94,0.0,0.24,5,8.31,3.3,0.2
1784028183.845,static,unknown,-0.6,4.62,0.0,0.1,3,4.56,-0.72,0.22
1784028183.895,static,mid,3.5,3.23,-0.0,0.72,7,3.15,-0.71,-0.09
1784028183.895,static,fabric,0.2,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.895,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.23,0.15
1784028183.895,static,unknown,2.0,6.93,0.0,0.59,5,6.79,-1.36,0.37
1784028183.895,static,unknown,2.1,8.94,0.0,0.24,5,8.31,3.3,0.21
1784028183.895,static,unknown,-0.6,4.62,0.0,0.1,3,4.56,-0.72,0.21
1784028183.945,static,mid,3.5,3.23,-0.0,0.72,7,3.15,-0.71,-0.09
1784028183.945,static,fabric,0.2,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.945,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028183.945,static,unknown,2.0,6.93,0.0,0.59,5,6.78,-1.39,0.37
1784028183.945,static,unknown,2.1,8.94,0.0,0.24,5,8.31,3.3,0.22
1784028183.945,static,unknown,-0.6,4.62,0.0,0.1,3,4.56,-0.72,0.2
1784028183.995,static,mid,3.5,3.23,-0.0,0.72,7,3.15,-0.71,-0.09
1784028183.995,static,fabric,0.2,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028183.995,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028183.995,static,unknown,2.0,6.94,0.0,0.59,5,6.78,-1.4,0.38
1784028183.995,static,unknown,2.1,8.94,0.0,0.24,5,8.31,3.3,0.22
1784028183.995,static,unknown,-0.6,4.62,0.0,0.1,3,4.56,-0.72,0.2
1784028184.045,static,mid,3.5,3.23,-0.0,0.71,7,3.15,-0.71,-0.09
1784028184.045,static,fabric,0.2,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028184.045,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028184.045,static,unknown,2.0,6.94,0.0,0.59,5,6.78,-1.41,0.41
1784028184.045,static,unknown,2.1,8.94,0.0,0.24,5,8.31,3.3,0.23
1784028184.045,static,unknown,-0.6,4.62,0.0,0.1,3,4.56,-0.7,0.21
1784028184.097,static,mid,3.5,3.23,-0.0,0.71,7,3.15,-0.71,-0.09
1784028184.097,static,fabric,0.2,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028184.097,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028184.097,static,unknown,2.0,6.93,0.0,0.59,5,6.78,-1.41,0.42
1784028184.097,static,unknown,2.1,8.94,0.0,0.24,5,8.31,3.3,0.24
1784028184.097,static,unknown,-0.6,4.62,0.0,0.11,3,4.57,-0.69,0.22
1784028184.147,static,mid,3.5,3.23,-0.0,0.71,7,3.15,-0.71,-0.09
1784028184.147,static,fabric,-0.0,1.35,0.0,0.33,5,0.72,-1.14,0.04
1784028184.147,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028184.147,static,unknown,2.0,6.93,0.0,0.59,5,6.77,-1.42,0.42
1784028184.147,static,unknown,2.1,8.94,0.0,0.24,5,8.3,3.32,0.25
1784028184.147,static,unknown,-0.6,4.62,0.0,0.11,3,4.57,-0.68,0.22
1784028184.195,static,mid,3.5,3.23,-0.0,0.71,7,3.15,-0.71,-0.09
1784028184.195,static,fabric,-0.0,1.35,0.0,0.32,5,0.72,-1.14,0.05
1784028184.195,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028184.195,static,unknown,2.0,6.93,0.0,0.59,5,6.77,-1.42,0.43
1784028184.195,static,unknown,2.1,8.94,0.0,0.24,5,8.3,3.33,0.25
1784028184.195,static,unknown,-0.6,4.62,0.0,0.12,3,4.57,-0.68,0.22
1784028184.247,static,mid,3.5,3.23,-0.0,0.71,7,3.15,-0.71,-0.09
1784028184.247,static,fabric,-0.0,1.35,0.0,0.32,5,0.72,-1.14,0.04
1784028184.247,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028184.247,static,unknown,2.0,6.93,0.0,0.59,5,6.77,-1.41,0.46
1784028184.247,static,unknown,2.1,8.94,0.0,0.24,5,8.29,3.34,0.26
1784028184.247,static,unknown,-0.6,4.62,0.0,0.12,3,4.57,-0.67,0.23
1784028184.299,static,mid,3.5,3.23,-0.0,0.71,7,3.15,-0.71,-0.09
1784028184.299,static,fabric,-0.0,1.35,0.0,0.32,5,0.72,-1.14,0.04
1784028184.299,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028184.299,static,unknown,2.0,6.93,0.0,0.59,5,6.77,-1.4,0.47
1784028184.299,static,unknown,2.1,8.94,0.0,0.24,5,8.29,3.34,0.27
1784028184.299,static,unknown,-0.6,4.62,0.0,0.12,3,4.57,-0.66,0.23
1784028184.349,static,mid,3.5,3.23,-0.0,0.7,7,3.15,-0.7,-0.09
1784028184.349,static,fabric,-0.0,1.35,0.0,0.32,5,0.72,-1.14,0.04
1784028184.349,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.24,0.15
1784028184.349,static,unknown,2.0,6.93,0.0,0.59,5,6.77,-1.38,0.52
1784028184.349,static,unknown,2.1,8.94,0.0,0.23,5,8.29,3.34,0.26
1784028184.349,static,unknown,-0.6,4.62,0.0,0.12,3,4.57,-0.66,0.23
1784028184.4,static,mid,3.5,3.24,-0.0,0.71,7,3.16,-0.74,-0.07
1784028184.4,static,fabric,-0.0,1.35,0.0,0.32,5,0.73,-1.14,0.04
1784028184.4,static,mid,5.3,2.27,-0.0,0.06,5,2.25,0.23,0.16
1784028184.4,static,unknown,2.0,6.93,0.0,0.59,5,6.78,-1.37,0.54
1784028184.4,static,unknown,2.1,8.94,0.0,0.23,5,8.29,3.35,0.25
1784028184.4,static,unknown,-0.6,4.62,0.0,0.12,3,4.57,-0.66,0.23
