t,frame,x,y,z,doppler,snr_db,noise_db
1784028477.894,3335,8.745,-0.0,1.095,0.0,11.3,62.1
1784028477.997,3336,1.133,-1.08,0.135,0.0,12.3,68.1
1784028477.997,3336,1.956,0.061,0.159,0.0,13.9,76.7
1784028477.997,3336,2.743,-1.005,0.111,0.0,17.0,74.6
1784028477.997,3336,4.384,0.275,0.344,0.0,12.1,64.7
1784028478.099,3337,1.133,-1.08,0.13,0.0,12.1,68.2
1784028478.099,3337,1.956,0.061,0.161,0.0,13.9,76.7
1784028478.099,3337,2.743,-1.005,0.112,0.0,17.1,74.6
1784028478.099,3337,4.384,0.275,0.344,0.0,11.8,65.0
1784028478.201,3338,1.133,-1.08,0.131,0.0,12.3,68.1
1784028478.201,3338,1.956,0.061,0.16,0.0,13.8,76.8
1784028478.201,3338,2.743,-1.005,0.113,0.0,17.1,74.6
1784028478.201,3338,4.384,0.275,0.352,0.0,11.3,65.5
1784028478.201,3338,8.741,-0.0,1.126,0.0,11.4,62.2
1784028478.301,3339,1.133,-1.08,0.133,0.0,12.4,68.1
1784028478.301,3339,1.956,0.061,0.16,0.0,13.8,76.8
1784028478.301,3339,2.743,-1.005,0.112,0.0,17.0,74.6
1784028478.301,3339,4.384,0.275,0.348,0.0,11.8,65.1
1784028478.301,3339,8.733,-0.0,1.182,0.0,11.5,62.2
1784028478.405,3340,1.133,-1.08,0.129,0.0,12.3,68.1
1784028478.405,3340,1.956,0.061,0.16,0.0,13.9,76.7
1784028478.405,3340,2.743,-1.005,0.113,0.0,17.1,74.6
1784028478.506,3341,1.133,-1.08,0.131,0.0,12.3,68.0
1784028478.506,3341,1.956,0.061,0.161,0.0,13.8,76.8
1784028478.506,3341,2.743,-1.005,0.113,0.0,17.1,74.5
1784028478.506,3341,4.383,0.275,0.367,0.0,11.6,65.2
1784028478.506,3341,8.75,-0.0,1.053,0.0,11.3,62.4
1784028478.609,3342,1.133,-1.08,0.133,0.0,12.5,67.8
1784028478.609,3342,1.956,0.061,0.159,0.0,13.9,76.7
1784028478.609,3342,2.743,-1.005,0.112,0.0,17.0,74.6
1784028478.609,3342,4.384,0.275,0.349,0.0,11.5,65.4
1784028478.712,3343,1.133,-1.08,0.134,0.0,12.6,67.8
1784028478.712,3343,1.956,0.061,0.158,0.0,13.8,76.8
1784028478.712,3343,2.743,-1.005,0.112,0.0,17.1,74.5
1784028478.712,3343,4.385,0.275,0.341,0.0,11.6,65.2
1784028478.815,3344,1.133,-1.08,0.134,0.0,12.2,68.2
1784028478.815,3344,1.956,0.061,0.159,0.0,13.8,76.8
1784028478.815,3344,2.743,-1.005,0.112,0.0,17.1,74.5
1784028478.815,3344,4.386,0.275,0.324,0.0,11.2,65.6
1784028478.917,3345,1.133,-1.08,0.132,0.0,12.3,68.1
1784028478.917,3345,1.956,0.061,0.161,0.0,13.8,76.8
1784028478.917,3345,2.743,-1.005,0.113,0.0,17.0,74.6
1784028478.917,3345,4.384,0.275,0.344,0.0,11.4,65.5
1784028479.018,3346,1.133,-1.08,0.132,0.0,12.4,68.0
1784028479.018,3346,1.956,0.061,0.16,0.0,13.9,76.7
1784028479.018,3346,2.743,-1.005,0.112,0.0,17.0,74.6
1784028479.018,3346,8.741,-0.0,1.126,0.0,11.4,62.3
1784028479.121,3347,1.133,-1.08,0.133,0.0,12.3,68.1
1784028479.121,3347,1.956,0.061,0.158,0.0,13.9,76.7
1784028479.121,3347,2.743,-1.005,0.112,0.0,17.1,74.6
1784028479.222,3348,1.132,-1.08,0.136,0.0,12.3,68.1
1784028479.222,3348,1.956,0.061,0.157,0.0,13.9,76.7
1784028479.222,3348,2.743,-1.005,0.112,0.0,17.1,74.6
1784028479.222,3348,4.383,0.275,0.359,0.0,11.2,65.6
1784028479.323,3349,1.133,-1.08,0.131,0.0,12.3,68.1
1784028479.323,3349,1.956,0.061,0.156,0.0,13.9,76.7
1784028479.323,3349,2.743,-1.005,0.113,0.0,17.0,74.6
1784028479.323,3349,4.384,0.275,0.35,0.0,11.9,64.9
1784028479.323,3349,8.733,-0.0,1.181,0.0,11.2,62.1
1784028479.424,3350,1.133,-1.08,0.135,0.0,12.4,68.0
1784028479.424,3350,1.956,0.061,0.157,0.0,13.9,76.7
1784028479.424,3350,2.743,-1.005,0.112,0.0,17.0,74.6
1784028479.424,3350,4.385,0.275,0.341,0.0,12.5,64.1
1784028479.525,3351,1.133,-1.08,0.133,0.0,12.3,68.1
1784028479.525,3351,1.956,0.061,0.159,0.0,13.9,76.7
1784028479.525,3351,2.743,-1.005,0.113,0.0,17.1,74.6
1784028479.525,3351,4.386,0.275,0.33,0.0,11.4,65.4
1784028479.625,3352,1.133,-1.08,0.134,0.0,12.3,68.1
1784028479.625,3352,1.956,0.061,0.159,0.0,13.8,76.8
1784028479.625,3352,2.743,-1.005,0.112,0.0,17.1,74.6
1784028479.625,3352,4.388,0.275,0.291,0.0,12.1,64.7
1784028479.728,3353,1.133,-1.08,0.128,0.0,12.4,68.0
1784028479.728,3353,1.956,0.061,0.161,0.0,13.9,76.7
1784028479.728,3353,2.743,-1.005,0.113,0.0,17.0,74.6
1784028479.728,3353,4.385,0.275,0.341,0.0,11.8,65.0
1784028479.829,3354,1.132,-1.08,0.137,0.0,12.3,68.1
1784028479.829,3354,1.956,0.061,0.159,0.0,13.8,76.8
1784028479.829,3354,2.743,-1.005,0.113,0.0,17.1,74.5
1784028479.931,3355,1.133,-1.08,0.134,0.0,12.3,68.1
1784028479.931,3355,1.956,0.061,0.16,0.0,13.8,76.8
1784028479.931,3355,2.743,-1.005,0.114,0.0,17.1,74.6
1784028479.931,3355,4.386,0.275,0.325,0.0,12.3,64.4
1784028479.982,3356,1.133,-1.08,0.132,0.0,12.4,68.0
1784028479.982,3356,1.956,0.061,0.159,0.0,13.9,76.7
1784028479.982,3356,2.743,-1.005,0.113,0.0,17.2,74.5
1784028479.982,3356,4.385,0.275,0.338,0.0,11.8,65.1
1784028480.084,3357,1.133,-1.08,0.131,0.0,12.3,68.0
1784028480.084,3357,1.956,0.061,0.16,0.0,13.9,76.7
1784028480.084,3357,2.743,-1.005,0.113,0.0,16.9,74.7
1784028480.084,3357,4.385,0.275,0.339,0.0,11.6,65.2
1784028480.236,3358,1.133,-1.08,0.13,0.0,12.3,68.0
1784028480.236,3358,1.956,0.061,0.159,0.0,13.8,76.8
1784028480.236,3358,2.743,-1.005,0.112,0.0,17.0,74.6
1784028480.286,3359,1.133,-1.08,0.134,0.0,12.3,68.1
1784028480.286,3359,1.956,0.061,0.162,0.0,13.9,76.7
1784028480.286,3359,2.743,-1.005,0.112,0.0,17.0,74.6
1784028480.387,3360,1.133,-1.08,0.134,0.0,12.3,68.0
1784028480.387,3360,1.956,0.061,0.16,0.0,13.9,76.7
1784028480.387,3360,2.743,-1.005,0.112,0.0,17.0,74.7
1784028480.489,3361,1.133,-1.08,0.132,0.0,12.3,68.1
1784028480.489,3361,1.956,0.061,0.158,0.0,13.9,76.7
1784028480.489,3361,2.743,-1.005,0.112,0.0,17.2,74.5
1784028480.489,3361,4.384,0.275,0.344,0.0,11.4,65.4
1784028480.489,3361,8.741,-0.0,1.125,0.0,11.5,62.0
1784028480.592,3362,1.133,-1.08,0.132,0.0,12.3,68.1
1784028480.592,3362,1.956,0.061,0.157,0.0,13.8,76.8
1784028480.592,3362,2.743,-1.005,0.114,0.0,17.1,74.5
1784028480.592,3362,4.385,0.275,0.334,0.0,12.3,64.5
1784028480.694,3363,1.133,-1.08,0.132,0.0,12.3,68.1
1784028480.694,3363,1.956,0.061,0.158,0.0,13.9,76.7
1784028480.694,3363,2.743,-1.005,0.113,0.0,17.1,74.5
1784028480.694,3363,4.383,0.275,0.357,0.0,12.3,64.5
1784028480.796,3364,1.133,-1.08,0.133,0.0,12.3,68.1
1784028480.796,3364,1.956,0.061,0.159,0.0,13.8,76.8
1784028480.796,3364,2.743,-1.005,0.113,0.0,17.1,74.5
1784028480.796,3364,4.384,0.275,0.347,0.0,12.1,64.7
1784028480.898,3365,1.133,-1.08,0.132,0.0,12.4,67.9
1784028480.898,3365,1.956,0.061,0.158,0.0,13.8,76.8
1784028480.898,3365,2.743,-1.005,0.113,0.0,17.0,74.6
1784028480.898,3365,4.387,0.275,0.316,0.0,12.4,64.5
1784028480.999,3366,1.132,-1.08,0.136,0.0,12.3,68.1
1784028480.999,3366,1.956,0.061,0.158,0.0,13.8,76.8
1784028480.999,3366,2.743,-1.005,0.112,0.0,17.1,74.6
1784028480.999,3366,4.386,0.275,0.32,0.0,11.8,65.1
1784028481.1,3367,1.133,-1.08,0.131,0.0,12.4,68.0
1784028481.1,3367,1.956,0.061,0.159,0.0,13.8,76.8
1784028481.1,3367,2.743,-1.005,0.113,0.0,17.1,74.6
1784028481.1,3367,4.388,0.275,0.299,0.0,12.6,64.4
1784028481.201,3368,1.133,-1.08,0.13,0.0,12.4,68.0
1784028481.201,3368,1.956,0.061,0.159,0.0,13.8,76.8
1784028481.201,3368,2.743,-1.005,0.113,0.0,17.1,74.6
1784028481.201,3368,4.384,0.275,0.343,0.0,11.8,65.0
1784028481.302,3369,1.133,-1.08,0.135,0.0,12.4,68.0
1784028481.302,3369,1.956,0.061,0.159,0.0,13.8,76.8
1784028481.302,3369,2.743,-1.005,0.111,0.0,17.0,74.6
1784028481.302,3369,4.386,0.275,0.323,0.0,11.3,65.5
1784028481.404,3370,1.133,-1.08,0.132,0.0,12.3,68.1
1784028481.404,3370,1.956,0.061,0.158,0.0,13.9,76.7
1784028481.404,3370,2.743,-1.005,0.11,0.0,17.1,74.6
1784028481.404,3370,4.383,0.275,0.356,0.0,12.0,64.6
1784028481.507,3371,1.133,-1.08,0.135,0.0,12.3,68.1
1784028481.507,3371,1.956,0.061,0.16,0.0,13.8,76.8
1784028481.507,3371,2.743,-1.005,0.116,0.0,16.9,74.8
1784028481.507,3371,4.391,0.138,0.339,0.0,11.5,65.4
1784028481.607,3372,1.133,-1.08,0.13,0.0,12.3,68.1
1784028481.607,3372,1.956,0.061,0.163,0.0,13.9,76.7
1784028481.607,3372,2.743,-1.005,0.111,0.0,17.3,74.4
1784028481.711,3373,1.133,-1.08,0.132,0.0,12.3,68.1
1784028481.711,3373,1.956,0.061,0.16,0.0,13.8,76.8
1784028481.711,3373,2.743,-1.005,0.113,0.0,16.9,74.7
1784028481.813,3374,1.133,-1.08,0.131,0.0,12.3,68.1
1784028481.813,3374,1.956,0.061,0.16,0.0,13.9,76.7
1784028481.813,3374,2.743,-1.005,0.111,0.0,17.2,74.4
1784028481.915,3375,1.133,-1.08,0.127,0.0,12.2,68.2
1784028481.915,3375,1.956,0.061,0.16,0.0,13.9,76.7
1784028481.915,3375,2.743,-1.005,0.112,0.0,17.0,74.6
1784028481.915,3375,8.727,-0.0,1.225,0.0,11.6,61.9
1784028482.015,3376,1.133,-1.08,0.13,0.0,12.3,68.1
1784028482.015,3376,1.956,0.061,0.159,0.0,13.8,76.8
1784028482.015,3376,2.743,-1.005,0.114,0.0,17.2,74.4
1784028482.015,3376,8.733,-0.0,1.188,0.0,12.1,61.8
1784028482.117,3377,1.133,-1.08,0.131,0.0,12.3,68.1
1784028482.117,3377,1.956,0.061,0.158,0.0,13.8,76.7
1784028482.117,3377,2.743,-1.005,0.112,0.0,17.1,74.6
1784028482.117,3377,4.385,0.275,0.331,0.0,12.4,64.4
1784028482.117,3377,8.737,-0.0,1.157,0.0,12.0,61.9
1784028482.22,3378,1.133,-1.08,0.129,0.0,12.3,68.1
1784028482.22,3378,1.956,0.061,0.159,0.0,13.9,76.7
1784028482.22,3378,2.743,-1.005,0.111,0.0,17.1,74.5
1784028482.22,3378,8.747,-0.0,1.075,0.0,12.1,62.1
1784028482.322,3379,1.133,-1.08,0.131,0.0,12.4,68.0
1784028482.322,3379,1.956,0.061,0.159,0.0,13.8,76.8
1784028482.322,3379,2.743,-1.005,0.112,0.0,17.2,74.5
1784028482.322,3379,8.739,-0.275,1.103,0.0,12.3,62.0
1784028482.427,3380,1.133,-1.08,0.13,0.0,12.3,68.1
1784028482.427,3380,1.956,0.061,0.159,0.0,13.9,76.7
1784028482.427,3380,2.743,-1.005,0.112,0.0,17.1,74.6
1784028482.427,3380,4.384,0.275,0.345,0.0,11.4,65.5
1784028482.427,3380,8.751,-0.0,1.04,0.0,12.0,62.3
1784028482.53,3381,1.133,-1.08,0.13,0.0,12.5,67.9
1784028482.53,3381,1.956,0.061,0.158,0.0,13.8,76.8
1784028482.53,3381,2.743,-1.005,0.112,0.0,17.2,74.5
1784028482.53,3381,4.383,0.275,0.361,0.0,11.6,65.2
1784028482.53,3381,8.739,-0.275,1.108,0.0,11.8,62.4
1784028482.632,3382,1.133,-1.08,0.133,0.0,12.3,68.1
1784028482.632,3382,1.956,0.061,0.158,0.0,13.8,76.8
1784028482.632,3382,2.743,-1.005,0.112,0.0,17.1,74.6
1784028482.632,3382,4.386,0.275,0.327,0.0,11.6,65.2
1784028482.632,3382,8.744,-0.0,1.1,0.0,11.6,62.3
1784028482.683,3383,1.133,-1.08,0.133,0.0,12.2,68.2
1784028482.683,3383,1.956,0.061,0.158,0.0,13.8,76.8
1784028482.683,3383,2.743,-1.005,0.113,0.0,17.1,74.5
1784028482.683,3383,4.386,0.275,0.326,0.0,12.2,64.7
1784028482.785,3384,1.132,-1.08,0.136,0.0,12.4,68.0
1784028482.785,3384,1.956,0.061,0.157,0.0,13.8,76.8
1784028482.785,3384,2.743,-1.005,0.113,0.0,17.0,74.6
1784028482.887,3385,1.133,-1.08,0.135,0.0,12.3,68.1
1784028482.887,3385,1.956,0.061,0.158,0.0,13.8,76.8
1784028482.887,3385,2.743,-1.005,0.11,0.0,17.0,74.6
1784028482.887,3385,4.381,0.275,0.382,0.0,11.3,65.5
1784028482.989,3386,1.133,-1.08,0.134,0.0,12.5,67.9
1784028482.989,3386,1.956,0.061,0.158,0.0,13.8,76.8
1784028482.989,3386,2.743,-1.005,0.112,0.0,17.1,74.5
1784028482.989,3386,4.382,0.275,0.376,0.0,11.3,65.4
1784028483.089,3387,1.133,-1.08,0.132,0.0,12.5,67.9
1784028483.089,3387,1.956,0.061,0.161,0.0,13.8,76.8
1784028483.089,3387,2.743,-1.005,0.113,0.0,17.0,74.6
1784028483.089,3387,8.715,-0.275,1.281,0.0,11.6,62.3
1784028483.19,3388,1.133,-1.08,0.13,0.0,12.4,68.0
1784028483.19,3388,1.956,0.061,0.159,0.0,13.9,76.7
1784028483.19,3388,2.743,-1.005,0.113,0.0,17.1,74.5
1784028483.19,3388,4.383,0.275,0.365,0.0,11.7,65.1
1784028483.19,3388,8.734,-0.275,1.148,0.0,11.3,62.6
1784028483.291,3389,1.133,-1.08,0.133,0.0,12.3,68.0
1784028483.291,3389,1.956,0.061,0.16,0.0,13.8,76.8
1784028483.291,3389,2.743,-1.005,0.112,0.0,17.1,74.5
1784028483.291,3389,8.746,-0.0,1.085,0.0,11.5,62.5
1784028483.393,3390,1.133,-1.08,0.135,0.0,12.3,68.0
1784028483.393,3390,1.956,0.061,0.16,0.0,13.8,76.8
1784028483.393,3390,2.743,-1.005,0.114,0.0,17.2,74.5
1784028483.393,3390,8.728,-0.275,1.189,0.0,11.6,62.4
1784028483.494,3391,1.133,-1.08,0.131,0.0,12.3,68.1
1784028483.494,3391,1.956,0.061,0.158,0.0,13.8,76.8
1784028483.494,3391,2.743,-1.005,0.112,0.0,17.0,74.6
1784028483.494,3391,8.727,-0.275,1.199,0.0,11.8,62.2
1784028483.597,3392,1.133,-1.08,0.132,0.0,12.3,68.1
1784028483.597,3392,1.956,0.061,0.157,0.0,13.8,76.7
1784028483.597,3392,2.743,-1.005,0.112,0.0,17.2,74.5
1784028483.597,3392,8.735,-0.275,1.134,0.0,11.7,62.3
1784028483.699,3393,1.133,-1.08,0.134,0.0,12.4,68.0
1784028483.699,3393,1.956,0.061,0.159,0.0,13.9,76.7
1784028483.699,3393,2.743,-1.005,0.113,0.0,17.1,74.5
1784028483.699,3393,8.738,-0.275,1.115,0.0,11.8,62.2
1784028483.801,3394,1.133,-1.08,0.13,0.0,12.5,67.9
1784028483.801,3394,1.956,0.061,0.16,0.0,13.8,76.8
1784028483.801,3394,2.743,-1.005,0.111,0.0,17.1,74.5
1784028483.801,3394,4.381,0.275,0.385,0.0,11.4,65.4
1784028483.801,3394,8.704,-0.551,1.266,0.0,12.1,61.7
1784028483.902,3395,1.133,-1.08,0.134,0.0,12.4,68.0
1784028483.902,3395,1.956,0.061,0.16,0.0,13.8,76.8
1784028483.902,3395,2.743,-1.005,0.111,0.0,17.1,74.6
1784028483.902,3395,4.385,0.275,0.337,0.0,12.3,64.5
1784028484.004,3396,1.133,-1.08,0.132,0.0,12.4,68.0
1784028484.004,3396,1.956,0.061,0.158,0.0,13.8,76.8
1784028484.004,3396,2.743,-1.005,0.112,0.0,17.1,74.6
1784028484.004,3396,4.385,0.275,0.336,0.0,11.6,65.3
1784028484.107,3397,1.133,-1.08,0.127,0.0,12.3,68.1
1784028484.107,3397,1.956,0.061,0.157,0.0,13.8,76.8
1784028484.107,3397,2.743,-1.005,0.113,0.0,17.0,74.6
1784028484.208,3398,1.133,-1.08,0.129,0.0,12.3,68.0
1784028484.208,3398,1.956,0.061,0.157,0.0,13.8,76.8
1784028484.208,3398,2.743,-1.005,0.113,0.0,17.1,74.5
1784028484.31,3399,1.133,-1.08,0.129,0.0,12.3,68.1
1784028484.31,3399,1.956,0.061,0.158,0.0,13.8,76.8
1784028484.31,3399,2.743,-1.005,0.112,0.0,17.1,74.6
1784028484.31,3399,4.386,0.275,0.319,0.0,11.8,64.9
1784028484.31,3399,8.747,-0.0,1.075,0.0,11.3,62.3
1784028484.413,3400,1.133,-1.08,0.128,0.0,12.5,67.9
1784028484.413,3400,1.956,0.061,0.157,0.0,13.8,76.8
1784028484.413,3400,2.743,-1.005,0.113,0.0,17.1,74.6
1784028484.413,3400,4.383,0.275,0.366,0.0,11.7,65.1
1784028484.413,3400,8.747,-0.0,1.076,0.0,11.2,62.5
1784028484.517,3401,1.133,-1.08,0.127,0.0,12.3,68.1
1784028484.517,3401,1.956,0.061,0.159,0.0,13.8,76.8
1784028484.517,3401,2.743,-1.005,0.112,0.0,17.1,74.5
1784028484.517,3401,4.384,0.275,0.353,0.0,11.5,65.3
1784028484.619,3402,1.133,-1.08,0.128,0.0,12.2,68.2
1784028484.619,3402,1.956,0.061,0.159,0.0,13.9,76.7
1784028484.619,3402,2.743,-1.005,0.112,0.0,17.1,74.6
1784028484.619,3402,4.388,0.275,0.298,0.0,12.6,64.1
1784028484.72,3403,1.133,-1.08,0.135,0.0,12.4,68.0
1784028484.72,3403,1.956,0.061,0.158,0.0,13.8,76.8
1784028484.72,3403,2.743,-1.005,0.113,0.0,17.0,74.6
1784028484.72,3403,4.382,0.275,0.37,0.0,11.4,65.4
1784028484.821,3404,1.134,-1.08,0.126,0.0,12.4,68.0
1784028484.821,3404,1.956,0.061,0.16,0.0,13.8,76.8
1784028484.821,3404,2.743,-1.005,0.114,0.0,17.1,74.6
1784028484.821,3404,4.387,0.275,0.308,0.0,11.4,65.3
1784028484.923,3405,1.132,-1.08,0.136,0.0,12.3,68.2
1784028484.923,3405,1.956,0.061,0.158,0.0,13.8,76.8
1784028484.923,3405,2.743,-1.005,0.113,0.0,17.1,74.6
1784028485.025,3406,1.133,-1.08,0.134,0.0,12.3,68.0
1784028485.025,3406,1.956,0.061,0.159,0.0,13.8,76.8
1784028485.025,3406,2.743,-1.005,0.112,0.0,17.1,74.6
1784028485.126,3407,1.132,-1.08,0.139,0.0,12.3,68.1
1784028485.126,3407,1.956,0.061,0.157,0.0,13.9,76.7
1784028485.126,3407,2.743,-1.005,0.113,0.0,17.2,74.5
1784028485.228,3408,1.133,-1.08,0.128,0.0,12.3,68.1
1784028485.228,3408,1.956,0.061,0.16,0.0,13.8,76.8
1784028485.228,3408,2.743,-1.005,0.112,0.0,17.1,74.6
1784028485.228,3408,4.385,0.275,0.341,0.0,11.6,65.1
1784028485.228,3408,8.737,-0.275,1.119,0.0,11.2,62.1
1784028485.329,3409,1.134,-1.08,0.124,0.0,12.5,67.9
1784028485.329,3409,1.956,0.061,0.161,0.0,13.8,76.8
1784028485.329,3409,2.743,-1.005,0.113,0.0,17.0,74.6
1784028485.381,3410,1.133,-1.08,0.128,0.0,12.3,68.1
1784028485.381,3410,1.956,0.061,0.159,0.0,13.9,76.7
1784028485.381,3410,2.743,-1.005,0.112,0.0,17.1,74.6
1784028485.483,3411,1.133,-1.08,0.135,0.0,12.5,67.9
1784028485.483,3411,1.956,0.061,0.157,0.0,13.8,76.8
1784028485.483,3411,2.743,-1.005,0.112,0.0,17.1,74.6
1784028485.634,3412,1.133,-1.08,0.131,0.0,12.3,68.1
1784028485.634,3412,1.956,0.061,0.158,0.0,13.8,76.8
1784028485.634,3412,2.743,-1.005,0.112,0.0,17.1,74.6
1784028485.634,3412,4.386,0.275,0.325,0.0,12.1,64.9
1784028485.685,3413,1.132,-1.08,0.136,0.0,12.4,68.0
1784028485.685,3413,1.956,0.061,0.157,0.0,13.8,76.8
1784028485.685,3413,2.743,-1.005,0.112,0.0,17.1,74.6
1784028485.786,3414,1.132,-1.08,0.136,0.0,12.4,67.9
1784028485.786,3414,1.956,0.061,0.158,0.0,13.8,76.8
1784028485.786,3414,2.743,-1.005,0.111,0.0,17.2,74.4
1784028485.786,3414,4.387,0.275,0.308,0.0,12.5,64.4
1784028485.786,3414,8.73,-0.275,1.173,0.0,11.3,62.2
1784028485.89,3415,1.132,-1.08,0.139,0.0,12.7,67.8
1784028485.89,3415,1.956,0.061,0.158,0.0,13.8,76.8
1784028485.89,3415,2.743,-1.005,0.112,0.0,17.0,74.6
1784028485.89,3415,4.383,0.275,0.359,0.0,12.2,64.6
1784028485.89,3415,8.754,-0.0,1.017,0.0,11.5,62.1
1784028485.993,3416,1.133,-1.08,0.134,0.0,12.8,67.6
1784028485.993,3416,1.956,0.061,0.159,0.0,13.9,76.7
1784028485.993,3416,2.743,-1.005,0.112,0.0,17.1,74.6
1784028485.993,3416,4.384,0.275,0.345,0.0,11.9,65.0
1784028486.095,3417,1.132,-1.08,0.137,0.0,12.4,67.9
1784028486.095,3417,1.956,0.061,0.159,0.0,13.8,76.8
1784028486.095,3417,2.743,-1.005,0.112,0.0,17.1,74.6
1784028486.095,3417,4.386,0.275,0.33,0.0,11.2,65.5
1784028486.198,3418,1.133,-1.08,0.134,0.0,12.4,67.9
1784028486.198,3418,1.956,0.061,0.158,0.0,13.8,76.8
1784028486.198,3418,2.743,-1.005,0.113,0.0,17.0,74.6
1784028486.198,3418,4.386,0.275,0.325,0.0,12.2,64.6
1784028486.299,3419,1.132,-1.08,0.136,0.0,12.5,67.8
1784028486.299,3419,1.956,0.061,0.158,0.0,13.8,76.8
1784028486.299,3419,2.743,-1.005,0.112,0.0,17.1,74.6
1784028486.299,3419,4.387,0.275,0.31,0.0,12.0,64.7
1784028486.4,3420,1.133,-1.08,0.134,0.0,12.3,68.1
1784028486.4,3420,1.956,0.061,0.159,0.0,13.8,76.8
1784028486.4,3420,2.743,-1.005,0.111,0.0,17.2,74.5
1784028486.4,3420,4.384,0.275,0.346,0.0,11.6,65.2
1784028486.502,3421,1.132,-1.08,0.139,0.0,12.6,67.8
1784028486.502,3421,1.956,0.061,0.161,0.0,13.8,76.8
1784028486.502,3421,2.743,-1.005,0.112,0.0,17.1,74.5
1784028486.603,3422,1.132,-1.08,0.136,0.0,12.7,67.7
1784028486.603,3422,1.956,0.061,0.159,0.0,13.9,76.7
1784028486.603,3422,2.743,-1.005,0.113,0.0,17.0,74.6
1784028486.705,3423,1.133,-1.08,0.131,0.0,12.7,67.6
1784028486.705,3423,1.956,0.061,0.16,0.0,13.8,76.8
1784028486.705,3423,2.743,-1.005,0.112,0.0,17.1,74.6
1784028486.806,3424,1.133,-1.08,0.131,0.0,12.5,67.8
1784028486.806,3424,1.956,0.061,0.162,0.0,13.8,76.8
1784028486.806,3424,2.743,-1.005,0.112,0.0,17.0,74.6
1784028486.806,3424,4.387,0.275,0.311,0.0,11.8,65.0
1784028486.908,3425,1.133,-1.08,0.134,0.0,12.7,67.7
1784028486.908,3425,1.956,0.061,0.158,0.0,13.8,76.8
1784028486.908,3425,2.743,-1.005,0.111,0.0,17.0,74.6
1784028487.011,3426,1.133,-1.08,0.133,0.0,12.4,68.0
1784028487.011,3426,1.956,0.061,0.157,0.0,13.8,76.8
1784028487.011,3426,2.743,-1.005,0.112,0.0,17.1,74.6
1784028487.011,3426,4.386,0.275,0.324,0.0,12.2,64.5
1784028487.114,3427,1.133,-1.08,0.134,0.0,12.4,67.9
1784028487.114,3427,1.956,0.061,0.157,0.0,13.8,76.8
1784028487.114,3427,2.743,-1.005,0.112,0.0,17.0,74.6
1784028487.114,3427,4.383,0.275,0.364,0.0,11.8,64.9
1784028487.216,3428,1.132,-1.08,0.136,0.0,12.6,67.8
1784028487.216,3428,1.956,0.061,0.157,0.0,13.8,76.8
1784028487.216,3428,2.743,-1.005,0.112,0.0,17.0,74.7
1784028487.317,3429,1.132,-1.08,0.139,0.0,12.6,67.8
1784028487.317,3429,1.956,0.061,0.158,0.0,13.8,76.8
1784028487.317,3429,2.743,-1.005,0.11,0.0,17.1,74.5
1784028487.418,3430,1.132,-1.08,0.135,0.0,12.4,68.0
1784028487.418,3430,1.956,0.061,0.159,0.0,13.8,76.8
1784028487.418,3430,2.743,-1.005,0.112,0.0,17.1,74.5
1784028487.519,3431,1.133,-1.08,0.132,0.0,12.5,67.8
1784028487.519,3431,1.956,0.061,0.158,0.0,13.8,76.8
1784028487.519,3431,2.743,-1.005,0.113,0.0,17.1,74.5
1784028487.519,3431,4.386,0.275,0.324,0.0,11.7,65.0
1784028487.619,3432,1.132,-1.08,0.137,0.0,12.3,68.0
1784028487.619,3432,1.956,0.061,0.158,0.0,13.9,76.7
1784028487.619,3432,2.743,-1.005,0.113,0.0,17.0,74.6
1784028487.619,3432,4.387,0.275,0.309,0.0,11.6,65.2
1784028487.726,3433,1.133,-1.08,0.132,0.0,12.5,67.9
1784028487.726,3433,1.956,0.061,0.157,0.0,13.8,76.8
1784028487.726,3433,2.743,-1.005,0.114,0.0,17.0,74.6
1784028487.726,3433,4.384,0.275,0.353,0.0,12.0,64.7
1784028487.778,3434,1.132,-1.08,0.138,0.0,12.3,68.0
1784028487.778,3434,1.956,0.061,0.158,0.0,13.8,76.8
1784028487.778,3434,2.743,-1.005,0.112,0.0,17.1,74.6
1784028487.778,3434,4.384,0.275,0.344,0.0,11.8,65.0
1784028487.93,3435,1.132,-1.08,0.136,0.0,12.5,67.9
1784028487.93,3435,1.956,0.061,0.158,0.0,13.8,76.8
1784028487.93,3435,2.743,-1.005,0.113,0.0,17.0,74.7
1784028487.93,3435,4.385,0.275,0.341,0.0,12.0,64.8
1784028488.032,3436,1.133,-1.08,0.135,0.0,12.6,67.8
1784028488.032,3436,1.956,0.061,0.16,0.0,13.8,76.8
1784028488.032,3436,2.743,-1.005,0.111,0.0,17.1,74.6
1784028488.032,3436,4.387,0.275,0.312,0.0,12.2,64.8
1784028488.084,3437,1.133,-1.08,0.132,0.0,12.6,67.8
1784028488.084,3437,1.956,0.061,0.159,0.0,13.8,76.8
1784028488.084,3437,2.743,-1.005,0.11,0.0,17.1,74.5
1784028488.084,3437,4.387,0.275,0.307,0.0,11.9,64.8
1784028488.186,3438,1.132,-1.08,0.138,0.0,12.4,67.9
1784028488.186,3438,1.956,0.061,0.161,0.0,13.8,76.8
1784028488.186,3438,2.743,-1.005,0.111,0.0,17.1,74.6
1784028488.289,3439,1.133,-1.08,0.133,0.0,12.6,67.8
1784028488.289,3439,1.956,0.061,0.16,0.0,13.8,76.8
