seq,ts_ticks,ts_src,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps
22847,744346132,0,1003,13,25,6790,-770,140
22848,744351130,0,1001,10,15,7210,-1400,350
22849,744356137,0,1001,10,15,7210,-1400,350
22850,744361130,0,1001,10,15,7210,-1400,350
22851,744366130,0,1001,10,15,7210,-1400,350
22852,744371139,0,1002,7,-1,7350,-1960,350
22853,744376129,0,1002,7,-1,7350,-1960,350
22854,744381132,0,1002,7,-1,7350,-1960,350
22855,744389102,0,1002,19,-17,6440,-2030,140
22856,744391162,0,1002,19,-17,6440,-2030,140
22858,744396334,0,1002,19,-17,6440,-2030,140
22859,744403342,0,1002,19,-17,6440,-2030,140
22861,744406159,0,1002,9,-17,5530,-1260,210
22862,744411145,0,1002,9,-17,5530,-1260,210
22863,744416132,0,1002,9,-17,5530,-1260,210
22864,744421131,0,1002,9,-17,5530,-1260,210
22865,744426130,0,1004,19,10,4480,-700,-70
22866,744431132,0,1004,19,10,4480,-700,-70
22867,744436129,0,1004,19,10,4480,-700,-70
22868,744441130,0,1000,4,10,3990,-1190,70
22869,744446134,0,1000,4,10,3990,-1190,70
22870,744451131,0,1000,4,10,3990,-1190,70
22871,744456138,0,1000,4,10,3990,-1190,70
22872,744461129,0,1003,11,-2,3710,-1260,-140
22873,744466137,0,1003,11,-2,3710,-1260,-140
22874,744471131,0,1003,11,-2,3710,-1260,-140
22875,744476129,0,1003,11,-2,3710,-1260,-140
22876,744481135,0,1003,20,-8,3290,-1120,-210
22877,744486135,0,1003,20,-8,3290,-1120,-210
22878,744491130,0,1003,20,-8,3290,-1120,-210
22879,744496139,0,1003,20,-8,3290,-1120,-210
22880,744503113,0,1001,4,1,2940,-700,0
22881,744506992,0,1001,4,1,2940,-700,0
22883,744511282,0,1001,4,1,2940,-700,0
22884,744517344,0,1004,10,17,2870,-420,-350
22886,744521157,0,1004,10,17,2870,-420,-350
22887,744526145,0,1004,10,17,2870,-420,-350
22888,744531132,0,1004,10,17,2870,-420,-350
22889,744536132,0,1003,14,19,3430,-630,-420
22890,744541133,0,1003,14,19,3430,-630,-420
22891,744546133,0,1003,14,19,3430,-630,-420
22892,744551143,0,1003,14,19,3430,-630,-420
22893,744556131,0,1002,1,20,4480,-840,-210
22894,744561133,0,1002,1,20,4480,-840,-210
22895,744566133,0,1002,1,20,4480,-840,-210
22896,744571127,0,1004,15,11,5180,-980,-420
22897,744576133,0,1004,15,11,5180,-980,-420
22898,744581136,0,1004,15,11,5180,-980,-420
22899,744586132,0,1004,15,11,5180,-980,-420
22900,744591137,0,1002,10,19,6370,-770,-210
22901,744596129,0,1002,10,19,6370,-770,-210
22902,744601132,0,1002,10,19,6370,-770,-210
22903,744606131,0,1002,10,19,6370,-770,-210
22904,744611130,0,999,10,23,7070,-1120,-70
22905,744616932,0,999,10,23,7070,-1120,-70
22907,744621359,0,999,10,23,7070,-1120,-70
22908,744626211,0,1005,9,-6,7140,-1610,0
22910,744631439,0,1005,9,-6,7140,-1610,0
22911,744636173,0,1005,9,-6,7140,-1610,0
22912,744641141,0,1005,9,-6,7140,-1610,0
22913,744646131,0,1002,18,-13,7070,-1400,-140
22914,744651132,0,1002,18,-13,7070,-1400,-140
22915,744656128,0,1002,18,-13,7070,-1400,-140
22916,744661133,0,1002,18,-13,7070,-1400,-140
22917,744666141,0,1001,19,7,7280,-560,140
22918,744671130,0,1001,19,7,7280,-560,140
22919,744676134,0,1001,19,7,7280,-560,140
22920,744681127,0,1001,19,7,7280,-560,140
22921,744686135,0,1003,4,12,7210,-630,280
22922,744691129,0,1003,4,12,7210,-630,280
22923,744696132,0,1003,4,12,7210,-630,280
22924,744701134,0,1005,18,0,6440,-1470,0
22925,744706131,0,1005,18,0,6440,-1470,0
22926,744711131,0,1005,18,0,6440,-1470,0
22927,744716139,0,1005,18,0,6440,-1470,0
22928,744721131,0,999,4,-3,6160,-1050,210
22929,744726131,0,999,4,-3,6160,-1050,210
22930,744731180,0,999,4,-3,6160,-1050,210
22932,744736384,0,999,4,-3,6160,-1050,210
22933,744741282,0,1003,2,17,6860,-280,-70
22936,744746200,0,1003,2,17,6860,-280,-70
22937,744751163,0,1003,2,17,6860,-280,-70
22938,744756138,0,1002,8,20,7910,-1050,-490
22939,744761134,0,1002,8,20,7910,-1050,-490
22940,744766129,0,1002,8,20,7910,-1050,-490
22941,744771132,0,1002,8,20,7910,-1050,-490
22942,744776130,0,1004,5,6,10430,-1050,-490
22943,744781134,0,1004,5,6,10430,-1050,-490
22944,744786134,0,1004,5,6,10430,-1050,-490
22945,744791131,0,1004,5,6,10430,-1050,-490
22946,744796131,0,1003,10,20,13510,-490,-420
22947,744801133,0,1003,10,20,13510,-490,-420
22948,744806132,0,1003,10,20,13510,-490,-420
22949,744811130,0,1004,3,48,13790,-280,-210
22950,744816131,0,1004,3,48,13790,-280,-210
22951,744821129,0,1004,3,48,13790,-280,-210
22952,744826140,0,1004,3,48,13790,-280,-210
22953,744831142,0,1001,0,42,12250,-1470,-210
22954,744836133,0,1001,0,42,12250,-1470,-210
22955,744841143,0,1001,0,42,12250,-1470,-210
22956,744846901,0,1001,0,42,12250,-1470,-210
22958,744851385,0,1003,16,-15,11830,-3010,-560
22959,744856305,0,1003,16,-15,11830,-3010,-560
22961,744861166,0,1003,16,-15,11830,-3010,-560
22962,744866140,0,1003,16,-15,11830,-3010,-560
22963,744871131,0,1008,33,-55,11830,-1820,-280
22964,744876129,0,1008,33,-55,11830,-1820,-280
22965,744881134,0,1008,33,-55,11830,-1820,-280
22966,744886131,0,992,-20,-1,11480,630,280
22967,744891133,0,992,-20,-1,11480,630,280
22968,744896136,0,992,-20,-1,11480,630,280
22969,744901132,0,992,-20,-1,11480,630,280
22970,744906132,0,1009,40,58,10150,910,-840
22971,744911132,0,1009,40,58,10150,910,-840
22972,744916130,0,1009,40,58,10150,910,-840
22973,744921129,0,1009,40,58,10150,910,-840
22974,744926127,0,1006,46,-43,8120,-3080,140
22975,744931133,0,1006,46,-43,8120,-3080,140
22976,744936138,0,1006,46,-43,8120,-3080,140
22977,744941133,0,991,-23,-76,6650,-1890,770
22978,744946130,0,991,-23,-76,6650,-1890,770
22979,744951138,0,991,-23,-76,6650,-1890,770
22980,744958955,0,991,-23,15,3850,1540,-770
22981,744962843,0,1005,57,15,3850,1540,-770
22983,744966215,0,1005,57,15,3850,1540,-770
22984,744973269,0,1005,57,15,3850,1540,-770
22986,744976161,0,1005,57,15,3850,1540,-770
22987,744981139,0,1007,24,14,1330,-490,420
22988,744986132,0,1007,24,14,1330,-490,420
22989,744991135,0,1007,24,14,1330,-490,420
22990,744996131,0,995,-20,-33,70,-1890,560
22991,745001131,0,995,-20,-33,70,-1890,560
22992,745006136,0,995,-20,-33,70,-1890,560
22993,745011129,0,995,-20,-33,70,-1890,560
22994,745016133,0,1007,36,9,-350,210,-490
22995,745021132,0,1007,36,9,-350,210,-490
22996,745026133,0,1007,36,9,-350,210,-490
22997,745031133,0,1007,36,9,-350,210,-490
22998,745036137,0,1003,5,41,-140,-210,280
22999,745041130,0,1003,5,41,-140,-210,280
23000,745046142,0,1003,5,41,-140,-210,280
23001,745051136,0,1003,5,41,-140,-210,280
23002,745056134,0,996,-2,-6,-420,-2240,140
23003,745061130,0,996,-2,-6,-420,-2240,140
23004,745066133,0,996,-2,-6,-420,-2240,140
23005,745072959,0,1007,31,-18,-280,-1260,-350
23006,745076177,0,1007,31,-18,-280,-1260,-350
23008,745081414,0,1007,31,-18,-280,-1260,-350
23009,745086523,0,1007,31,-18,-280,-1260,-350
23011,745091159,0,1000,0,19,-70,-490,210
23012,745096139,0,1000,0,19,-70,-490,210
23013,745101142,0,1000,0,19,-70,-490,210
23014,745106129,0,1000,0,19,-70,-490,210
23015,745111132,0,1001,7,26,-490,-1190,-210
23016,745116129,0,1001,7,26,-490,-1190,-210
23017,745121133,0,1001,7,26,-490,-1190,-210
23018,745126131,0,1007,26,-4,-420,-1820,-210
23019,745131132,0,1007,26,-4,-420,-1820,-210
23020,745136130,0,1007,26,-4,-420,-1820,-210
23021,745141125,0,1007,26,-4,-420,-1820,-210
23022,745146133,0,997,-11,1,560,-1050,420
23023,745151135,0,997,-11,1,560,-1050,420
23024,745156132,0,997,-11,1,560,-1050,420
23025,745161129,0,997,-11,1,560,-1050,420
23026,745166131,0,1003,12,28,770,-560,-420
23027,745171141,0,1003,12,28,770,-560,-420
23028,745176132,0,1003,12,28,770,-560,-420
23029,745181133,0,1008,28,6,770,-1610,-210
23030,745186766,0,1008,28,6,770,-1610,-210
23032,745191261,0,1008,28,6,770,-1610,-210
23033,745196492,0,1008,28,6,770,-1610,-210
23035,745201422,0,999,0,-19,980,-1540,350
23036,745206155,0,999,0,-19,980,-1540,350
23037,745211144,0,999,0,-19,980,-1540,350
23038,745216133,0,999,0,-19,980,-1540,350
23039,745221132,0,1005,15,7,770,-280,-280
23040,745226138,0,1005,15,7,770,-280,-280
23041,745231133,0,1005,15,7,770,-280,-280
23042,745236132,0,1005,15,7,770,-280,-280
23043,745241129,0,1004,21,14,70,-770,-140
23044,745246130,0,1004,21,14,70,-770,-140
23045,745251129,0,1004,21,14,70,-770,-140
23046,745256132,0,999,-3,-3,-70,-1400,140
23047,745261134,0,999,-3,-3,-70,-1400,140
23048,745266133,0,999,-3,-3,-70,-1400,140
23049,745271133,0,999,-3,-3,-70,-1400,140
23050,745276132,0,1005,21,-3,-280,-770,-420
23051,745281132,0,1005,21,-3,-280,-770,-420
23052,745286131,0,1005,21,-3,-280,-770,-420
23053,745291132,0,1005,21,-3,-280,-770,-420
23054,745296135,0,1004,14,17,-70,-420,-140
23055,745302790,0,1004,14,17,-70,-420,-140
23057,745306342,0,1004,14,17,-70,-420,-140
23058,745311321,0,1001,1,10,-280,-1120,0
23060,745316165,0,1001,1,10,-280,-1120,0
23061,745321147,0,1001,1,10,-280,-1120,0
23062,745326131,0,1001,1,10,-280,-1120,0
23063,745331131,0,1004,23,-3,-490,-1330,-210
23064,745336132,0,1004,23,-3,-490,-1330,-210
23065,745341131,0,1004,23,-3,-490,-1330,-210
23066,745346132,0,1004,23,-3,-490,-1330,-210
23067,745351131,0,1001,8,6,-140,-770,140
23068,745356132,0,1001,8,6,-140,-770,140
23069,745361131,0,1001,8,6,-140,-770,140
23070,745366133,0,1002,8,16,-210,-770,0
23071,745371133,0,1002,8,16,-210,-770,0
23072,745376133,0,1002,8,16,-210,-770,0
23073,745381131,0,1002,8,16,-210,-770,0
23074,745386130,0,1005,25,2,-490,-1260,-70
23075,745391138,0,1005,25,2,-490,-1260,-70
23076,745396128,0,1005,25,2,-490,-1260,-70
23077,745401131,0,1005,25,2,-490,-1260,-70
23078,745406141,0,1000,2,-2,-210,-1190,350
23079,745411130,0,1000,2,-2,-210,-1190,350
23080,745416822,0,1000,2,-2,-210,-1190,350
23082,745421354,0,1000,2,-2,-210,-630,70
23083,745426294,0,1002,10,14,-210,-630,70
23085,745431168,0,1002,10,14,-210,-630,70
23086,745436142,0,1002,10,14,-210,-630,70
23087,745441133,0,1005,15,10,-350,-1120,0
23088,745446129,0,1005,15,10,-350,-1120,0
23089,745451136,0,1005,15,10,-350,-1120,0
23090,745456130,0,1005,15,10,-350,-1120,0
23091,745461131,0,1000,6,-4,-350,-1470,140
23092,745466134,0,1000,6,-4,-350,-1470,140
23093,745471142,0,1000,6,-4,-350,-1470,140
23094,745476132,0,1000,6,-4,-350,-1470,140
23095,745481134,0,1003,14,4,-420,-770,0
23096,745486133,0,1003,14,4,-420,-770,0
23097,745491131,0,1003,14,4,-420,-770,0
23098,745496130,0,1004,18,12,-490,-770,70
23099,745501137,0,1004,18,12,-490,-770,70
23100,745506132,0,1004,18,12,-490,-770,70
23101,745511132,0,1004,18,12,-490,-770,70
23102,745516132,0,998,-6,13,-350,-1190,280
23103,745521132,0,998,-6,13,-350,-1190,280
23104,745528789,0,998,-6,13,-350,-1190,280
23105,745532684,0,1004,20,1,-490,-1190,-280
23107,745536348,0,1004,20,1,-490,-1190,-280
23108,745543114,0,1004,20,1,-490,-1190,-280
23110,745546159,0,1004,20,1,-490,-1190,-280
23111,745551140,0,1006,17,2,-210,-910,-70
23112,745556133,0,1006,17,2,-210,-910,-70
23113,745561133,0,1006,17,2,-210,-910,-70
23114,745566134,0,1006,17,2,-210,-910,-70
23115,745571131,0,998,-6,10,-70,-980,70
23116,745576133,0,998,-6,10,-70,-980,70
23117,745581129,0,998,-6,10,-70,-980,70
23118,745586137,0,998,-6,10,-70,-980,70
23119,745591129,0,1005,27,7,-490,-980,-350
23120,745596136,0,1005,27,7,-490,-980,-350
23121,745601136,0,1005,27,7,-490,-980,-350
23122,745606129,0,1005,27,7,-490,-980,-350
23123,745611132,0,1003,7,0,-280,-1190,140
23124,745616133,0,1003,7,0,-280,-1190,140
23125,745621130,0,1003,7,0,-280,-1190,140
23126,745626141,0,1001,6,6,-280,-910,-70
23127,745631131,0,1001,6,6,-280,-910,-70
23128,745636133,0,1001,6,6,-280,-910,-70
23129,745642753,0,1001,6,6,-280,-910,-70
23131,745646378,0,1006,23,11,-280,-770,-280
23132,745651275,0,1006,23,11,-280,-770,-280
23133,745656454,0,1006,23,11,-280,-770,-280
23135,745661161,0,1006,23,11,-280,-770,-280
23136,745666138,0,999,0,3,-140,-1260,140
23137,745671133,0,999,0,3,-140,-1260,140
23138,745676128,0,999,0,3,-140,-1260,140
23139,745681141,0,1004,15,0,-280,-980,-210
23140,745686131,0,1004,15,0,-280,-980,-210
23141,745691133,0,1004,15,0,-280,-980,-210
23142,745696130,0,1004,15,0,-280,-980,-210
23143,745701133,0,1003,15,10,-210,-770,-70
23144,745706137,0,1003,15,10,-210,-770,-70
23145,745711130,0,1003,15,10,-210,-770,-70
23146,745716130,0,1003,15,10,-210,-770,-70
23147,745721136,0,999,4,7,-280,-1120,70
23148,745726129,0,999,4,7,-280,-1120,70
23149,745731133,0,999,4,7,-280,-1120,70
23150,745736131,0,1003,15,3,-420,-1120,-140
23151,745741130,0,1003,15,3,-420,-1120,-140
23152,745746129,0,1003,15,3,-420,-1120,-140
23153,745751131,0,1003,15,3,-420,-1120,-140
23154,745756589,0,1002,10,6,-210,-980,0
23156,745761256,0,1002,10,6,-210,-980,0
23157,745766507,0,1002,10,6,-210,-980,0
23160,745771428,0,1002,10,6,-210,-980,0
23161,745776162,0,1001,10,8,-210,-980,0
23162,745781139,0,1001,10,8,-210,-980,0
23163,745786130,0,1001,10,8,-210,-980,0
23164,745791132,0,1001,10,8,-210,-980,0
23165,745796129,0,1006,18,5,-280,-910,-140
23166,745801130,0,1006,18,5,-280,-910,-140
23167,745806130,0,1006,18,5,-280,-910,-140
23168,745811130,0,1001,2,0,-210,-1260,0
23169,745816134,0,1001,2,0,-210,-1260,0
23170,745821127,0,1001,2,0,-210,-1260,0
23171,745826132,0,1001,2,0,-210,-1260,0
23172,745831132,0,998,10,7,-280,-840,-70
23173,745836130,0,998,10,7,-280,-840,-70
23174,745841132,0,998,10,7,-280,-840,-70
23175,745846136,0,998,10,7,-280,-840,-70
23176,745851132,0,1009,15,10,-350,-770,-70
23177,745856131,0,1009,15,10,-350,-770,-70
23178,745861134,0,1009,15,10,-350,-770,-70
23179,745866127,0,1000,10,2,-280,-1330,70
23180,745872617,0,1000,10,2,-280,-1330,70
23182,745876220,0,1000,10,2,-280,-1330,70
23183,745881486,0,1000,10,2,-280,-1330,70
23185,745886165,0,1002,12,5,-280,-910,-140
23186,745891143,0,1002,12,5,-280,-910,-140
23187,745896132,0,1002,12,5,-280,-910,-140
23188,745901133,0,1002,12,5,-280,-910,-140
23189,745906129,0,1004,9,10,-280,-910,-70
23190,745911130,0,1004,9,10,-280,-910,-70
23191,745916132,0,1004,9,10,-280,-910,-70
23192,745921129,0,999,8,4,-280,-1260,0
23193,745926131,0,999,8,4,-280,-1260,0
23194,745931129,0,999,8,4,-280,-1260,0
23195,745936131,0,999,8,4,-280,-1260,0
23196,745941130,0,1006,20,3,-350,-910,-140
23197,745946130,0,1006,20,3,-350,-910,-140
23198,745951130,0,1006,20,3,-350,-910,-140
23199,745956139,0,1006,20,3,-350,-910,-140
23200,745961134,0,1002,6,8,-210,-980,70
23201,745966132,0,1002,6,8,-210,-980,70
23202,745971143,0,1002,6,8,-210,-980,70
23203,745976129,0,1002,6,8,-210,-980,70
23204,745984567,0,1000,9,10,-280,-1050,-140
23205,745986642,0,1000,9,10,-280,-1050,-140
23207,745991213,0,1000,9,10,-280,-1050,-140
23208,745998294,0,1005,16,4,-280,-980,-70
23210,746001163,0,1005,16,4,-280,-980,-70
23211,746006135,0,1005,16,4,-280,-980,-70
23212,746011132,0,1005,16,4,-280,-980,-70
23213,746016131,0,1000,6,3,-210,-1050,70
23214,746021130,0,1000,6,3,-210,-1050,70
23215,746026133,0,1000,6,3,-210,-1050,70
23216,746031135,0,1000,6,3,-210,-1050,70
23217,746036130,0,1003,12,10,-280,-840,-140
23218,746041131,0,1003,12,10,-280,-840,-140
23219,746046132,0,1003,12,10,-280,-840,-140
23220,746051131,0,1005,14,7,-280,-980,-70
23221,746056134,0,1005,14,7,-280,-980,-70
23222,746061130,0,1005,14,7,-280,-980,-70
23223,746066138,0,1005,14,7,-280,-980,-70
23224,746071133,0,1000,5,0,-210,-1260,0
23225,746076126,0,1000,5,0,-210,-1260,0
23226,746081136,0,1000,5,0,-210,-1260,0
23227,746086130,0,1000,5,0,-210,-1260,0
23228,746091133,0,1004,15,7,-280,-840,-140
23229,746098615,0,1004,15,7,-280,-840,-140
23230,746102494,0,1004,15,7,-280,-840,-140
23232,746106166,0,1003,11,11,-210,-910,0
23233,746112912,0,1003,11,11,-210,-910,0
23235,746116158,0,1003,11,11,-210,-910,0
23236,746121143,0,1003,11,11,-210,-910,0
23237,746126135,0,999,7,4,-280,-1260,0
23238,746131135,0,999,7,4,-280,-1260,0
23239,746136132,0,999,7,4,-280,-1260,0
23240,746141134,0,999,7,4,-280,-1260,0
23241,746146134,0,1003,15,3,-280,-910,-140
23242,746151129,0,1003,15,3,-280,-910,-140
23243,746156128,0,1003,15,3,-280,-910,-140
23244,746161128,0,1003,15,3,-280,-910,-140
23245,746166127,0,1003,8,8,-210,-840,0
23246,746171134,0,1003,8,8,-210,-840,0
23247,746176142,0,1003,8,8,-210,-840,0
23248,746181127,0,1001,12,6,-280,-1050,-70
23249,746186130,0,1001,12,6,-280,-1050,-70
23250,746191131,0,1001,12,6,-280,-1050,-70
23251,746196128,0,1001,12,6,-280,-1050,-70
23252,746201132,0,1003,11,3,-210,-1050,0
23253,746206137,0,1003,11,3,-210,-1050,0
23254,746212600,0,1003,11,3,-210,-1050,0
23255,746216507,0,1003,11,3,-210,-1050,0
23257,746221434,0,1002,11,6,-210,-910,0
23258,746226867,0,1002,11,6,-210,-910,0
23260,746231158,0,1002,11,6,-210,-910,0
23261,746236139,0,1002,11,10,-280,-910,-70
23262,746241138,0,1002,11,10,-280,-910,-70
23263,746246132,0,1002,11,10,-280,-910,-70
23264,746251131,0,1002,11,10,-280,-910,-70
23265,746256131,0,1003,11,6,-280,-1120,0
23266,746261134,0,1003,11,6,-280,-1120,0
23267,746266129,0,1003,11,6,-280,-1120,0
23268,746271133,0,1003,11,6,-280,-1120,0
23269,746276130,0,1002,10,2,-280,-1120,-70
23270,746281130,0,1002,10,2,-280,-1120,-70
23271,746286130,0,1002,10,2,-280,-1120,-70
23272,746291131,0,1002,12,7,-210,-840,-70
23273,746296131,0,1002,12,7,-210,-840,-70
23274,746301140,0,1002,12,7,-210,-840,-70
23275,746306136,0,1002,12,7,-210,-840,-70
23276,746311131,0,1002,11,9,-280,-980,-70
23277,746316133,0,1002,11,9,-280,-980,-70
23278,746321128,0,1002,11,9,-280,-980,-70
23279,746326419,0,1002,11,9,-280,-980,-70
23281,746331428,0,1002,10,3,-280,-1190,-70
23282,746336314,0,1002,10,3,-280,-1190,-70
23284,746341227,0,1002,10,3,-280,-1190,-70
23285,746346151,0,1002,10,3,-280,-1190,-70
23286,746351135,0,1003,12,4,-210,-910,-70
23287,746356140,0,1003,12,4,-210,-910,-70
23288,746361132,0,1003,12,4,-210,-910,-70
23289,746366137,0,1002,10,9,-210,-910,0
23290,746371134,0,1002,10,9,-210,-910,0
23291,746376131,0,1002,10,9,-210,-910,0
23292,746381131,0,1002,10,9,-210,-910,0
23293,746386130,0,1003,11,6,-280,-1120,-70
23294,746391135,0,1003,11,6,-280,-1120,-70
23295,746396130,0,1003,11,6,-280,-1120,-70
23296,746401134,0,1003,11,6,-280,-1120,-70
23297,746406132,0,1002,10,2,-280,-1050,-70
23298,746411131,0,1002,10,2,-280,-1050,-70
23299,746416134,0,1002,10,2,-280,-1050,-70
23300,746421131,0,1002,10,7,-280,-910,-70
23301,746426143,0,1002,10,7,-280,-910,-70
23302,746431130,0,1002,10,7,-280,-910,-70
23303,746436134,0,1002,10,7,-280,-910,-70
23304,746442425,0,1002,11,9,-280,-980,-70
23306,746446266,0,1002,11,9,-280,-980,-70
23307,746451246,0,1002,11,9,-280,-980,-70
23309,746456220,0,1002,11,9,-280,-980,-70
23310,746461150,0,1002,11,5,-280,-1120,0
23311,746466134,0,1002,11,5,-280,-1120,0
23312,746471133,0,1002,11,5,-280,-1120,0
23313,746476136,0,1003,11,2,-210,-1050,-70
23314,746481132,0,1003,11,2,-210,-1050,-70
23315,746486134,0,1003,11,2,-210,-1050,-70
23316,746491129,0,1003,11,2,-210,-1050,-70
23317,746496134,0,1002,12,9,-210,-910,-70
23318,746501126,0,1002,12,9,-210,-910,-70
23319,746506132,0,1002,12,9,-210,-910,-70
23320,746511130,0,1002,12,9,-210,-910,-70
23321,746516133,0,1002,9,6,-280,-1050,0
23322,746521138,0,1002,9,6,-280,-1050,0
23323,746526132,0,1002,9,6,-280,-1050,0
23324,746531132,0,1002,9,6,-280,-1050,0
23325,746536134,0,1003,11,2,-280,-1120,0
23326,746541131,0,1003,11,2,-280,-1120,0
23327,746546135,0,1003,11,2,-280,-1120,0
23328,746554391,0,1002,11,5,-210,-910,0
23329,746556465,0,1002,11,5,-210,-910,0
23331,746561279,0,1002,11,5,-210,-910,0
23332,746566177,0,1002,11,5,-210,-910,0
23334,746571167,0,1003,10,10,-210,-910,0
23335,746576139,0,1003,10,10,-210,-910,0
23336,746581135,0,1003,10,10,-210,-910,0
23337,746586130,0,1003,10,10,-210,-910,0
23338,746591136,0,1002,10,5,-280,-1120,-70
23339,746596131,0,1002,10,5,-280,-1120,-70
23340,746601132,0,1002,10,5,-280,-1120,-70
23341,746606130,0,1003,10,4,-280,-1050,-70
23342,746611129,0,1003,10,4,-280,-1050,-70
23343,746616132,0,1003,10,4,-280,-1050,-70
23344,746621131,0,1003,10,4,-280,-1050,-70
23345,746626131,0,1003,11,8,-280,-910,-70
23346,746631137,0,1003,11,8,-280,-910,-70
23347,746636134,0,1003,11,8,-280,-910,-70
23348,746641131,0,1003,11,8,-280,-910,-70
23349,746646132,0,1001,12,8,-280,-1050,-70
23350,746651130,0,1001,12,8,-280,-1050,-70
23351,746656131,0,1001,12,8,-280,-1050,-70
23352,746661136,0,1001,10,3,-210,-1050,0
23353,746668441,0,1001,10,3,-210,-1050,0
23354,746672325,0,1001,10,3,-210,-1050,0
23356,746676310,0,1001,10,3,-210,-1050,0
23357,746682697,0,1003,10,5,-210,-910,-70
23359,746686160,0,1003,10,5,-210,-910,-70
23360,746691140,0,1003,10,5,-210,-910,-70
23361,746696132,0,1003,10,5,-210,-910,-70
23362,746701131,0,1001,12,9,-210,-980,-70
23363,746706129,0,1001,12,9,-210,-980,-70
23364,746711131,0,1001,12,9,-210,-980,-70
23365,746716136,0,1001,12,9,-210,-980,-70
23366,746721129,0,1003,10,6,-280,-1120,-70
23367,746726137,0,1003,10,6,-280,-1120,-70
23368,746731131,0,1003,10,6,-280,-1120,-70
23369,746736128,0,1004,13,2,-280,-1050,-70
23370,746741131,0,1004,13,2,-280,-1050,-70
23371,746746135,0,1004,13,2,-280,-1050,-70
23372,746751144,0,1004,13,2,-280,-1050,-70
23373,746756138,0,1003,7,6,-210,-980,0
23374,746761130,0,1003,7,6,-210,-980,0
23375,746766133,0,1003,7,6,-210,-980,0
23376,746771130,0,1003,7,6,-210,-980,0
23377,746776130,0,1002,12,9,-280,-910,-70
23378,746782440,0,1002,12,9,-280,-910,-70
23379,746786350,0,1002,12,9,-280,-910,-70
23381,746791300,0,1003,12,5,-280,-1120,-70
23382,746796740,0,1003,12,5,-280,-1120,-70
23385,746801159,0,1003,12,5,-280,-1120,-70
23386,746806134,0,1003,12,5,-280,-1120,-70
23387,746811141,0,1000,8,3,-210,-1050,0
23388,746816129,0,1000,8,3,-210,-1050,0
23389,746821132,0,1000,8,3,-210,-1050,0
23390,746826132,0,1000,8,3,-210,-1050,0
23391,746831129,0,1003,12,9,-210,-840,-70
23392,746836134,0,1003,12,9,-210,-840,-70
23393,746841131,0,1003,12,9,-210,-840,-70
23394,746846130,0,1003,13,8,-280,-1050,-70
23395,746851132,0,1003,13,8,-280,-1050,-70
23396,746856131,0,1003,13,8,-280,-1050,-70
23397,746861134,0,1003,13,8,-280,-1050,-70
23398,746866129,0,1001,7,2,-210,-1120,0
23399,746871137,0,1001,7,2,-210,-1120,0
23400,746876128,0,1001,7,2,-210,-1120,0
23401,746881143,0,1001,7,2,-210,-1120,0
23402,746886131,0,1004,14,4,-280,-910,-140
23403,746891134,0,1004,14,4,-280,-910,-140
23404,746896391,0,1004,14,4,-280,-910,-140
23406,746901418,0,1001,10,9,-210,-910,0
23407,746906269,0,1001,10,9,-210,-910,0
23409,746911360,0,1001,10,9,-210,-910,0
23410,746916148,0,1001,10,9,-210,-910,0
23411,746921138,0,1002,10,6,-280,-1120,-70
23412,746926135,0,1002,10,6,-280,-1120,-70
23413,746931132,0,1002,10,6,-280,-1120,-70
23414,746936141,0,1002,10,6,-280,-1120,-70
23415,746941130,0,1003,14,5,-280,-1050,-70
23416,746946132,0,1003,14,5,-280,-1050,-70
23417,746951131,0,1003,14,5,-280,-1050,-70
23418,746956134,0,1003,14,5,-280,-1050,-70
23419,746961134,0,1002,10,6,-210,-980,0
23420,746966128,0,1002,10,6,-210,-980,0
23421,746971128,0,1002,10,6,-210,-980,0
23422,746976140,0,1003,11,9,-280,-1050,-70
23423,746981132,0,1003,11,9,-280,-1050,-70
23424,746986132,0,1003,11,9,-280,-1050,-70
23425,746991140,0,1003,11,9,-280,-1050,-70
23426,746996129,0,1002,12,3,-280,-1120,-70
23427,747001134,0,1002,12,3,-280,-1120,-70
23428,747006133,0,1002,12,3,-280,-1120,-70
23429,747012274,0,1002,10,4,-210,-980,0
23431,747016465,0,1002,10,4,-210,-980,0
23432,747021437,0,1002,10,4,-210,-980,0
23434,747026180,0,1002,10,4,-210,-980,0
23435,747031146,0,1001,11,9,-210,-910,-70
23436,747036133,0,1001,11,9,-210,-910,-70
23437,747041131,0,1001,11,9,-210,-910,-70
23438,747046132,0,1001,11,9,-210,-910,-70
23439,747051132,0,1002,12,8,-280,-1050,-70
23440,747056132,0,1002,12,8,-280,-1050,-70
23441,747061131,0,1002,12,8,-280,-1050,-70
23442,747066132,0,1002,12,8,-280,-1050,-70
23443,747071132,0,1002,10,3,-280,-1050,-70
23444,747076131,0,1002,10,3,-280,-1050,-70
23445,747081133,0,1002,10,3,-280,-1050,-70
23446,747086136,0,1002,10,3,-280,-1050,-70
23447,747091134,0,1002,13,5,-280,-910,-70
23448,747096127,0,1002,13,5,-280,-910,-70
23449,747101143,0,1002,13,5,-280,-910,-70
23450,747106131,0,1003,10,7,-210,-980,-70
23451,747111136,0,1003,10,7,-210,-980,-70
23452,747116137,0,1003,10,7,-210,-980,-70
