t,frame,x,y,z,doppler,snr_db
1783972938.343,521,4.268,-0.54,0.381,0.0,14.4
1783972938.343,521,5.114,-1.342,0.921,0.0,11.9
1783972938.444,522,3.199,-0.927,1.631,0.0,13.6
1783972938.444,522,3.684,0.232,-0.352,0.0,13.6
1783972938.444,522,3.702,-0.593,0.595,0.0,11.5
1783972938.444,522,4.985,-1.485,0.903,0.0,12.8
1783972938.444,522,5.304,-0.845,0.647,0.0,15.1
1783972938.544,523,3.202,-0.862,0.939,0.0,16.5
1783972938.544,523,3.376,-1.031,0.987,0.0,12.1
1783972938.544,523,5.004,-1.497,1.024,0.0,11.9
1783972938.747,525,3.407,-0.894,0.623,0.0,17.2
1783972938.747,525,4.245,-0.675,0.423,0.0,11.9
1783972938.747,525,5.17,-1.183,1.067,0.0,12.1
1783972938.848,526,0.295,-0.479,0.075,0.0,19.2
1783972938.848,526,3.274,-0.982,0.706,0.0,14.6
1783972938.949,527,0.304,-0.479,-0.002,0.0,21.0
1783972938.949,527,3.48,-0.783,0.272,0.0,11.4
1783972938.949,527,5.019,-1.497,0.951,0.0,11.4
1783972939.049,528,3.471,-0.442,0.494,0.0,13.8
1783972939.049,528,5.392,-1.407,0.786,0.0,11.4
1783972939.151,529,0.304,-0.479,-0.005,0.0,21.1
1783972939.151,529,3.307,-1.26,0.954,0.0,13.4
1783972939.151,529,5.32,-1.407,1.179,0.0,11.8
1783972939.151,529,5.602,6.413,-0.777,-0.081,12.3
1783972939.252,530,2.803,-1.211,1.049,0.0,13.4
1783972939.252,530,3.107,-1.155,0.548,0.0,12.5
1783972939.252,530,3.129,-1.436,0.796,0.0,12.9
1783972939.252,530,5.043,-1.704,1.185,0.0,12.2
1783972939.252,530,3.018,-1.811,0.853,0.081,12.2
1783972939.252,530,4.79,5.999,-0.173,-0.162,12.0
1783972939.252,530,6.673,5.345,0.177,-0.162,11.6
1783972939.353,531,2.648,-1.808,1.139,0.081,17.7
1783972939.353,531,0.474,-0.533,0.203,0.162,15.5
1783972939.353,531,0.635,-0.72,0.008,0.162,12.9
1783972939.353,531,2.482,-1.917,0.766,0.162,12.0
1783972939.353,531,3.433,-2.565,0.544,0.162,14.9
1783972939.353,531,4.527,6.31,-0.023,-0.162,13.4
1783972939.353,531,5.914,4.319,2.309,-0.081,11.8
1783972939.353,531,7.886,3.19,0.127,-0.081,13.1
1783972939.454,532,0.842,0.709,0.274,0.0,14.1
1783972939.454,532,8.425,1.063,-0.52,0.0,12.1
1783972939.454,532,2.814,-3.239,0.496,0.081,14.9
1783972939.454,532,6.961,2.863,1.282,-0.081,14.9
1783972939.554,533,7.393,1.909,-0.009,0.0,14.4
1783972939.554,533,4.915,4.533,3.686,0.0,14.4
1783972939.656,534,7.387,1.909,-0.279,0.0,13.0
1783972939.656,534,6.456,4.393,-0.135,0.0,12.3
1783972939.758,535,0.366,-0.477,0.107,0.0,11.7
1783972939.758,535,2.318,-3.644,-0.027,0.0,13.2
1783972939.758,535,7.53,1.193,0.404,0.0,15.1
1783972939.758,535,6.845,3.661,-0.855,0.0,13.0
1783972939.758,535,7.329,1.22,2.405,0.0,13.0
1783972939.859,536,1.034,0.319,-0.341,0.0,13.5
1783972939.859,536,7.619,0.239,0.439,0.0,15.1
1783972939.959,537,7.604,-0.0,0.689,0.0,19.1
1783972939.959,537,8.258,1.851,0.137,0.0,11.3
1783972939.959,537,8.224,-1.322,-1.501,0.0,11.3
1783972940.061,538,7.547,-0.239,1.134,0.0,17.7
1783972940.061,538,6.364,2.386,-3.479,0.0,17.7
1783972940.061,538,7.679,-0.241,0.785,0.0,13.7
1783972940.166,539,6.986,2.098,1.566,0.0,11.6
1783972940.166,539,7.407,-0.466,0.763,0.0,11.6
1783972940.166,539,7.51,-0.716,1.175,0.0,16.7
1783972940.268,540,7.563,-0.954,0.42,0.0,17.0
1783972940.268,540,7.074,1.909,-2.148,0.0,17.0
1783972940.379,541,0.535,-0.922,-0.389,0.0,13.1
1783972940.379,541,0.778,0.603,0.565,0.0,13.1
1783972940.379,541,7.556,-0.954,0.543,0.0,16.8
1783972940.48,542,0.566,-0.922,-0.341,0.0,13.3
1783972940.48,542,0.962,0.567,0.198,0.0,13.3
1783972940.48,542,7.214,1.876,0.866,0.0,11.3
1783972940.48,542,7.471,-0.235,-0.667,0.0,11.3
1783972940.48,542,7.563,-0.954,0.433,0.0,13.8
1783972940.48,542,7.385,1.909,-0.34,0.0,13.8
1783972940.48,542,7.705,0.971,-0.027,0.0,13.8
1783972940.48,542,0.889,-0.24,0.27,0.081,12.1
1783972940.597,543,0.576,-0.922,-0.324,0.0,12.6
1783972940.597,543,0.907,0.603,0.318,0.0,12.6
1783972940.597,543,7.565,-0.954,-0.396,0.0,14.3
1783972940.597,543,7.021,1.67,2.492,0.0,14.3
1783972940.597,543,7.627,1.456,-0.154,0.0,12.7
1783972940.648,544,0.577,-0.922,-0.324,0.0,12.0
1783972940.648,544,0.862,0.638,0.369,0.0,12.0
1783972940.648,544,7.575,-0.954,-0.015,0.0,16.4
1783972940.648,544,7.393,1.909,-0.03,0.0,16.4
1783972940.648,544,7.669,0.971,-0.742,0.0,13.5
1783972940.753,545,7.455,-0.704,0.483,0.0,11.9
1783972940.753,545,7.26,1.876,-0.302,0.0,11.9
1783972940.753,545,7.571,-0.954,0.235,0.0,17.6
1783972940.753,545,7.363,1.909,0.661,0.0,17.6
1783972940.753,545,7.476,1.699,-1.241,0.0,13.4
1783972940.753,545,0.819,-0.086,0.401,0.081,11.6
1783972940.855,546,0.549,-0.922,-0.369,0.0,12.1
1783972940.855,546,0.858,0.638,0.38,0.0,12.1
1783972940.855,546,7.574,-0.954,-0.122,0.0,16.9
1783972940.855,546,6.54,1.909,3.446,0.0,16.9
1783972940.855,546,7.365,1.699,-1.782,0.0,13.5
1783972940.956,547,0.549,-0.922,-0.369,0.0,11.7
1783972940.956,547,0.858,0.638,0.379,0.0,11.7
1783972940.956,547,7.522,-0.949,0.386,0.0,17.1
1783972940.956,547,6.768,1.699,-3.408,0.0,12.2
1783972940.956,547,7.562,-1.213,1.286,0.0,12.2
1783972940.956,547,0.979,-0.0,0.218,0.243,16.4
1783972941.057,548,0.599,-0.886,-0.378,0.0,11.4
1783972941.057,548,0.866,0.638,0.361,0.0,11.4
1783972941.057,548,7.298,-1.407,1.032,0.0,12.0
1783972941.057,548,7.32,1.642,0.178,0.0,12.0
1783972941.057,548,7.66,-0.48,0.228,0.0,13.0
1783972941.057,548,6.589,2.16,3.3,0.0,13.0
1783972941.057,548,7.397,1.456,-1.864,0.0,12.0
1783972941.057,548,0.905,-0.0,0.433,0.243,16.4
1783972941.157,549,0.602,-0.886,-0.373,0.0,12.5
1783972941.157,549,0.849,0.638,0.399,0.0,12.5
1783972941.157,549,7.575,-0.954,-0.054,0.0,13.7
1783972941.157,549,6.718,1.909,3.086,0.0,13.7
1783972941.157,549,7.527,-0.971,1.648,0.0,13.2
1783972941.157,549,6.827,1.699,-3.289,0.0,13.2
1783972941.157,549,1.012,-0.0,0.269,0.406,18.0
1783972941.281,550,0.595,-0.886,-0.384,0.0,12.3
1783972941.281,550,0.858,0.638,0.379,0.0,12.3
1783972941.281,550,7.601,-0.716,-0.061,0.0,16.8
1783972941.281,550,6.385,1.909,3.726,0.0,16.8
1783972941.382,551,0.551,-0.922,-0.366,0.0,11.3
1783972941.382,551,0.898,0.603,0.342,0.0,11.3
1783972941.382,551,7.572,-0.954,0.204,0.0,13.6
1783972941.382,551,7.208,1.909,1.64,0.0,13.6
1783972941.382,551,1.072,-0.102,0.172,0.487,16.2
1783972941.488,552,0.563,-0.922,-0.347,0.0,11.8
1783972941.488,552,0.87,0.638,0.351,0.0,11.8
1783972941.488,552,7.559,-0.954,0.492,0.0,15.6
1783972941.488,552,7.623,0.971,-1.12,0.0,11.9
1783972941.539,553,0.557,-0.922,-0.356,0.0,12.3
1783972941.539,553,0.913,0.603,0.301,0.0,12.3
1783972941.539,553,7.549,-0.954,0.631,0.0,15.9
1783972941.539,553,7.084,1.909,-2.114,0.0,15.9
1783972941.539,553,7.544,1.699,-0.72,0.0,11.4
1783972941.539,553,7.724,-0.728,-0.348,0.0,11.4
1783972941.64,554,0.551,-0.922,-0.365,0.0,11.7
1783972941.64,554,0.889,0.638,0.299,0.0,11.7
1783972941.64,554,7.571,-0.954,0.247,0.0,17.2
1783972941.64,554,7.376,1.909,0.492,0.0,17.2
1783972941.64,554,7.64,1.213,-0.68,0.0,12.5
1783972941.741,555,0.565,-0.922,-0.344,0.0,11.9
1783972941.741,555,0.858,0.638,0.379,0.0,11.9
1783972941.741,555,7.574,-0.954,0.131,0.0,16.8
1783972941.741,555,7.266,1.909,1.361,0.0,16.8
1783972941.741,555,7.297,1.699,-2.043,0.0,14.6
1783972941.741,555,7.402,-1.213,2.011,0.0,14.6
1783972941.842,556,0.606,-0.886,-0.367,0.0,11.5
1783972941.842,556,0.903,0.603,0.329,0.0,11.5
1783972941.842,556,7.575,-0.954,-0.005,0.0,17.3
1783972941.842,556,6.692,1.909,3.141,0.0,17.3
1783972941.842,556,7.598,1.456,-0.677,0.0,14.0
1783972941.943,557,0.618,-0.886,-0.346,0.0,12.2
1783972941.943,557,0.896,0.603,0.347,0.0,12.2
1783972941.943,557,7.575,-0.954,-0.0,0.0,15.2
1783972941.943,557,6.671,1.909,3.187,0.0,15.2
1783972942.044,558,0.539,-0.922,-0.384,0.0,12.7
1783972942.044,558,0.895,0.603,0.349,0.0,12.7
1783972942.044,558,7.574,-0.954,0.119,0.0,12.9
1783972942.044,558,7.081,1.909,2.124,0.0,12.9
1783972942.044,558,7.467,1.699,-1.292,0.0,12.4
1783972942.145,559,0.536,-0.922,-0.387,0.0,12.1
1783972942.145,559,0.916,0.603,0.29,0.0,12.1
1783972942.145,559,7.431,-0.938,0.459,0.0,11.3
1783972942.145,559,7.016,2.58,-0.658,0.0,11.3
1783972942.145,559,7.575,-0.954,0.086,0.0,17.7
1783972942.145,559,7.561,1.952,0.054,0.0,11.9
1783972942.246,560,0.6,-0.886,-0.376,0.0,13.0
1783972942.246,560,0.918,0.603,0.284,0.0,13.0
1783972942.246,560,7.393,-0.938,0.882,0.0,12.0
1783972942.246,560,7.102,2.111,-1.191,0.0,12.0
1783972942.246,560,7.601,-0.716,0.047,0.0,17.5
1783972942.246,560,6.859,1.909,2.758,0.0,17.5
1783972942.246,560,7.556,1.952,0.284,0.0,12.2
1783972942.347,561,0.602,-0.886,-0.373,0.0,11.9
1783972942.347,561,0.868,0.638,0.354,0.0,11.9
1783972942.347,561,7.384,-1.173,0.638,0.0,11.9
1783972942.347,561,7.032,2.58,-0.455,0.0,11.9
1783972942.347,561,7.57,-0.954,-0.269,0.0,15.5
1783972942.347,561,6.939,1.909,2.551,0.0,15.5
1783972942.347,561,7.562,1.952,0.001,0.0,12.8
1783972942.449,562,0.594,-0.886,-0.385,0.0,12.1
1783972942.449,562,0.876,0.638,0.335,0.0,12.1
1783972942.449,562,7.574,-0.954,0.12,0.0,16.3
1783972942.449,562,7.117,1.909,2.001,0.0,16.3
1783972942.449,562,7.456,1.699,-1.353,0.0,11.8
1783972942.55,563,0.553,-0.922,-0.363,0.0,11.4
1783972942.55,563,0.902,0.603,0.333,0.0,11.4
1783972942.55,563,7.444,-0.704,0.638,0.0,12.5
1783972942.55,563,7.093,2.345,-0.706,0.0,12.5
1783972942.55,563,7.573,-0.954,-0.17,0.0,14.7
1783972942.55,563,7.011,1.909,2.344,0.0,14.7
1783972942.55,563,7.133,1.699,-2.558,0.0,12.3
1783972942.55,563,7.494,-0.971,1.792,0.0,12.3
1783972942.653,564,0.561,-0.922,-0.351,0.0,12.0
1783972942.653,564,0.876,0.638,0.335,0.0,12.0
1783972942.653,564,7.575,-0.954,0.092,0.0,15.6
1783972942.653,564,6.896,1.909,2.664,0.0,15.6
1783972942.653,564,7.402,1.456,-1.845,0.0,12.6
1783972942.756,565,7.566,-0.954,-0.369,0.0,15.3
1783972942.756,565,7.047,2.147,2.005,0.0,15.3
1783972942.857,566,7.575,-0.954,-0.09,0.0,15.9
1783972942.857,566,6.999,1.909,2.38,0.0,15.9
1783972942.857,566,7.499,1.699,-1.092,0.0,15.3
1783972942.959,567,7.425,-0.699,-0.183,0.0,12.5
1783972942.959,567,6.964,2.098,1.662,0.0,12.5
1783972942.959,567,7.556,-0.954,-0.535,0.0,14.2
1783972942.959,567,7.076,1.909,2.139,0.0,14.2
1783972942.959,567,7.576,1.456,-0.889,0.0,14.3
1783972943.06,568,7.196,1.909,1.692,0.0,15.1
1783972943.06,568,7.57,-0.954,-0.284,0.0,15.1
1783972943.06,568,7.534,1.699,-0.81,0.0,14.2
1783972943.16,569,7.575,-0.954,-0.0,0.0,14.2
1783972943.16,569,7.073,1.67,2.339,0.0,14.2
1783972943.16,569,7.493,1.456,-1.431,0.0,12.3
1783972943.261,570,7.573,-0.954,0.184,0.0,15.9
1783972943.261,570,7.225,1.909,1.564,0.0,15.9
1783972943.362,571,7.575,-0.954,0.065,0.0,16.7
1783972943.362,571,6.759,1.909,2.995,0.0,16.7
1783972943.362,571,6.923,1.699,-3.081,0.0,12.1
1783972943.563,573,7.573,-0.954,-0.169,0.0,15.9
1783972943.563,573,6.774,1.909,2.961,0.0,15.9
1783972943.664,574,7.566,-0.954,-0.377,0.0,16.0
1783972943.664,574,7.036,1.909,2.267,0.0,16.0
1783972943.766,575,7.179,1.909,1.763,0.0,14.8
1783972943.766,575,7.547,-0.954,-0.648,0.0,14.8
1783972943.766,575,7.511,1.456,-1.333,0.0,13.3
1783972943.867,576,7.185,1.909,1.741,0.0,15.0
1783972943.867,576,7.531,-1.193,-0.388,0.0,15.0
1783972943.867,576,7.143,1.689,-2.399,0.0,13.6
1783972943.867,576,7.189,-0.965,2.651,0.0,13.6
1783972943.969,577,7.558,-0.954,0.503,0.0,17.1
1783972943.969,577,7.619,-1.213,0.885,0.0,12.7
1783972944.071,578,7.573,-0.954,0.183,0.0,16.5
1783972944.071,578,6.977,2.147,2.236,0.0,16.5
1783972944.071,578,7.282,1.456,-2.272,0.0,11.3
1783972944.172,579,7.596,-0.716,0.288,0.0,17.0
1783972944.172,579,7.531,-1.193,0.393,0.0,17.0
1783972944.273,580,7.573,-0.954,-0.164,0.0,15.2
1783972944.273,580,6.824,1.909,2.844,0.0,15.2
1783972944.375,581,7.575,-0.954,-0.074,0.0,14.7
1783972944.375,581,6.937,1.909,2.556,0.0,14.7
1783972944.375,581,7.479,1.699,-1.22,0.0,12.4
1783972944.475,582,7.528,-0.949,0.254,0.0,16.1
1783972944.475,582,7.43,1.699,-1.487,0.0,12.9
1783972944.576,583,7.56,-0.954,0.476,0.0,15.5
1783972944.576,583,7.363,1.213,-2.151,0.0,11.8
1783972944.677,584,7.601,-0.716,0.104,0.0,17.7
1783972944.677,584,6.54,1.909,3.446,0.0,17.7
1783972944.677,584,7.447,1.456,-1.653,0.0,12.5
1783972944.777,585,7.568,-0.954,-0.328,0.0,15.2
1783972944.777,585,7.081,2.147,1.881,0.0,15.2
1783972944.777,585,7.304,1.699,-2.018,0.0,13.1
1783972944.777,585,7.272,-1.213,2.441,0.0,13.1
1783972944.878,586,7.575,-0.954,0.032,0.0,16.6
1783972944.878,586,6.62,1.909,3.289,0.0,16.6
1783972944.878,586,7.482,1.699,-1.202,0.0,14.4
1783972944.979,587,7.572,-0.954,0.23,0.0,17.3
1783972944.979,587,7.157,1.909,1.852,0.0,17.3
1783972944.979,587,7.363,1.456,-1.992,0.0,11.4
1783972945.092,588,7.574,-0.954,0.133,0.0,15.1
1783972945.092,588,6.691,1.909,3.143,0.0,15.1
1783972945.144,589,7.567,-0.954,0.349,0.0,14.9
1783972945.144,589,7.589,-0.965,1.057,0.0,13.9
1783972945.245,590,7.564,-0.954,0.404,0.0,16.2
1783972945.245,590,7.273,1.456,-2.299,0.0,12.5
1783972945.245,590,7.387,-1.213,2.067,0.0,12.5
1783972945.366,591,7.557,-0.712,-0.091,0.0,16.1
1783972945.366,591,6.332,1.898,3.732,0.0,16.1
1783972945.471,592,7.601,-0.716,0.102,0.0,16.7
1783972945.471,592,6.641,1.909,3.249,0.0,16.7
1783972945.471,592,6.621,1.213,-3.874,0.0,12.0
1783972945.471,592,7.45,-1.456,1.638,0.0,12.0
1783972945.572,593,7.57,-0.954,-0.274,0.0,14.9
1783972945.572,593,7.121,1.909,1.985,0.0,14.9
1783972945.572,593,7.286,1.456,-2.258,0.0,13.0
1783972945.572,593,7.361,-1.213,2.159,0.0,13.0
1783972945.676,594,7.115,1.909,2.006,0.0,14.5
1783972945.676,594,7.563,-0.954,-0.435,0.0,14.5
1783972945.676,594,7.268,1.456,-2.316,0.0,12.2
1783972945.676,594,7.309,-1.213,2.327,0.0,12.2
1783972945.777,595,7.575,-0.954,0.002,0.0,15.7
1783972945.777,595,6.982,1.909,2.428,0.0,15.7
1783972945.877,596,7.601,-0.716,-0.044,0.0,17.3
1783972945.877,596,6.64,1.909,3.25,0.0,17.3
1783972945.877,596,7.365,1.699,-1.785,0.0,12.3
1783972945.997,597,7.349,1.909,0.805,0.0,14.9
1783972945.997,597,7.508,-0.954,-1.008,0.0,14.9
1783972946.047,598,7.597,-0.716,-0.247,0.0,17.4
1783972946.047,598,6.929,1.909,2.577,0.0,17.4
1783972946.047,598,7.468,1.213,-1.751,0.0,13.0
1783972946.148,599,7.53,-0.949,-0.155,0.0,15.8
1783972946.148,599,6.723,2.135,2.805,0.0,15.8
1783972946.148,599,7.404,1.456,-1.837,0.0,12.2
1783972946.148,599,7.466,-1.213,1.761,0.0,12.2
1783972946.252,600,7.498,-1.193,0.804,0.0,14.1
1783972946.252,600,6.904,2.625,1.934,0.0,14.1
1783972946.252,600,6.688,1.456,-3.668,0.0,13.2
1783972946.252,600,7.518,-1.213,1.521,0.0,13.2
1783972946.352,601,7.393,-0.938,0.882,0.0,12.3
1783972946.352,601,7.013,2.111,-1.635,0.0,12.3
1783972946.352,601,7.549,-0.954,0.632,0.0,17.1
1783972946.352,601,7.572,-1.213,1.223,0.0,12.0
1783972946.465,602,7.531,-0.949,0.132,0.0,15.5
1783972946.465,602,7.197,1.898,1.491,0.0,15.5
1783972946.566,603,7.57,-0.954,0.278,0.0,16.8
1783972946.566,603,7.362,1.909,0.675,0.0,16.8
1783972946.668,604,7.575,-0.954,0.072,0.0,15.0
1783972946.668,604,7.255,1.67,1.694,0.0,15.0
1783972946.769,605,7.601,-0.716,0.03,0.0,16.0
1783972946.769,605,7.081,1.909,2.124,0.0,16.0
1783972946.87,606,0.599,-0.886,-0.378,0.0,11.5
1783972946.87,606,0.91,0.603,0.309,0.0,11.5
1783972946.87,606,7.575,-0.954,0.039,0.0,16.6
1783972946.87,606,6.616,1.909,3.299,0.0,16.6
1783972946.87,606,7.559,-1.213,1.306,0.0,11.4
1783972946.972,607,7.57,-0.954,0.267,0.0,15.8
1783972946.972,607,6.565,2.147,3.252,0.0,15.8
1783972947.073,608,0.6,-0.886,-0.375,0.0,11.4
1783972947.073,608,0.889,0.603,0.365,0.0,11.4
1783972947.073,608,7.574,-0.954,0.105,0.0,16.5
1783972947.073,608,6.556,1.909,3.416,0.0,16.5
1783972947.073,608,7.403,1.456,-1.838,0.0,13.0
1783972947.073,608,7.015,-1.456,2.998,0.0,13.0
1783972947.173,609,7.589,-0.716,-0.442,0.0,17.2
1783972947.173,609,6.806,1.909,2.886,0.0,17.2
1783972947.274,610,7.351,-0.704,1.333,0.0,11.6
1783972947.274,610,7.224,1.876,-0.776,0.0,11.6
1783972947.274,610,7.573,-0.954,-0.176,0.0,16.1
1783972947.274,610,7.158,1.67,2.066,0.0,16.1
1783972947.274,610,7.669,-0.0,-1.223,0.0,11.6
1783972947.375,611,0.619,-0.886,-0.344,0.0,11.7
1783972947.375,611,0.845,0.638,0.406,0.0,11.7
1783972947.375,611,7.561,-0.954,-0.471,0.0,12.9
1783972947.375,611,7.092,1.909,2.086,0.0,12.9
1783972947.375,611,7.531,1.699,-0.843,0.0,12.7
1783972947.475,612,0.623,-0.886,-0.336,0.0,12.1
1783972947.475,612,0.763,0.674,0.501,0.0,12.1
1783972947.475,612,7.56,-0.954,0.486,0.0,16.2
1783972947.475,612,7.418,1.67,-0.693,0.0,16.2
1783972947.576,613,7.573,-0.954,-0.187,0.0,13.2
1783972947.576,613,6.922,1.67,2.755,0.0,13.2
1783972947.576,613,7.54,1.456,-1.157,0.0,12.2
1783972947.678,614,0.622,-0.886,-0.339,0.0,11.3
1783972947.678,614,0.837,0.638,0.422,0.0,11.3
1783972947.678,614,7.569,-0.954,0.314,0.0,14.8
1783972947.678,614,7.142,2.147,1.634,0.0,14.8
1783972947.678,614,7.495,1.456,-1.417,0.0,13.4
1783972947.779,615,0.612,-0.886,-0.356,0.0,11.6
1783972947.779,615,0.887,0.603,0.369,0.0,11.6
1783972947.779,615,7.615,-0.477,0.273,0.0,14.7
1783972947.779,615,7.132,1.909,1.944,0.0,14.7
1783972947.779,615,7.48,1.456,-1.496,0.0,12.8
1783972947.83,616,0.557,-0.922,-0.357,0.0,11.3
1783972947.83,616,0.875,0.603,0.397,0.0,11.3
1783972947.83,616,7.558,-0.712,0.062,0.0,16.1
1783972947.83,616,6.707,2.135,2.844,0.0,16.1
1783972947.83,616,7.36,1.699,-1.804,0.0,12.6
1783972947.83,616,7.445,-0.971,1.984,0.0,12.6
1783972947.981,617,0.554,-0.922,-0.361,0.0,11.2
1783972947.981,617,0.821,0.638,0.454,0.0,11.2
1783972947.981,617,7.531,-0.949,0.104,0.0,15.7
1783972947.981,617,7.642,0.728,-1.177,0.0,13.4
1783972948.083,618,0.548,-0.922,-0.371,0.0,12.7
1783972948.083,618,0.88,0.638,0.325,0.0,12.7
1783972948.083,618,7.425,-0.938,0.55,0.0,12.7
1783972948.083,618,7.047,2.58,-0.002,0.0,12.7
1783972948.083,618,7.574,-0.954,-0.117,0.0,16.8
1783972948.083,618,7.221,1.909,1.584,0.0,16.8
1783972948.083,618,7.518,1.699,-0.947,0.0,14.3
1783972948.134,619,0.613,-0.886,-0.355,0.0,12.5
1783972948.134,619,0.849,0.638,0.398,0.0,12.5
1783972948.134,619,7.595,-0.716,0.321,0.0,17.2
1783972948.134,619,7.309,1.909,-1.11,0.0,17.2
1783972948.134,619,7.49,1.699,-1.149,0.0,13.2
1783972948.234,620,0.56,-0.922,-0.351,0.0,12.2
1783972948.234,620,0.9,0.638,0.263,0.0,12.2
1783972948.234,620,7.546,-0.954,-0.662,0.0,14.2
1783972948.234,620,7.28,1.909,1.285,0.0,14.2
1783972948.386,621,0.612,-0.886,-0.355,0.0,12.2
1783972948.386,621,0.854,0.638,0.389,0.0,12.2
1783972948.386,621,7.459,-0.704,0.427,0.0,11.8
1783972948.386,621,6.46,3.049,2.298,0.0,11.8
1783972948.386,621,7.435,1.92,0.035,0.0,14.7
1783972948.386,621,7.373,-0.96,1.92,0.0,14.7
1783972948.461,622,0.556,-0.922,-0.357,0.0,11.9
1783972948.461,622,0.909,0.603,0.312,0.0,11.9
1783972948.461,622,7.575,-0.954,-0.042,0.0,17.6
1783972948.461,622,7.068,1.909,2.165,0.0,17.6
1783972948.563,623,7.601,-0.716,-0.007,0.0,15.5
1783972948.563,623,7.539,-1.193,0.195,0.0,15.5
1783972948.665,624,7.53,-0.949,0.147,0.0,15.0
1783972948.665,624,7.216,1.898,-1.399,0.0,15.0
1783972948.665,624,7.456,1.699,-1.356,0.0,13.1
1783972948.766,625,0.559,-0.922,-0.353,0.0,11.2
1783972948.766,625,0.892,0.603,0.357,0.0,11.2
1783972948.766,625,7.575,-0.954,-0.05,0.0,13.3
1783972948.766,625,7.34,1.909,0.879,0.0,13.3
1783972948.766,625,7.415,1.213,-1.964,0.0,12.1
1783972948.766,625,7.393,-1.456,1.878,0.0,12.1
1783972948.867,626,0.604,-0.886,-0.369,0.0,11.9
1783972948.867,626,0.891,0.638,0.294,0.0,11.9
1783972948.867,626,7.568,-0.954,-0.324,0.0,15.8
1783972948.867,626,7.384,1.909,0.349,0.0,15.8
1783972948.967,627,7.422,1.92,0.431,0.0,15.6
1783972948.967,627,7.273,-0.96,-2.266,0.0,15.6
1783972949.067,628,0.63,-0.886,-0.324,0.0,13.0
1783972949.067,628,0.848,0.603,0.452,0.0,13.0
1783972949.067,628,7.237,1.909,1.507,0.0,15.8
1783972949.067,628,7.568,-0.954,-0.33,0.0,15.8
1783972949.168,629,0.682,-0.886,-0.189,0.0,12.9
1783972949.168,629,0.878,0.567,0.441,0.0,12.9
1783972949.168,629,7.563,-0.954,-0.435,0.0,13.7
1783972949.168,629,6.995,1.909,2.391,0.0,13.7
1783972949.168,629,7.245,1.699,-2.221,0.0,12.8
1783972949.27,630,0.674,-0.886,-0.217,0.0,11.3
1783972949.27,630,1.002,0.39,-0.362,0.0,11.3
1783972949.27,630,7.537,-0.954,-0.764,0.0,14.3
1783972949.27,630,7.177,1.909,1.773,0.0,14.3
1783972949.27,630,7.36,1.456,-2.006,0.0,13.9
1783972949.27,630,7.422,-1.213,1.936,0.0,13.9
1783972949.372,631,0.914,0.567,0.361,0.0,12.0
1783972949.372,631,0.54,-0.886,-0.458,0.0,12.0
1783972949.372,631,7.293,2.147,0.707,0.0,15.6
1783972949.372,631,7.469,1.699,-1.279,0.0,12.6
1783972949.473,632,7.53,-0.949,-0.161,0.0,16.6
1783972949.473,632,6.726,1.898,2.964,0.0,16.6
1783972949.473,632,7.41,1.92,0.609,0.0,15.1
1783972949.577,633,0.61,-0.886,-0.359,0.0,12.8
1783972949.577,633,1.074,0.354,-0.083,0.0,12.8
1783972949.577,633,7.573,-0.954,-0.189,0.0,15.7
1783972949.577,633,6.939,1.909,2.55,0.0,15.7
1783972949.577,633,7.469,1.689,0.994,0.0,12.5
1783972949.577,633,7.696,-0.483,-0.408,0.0,12.5
1783972949.629,634,7.615,1.207,0.441,0.0,12.9
1783972949.781,635,7.574,-0.954,0.107,0.0,14.1
1783972949.781,635,7.253,1.909,1.429,0.0,14.1
1783972949.883,636,0.625,-0.886,-0.334,0.0,12.1
1783972949.883,636,1.065,0.39,-0.021,0.0,12.1
1783972949.883,636,7.563,-0.954,0.426,0.0,16.3
1783972949.883,636,7.695,-0.483,-0.438,0.0,11.4
1783972949.883,636,6.886,2.413,2.528,0.0,11.4
1783972949.934,637,0.592,-0.922,-0.295,0.0,11.5
1783972949.934,637,0.882,0.638,0.319,0.0,11.5
1783972949.934,637,7.572,-0.954,0.228,0.0,16.1
1783972949.934,637,7.693,-0.483,0.474,0.0,12.1
1783972950.035,638,0.552,-0.922,-0.364,0.0,12.4
1783972950.035,638,0.852,0.638,0.391,0.0,12.4
1783972950.035,638,7.573,-0.954,0.178,0.0,16.7
1783972950.035,638,7.392,1.909,0.041,0.0,16.7
1783972950.187,639,7.553,-0.954,-0.585,0.0,14.5
1783972950.187,639,7.144,1.909,1.9,0.0,14.5
1783972950.187,639,7.406,1.689,1.391,0.0,11.9
1783972950.187,639,7.567,-0.724,-1.361,0.0,11.9
1783972950.238,640,7.572,-0.954,0.214,0.0,15.3
1783972950.238,640,1.049,0.633,-0.315,0.243,16.5
1783972950.34,641,0.549,-0.922,-0.369,0.0,11.7
1783972950.34,641,7.687,-0.724,-0.134,0.0,13.8
1783972950.34,641,6.994,1.689,2.805,0.0,13.8
1783972950.441,642,0.6,-0.886,-0.376,0.0,12.6
1783972950.441,642,0.923,0.603,0.266,0.0,12.6
1783972950.441,642,7.57,-0.954,0.291,0.0,17.7
1783972950.441,642,7.274,1.67,-1.61,0.0,17.7
1783972950.441,642,1.161,0.395,0.312,0.243,17.7
1783972950.542,643,0.553,-0.922,-0.363,0.0,12.3
1783972950.542,643,0.91,0.603,0.308,0.0,12.3
