t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1783972962.77,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972962.77,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972962.77,static,fabric,14.1,1.14,0.0,0.09,4,0.6,-0.89,-0.36
1783972962.77,static,fabric,14.2,1.13,-0.04,0.75,5,0.9,0.59,0.33
1783972962.77,unknown,metal,49.5,7.57,0.0,1.75,4,7.32,1.9,-0.27
1783972962.837,static,metal,49.1,7.62,0.0,1.58,6,7.5,-0.96,0.94
1783972962.837,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972962.837,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972962.837,static,fabric,14.1,1.14,0.0,0.09,4,0.61,-0.89,-0.35
1783972962.837,static,fabric,14.2,1.13,-0.04,0.72,5,0.89,0.59,0.35
1783972962.837,unknown,metal,49.0,7.57,0.0,1.7,4,7.33,1.87,-0.21
1783972962.901,static,metal,49.1,7.63,0.0,1.57,6,7.51,-0.98,0.9
1783972962.901,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972962.901,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972962.901,static,fabric,14.1,1.14,0.0,0.09,4,0.61,-0.89,-0.36
1783972962.901,static,fabric,14.2,1.13,-0.03,0.7,5,0.89,0.59,0.36
1783972962.901,unknown,metal,49.0,7.57,0.0,1.67,4,7.35,1.77,-0.19
1783972962.97,static,metal,49.2,7.62,0.0,1.57,6,7.51,-0.98,0.88
1783972962.97,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972962.97,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972962.97,static,fabric,14.1,1.13,0.0,0.09,4,0.61,-0.89,-0.35
1783972962.97,static,fabric,14.2,1.13,-0.03,0.67,5,0.89,0.6,0.36
1783972962.97,unknown,metal,47.8,7.57,0.0,1.65,4,7.36,1.75,-0.16
1783972963.034,static,metal,49.1,7.61,0.0,1.57,6,7.5,-0.95,0.84
1783972963.034,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.034,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972963.034,static,fabric,14.1,1.14,0.0,0.09,4,0.6,-0.89,-0.35
1783972963.034,static,fabric,14.2,1.13,-0.03,0.65,5,0.88,0.6,0.37
1783972963.034,unknown,metal,47.8,7.57,0.0,1.65,4,7.36,1.75,-0.16
1783972963.097,static,metal,49.1,7.6,0.0,1.57,6,7.5,-0.93,0.77
1783972963.097,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.097,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972963.097,static,fabric,14.1,1.14,0.0,0.1,4,0.6,-0.9,-0.35
1783972963.097,static,fabric,14.2,1.13,-0.03,0.63,5,0.88,0.61,0.37
1783972963.097,unknown,metal,47.8,7.6,0.0,1.66,4,7.41,1.71,-0.18
1783972963.155,static,metal,49.1,7.6,0.0,1.56,6,7.51,-0.94,0.7
1783972963.155,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.155,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972963.155,static,fabric,14.1,1.14,0.0,0.1,4,0.61,-0.9,-0.35
1783972963.155,static,fabric,14.2,1.13,-0.03,0.61,5,0.87,0.62,0.35
1783972963.155,unknown,metal,47.8,7.63,0.0,1.68,4,7.44,1.68,-0.24
1783972963.219,static,metal,49.1,7.59,0.0,1.56,6,7.51,-0.94,0.64
1783972963.219,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.219,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972963.219,static,fabric,14.1,1.14,0.0,0.1,4,0.61,-0.9,-0.34
1783972963.219,static,fabric,14.2,1.13,-0.03,0.6,5,0.87,0.63,0.34
1783972963.219,unknown,metal,47.8,7.65,0.0,1.69,4,7.46,1.67,-0.28
1783972963.3,static,metal,49.1,7.59,0.0,1.56,6,7.5,-0.95,0.66
1783972963.3,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.3,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972963.3,static,fabric,14.1,1.14,0.0,0.09,4,0.6,-0.9,-0.35
1783972963.3,static,fabric,14.2,1.13,-0.03,0.58,5,0.88,0.63,0.32
1783972963.3,unknown,metal,49.0,7.66,0.0,1.7,4,7.47,1.69,-0.27
1783972963.365,static,metal,49.1,7.59,0.0,1.56,6,7.5,-0.93,0.7
1783972963.365,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.365,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972963.365,static,fabric,14.1,1.14,0.0,0.09,4,0.6,-0.9,-0.35
1783972963.365,static,fabric,14.2,1.13,-0.03,0.57,5,0.89,0.63,0.3
1783972963.365,unknown,metal,49.4,7.67,0.0,1.71,4,7.46,1.76,-0.25
1783972963.429,static,metal,49.2,7.59,0.0,1.56,6,7.5,-0.92,0.73
1783972963.429,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.429,static,metal,49.2,7.67,0.0,0.58,2,7.04,1.86,2.4
1783972963.429,static,fabric,14.1,1.14,0.0,0.09,4,0.6,-0.9,-0.35
1783972963.429,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.429,unknown,metal,49.4,7.67,0.0,1.72,4,7.45,1.8,-0.24
1783972963.492,static,metal,49.2,7.6,0.0,1.56,6,7.51,-0.91,0.72
1783972963.492,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.492,static,fabric,14.2,0.99,-0.0,0.15,4,0.7,-0.67,-0.23
1783972963.492,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.492,unknown,metal,49.5,7.68,0.0,1.73,5,7.46,1.82,-0.26
1783972963.556,static,metal,49.2,7.6,0.0,1.55,6,7.52,-0.9,0.7
1783972963.556,static,metal,48.6,7.76,0.0,0.57,2,7.47,1.94,0.84
1783972963.556,static,fabric,14.2,0.93,-0.0,0.21,4,0.77,-0.5,-0.15
1783972963.556,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.556,unknown,metal,49.5,7.69,0.0,1.72,5,7.46,1.84,-0.23
1783972963.625,static,metal,49.2,7.61,0.0,1.55,6,7.52,-0.9,0.69
1783972963.625,unknown,fabric,14.2,0.91,-0.01,0.27,5,0.82,-0.39,-0.1
1783972963.625,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.625,unknown,metal,50.5,7.7,0.0,1.71,5,7.46,1.86,-0.21
1783972963.701,static,metal,49.2,7.62,0.0,1.55,6,7.54,-0.89,0.68
1783972963.701,unknown,fabric,14.2,0.92,-0.01,0.32,5,0.85,-0.33,-0.06
1783972963.701,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.701,unknown,metal,50.5,7.69,0.0,1.71,5,7.45,1.88,-0.09
1783972963.766,static,metal,49.2,7.62,0.0,1.54,6,7.55,-0.88,0.63
1783972963.766,unknown,fabric,14.2,0.92,-0.01,0.37,5,0.87,-0.29,-0.06
1783972963.766,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.766,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.89,0.01
1783972963.827,static,metal,49.2,7.63,0.0,1.54,6,7.56,-0.87,0.6
1783972963.827,unknown,fabric,14.3,0.93,-0.01,0.41,5,0.89,-0.26,-0.05
1783972963.827,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.827,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972963.893,static,metal,49.2,7.64,0.0,1.53,6,7.57,-0.87,0.52
1783972963.893,unknown,fabric,14.3,0.93,-0.01,0.46,6,0.9,-0.25,-0.06
1783972963.893,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.893,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972963.955,static,metal,49.2,7.64,0.0,1.54,6,7.57,-0.89,0.57
1783972963.955,unknown,fabric,14.3,0.91,-0.01,0.5,6,0.88,-0.22,-0.06
1783972963.955,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972963.955,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.022,static,metal,49.2,7.64,0.0,1.54,6,7.56,-0.91,0.6
1783972964.022,unknown,fabric,14.3,0.9,-0.01,0.54,6,0.88,-0.2,-0.07
1783972964.022,static,fabric,14.2,1.13,-0.02,0.55,5,0.89,0.64,0.29
1783972964.022,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.088,static,metal,49.2,7.64,0.0,1.55,6,7.56,-0.91,0.64
1783972964.088,static,fabric,14.3,0.91,-0.01,0.53,6,0.78,-0.44,-0.16
1783972964.088,static,fabric,14.2,1.11,-0.02,0.56,5,0.91,0.6,0.24
1783972964.088,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.166,static,metal,49.2,7.64,0.0,1.55,6,7.55,-0.93,0.66
1783972964.166,static,fabric,14.3,0.96,-0.01,0.52,6,0.72,-0.6,-0.23
1783972964.166,static,fabric,14.2,1.1,-0.02,0.57,5,0.92,0.57,0.21
1783972964.166,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.166,static,metal,48.8,7.66,0.0,1.67,4,7.27,1.67,-1.74
1783972964.227,static,metal,49.2,7.64,0.0,1.55,6,7.55,-0.94,0.67
1783972964.227,static,fabric,14.3,1.01,-0.01,0.5,6,0.67,-0.71,-0.27
1783972964.227,static,fabric,14.2,1.09,-0.02,0.57,5,0.93,0.55,0.2
1783972964.227,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.227,static,metal,48.8,7.66,0.0,1.82,4,7.31,1.71,-1.54
1783972964.293,static,metal,49.5,7.63,0.0,1.56,6,7.53,-0.96,0.74
1783972964.293,static,fabric,14.3,1.05,-0.01,0.49,6,0.65,-0.77,-0.3
1783972964.293,static,fabric,14.2,1.09,-0.02,0.58,4,0.92,0.54,0.23
1783972964.293,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.293,static,metal,48.8,7.66,0.0,1.92,4,7.33,1.75,-1.39
1783972964.362,static,metal,49.5,7.62,0.0,1.57,6,7.49,-1.01,0.91
1783972964.362,static,fabric,14.3,1.08,-0.01,0.48,6,0.62,-0.82,-0.33
1783972964.362,static,fabric,14.2,1.08,-0.02,0.59,4,0.91,0.55,0.21
1783972964.362,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.362,unknown,metal,48.8,7.67,0.0,1.98,5,7.36,1.75,-1.29
1783972964.422,static,metal,49.5,7.61,0.0,1.58,6,7.47,-1.04,1.03
1783972964.422,static,fabric,14.2,1.11,-0.01,0.47,6,0.61,-0.85,-0.36
1783972964.422,static,fabric,14.2,1.07,-0.02,0.6,4,0.9,0.55,0.21
1783972964.422,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.422,unknown,metal,48.8,7.68,0.0,2.04,5,7.38,1.75,-1.23
1783972964.485,static,metal,49.5,7.6,0.0,1.58,6,7.5,-1.01,0.7
1783972964.485,static,fabric,14.2,1.12,-0.01,0.46,6,0.61,-0.87,-0.37
1783972964.485,static,fabric,14.2,1.07,-0.02,0.61,4,0.92,0.54,0.15
1783972964.485,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.485,unknown,metal,49.6,7.66,0.0,2.08,5,7.4,1.78,-0.9
1783972964.552,static,metal,49.5,7.59,0.0,1.57,6,7.52,-0.99,0.44
1783972964.552,static,fabric,14.2,1.13,-0.01,0.46,5,0.61,-0.88,-0.38
1783972964.552,static,fabric,14.2,1.08,-0.02,0.6,4,0.95,0.51,0.03
1783972964.552,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.552,unknown,metal,49.6,7.66,0.0,2.11,5,7.41,1.79,-0.66
1783972964.629,static,metal,49.5,7.6,0.0,1.56,6,7.53,-0.97,0.27
1783972964.629,static,fabric,14.2,1.14,-0.01,0.45,5,0.62,-0.88,-0.37
1783972964.629,static,fabric,14.2,1.08,-0.02,0.61,4,0.95,0.52,0.04
1783972964.629,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.629,unknown,metal,49.6,7.66,0.0,2.17,6,7.42,1.79,-0.56
1783972964.692,static,metal,49.6,7.59,0.0,1.55,6,7.52,-0.97,0.13
1783972964.692,static,fabric,14.2,1.14,-0.01,0.44,5,0.62,-0.88,-0.38
1783972964.692,static,fabric,14.2,1.08,-0.02,0.63,4,0.94,0.53,0.04
1783972964.692,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.692,unknown,metal,50.2,7.68,0.0,2.11,6,7.43,1.76,-0.82
1783972964.692,static,metal,50.2,7.75,0.0,1.48,4,7.12,-1.23,2.8
1783972964.756,static,metal,49.6,7.58,0.0,1.55,6,7.52,-0.96,0.05
1783972964.756,static,fabric,14.2,1.14,-0.01,0.44,5,0.62,-0.88,-0.38
1783972964.756,static,fabric,14.2,1.08,-0.02,0.64,4,0.94,0.53,0.04
1783972964.756,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.756,unknown,metal,50.2,7.7,0.0,2.05,5,7.43,1.72,-1.04
1783972964.756,static,metal,50.2,7.75,0.0,1.39,4,7.16,-1.24,2.69
1783972964.82,static,metal,49.6,7.58,0.0,1.55,6,7.52,-0.94,0.04
1783972964.82,static,fabric,14.2,1.14,-0.01,0.43,5,0.63,-0.88,-0.38
1783972964.82,static,fabric,14.2,1.08,-0.02,0.64,4,0.93,0.54,0.05
1783972964.82,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.82,unknown,metal,49.6,7.71,0.0,1.99,5,7.44,1.69,-1.17
1783972964.82,static,metal,50.2,7.75,0.0,1.33,4,7.19,-1.25,2.61
1783972964.884,static,metal,49.9,7.58,0.0,1.54,6,7.52,-0.94,0.05
1783972964.884,static,fabric,14.2,1.14,-0.01,0.43,5,0.63,-0.87,-0.37
1783972964.884,static,fabric,14.2,1.08,-0.02,0.64,4,0.91,0.56,0.12
1783972964.884,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.884,unknown,metal,50.0,7.73,0.0,1.94,5,7.44,1.68,-1.25
1783972964.884,static,metal,50.2,7.75,0.0,1.28,4,7.21,-1.24,2.55
1783972964.95,static,metal,49.9,7.57,0.0,1.54,6,7.52,-0.94,0.06
1783972964.95,static,fabric,14.2,1.13,-0.01,0.42,5,0.63,-0.87,-0.36
1783972964.95,static,fabric,14.2,1.08,-0.02,0.64,4,0.89,0.58,0.17
1783972964.95,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972964.95,unknown,metal,50.0,7.73,0.0,1.9,5,7.44,1.67,-1.31
1783972964.95,static,metal,50.2,7.75,0.0,1.24,4,7.23,-1.23,2.51
1783972965.014,static,metal,50.2,7.58,0.0,1.54,6,7.52,-0.95,0.07
1783972965.014,static,fabric,14.2,1.13,-0.01,0.41,5,0.63,-0.87,-0.36
1783972965.014,static,fabric,14.2,1.08,-0.02,0.64,4,0.89,0.58,0.17
1783972965.014,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972965.014,unknown,metal,50.0,7.72,0.0,1.95,5,7.44,1.66,-1.19
1783972965.014,static,metal,50.2,7.75,0.0,1.13,4,7.27,-1.22,2.42
1783972965.094,static,metal,50.2,7.58,0.0,1.54,6,7.52,-0.95,0.08
1783972965.094,static,fabric,14.2,1.13,-0.01,0.41,5,0.62,-0.86,-0.38
1783972965.094,static,fabric,14.2,1.08,-0.02,0.64,4,0.89,0.58,0.17
1783972965.094,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972965.094,unknown,metal,50.0,7.7,0.0,2.01,5,7.45,1.66,-0.99
1783972965.094,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.158,static,metal,50.2,7.58,0.0,1.53,6,7.52,-0.95,0.13
1783972965.158,static,fabric,14.2,1.13,-0.01,0.4,5,0.62,-0.87,-0.39
1783972965.158,static,fabric,14.2,1.08,-0.02,0.64,4,0.89,0.58,0.17
1783972965.158,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972965.158,unknown,metal,50.0,7.69,0.0,2.02,5,7.47,1.65,-0.74
1783972965.158,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.22,static,metal,50.2,7.59,0.0,1.53,6,7.53,-0.93,0.18
1783972965.22,static,fabric,14.2,1.13,-0.01,0.4,5,0.62,-0.86,-0.38
1783972965.22,static,fabric,14.2,1.08,-0.02,0.64,4,0.89,0.58,0.17
1783972965.22,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972965.22,unknown,metal,50.2,7.68,0.0,2.02,5,7.48,1.67,-0.55
1783972965.22,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.283,static,metal,50.2,7.59,0.0,1.53,6,7.54,-0.92,0.18
1783972965.283,static,fabric,14.2,1.13,-0.01,0.39,5,0.63,-0.87,-0.36
1783972965.283,static,fabric,14.2,1.06,-0.02,0.64,4,0.92,0.53,0.03
1783972965.283,unknown,metal,50.5,7.68,0.0,1.71,5,7.44,1.9,0.08
1783972965.283,unknown,metal,50.2,7.68,0.0,2.02,6,7.48,1.69,-0.31
1783972965.283,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.35,static,metal,50.2,7.6,0.0,1.52,6,7.54,-0.91,0.18
1783972965.35,static,fabric,14.2,1.13,-0.01,0.39,5,0.63,-0.87,-0.35
1783972965.35,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.35,unknown,metal,50.2,7.68,0.0,2.02,6,7.49,1.71,-0.15
1783972965.35,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.412,static,metal,50.2,7.59,0.0,1.52,6,7.54,-0.89,0.24
1783972965.412,static,fabric,14.2,1.03,-0.01,0.41,5,0.69,-0.71,-0.29
1783972965.412,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.412,unknown,metal,50.2,7.69,0.0,2.02,6,7.49,1.73,-0.07
1783972965.412,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.412,static,metal,51.9,7.63,0.0,0.26,2,6.9,1.92,2.64
1783972965.492,static,metal,50.2,7.58,0.0,1.52,6,7.52,-0.87,0.34
1783972965.492,static,fabric,14.2,0.97,-0.01,0.44,5,0.74,-0.58,-0.24
1783972965.492,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.492,unknown,metal,50.2,7.69,0.0,2.02,6,7.49,1.75,-0.06
1783972965.492,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.492,static,metal,51.9,7.63,0.0,0.26,2,6.9,1.92,2.64
1783972965.555,static,metal,50.2,7.57,0.0,1.52,6,7.52,-0.85,0.4
1783972965.555,static,fabric,14.2,0.94,-0.01,0.46,5,0.77,-0.5,-0.21
1783972965.555,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.555,unknown,metal,50.2,7.69,0.0,2.03,6,7.48,1.77,-0.05
1783972965.555,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.555,static,metal,51.9,7.63,0.0,0.26,2,6.9,1.92,2.64
1783972965.619,static,metal,50.2,7.58,0.0,1.52,6,7.52,-0.83,0.47
1783972965.619,static,fabric,14.2,0.97,-0.0,0.47,5,0.77,-0.57,-0.17
1783972965.619,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.619,unknown,metal,50.2,7.66,0.0,2.07,6,7.44,1.8,-0.27
1783972965.619,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.619,static,metal,51.9,7.63,0.0,0.26,2,6.9,1.92,2.64
1783972965.685,static,metal,50.2,7.57,0.0,1.52,6,7.51,-0.81,0.53
1783972965.685,static,fabric,14.3,0.93,-0.0,0.49,5,0.78,-0.49,-0.15
1783972965.685,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.685,unknown,metal,50.2,7.61,0.0,2.15,6,7.38,1.83,-0.27
1783972965.685,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.685,static,metal,51.9,7.63,0.0,0.26,2,6.9,1.92,2.64
1783972965.749,static,metal,50.2,7.57,0.0,1.52,6,7.51,-0.8,0.57
1783972965.749,unknown,fabric,14.3,0.9,-0.0,0.52,5,0.79,-0.43,-0.13
1783972965.749,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.749,unknown,metal,50.2,7.58,0.0,2.23,6,7.35,1.85,-0.26
1783972965.749,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.749,static,metal,51.9,7.63,0.0,0.26,2,6.9,1.92,2.64
1783972965.813,static,metal,50.2,7.56,0.0,1.52,6,7.49,-0.81,0.6
1783972965.813,unknown,fabric,14.2,0.87,-0.0,0.54,5,0.78,-0.38,-0.08
1783972965.813,static,fabric,14.2,1.07,-0.02,0.64,4,0.94,0.5,-0.06
1783972965.813,unknown,metal,50.2,7.6,0.0,2.23,6,7.36,1.81,-0.61
1783972965.813,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.813,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972965.876,static,metal,50.2,7.55,0.0,1.52,6,7.49,-0.81,0.58
1783972965.876,static,fabric,14.2,0.92,-0.0,0.53,5,0.71,-0.56,-0.17
1783972965.876,static,fabric,14.2,1.07,-0.02,0.63,4,0.92,0.53,0.09
1783972965.876,unknown,metal,50.2,7.62,0.0,2.22,6,7.36,1.78,-0.84
1783972965.876,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.876,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972965.958,static,metal,50.2,7.55,0.0,1.52,6,7.49,-0.8,0.57
1783972965.958,static,fabric,14.2,0.98,-0.0,0.52,5,0.67,-0.68,-0.23
1783972965.958,static,fabric,14.2,1.08,-0.02,0.62,4,0.91,0.56,0.19
1783972965.958,unknown,metal,50.2,7.64,0.0,2.22,6,7.36,1.76,-0.99
1783972965.958,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972965.958,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.028,static,metal,50.2,7.55,0.0,1.52,6,7.49,-0.8,0.5
1783972966.028,static,fabric,14.2,1.03,-0.0,0.52,5,0.64,-0.76,-0.27
1783972966.028,static,fabric,14.2,1.1,-0.02,0.61,4,0.9,0.57,0.24
1783972966.028,unknown,metal,50.2,7.67,0.0,2.21,6,7.4,1.71,-1.06
1783972966.028,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.028,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.098,static,metal,50.2,7.54,0.0,1.51,6,7.48,-0.79,0.42
1783972966.098,static,fabric,14.2,1.06,-0.0,0.51,5,0.62,-0.81,-0.3
1783972966.098,static,fabric,14.1,1.11,-0.02,0.6,4,0.89,0.59,0.29
1783972966.098,unknown,metal,50.2,7.69,0.0,2.2,6,7.43,1.65,-1.11
1783972966.098,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.098,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.168,static,metal,50.2,7.53,0.0,1.51,6,7.48,-0.8,0.31
1783972966.168,static,fabric,14.2,1.09,-0.0,0.5,5,0.6,-0.85,-0.32
1783972966.168,static,fabric,14.1,1.11,-0.02,0.59,4,0.88,0.6,0.33
1783972966.168,unknown,metal,50.2,7.71,0.0,2.19,6,7.44,1.63,-1.2
1783972966.168,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.168,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.246,static,metal,50.2,7.53,0.0,1.5,6,7.48,-0.82,0.27
1783972966.246,static,fabric,14.2,1.1,-0.0,0.5,5,0.59,-0.87,-0.33
1783972966.246,static,fabric,14.1,1.12,-0.02,0.58,4,0.87,0.61,0.35
1783972966.246,unknown,metal,50.2,7.72,0.0,2.18,6,7.43,1.62,-1.29
1783972966.246,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.246,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.314,static,metal,50.2,7.54,0.0,1.5,6,7.5,-0.82,0.26
1783972966.314,static,fabric,14.2,1.11,-0.0,0.49,5,0.59,-0.88,-0.34
1783972966.314,static,fabric,14.1,1.12,-0.01,0.57,4,0.87,0.61,0.36
1783972966.314,static,metal,50.2,7.72,0.0,2.17,6,7.43,1.63,-1.33
1783972966.314,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.314,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.382,static,metal,50.2,7.56,0.0,1.5,6,7.51,-0.82,0.29
1783972966.382,static,fabric,14.2,1.12,-0.0,0.48,5,0.59,-0.89,-0.34
1783972966.382,static,fabric,14.1,1.12,-0.01,0.57,4,0.86,0.62,0.37
1783972966.382,static,metal,50.2,7.73,0.0,2.13,6,7.4,1.63,-1.52
1783972966.382,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.382,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.461,static,metal,50.2,7.57,0.0,1.49,6,7.52,-0.82,0.31
1783972966.461,static,fabric,14.2,1.13,-0.0,0.48,5,0.59,-0.9,-0.34
1783972966.461,static,fabric,14.1,1.12,-0.01,0.56,4,0.86,0.62,0.38
1783972966.461,static,metal,50.2,7.74,0.0,2.09,6,7.38,1.62,-1.65
1783972966.461,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.461,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.461,static,metal,50.8,7.68,0.0,0.29,2,7.5,1.65,0.17
1783972966.524,static,metal,50.2,7.58,0.0,1.48,6,7.53,-0.84,0.38
1783972966.524,static,fabric,14.2,1.13,-0.0,0.47,5,0.59,-0.9,-0.34
1783972966.524,static,fabric,14.1,1.13,-0.01,0.55,4,0.85,0.63,0.39
1783972966.524,static,metal,50.2,7.75,0.0,2.04,6,7.36,1.65,-1.75
1783972966.524,static,metal,50.0,7.76,0.0,1.03,4,7.28,-1.22,2.38
1783972966.524,static,metal,51.0,7.59,0.0,0.28,2,6.93,1.99,2.36
1783972966.524,static,metal,50.8,7.71,0.0,0.33,2,7.54,1.58,0.05
1783972966.602,static,metal,50.2,7.58,0.0,1.48,6,7.52,-0.84,0.52
