t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1783975678.422,static,unknown,1.0,8.46,0.0,0.41,5,8.27,1.35,1.21
1783975678.485,static,fabric,0.1,0.85,0.0,0.7,19,0.82,-0.18,0.1
1783975678.485,static,fabric,-1.0,2.88,0.0,0.79,9,2.54,1.35,0.11
1783975678.485,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975678.485,static,unknown,1.0,8.46,0.0,0.41,5,8.26,1.36,1.23
1783975678.552,static,fabric,0.1,0.85,0.0,0.69,19,0.82,-0.18,0.1
1783975678.552,static,fabric,-1.0,2.88,0.0,0.78,9,2.54,1.35,0.11
1783975678.552,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975678.552,static,unknown,0.9,8.46,0.0,0.41,5,8.25,1.37,1.28
1783975678.629,static,fabric,0.1,0.85,0.0,0.69,19,0.82,-0.18,0.1
1783975678.629,static,fabric,-0.9,2.88,0.0,0.77,9,2.54,1.35,0.11
1783975678.629,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975678.629,static,unknown,0.9,8.46,0.0,0.42,5,8.25,1.37,1.31
1783975678.692,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975678.692,static,fabric,-0.9,2.88,0.0,0.76,9,2.54,1.35,0.11
1783975678.692,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975678.692,static,unknown,0.9,8.47,0.0,0.42,5,8.25,1.37,1.34
1783975678.751,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975678.751,static,fabric,-0.9,2.88,0.0,0.75,9,2.54,1.35,0.11
1783975678.751,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975678.751,static,unknown,0.9,8.46,0.0,0.42,5,8.24,1.39,1.37
1783975678.821,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975678.821,static,fabric,-0.9,2.88,0.0,0.74,9,2.54,1.35,0.11
1783975678.821,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975678.821,static,unknown,0.9,8.46,0.0,0.42,5,8.23,1.39,1.39
1783975678.884,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975678.884,static,fabric,-0.9,2.88,0.0,0.73,8,2.54,1.35,0.11
1783975678.884,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975678.884,static,unknown,0.9,8.46,0.0,0.42,5,8.23,1.39,1.4
1783975678.948,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975678.948,static,fabric,-0.9,2.88,0.0,0.73,8,2.54,1.35,0.11
1783975678.948,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975678.948,static,unknown,0.9,8.46,0.0,0.42,5,8.23,1.4,1.39
1783975679.012,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975679.012,static,fabric,-0.9,2.88,0.0,0.72,8,2.54,1.35,0.11
1783975679.012,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975679.012,static,unknown,0.9,8.46,0.0,0.42,5,8.23,1.42,1.37
1783975679.093,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975679.093,static,fabric,-0.9,2.88,0.0,0.71,8,2.54,1.35,0.11
1783975679.093,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975679.093,static,unknown,0.9,8.46,0.0,0.42,5,8.23,1.42,1.34
1783975679.114,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975679.114,static,fabric,-0.9,2.88,0.0,0.7,8,2.54,1.35,0.11
1783975679.114,static,unknown,7.3,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975679.114,static,unknown,0.9,8.46,0.0,0.42,5,8.24,1.42,1.33
1783975679.227,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975679.227,static,fabric,-0.9,2.88,0.0,0.7,8,2.54,1.35,0.11
1783975679.227,static,unknown,7.2,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975679.227,static,unknown,0.9,8.46,0.0,0.42,5,8.24,1.42,1.31
1783975679.286,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975679.286,static,fabric,-0.9,2.88,0.0,0.69,8,2.54,1.35,0.11
1783975679.286,static,unknown,7.2,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975679.286,static,unknown,0.9,8.46,0.0,0.42,5,8.24,1.43,1.3
1783975679.35,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975679.35,static,fabric,-0.9,2.88,0.0,0.68,8,2.54,1.35,0.1
1783975679.35,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975679.35,static,unknown,0.9,8.46,0.0,0.42,5,8.24,1.43,1.29
1783975679.416,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975679.416,static,fabric,-0.9,2.88,0.0,0.68,8,2.54,1.35,0.1
1783975679.416,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975679.416,static,unknown,0.9,8.46,0.0,0.41,5,8.24,1.43,1.28
1783975679.5,static,fabric,0.1,0.85,0.0,0.68,18,0.83,-0.18,0.1
1783975679.5,static,fabric,-0.9,2.88,0.0,0.67,8,2.54,1.35,0.1
1783975679.5,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975679.5,static,unknown,0.9,8.46,0.0,0.41,5,8.24,1.42,1.29
1783975679.563,static,fabric,0.1,0.86,0.0,0.68,18,0.83,-0.18,0.1
1783975679.563,static,fabric,-0.9,2.88,0.0,0.66,8,2.54,1.35,0.1
1783975679.563,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975679.563,static,unknown,0.9,8.46,0.0,0.41,5,8.24,1.42,1.31
1783975679.623,static,fabric,0.1,0.88,0.0,0.68,18,0.85,-0.18,0.1
1783975679.623,static,fabric,-0.9,2.85,0.0,0.67,8,2.53,1.3,0.11
1783975679.623,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975679.623,static,unknown,0.9,8.46,0.0,0.41,5,8.23,1.44,1.33
1783975679.689,static,fabric,0.2,0.89,0.0,0.68,18,0.87,-0.18,0.1
1783975679.689,static,fabric,-0.9,2.8,0.0,0.67,8,2.52,1.23,0.14
1783975679.689,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975679.689,static,unknown,0.9,8.46,0.0,0.41,5,8.22,1.46,1.36
1783975679.754,static,fabric,0.2,0.9,0.0,0.68,18,0.87,-0.18,0.1
1783975679.754,static,fabric,-0.9,2.78,0.0,0.67,8,2.51,1.18,0.16
1783975679.754,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975679.754,static,unknown,0.9,8.46,0.0,0.41,5,8.22,1.46,1.38
1783975679.834,static,fabric,0.2,0.9,0.0,0.68,18,0.88,-0.18,0.1
1783975679.834,static,fabric,-0.9,2.76,0.0,0.68,8,2.5,1.15,0.17
1783975679.834,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975679.834,static,unknown,0.9,8.46,0.0,0.41,5,8.22,1.47,1.39
1783975679.883,static,fabric,0.2,0.91,0.0,0.68,18,0.88,-0.18,0.1
1783975679.883,static,fabric,-0.9,2.75,0.0,0.68,8,2.5,1.14,0.18
1783975679.883,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975679.883,static,unknown,0.9,8.46,0.0,0.41,5,8.21,1.47,1.4
1783975679.966,static,fabric,0.2,0.91,0.0,0.68,18,0.89,-0.18,0.1
1783975679.966,static,fabric,-0.9,2.74,0.0,0.68,8,2.49,1.12,0.19
1783975679.966,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975679.966,static,unknown,0.9,8.46,0.0,0.41,5,8.21,1.48,1.4
1783975680.032,static,fabric,0.2,0.92,0.0,0.69,18,0.89,-0.18,0.1
1783975680.032,static,fabric,-0.9,2.74,0.0,0.69,8,2.49,1.11,0.19
1783975680.032,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975680.032,static,unknown,0.9,8.46,0.0,0.41,5,8.22,1.48,1.39
1783975680.098,static,fabric,0.1,0.91,0.0,0.69,18,0.89,-0.18,0.1
1783975680.098,static,fabric,-0.9,2.75,0.0,0.69,8,2.5,1.14,0.18
1783975680.098,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975680.098,static,unknown,0.9,8.46,0.0,0.4,5,8.21,1.48,1.4
1783975680.165,static,fabric,0.1,0.9,0.0,0.69,18,0.88,-0.18,0.1
1783975680.165,static,fabric,-0.9,2.77,0.0,0.69,8,2.5,1.16,0.17
1783975680.165,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975680.165,static,unknown,0.9,8.46,0.0,0.4,5,8.21,1.48,1.4
1783975680.221,static,fabric,0.1,0.91,0.0,0.69,18,0.88,-0.18,0.1
1783975680.221,static,fabric,-0.9,2.8,0.0,0.68,8,2.52,1.23,0.14
1783975680.221,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975680.221,static,unknown,0.9,8.46,0.0,0.4,5,8.22,1.46,1.38
1783975680.289,static,fabric,0.1,0.92,0.0,0.69,18,0.89,-0.18,0.1
1783975680.289,static,fabric,-0.9,2.83,0.0,0.68,8,2.52,1.27,0.12
1783975680.289,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975680.289,static,unknown,0.9,8.46,0.0,0.4,5,8.22,1.45,1.37
1783975680.345,static,fabric,0.1,0.92,0.0,0.69,18,0.9,-0.19,0.1
1783975680.345,static,fabric,-0.9,2.85,0.0,0.67,8,2.53,1.3,0.11
1783975680.345,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975680.345,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.44,1.36
1783975680.422,static,fabric,0.1,0.93,0.0,0.69,18,0.91,-0.19,0.1
1783975680.422,static,fabric,-0.9,2.86,0.0,0.67,8,2.53,1.32,0.11
1783975680.422,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975680.422,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.42,1.36
1783975680.485,static,fabric,0.1,0.92,0.0,0.69,18,0.9,-0.19,0.1
1783975680.485,static,fabric,-0.9,2.86,0.0,0.66,8,2.54,1.33,0.11
1783975680.485,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975680.485,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.41,1.37
1783975680.556,static,fabric,0.1,0.92,0.0,0.69,18,0.89,-0.19,0.1
1783975680.556,static,fabric,-0.9,2.87,0.0,0.66,8,2.54,1.34,0.11
1783975680.556,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975680.556,static,unknown,0.9,8.46,0.0,0.41,5,8.23,1.4,1.38
1783975680.617,static,fabric,0.1,0.91,0.0,0.69,18,0.89,-0.19,0.1
1783975680.617,static,fabric,-0.9,2.87,0.0,0.65,8,2.54,1.34,0.12
1783975680.617,static,unknown,7.1,5.41,0.0,0.02,5,5.35,0.17,0.75
1783975680.617,static,unknown,0.9,8.46,0.0,0.41,5,8.23,1.39,1.38
1783975680.679,static,fabric,0.1,0.91,0.0,0.69,18,0.88,-0.19,0.1
1783975680.679,static,fabric,-0.9,2.88,0.0,0.65,8,2.54,1.34,0.12
1783975680.679,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975680.679,static,unknown,0.9,8.46,0.0,0.41,5,8.24,1.39,1.38
1783975680.751,static,fabric,0.1,0.91,0.0,0.69,18,0.88,-0.19,0.1
1783975680.751,static,fabric,-0.9,2.88,0.0,0.64,8,2.54,1.35,0.13
1783975680.751,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975680.751,static,unknown,0.9,8.46,0.0,0.41,5,8.23,1.38,1.39
1783975680.805,static,fabric,0.1,0.89,0.0,0.69,18,0.87,-0.19,0.1
1783975680.805,static,fabric,-0.9,2.88,0.0,0.63,8,2.54,1.35,0.14
1783975680.805,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975680.805,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.38,1.39
1783975680.843,static,fabric,0.1,0.88,0.0,0.69,18,0.86,-0.18,0.1
1783975680.843,static,fabric,-0.9,2.88,0.0,0.63,8,2.54,1.35,0.14
1783975680.843,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975680.843,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.38,1.4
1783975680.97,static,fabric,0.1,0.87,0.0,0.69,18,0.84,-0.18,0.1
1783975680.97,static,fabric,-0.8,2.88,0.0,0.62,8,2.54,1.35,0.15
1783975680.97,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975680.97,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.38,1.39
1783975681.027,static,fabric,0.1,0.86,0.0,0.69,18,0.84,-0.18,0.1
1783975681.027,static,fabric,-0.8,2.85,0.0,0.63,8,2.53,1.3,0.17
1783975681.027,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.027,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.38,1.38
1783975681.145,static,fabric,0.1,0.86,0.0,0.69,18,0.83,-0.18,0.1
1783975681.145,static,fabric,-0.8,2.81,0.0,0.63,8,2.52,1.23,0.19
1783975681.145,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.145,static,unknown,0.9,8.46,0.0,0.4,5,8.24,1.36,1.37
1783975681.204,static,fabric,0.1,0.85,0.0,0.69,18,0.83,-0.18,0.1
1783975681.204,static,fabric,-0.8,2.76,0.0,0.63,8,2.5,1.16,0.22
1783975681.204,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.204,static,unknown,0.9,8.46,0.0,0.4,5,8.24,1.35,1.36
1783975681.296,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975681.296,static,fabric,-0.8,2.72,0.0,0.63,8,2.49,1.08,0.24
1783975681.296,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.296,static,unknown,0.9,8.46,0.0,0.4,5,8.24,1.36,1.37
1783975681.362,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975681.362,static,fabric,-0.8,2.7,0.0,0.64,8,2.48,1.04,0.26
1783975681.362,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.362,static,unknown,0.9,8.46,0.0,0.4,5,8.24,1.37,1.37
1783975681.431,static,fabric,0.1,0.85,0.0,0.69,18,0.82,-0.18,0.1
1783975681.431,static,fabric,-0.8,2.67,0.0,0.64,8,2.47,0.99,0.28
1783975681.431,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.431,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.37,1.39
1783975681.486,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.486,static,fabric,-0.8,2.66,0.0,0.64,8,2.46,0.96,0.29
1783975681.486,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.486,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.38,1.41
1783975681.545,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.545,static,fabric,-0.8,2.65,0.0,0.65,8,2.46,0.94,0.29
1783975681.545,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.545,static,unknown,0.9,8.46,0.0,0.4,5,8.23,1.38,1.42
1783975681.605,static,fabric,0.1,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.605,static,fabric,-0.8,2.64,0.0,0.65,8,2.45,0.92,0.29
1783975681.605,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.605,static,unknown,1.0,8.46,0.0,0.4,5,8.23,1.38,1.43
1783975681.669,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.669,static,fabric,-0.8,2.64,0.0,0.65,8,2.45,0.92,0.3
1783975681.669,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.669,static,unknown,1.0,8.46,0.0,0.4,5,8.22,1.38,1.44
1783975681.763,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.763,static,fabric,-0.8,2.63,0.0,0.65,8,2.45,0.91,0.3
1783975681.763,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.763,static,unknown,1.0,8.46,0.0,0.4,5,8.22,1.38,1.45
1783975681.825,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.825,static,fabric,-0.8,2.63,0.0,0.65,8,2.45,0.91,0.3
1783975681.825,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.825,static,unknown,1.1,8.46,0.0,0.4,5,8.23,1.36,1.41
1783975681.882,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.882,static,fabric,-0.8,2.63,0.0,0.66,8,2.45,0.9,0.3
1783975681.882,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.882,static,unknown,1.1,8.46,0.0,0.4,5,8.24,1.35,1.39
1783975681.944,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975681.944,static,fabric,-0.8,2.63,0.0,0.66,8,2.45,0.9,0.3
1783975681.944,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975681.944,static,unknown,1.1,8.46,0.0,0.4,5,8.24,1.34,1.37
1783975682.011,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975682.011,static,fabric,-0.9,2.63,0.0,0.66,8,2.45,0.9,0.3
1783975682.011,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.011,static,unknown,1.1,8.46,0.0,0.4,5,8.24,1.35,1.36
1783975682.072,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975682.072,static,fabric,-0.9,2.63,0.0,0.66,8,2.45,0.9,0.3
1783975682.072,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.072,static,unknown,1.1,8.46,0.0,0.4,5,8.24,1.36,1.36
1783975682.132,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975682.132,static,fabric,-0.9,2.63,0.0,0.67,8,2.45,0.9,0.3
1783975682.132,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.132,static,unknown,1.1,8.46,0.0,0.4,5,8.24,1.39,1.36
1783975682.215,static,fabric,0.2,0.85,0.0,0.68,18,0.82,-0.18,0.1
1783975682.215,static,fabric,-0.9,2.63,0.0,0.67,8,2.45,0.9,0.3
1783975682.215,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.215,static,unknown,1.1,8.46,0.0,0.4,5,8.23,1.4,1.37
1783975682.276,static,fabric,0.2,0.85,0.0,0.67,18,0.82,-0.18,0.1
1783975682.276,static,fabric,-0.9,2.63,0.0,0.67,8,2.45,0.9,0.29
1783975682.276,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.276,static,unknown,1.1,8.46,0.0,0.4,5,8.23,1.41,1.38
1783975682.339,static,fabric,0.2,0.85,0.0,0.67,18,0.82,-0.18,0.1
1783975682.339,static,fabric,-0.9,2.63,0.0,0.67,8,2.45,0.9,0.29
1783975682.339,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.339,static,unknown,1.1,8.46,0.0,0.4,5,8.22,1.42,1.39
1783975682.404,static,fabric,0.2,0.85,0.0,0.67,18,0.82,-0.18,0.1
1783975682.404,static,fabric,-0.9,2.63,0.0,0.67,8,2.45,0.9,0.29
1783975682.404,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.404,static,unknown,1.1,8.46,0.0,0.4,5,8.22,1.42,1.4
1783975682.471,static,fabric,0.2,0.85,0.0,0.67,18,0.82,-0.18,0.1
1783975682.471,static,fabric,-0.9,2.63,0.0,0.68,8,2.45,0.9,0.29
1783975682.471,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.471,static,unknown,1.0,8.46,0.0,0.41,5,8.22,1.42,1.41
1783975682.539,static,fabric,0.2,0.85,0.0,0.67,18,0.82,-0.18,0.1
1783975682.539,static,fabric,-0.9,2.63,0.0,0.68,8,2.45,0.9,0.29
1783975682.539,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.539,static,unknown,1.0,8.46,0.0,0.41,5,8.22,1.41,1.4
1783975682.604,static,fabric,0.2,0.85,0.0,0.67,18,0.83,-0.18,0.1
1783975682.604,static,fabric,-0.9,2.63,0.0,0.68,8,2.45,0.9,0.3
1783975682.604,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.73
1783975682.604,static,unknown,1.0,8.46,0.0,0.41,5,8.24,1.38,1.36
1783975682.681,static,fabric,0.2,0.86,0.0,0.67,17,0.83,-0.18,0.1
1783975682.681,static,fabric,-0.9,2.63,0.0,0.68,8,2.45,0.9,0.3
1783975682.681,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.73
1783975682.681,static,unknown,1.0,8.46,0.0,0.41,5,8.25,1.36,1.34
1783975682.742,static,fabric,0.2,0.87,0.0,0.67,17,0.85,-0.18,0.1
1783975682.742,static,fabric,-0.9,2.63,0.0,0.68,8,2.45,0.9,0.3
1783975682.742,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.742,static,unknown,1.0,8.46,0.0,0.41,5,8.25,1.37,1.31
1783975682.82,static,fabric,0.2,0.88,0.0,0.67,17,0.85,-0.19,0.1
1783975682.82,static,fabric,-0.9,2.63,0.0,0.69,8,2.45,0.9,0.3
1783975682.82,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.82,static,unknown,1.0,8.46,0.0,0.41,5,8.25,1.39,1.29
1783975682.875,static,fabric,0.2,0.89,0.0,0.67,17,0.86,-0.19,0.1
1783975682.875,static,fabric,-0.9,2.63,0.0,0.69,8,2.45,0.9,0.3
1783975682.875,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.875,static,unknown,1.1,8.46,0.0,0.41,5,8.25,1.4,1.27
1783975682.931,static,fabric,0.2,0.89,0.0,0.67,17,0.86,-0.19,0.1
1783975682.931,static,fabric,-0.9,2.63,0.0,0.69,8,2.45,0.9,0.3
1783975682.931,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975682.931,static,unknown,1.0,8.46,0.0,0.41,5,8.25,1.41,1.25
1783975683.008,static,fabric,0.2,0.89,0.0,0.67,17,0.87,-0.19,0.1
1783975683.008,static,fabric,-0.9,2.63,0.0,0.69,8,2.45,0.9,0.3
1783975683.008,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.008,static,unknown,1.0,8.46,0.0,0.41,5,8.25,1.42,1.23
1783975683.149,static,fabric,0.2,0.9,0.0,0.67,17,0.87,-0.19,0.09
1783975683.149,static,fabric,-0.9,2.63,0.0,0.69,8,2.45,0.9,0.3
1783975683.149,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.75
1783975683.149,static,unknown,1.0,8.46,0.0,0.41,5,8.24,1.44,1.25
1783975683.206,static,fabric,0.2,0.9,0.0,0.67,17,0.87,-0.19,0.09
1783975683.206,static,fabric,-0.9,2.63,0.0,0.7,8,2.45,0.9,0.3
1783975683.206,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.206,static,unknown,1.0,8.46,0.0,0.41,5,8.24,1.44,1.26
1783975683.271,static,fabric,0.2,0.9,0.0,0.67,17,0.88,-0.19,0.09
1783975683.271,static,fabric,-0.9,2.63,0.0,0.7,8,2.45,0.9,0.3
1783975683.271,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.271,static,unknown,1.0,8.46,0.0,0.41,5,8.24,1.43,1.27
1783975683.333,static,fabric,0.2,0.91,0.0,0.67,18,0.88,-0.19,0.09
1783975683.333,static,fabric,-0.9,2.63,0.0,0.7,8,2.45,0.9,0.3
1783975683.333,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.333,static,unknown,1.0,8.46,0.0,0.41,5,8.24,1.43,1.3
1783975683.4,static,fabric,0.2,0.91,0.0,0.67,18,0.89,-0.19,0.09
1783975683.4,static,fabric,-0.9,2.63,0.0,0.7,8,2.45,0.9,0.3
1783975683.4,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.4,static,unknown,1.0,8.46,0.0,0.41,5,8.23,1.43,1.31
1783975683.466,static,fabric,0.2,0.92,0.0,0.67,18,0.89,-0.19,0.09
1783975683.466,static,fabric,-0.9,2.63,0.0,0.7,8,2.45,0.9,0.3
1783975683.466,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.466,static,unknown,1.0,8.46,0.0,0.4,5,8.23,1.45,1.34
1783975683.549,static,fabric,0.2,0.92,0.0,0.67,18,0.9,-0.19,0.09
1783975683.549,static,fabric,-0.9,2.63,0.0,0.71,8,2.45,0.9,0.31
1783975683.549,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.549,static,unknown,1.0,8.46,0.0,0.4,5,8.22,1.48,1.34
1783975683.618,static,fabric,0.2,0.91,0.0,0.67,18,0.89,-0.19,0.09
1783975683.618,static,fabric,-0.9,2.63,0.0,0.71,8,2.45,0.9,0.3
1783975683.618,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.73
1783975683.618,static,unknown,1.0,8.46,0.0,0.4,5,8.21,1.5,1.36
1783975683.67,static,fabric,0.2,0.91,0.0,0.67,18,0.89,-0.19,0.09
1783975683.67,static,fabric,-0.9,2.63,0.0,0.71,8,2.45,0.9,0.3
1783975683.67,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.73
1783975683.67,static,unknown,1.0,8.46,0.0,0.4,5,8.21,1.51,1.38
1783975683.745,static,fabric,0.2,0.91,0.0,0.67,18,0.88,-0.19,0.09
1783975683.745,static,fabric,-0.9,2.63,0.0,0.71,8,2.45,0.9,0.3
1783975683.745,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.745,static,unknown,1.0,8.46,0.0,0.4,5,8.2,1.54,1.4
1783975683.797,static,fabric,0.2,0.91,0.0,0.67,18,0.88,-0.19,0.1
1783975683.797,static,fabric,-0.9,2.63,0.0,0.71,8,2.45,0.9,0.3
1783975683.797,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.797,static,unknown,1.0,8.46,0.0,0.4,5,8.2,1.56,1.41
1783975683.88,static,fabric,0.2,0.91,0.0,0.67,18,0.88,-0.19,0.1
1783975683.88,static,fabric,-0.9,2.63,0.0,0.71,8,2.45,0.9,0.3
1783975683.88,static,unknown,7.1,5.41,0.0,0.02,5,5.36,0.17,0.74
1783975683.88,static,unknown,1.0,8.46,0.0,0.4,5,8.19,1.57,1.43
