t,frame,x,y,z,doppler,snr_db,noise_db
1783975685.685,169,5.361,0.169,0.704,0.0,19.5,60.0
1783975685.685,169,8.237,1.322,1.427,0.0,12.7,51.1
1783975685.785,170,0.726,0.07,0.134,0.0,16.5,76.0
1783975685.785,170,0.718,-0.414,0.016,0.0,13.0,77.3
1783975685.785,170,1.019,-0.196,0.142,0.0,11.2,74.9
1783975685.785,170,2.349,0.458,0.49,0.0,12.0,72.7
1783975685.785,170,5.357,0.169,0.738,0.0,19.9,59.7
1783975685.785,170,8.243,1.322,1.394,0.0,12.1,51.4
1783975685.886,171,0.726,0.07,0.134,0.0,17.0,75.4
1783975685.886,171,0.718,-0.414,0.006,0.0,14.0,76.3
1783975685.886,171,2.346,0.458,0.506,0.0,12.3,72.4
1783975685.886,171,2.586,1.26,0.122,0.0,11.4,67.7
1783975685.886,171,5.358,0.169,0.727,0.0,19.6,60.0
1783975685.886,171,8.194,1.587,1.409,0.0,12.3,51.1
1783975685.987,172,0.726,0.07,0.136,0.0,16.4,76.1
1783975685.987,172,0.718,-0.414,0.009,0.0,13.3,77.0
1783975685.987,172,2.328,0.458,0.581,0.0,12.7,72.2
1783975685.987,172,2.588,1.26,0.09,0.0,11.3,67.8
1783975685.987,172,5.356,0.169,0.743,0.0,19.9,59.7
1783975685.987,172,8.293,1.322,1.059,0.0,13.4,50.6
1783975686.087,173,0.726,0.07,0.137,0.0,16.5,75.9
1783975686.087,173,0.718,-0.414,0.018,0.0,13.6,76.8
1783975686.087,173,1.019,-0.196,0.14,0.0,11.6,74.8
1783975686.087,173,2.338,0.458,0.541,0.0,12.3,72.5
1783975686.087,173,2.541,1.35,0.114,0.0,11.7,67.4
1783975686.087,173,5.355,0.169,0.753,0.0,19.7,59.9
1783975686.087,173,8.209,1.587,1.317,0.0,13.5,50.4
1783975686.188,174,0.725,0.07,0.14,0.0,14.4,78.0
1783975686.188,174,0.718,-0.414,0.02,0.0,11.5,78.9
1783975686.188,174,1.019,-0.196,0.136,0.0,12.4,74.0
1783975686.188,174,1.196,-0.229,0.095,0.0,12.0,69.7
1783975686.188,174,2.337,0.458,0.547,0.0,11.9,73.0
1783975686.188,174,2.542,1.35,0.092,0.0,11.6,67.7
1783975686.188,174,5.361,0.169,0.707,0.0,19.3,60.3
1783975686.188,174,8.261,1.587,0.936,0.0,12.5,51.0
1783975686.288,175,0.727,0.07,0.13,0.0,13.0,79.5
1783975686.288,175,1.02,-0.196,0.135,0.0,11.4,74.7
1783975686.288,175,2.345,0.458,0.511,0.0,11.8,73.1
1783975686.288,175,2.542,1.35,0.094,0.0,12.3,67.0
1783975686.288,175,5.359,0.169,0.724,0.0,20.2,59.4
1783975686.288,175,8.226,1.322,1.489,0.0,12.1,51.4
1783975686.389,176,0.726,0.07,0.136,0.0,11.5,80.9
1783975686.389,176,1.019,-0.196,0.14,0.0,11.7,74.9
1783975686.389,176,2.351,0.458,0.48,0.0,11.5,73.1
1783975686.389,176,2.586,1.26,0.138,0.0,12.3,67.0
1783975686.389,176,5.355,0.169,0.752,0.0,19.1,60.4
1783975686.389,176,8.219,1.322,1.528,0.0,12.0,51.2
1783975686.49,177,0.727,0.07,0.13,0.0,13.5,78.9
1783975686.49,177,1.019,-0.196,0.137,0.0,12.0,74.5
1783975686.49,177,2.355,0.458,0.46,0.0,11.6,72.9
1783975686.49,177,2.587,1.26,0.105,0.0,11.7,67.5
1783975686.49,177,5.354,0.169,0.761,0.0,19.1,60.5
1783975686.49,177,8.204,1.587,1.348,0.0,12.7,50.6
1783975686.591,178,0.726,0.07,0.136,0.0,14.2,78.2
1783975686.591,178,1.017,-0.196,0.152,0.0,11.6,74.4
1783975686.591,178,2.348,0.458,0.497,0.0,11.9,72.8
1783975686.591,178,2.538,1.35,0.162,0.0,11.3,67.6
1783975686.591,178,5.357,0.169,0.737,0.0,19.9,59.7
1783975686.591,178,8.256,1.322,1.312,0.0,12.0,51.8
1783975686.693,179,0.725,0.07,0.141,0.0,14.4,78.0
1783975686.693,179,1.019,-0.196,0.142,0.0,12.0,74.4
1783975686.693,179,2.351,0.458,0.483,0.0,11.7,73.1
1783975686.693,179,2.541,1.35,0.114,0.0,11.2,67.6
1783975686.693,179,5.361,0.169,0.706,0.0,19.0,60.6
1783975686.693,179,8.283,1.322,1.131,0.0,12.9,50.7
1783975686.794,180,0.725,0.07,0.138,0.0,15.2,77.2
1783975686.794,180,0.718,-0.414,0.014,0.0,12.0,78.3
1783975686.794,180,1.018,-0.196,0.144,0.0,12.0,74.2
1783975686.794,180,2.351,0.458,0.484,0.0,12.8,72.0
1783975686.794,180,2.541,1.35,0.121,0.0,11.8,67.0
1783975686.794,180,5.358,0.169,0.728,0.0,19.5,60.0
1783975686.794,180,8.232,1.587,1.165,0.0,12.6,51.3
1783975686.896,181,0.725,0.07,0.139,0.0,15.0,77.4
1783975686.896,181,0.718,-0.414,0.011,0.0,12.0,78.3
1783975686.896,181,1.019,-0.196,0.136,0.0,11.3,74.7
1783975686.896,181,2.351,0.458,0.482,0.0,12.2,72.6
1783975686.896,181,2.542,1.35,0.074,0.0,12.1,66.9
1783975686.896,181,5.357,0.169,0.733,0.0,19.6,59.9
1783975686.896,181,8.245,1.322,1.381,0.0,13.9,50.6
1783975686.997,182,0.726,0.07,0.136,0.0,14.4,78.0
1783975686.997,182,0.718,-0.414,0.011,0.0,11.4,78.9
1783975686.997,182,1.019,-0.196,0.137,0.0,11.4,74.8
1783975686.997,182,1.19,-0.267,0.064,0.0,11.3,70.1
1783975686.997,182,2.347,0.458,0.502,0.0,12.6,72.1
1783975686.997,182,2.541,1.35,0.112,0.0,12.3,66.6
1783975686.997,182,5.357,0.169,0.736,0.0,19.7,59.9
1783975686.997,182,8.247,1.322,1.37,0.0,12.4,51.1
1783975687.098,183,0.726,0.07,0.136,0.0,13.3,79.2
1783975687.098,183,1.02,-0.196,0.135,0.0,12.0,74.7
1783975687.098,183,2.333,0.458,0.562,0.0,11.9,73.0
1783975687.098,183,2.541,1.35,0.104,0.0,11.7,67.3
1783975687.098,183,5.361,0.169,0.705,0.0,19.6,59.9
1783975687.098,183,8.269,1.322,1.232,0.0,13.8,50.3
1783975687.2,184,0.725,0.07,0.139,0.0,13.9,78.6
1783975687.2,184,2.328,0.458,0.582,0.0,12.0,73.0
1783975687.2,184,2.541,1.35,0.123,0.0,12.7,66.3
1783975687.2,184,5.359,0.169,0.72,0.0,19.6,60.0
1783975687.2,184,8.234,1.322,1.445,0.0,13.0,51.6
1783975687.301,185,0.726,0.07,0.136,0.0,13.5,79.0
1783975687.301,185,1.019,-0.196,0.137,0.0,11.4,74.9
1783975687.301,185,2.327,0.458,0.587,0.0,12.4,72.6
1783975687.301,185,2.539,1.35,0.152,0.0,12.2,67.0
1783975687.301,185,5.358,0.169,0.732,0.0,19.8,59.8
1783975687.301,185,8.27,1.322,1.222,0.0,12.8,51.3
1783975687.402,186,0.725,0.07,0.142,0.0,15.3,77.1
1783975687.402,186,0.718,-0.414,0.014,0.0,11.9,78.3
1783975687.402,186,1.019,-0.196,0.136,0.0,11.9,74.4
1783975687.402,186,2.334,0.458,0.559,0.0,11.7,73.2
1783975687.402,186,2.539,1.35,0.15,0.0,12.3,66.9
1783975687.402,186,5.355,0.169,0.753,0.0,19.7,59.9
1783975687.402,186,8.172,1.587,1.531,0.0,12.3,52.0
1783975687.503,187,0.725,0.07,0.14,0.0,14.9,77.6
1783975687.503,187,0.718,-0.414,0.009,0.0,11.5,78.8
1783975687.503,187,1.02,-0.196,0.134,0.0,12.0,74.4
1783975687.503,187,2.331,0.458,0.571,0.0,12.1,72.9
1783975687.503,187,2.542,1.35,0.098,0.0,12.8,66.5
1783975687.503,187,5.352,0.169,0.769,0.0,20.2,59.4
1783975687.503,187,8.27,1.322,1.226,0.0,12.6,51.7
1783975687.604,188,0.726,0.07,0.133,0.0,14.2,78.3
1783975687.604,188,1.019,-0.196,0.139,0.0,11.6,74.9
1783975687.604,188,2.329,0.458,0.578,0.0,12.3,72.8
1783975687.604,188,2.543,1.35,0.065,0.0,12.3,66.9
1783975687.604,188,5.359,0.169,0.72,0.0,20.0,59.6
1783975687.604,188,8.308,1.322,0.935,0.0,12.9,51.2
1783975687.704,189,0.725,0.07,0.141,0.0,14.2,78.3
1783975687.704,189,2.329,0.458,0.577,0.0,12.4,72.6
1783975687.704,189,2.541,1.35,0.118,0.0,12.6,66.5
1783975687.704,189,5.36,0.169,0.716,0.0,19.4,60.2
1783975687.704,189,8.192,1.587,1.418,0.0,12.0,51.1
1783975687.804,190,0.726,0.07,0.137,0.0,14.1,78.3
1783975687.804,190,1.019,-0.196,0.138,0.0,12.0,74.3
1783975687.804,190,2.332,0.458,0.567,0.0,12.2,72.8
1783975687.804,190,2.54,1.35,0.141,0.0,12.1,67.1
1783975687.804,190,5.361,0.169,0.704,0.0,20.1,59.6
1783975687.804,190,8.276,1.322,1.181,0.0,12.4,51.0
1783975687.905,191,0.726,0.07,0.136,0.0,14.1,78.4
1783975687.905,191,1.337,-0.127,0.163,0.0,11.5,70.4
1783975687.905,191,0.833,1.057,0.135,0.0,11.5,70.4
1783975687.905,191,2.334,0.458,0.56,0.0,12.3,72.6
1783975687.905,191,2.587,1.26,0.112,0.0,11.9,67.3
1783975687.905,191,5.361,0.169,0.708,0.0,19.9,59.7
1783975688.006,192,0.725,0.07,0.139,0.0,14.2,78.3
1783975688.006,192,1.026,-0.164,0.127,0.0,11.4,75.0
1783975688.006,192,2.335,0.458,0.552,0.0,12.9,72.0
1783975688.006,192,2.541,1.35,0.122,0.0,11.6,67.3
1783975688.006,192,5.362,0.169,0.7,0.0,19.7,59.9
1783975688.006,192,8.171,1.587,1.536,0.0,11.9,51.6
1783975688.108,193,0.726,0.07,0.136,0.0,14.0,78.4
1783975688.108,193,1.027,-0.164,0.123,0.0,11.6,74.9
1783975688.108,193,2.335,0.458,0.556,0.0,12.7,72.2
1783975688.108,193,2.541,1.35,0.115,0.0,11.6,67.3
1783975688.108,193,5.361,0.169,0.707,0.0,20.3,59.4
1783975688.108,193,8.286,1.322,1.108,0.0,11.9,51.2
1783975688.209,194,0.727,0.07,0.131,0.0,14.1,78.3
1783975688.209,194,1.019,-0.196,0.136,0.0,11.8,74.7
1783975688.209,194,2.331,0.458,0.572,0.0,12.3,72.7
1783975688.209,194,2.541,1.35,0.119,0.0,11.6,67.3
1783975688.209,194,5.36,0.169,0.71,0.0,19.7,59.9
1783975688.209,194,8.188,1.587,1.44,0.0,12.7,50.6
1783975688.311,195,0.726,0.07,0.133,0.0,14.0,78.4
1783975688.311,195,1.019,-0.196,0.142,0.0,11.2,75.2
1783975688.311,195,2.328,0.458,0.583,0.0,12.3,72.7
1783975688.311,195,2.54,1.35,0.137,0.0,12.0,67.1
1783975688.311,195,5.359,0.169,0.719,0.0,19.5,60.1
1783975688.311,195,8.244,1.587,1.079,0.0,12.3,50.9
1783975688.361,196,0.726,0.07,0.133,0.0,14.2,78.2
1783975688.361,196,2.333,0.458,0.564,0.0,12.7,72.3
1783975688.361,196,2.541,1.35,0.115,0.0,12.1,67.1
1783975688.361,196,5.359,0.169,0.724,0.0,19.6,60.0
1783975688.361,196,8.307,1.322,0.938,0.0,12.0,51.3
1783975688.461,197,0.726,0.07,0.134,0.0,14.2,78.2
1783975688.461,197,2.336,0.458,0.549,0.0,12.4,72.5
1783975688.461,197,2.539,1.35,0.15,0.0,11.9,67.2
1783975688.461,197,5.36,0.169,0.713,0.0,19.5,60.1
1783975688.461,197,8.219,1.587,1.255,0.0,12.7,51.0
1783975688.614,198,0.726,0.07,0.136,0.0,14.3,78.1
1783975688.614,198,2.341,0.458,0.53,0.0,12.5,72.5
1783975688.614,198,2.537,1.35,0.183,0.0,11.7,67.3
1783975688.614,198,5.36,0.169,0.713,0.0,19.0,60.6
1783975688.614,198,8.29,1.322,1.081,0.0,12.1,51.4
1783975688.664,199,0.726,0.07,0.134,0.0,14.1,78.3
1783975688.664,199,2.341,0.458,0.527,0.0,12.6,72.3
1783975688.664,199,2.538,1.35,0.172,0.0,11.5,67.4
1783975688.664,199,5.361,0.169,0.704,0.0,19.1,60.5
1783975688.664,199,8.263,1.322,1.271,0.0,12.8,51.0
1783975688.766,200,0.727,0.07,0.13,0.0,13.9,78.5
1783975688.766,200,2.341,0.458,0.527,0.0,12.6,72.3
1783975688.766,200,2.539,1.35,0.15,0.0,11.6,67.3
1783975688.766,200,5.358,0.169,0.725,0.0,19.2,60.4
1783975688.766,200,8.261,1.322,1.28,0.0,12.5,51.1
1783975688.868,201,0.727,0.07,0.131,0.0,14.1,78.3
1783975688.868,201,2.343,0.458,0.519,0.0,12.9,72.0
1783975688.868,201,2.54,1.35,0.126,0.0,11.6,67.4
1783975688.868,201,5.364,0.169,0.686,0.0,19.3,60.3
1783975688.868,201,8.235,1.587,1.146,0.0,12.0,51.8
1783975688.971,202,0.727,0.07,0.131,0.0,14.0,78.4
1783975688.971,202,2.342,0.458,0.525,0.0,13.0,71.9
1783975688.971,202,2.54,1.35,0.138,0.0,11.5,67.5
1783975688.971,202,5.361,0.169,0.704,0.0,19.2,60.4
1783975688.971,202,8.209,1.587,1.314,0.0,13.0,50.8
1783975689.072,203,0.727,0.07,0.13,0.0,14.1,78.3
1783975689.072,203,2.343,0.458,0.52,0.0,12.9,72.0
1783975689.072,203,2.539,1.35,0.144,0.0,11.6,67.4
1783975689.072,203,5.359,0.169,0.721,0.0,19.2,60.4
1783975689.072,203,8.215,1.322,1.55,0.0,13.8,49.9
1783975689.173,204,0.727,0.07,0.128,0.0,14.2,78.3
1783975689.173,204,2.342,0.458,0.524,0.0,12.9,72.0
1783975689.173,204,2.54,1.35,0.14,0.0,11.8,67.1
1783975689.173,204,5.362,0.169,0.699,0.0,19.7,59.9
1783975689.173,204,8.274,1.322,1.194,0.0,13.2,50.6
1783975689.273,205,0.727,0.07,0.128,0.0,14.3,78.1
1783975689.273,205,2.339,0.458,0.535,0.0,12.8,72.2
1783975689.273,205,2.54,1.35,0.14,0.0,11.5,67.5
1783975689.273,205,5.362,0.169,0.702,0.0,19.4,60.3
1783975689.273,205,8.267,1.322,1.247,0.0,12.9,50.9
1783975689.38,206,0.727,0.07,0.129,0.0,14.2,78.3
1783975689.38,206,2.34,0.458,0.533,0.0,12.8,72.1
1783975689.38,206,2.54,1.35,0.13,0.0,11.4,67.6
1783975689.38,206,5.362,0.169,0.702,0.0,19.3,60.4
1783975689.38,206,8.274,1.322,1.194,0.0,12.2,51.5
1783975689.481,207,0.727,0.07,0.132,0.0,14.0,78.5
1783975689.481,207,2.342,0.458,0.526,0.0,12.7,72.2
1783975689.481,207,2.54,1.35,0.136,0.0,11.5,67.5
1783975689.481,207,5.362,0.169,0.701,0.0,19.5,60.1
1783975689.481,207,8.267,1.322,1.247,0.0,12.3,51.3
1783975689.583,208,0.727,0.07,0.13,0.0,14.0,78.4
1783975689.583,208,2.34,0.458,0.531,0.0,12.4,72.5
1783975689.583,208,2.539,1.35,0.153,0.0,11.7,67.3
1783975689.583,208,5.359,0.169,0.72,0.0,19.5,60.2
1783975689.583,208,8.204,1.587,1.348,0.0,12.6,50.8
1783975689.684,209,0.727,0.07,0.128,0.0,14.3,78.1
1783975689.684,209,2.339,0.458,0.538,0.0,12.2,72.8
1783975689.684,209,2.539,1.35,0.156,0.0,11.7,67.4
1783975689.684,209,5.362,0.169,0.702,0.0,19.5,60.1
1783975689.684,209,8.227,1.322,1.486,0.0,11.8,51.9
1783975689.785,210,0.727,0.07,0.128,0.0,14.5,77.9
1783975689.785,210,2.337,0.458,0.548,0.0,12.2,72.8
1783975689.785,210,2.539,1.35,0.152,0.0,11.6,67.4
1783975689.785,210,5.36,0.169,0.712,0.0,19.4,60.3
1783975689.785,210,8.23,1.322,1.469,0.0,12.3,51.5
1783975689.887,211,0.727,0.07,0.13,0.0,14.2,78.2
1783975689.887,211,2.336,0.458,0.55,0.0,12.3,72.7
1783975689.887,211,2.539,1.35,0.158,0.0,11.8,67.2
1783975689.887,211,5.361,0.169,0.709,0.0,19.6,60.0
1783975689.887,211,8.258,1.322,1.299,0.0,12.8,51.2
1783975689.988,212,0.726,0.07,0.133,0.0,14.1,78.3
1783975689.988,212,2.336,0.458,0.55,0.0,12.5,72.5
1783975689.988,212,2.54,1.35,0.143,0.0,11.7,67.2
1783975689.988,212,5.36,0.169,0.711,0.0,19.5,60.0
1783975689.988,212,8.186,1.587,1.452,0.0,13.3,50.6
1783975690.09,213,0.726,0.07,0.133,0.0,14.1,78.3
1783975690.09,213,2.337,0.458,0.547,0.0,12.6,72.4
1783975690.09,213,2.541,1.35,0.122,0.0,11.7,67.2
1783975690.09,213,5.364,0.169,0.687,0.0,19.6,60.0
1783975690.09,213,8.279,1.322,1.16,0.0,12.2,51.8
1783975690.191,214,0.726,0.07,0.132,0.0,14.1,78.3
1783975690.191,214,2.337,0.458,0.546,0.0,12.7,72.4
1783975690.191,214,2.54,1.35,0.134,0.0,11.7,67.1
1783975690.191,214,5.362,0.169,0.695,0.0,19.8,59.8
1783975690.191,214,8.252,1.322,1.341,0.0,12.2,51.7
1783975690.294,215,0.726,0.07,0.133,0.0,14.2,78.2
1783975690.294,215,2.335,0.458,0.554,0.0,12.5,72.5
1783975690.294,215,2.54,1.35,0.139,0.0,11.6,67.2
1783975690.294,215,5.36,0.169,0.717,0.0,19.9,59.7
1783975690.294,215,8.219,1.587,1.252,0.0,13.0,50.8
1783975690.395,216,0.726,0.07,0.134,0.0,14.1,78.3
1783975690.395,216,2.334,0.458,0.557,0.0,12.6,72.4
1783975690.395,216,2.54,1.35,0.13,0.0,11.6,67.3
1783975690.395,216,5.362,0.169,0.699,0.0,19.7,59.9
1783975690.395,216,8.208,1.587,1.32,0.0,12.3,51.5
1783975690.496,217,0.726,0.07,0.135,0.0,13.9,78.5
1783975690.496,217,2.335,0.458,0.554,0.0,12.7,72.3
1783975690.496,217,2.54,1.35,0.129,0.0,11.6,67.2
1783975690.496,217,5.362,0.169,0.7,0.0,20.0,59.6
1783975690.496,217,8.262,1.322,1.279,0.0,12.9,51.2
1783975690.597,218,0.726,0.07,0.134,0.0,13.9,78.5
1783975690.597,218,2.334,0.458,0.556,0.0,12.8,72.3
1783975690.597,218,2.54,1.35,0.138,0.0,11.5,67.4
1783975690.597,218,5.361,0.169,0.705,0.0,19.4,60.2
1783975690.597,218,8.279,1.322,1.16,0.0,13.3,50.7
1783975690.698,219,0.726,0.07,0.134,0.0,14.0,78.4
1783975690.698,219,2.335,0.458,0.555,0.0,12.8,72.3
1783975690.698,219,2.54,1.35,0.141,0.0,11.3,67.5
1783975690.698,219,5.362,0.169,0.697,0.0,19.6,60.0
1783975690.698,219,8.28,1.322,1.151,0.0,12.9,51.1
1783975690.801,220,0.726,0.07,0.136,0.0,13.9,78.4
1783975690.801,220,2.333,0.458,0.563,0.0,12.7,72.3
1783975690.801,220,2.54,1.35,0.125,0.0,11.5,67.4
1783975690.801,220,5.361,0.169,0.709,0.0,19.6,60.0
1783975690.801,220,8.214,1.587,1.287,0.0,14.1,50.2
1783975690.902,221,0.726,0.07,0.136,0.0,13.9,78.5
1783975690.902,221,2.335,0.458,0.555,0.0,12.8,72.2
1783975690.902,221,2.54,1.35,0.133,0.0,11.6,67.3
1783975690.902,221,5.358,0.169,0.726,0.0,19.6,60.0
1783975690.902,221,8.25,1.587,1.029,0.0,12.7,51.5
1783975691.004,222,0.726,0.07,0.136,0.0,13.9,78.5
1783975691.004,222,2.336,0.458,0.549,0.0,12.7,72.3
1783975691.004,222,2.54,1.35,0.135,0.0,11.4,67.5
1783975691.004,222,5.361,0.169,0.709,0.0,19.7,59.9
1783975691.004,222,8.29,1.322,1.078,0.0,13.2,50.9
1783975691.055,223,0.726,0.07,0.135,0.0,14.0,78.4
1783975691.055,223,2.336,0.458,0.551,0.0,12.8,72.3
1783975691.055,223,2.54,1.35,0.139,0.0,11.3,67.6
1783975691.055,223,5.362,0.169,0.7,0.0,19.8,59.9
1783975691.055,223,8.291,1.322,1.074,0.0,13.7,50.2
1783975691.207,224,0.726,0.07,0.135,0.0,14.0,78.4
1783975691.207,224,2.336,0.458,0.55,0.0,12.7,72.4
1783975691.207,224,2.539,1.35,0.145,0.0,11.3,67.5
1783975691.207,224,5.363,0.169,0.691,0.0,19.8,59.9
1783975691.207,224,8.243,1.322,1.392,0.0,12.7,51.1
1783975691.308,225,0.726,0.07,0.136,0.0,14.0,78.4
1783975691.308,225,2.333,0.458,0.561,0.0,12.7,72.4
1783975691.308,225,2.54,1.35,0.135,0.0,11.4,67.4
1783975691.308,225,5.36,0.169,0.714,0.0,19.7,59.9
1783975691.308,225,8.28,1.322,1.153,0.0,12.3,51.9
1783975691.359,226,0.726,0.07,0.136,0.0,13.9,78.5
1783975691.359,226,2.333,0.458,0.564,0.0,12.7,72.3
1783975691.359,226,2.54,1.35,0.131,0.0,11.6,67.3
1783975691.359,226,5.361,0.169,0.705,0.0,19.5,60.1
1783975691.359,226,8.214,1.587,1.287,0.0,13.2,50.9
1783975691.509,227,0.726,0.07,0.135,0.0,13.9,78.4
1783975691.509,227,2.334,0.458,0.556,0.0,12.7,72.3
1783975691.509,227,2.54,1.35,0.142,0.0,11.6,67.3
1783975691.509,227,5.362,0.169,0.699,0.0,19.4,60.2
1783975691.509,227,8.248,1.587,1.044,0.0,13.4,50.7
1783975691.61,228,0.726,0.07,0.133,0.0,14.1,78.3
1783975691.61,228,2.335,0.458,0.554,0.0,12.3,72.7
1783975691.61,228,2.539,1.35,0.155,0.0,11.3,67.5
1783975691.61,228,5.363,0.169,0.689,0.0,19.4,60.2
1783975691.61,228,8.313,1.322,0.887,0.0,13.4,50.5
1783975691.66,229,0.726,0.07,0.133,0.0,14.2,78.2
1783975691.66,229,2.335,0.458,0.554,0.0,12.2,72.9
1783975691.66,229,2.54,1.35,0.141,0.0,11.3,67.6
1783975691.66,229,5.361,0.169,0.706,0.0,19.5,60.0
1783975691.66,229,8.276,1.322,1.179,0.0,12.9,50.9
1783975691.76,230,0.726,0.07,0.135,0.0,14.3,78.1
1783975691.76,230,2.337,0.458,0.547,0.0,11.9,73.2
1783975691.76,230,2.538,1.35,0.171,0.0,11.4,67.5
1783975691.76,230,5.36,0.169,0.716,0.0,19.8,59.9
1783975691.76,230,8.188,1.587,1.44,0.0,13.2,50.5
1783975691.911,231,0.726,0.07,0.136,0.0,14.0,78.4
1783975691.911,231,2.338,0.458,0.541,0.0,12.0,73.0
1783975691.911,231,2.539,1.35,0.157,0.0,11.2,67.7
1783975691.911,231,5.36,0.169,0.714,0.0,19.5,60.1
1783975691.911,231,8.267,1.322,1.247,0.0,12.5,51.3
1783975691.962,232,0.726,0.07,0.135,0.0,14.0,78.3
1783975691.962,232,2.336,0.458,0.548,0.0,11.9,73.1
1783975691.962,232,5.361,0.169,0.704,0.0,19.4,60.2
1783975691.962,232,8.239,1.322,1.416,0.0,13.0,51.0
1783975692.063,233,0.726,0.07,0.133,0.0,14.2,78.2
1783975692.063,233,2.337,0.458,0.547,0.0,12.0,73.0
1783975692.063,233,5.362,0.169,0.7,0.0,19.8,59.8
1783975692.063,233,8.262,1.322,1.279,0.0,12.8,51.1
1783975692.216,234,0.727,0.07,0.131,0.0,14.2,78.1
1783975692.216,234,2.338,0.458,0.542,0.0,12.2,72.8
1783975692.216,234,5.364,0.169,0.682,0.0,19.4,60.2
1783975692.216,234,8.251,1.587,1.019,0.0,11.9,51.7
1783975692.266,235,0.727,0.07,0.132,0.0,14.3,78.1
1783975692.266,235,0.718,-0.414,0.003,0.0,11.2,79.1
1783975692.266,235,2.339,0.458,0.535,0.0,12.3,72.7
1783975692.266,235,5.359,0.169,0.719,0.0,19.9,59.7
1783975692.266,235,8.273,1.322,1.201,0.0,13.7,50.4
1783975692.368,236,0.726,0.07,0.134,0.0,14.2,78.2
1783975692.368,236,0.718,-0.414,0.004,0.0,11.2,79.1
1783975692.368,236,2.341,0.458,0.53,0.0,12.2,72.7
1783975692.368,236,5.361,0.169,0.704,0.0,19.4,60.2
1783975692.368,236,8.267,1.322,1.247,0.0,12.9,50.9
1783975692.468,237,0.727,0.07,0.132,0.0,14.4,78.0
1783975692.468,237,0.718,-0.414,0.003,0.0,11.3,79.0
1783975692.468,237,2.341,0.458,0.529,0.0,12.2,72.8
1783975692.468,237,5.362,0.169,0.697,0.0,19.5,60.1
1783975692.468,237,8.217,1.587,1.265,0.0,12.3,51.5
1783975692.57,238,0.727,0.07,0.13,0.0,14.2,78.1
1783975692.57,238,2.341,0.458,0.53,0.0,12.2,72.8
1783975692.57,238,5.361,0.169,0.705,0.0,19.4,60.2
1783975692.57,238,8.217,1.587,1.265,0.0,13.0,50.8
1783975692.671,239,0.726,0.07,0.132,0.0,14.2,78.2
1783975692.671,239,2.339,0.458,0.535,0.0,12.0,73.0
1783975692.671,239,5.361,0.169,0.704,0.0,20.1,59.6
1783975692.671,239,8.229,1.587,1.182,0.0,13.9,50.1
1783975692.772,240,0.726,0.07,0.136,0.0,14.0,78.4
1783975692.772,240,2.336,0.458,0.549,0.0,11.9,73.1
1783975692.772,240,5.362,0.169,0.7,0.0,19.5,60.1
1783975692.772,240,8.224,1.587,1.222,0.0,13.8,50.2
1783975692.873,241,0.726,0.07,0.138,0.0,13.9,78.4
1783975692.873,241,2.333,0.458,0.563,0.0,12.0,73.0
1783975692.873,241,2.538,1.35,0.161,0.0,11.2,67.8
1783975692.873,241,5.356,0.169,0.745,0.0,19.6,60.0
1783975692.873,241,8.25,1.322,1.35,0.0,13.0,50.9
1783975692.974,242,0.726,0.07,0.137,0.0,14.1,78.3
1783975692.974,242,2.335,0.458,0.555,0.0,11.9,73.1
1783975692.974,242,2.538,1.35,0.172,0.0,11.5,67.4
1783975692.974,242,5.36,0.169,0.713,0.0,19.8,59.8
1783975692.974,242,8.251,1.587,1.018,0.0,13.1,50.8
1783975693.076,243,0.726,0.07,0.135,0.0,14.3,78.1
1783975693.076,243,0.718,-0.414,0.005,0.0,11.2,79.1
1783975693.076,243,2.338,0.458,0.543,0.0,11.8,73.2
1783975693.076,243,2.537,1.35,0.182,0.0,11.6,67.3
1783975693.076,243,5.359,0.169,0.722,0.0,19.7,60.0
1783975693.076,243,8.224,1.587,1.222,0.0,13.1,50.9
1783975693.177,244,0.726,0.07,0.136,0.0,14.3,78.1
1783975693.177,244,2.338,0.458,0.543,0.0,11.5,73.5
1783975693.177,244,2.538,1.35,0.171,0.0,11.8,67.2
1783975693.177,244,5.36,0.169,0.712,0.0,19.8,59.8
1783975693.177,244,8.288,1.322,1.096,0.0,13.4,50.6
1783975693.28,245,0.726,0.07,0.136,0.0,14.2,78.2
1783975693.28,245,2.337,0.458,0.548,0.0,11.5,73.6
1783975693.28,245,2.537,1.35,0.179,0.0,12.2,66.6
1783975693.28,245,5.36,0.169,0.715,0.0,19.7,60.0
1783975693.28,245,8.287,1.322,1.106,0.0,13.5,50.2
1783975693.385,246,0.726,0.07,0.137,0.0,14.1,78.3
1783975693.385,246,2.334,0.458,0.556,0.0,11.5,73.5
1783975693.385,246,2.538,1.35,0.163,0.0,12.5,66.4
1783975693.385,246,5.36,0.169,0.715,0.0,19.6,60.0
1783975693.385,246,8.269,1.322,1.233,0.0,13.3,50.6
1783975693.486,247,0.726,0.07,0.136,0.0,14.1,78.3
1783975693.486,247,2.333,0.458,0.563,0.0,11.8,73.3
1783975693.486,247,2.539,1.35,0.152,0.0,12.2,66.7
1783975693.486,247,5.36,0.169,0.713,0.0,19.6,60.0
1783975693.486,247,8.27,1.322,1.226,0.0,13.0,51.1
1783975693.588,248,0.726,0.07,0.135,0.0,14.2,78.3
1783975693.588,248,2.334,0.458,0.559,0.0,11.8,73.2
