seq,ts_ticks,ts_src,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps
216788,1141580305,0,-157,1015,-22,-350,-11270,-140
216789,1141585304,0,-127,988,-44,1750,-10640,280
216790,1141590315,0,-127,988,-44,1750,-10640,280
216791,1141595308,0,-127,988,-44,1750,-10640,280
216792,1141600309,0,-127,988,-44,1750,-10640,280
216793,1141605307,0,-165,982,-54,840,-9030,70
216794,1141610314,0,-165,982,-54,840,-9030,70
216795,1141615308,0,-165,982,-54,840,-9030,70
216796,1141620308,0,-162,983,-19,420,-6370,-70
216797,1141626719,0,-162,983,-19,420,-6370,-70
216798,1141630586,0,-162,983,-19,420,-6370,-70
216800,1141635504,0,-162,983,-19,420,-6370,-70
216801,1141641268,0,-155,984,-44,1260,-6510,140
216803,1141645333,0,-155,984,-44,1260,-6510,140
216804,1141650313,0,-155,984,-44,1260,-6510,140
216805,1141655320,0,-155,984,-44,1260,-6510,140
216806,1141660303,0,-144,988,-17,140,-5040,-70
216807,1141665312,0,-144,988,-17,140,-5040,-70
216808,1141670308,0,-144,988,-17,140,-5040,-70
216809,1141675307,0,-149,981,-16,2170,-5250,-140
216810,1141680308,0,-149,981,-16,2170,-5250,-140
216811,1141685309,0,-149,981,-16,2170,-5250,-140
216812,1141690308,0,-149,981,-16,2170,-5250,-140
216813,1141695308,0,-157,999,-32,4550,-4130,-630
216814,1141700307,0,-157,999,-32,4550,-4130,-630
216815,1141705307,0,-157,999,-32,4550,-4130,-630
216816,1141710307,0,-157,999,-32,4550,-4130,-630
216817,1141715308,0,-132,961,12,12950,-70,-2450
216818,1141720306,0,-132,961,12,12950,-70,-2450
216819,1141725313,0,-132,961,12,12950,-70,-2450
216820,1141730306,0,-132,961,12,12950,-70,-2450
216821,1141735315,0,-139,992,210,41370,7000,-8610
216822,1141740741,0,-139,992,210,41370,7000,-8610
216824,1141745398,0,-139,992,210,41370,7000,-8610
216825,1141750583,0,-139,947,10,78960,6230,-14140
216826,1141755400,0,-139,947,10,78960,6230,-14140
216829,1141760337,0,-139,947,10,78960,6230,-14140
216830,1141765319,0,-139,947,10,78960,6230,-14140
216831,1141770310,0,-161,990,-10,102760,10570,-19530
216832,1141775307,0,-161,990,-10,102760,10570,-19530
216833,1141780308,0,-161,990,-10,102760,10570,-19530
216834,1141785311,0,-161,990,-10,102760,10570,-19530
216835,1141790306,0,-182,983,-11,103250,7490,-18690
216836,1141795304,0,-182,983,-11,103250,7490,-18690
216837,1141800306,0,-182,983,-11,103250,7490,-18690
216838,1141805306,0,-211,1012,-137,92890,-9380,-15540
216839,1141810310,0,-211,1012,-137,92890,-9380,-15540
216840,1141815304,0,-211,1012,-137,92890,-9380,-15540
216841,1141820315,0,-211,1012,-137,92890,-9380,-15540
216842,1141825311,0,-298,1059,-150,83440,-6300,-7000
216843,1141830309,0,-298,1059,-150,83440,-6300,-7000
216844,1141835310,0,-298,1059,-150,83440,-6300,-7000
216845,1141840301,0,-298,1059,-150,83440,-6300,-7000
216846,1141845305,0,-239,933,-137,37870,-12040,4760
216847,1141850307,0,-239,933,-137,37870,-12040,4760
216848,1141856631,0,-239,933,-137,37870,-12040,4760
216850,1141860480,0,-202,867,-90,10710,-32270,6720
216851,1141865400,0,-202,867,-90,10710,-32270,6720
216853,1141870405,0,-202,867,-90,10710,-32270,6720
216854,1141875343,0,-202,867,-90,10710,-32270,6720
216855,1141880314,0,-201,906,-141,-12250,-44240,8330
216856,1141885312,0,-201,906,-141,-12250,-44240,8330
216857,1141890304,0,-201,906,-141,-12250,-44240,8330
216858,1141895306,0,-201,906,-141,-12250,-44240,8330
216859,1141900303,0,-198,1073,-212,-29050,-55020,9660
216860,1141905305,0,-198,1073,-212,-29050,-55020,9660
216861,1141910310,0,-198,1073,-212,-29050,-55020,9660
216862,1141915309,0,-198,1073,-212,-29050,-55020,9660
216863,1141920309,0,-240,947,-325,-210,-65100,9310
216864,1141925306,0,-240,947,-325,-210,-65100,9310
216865,1141930312,0,-240,947,-325,-210,-65100,9310
216866,1141935307,0,-208,955,-267,13510,-40390,7910
216867,1141940309,0,-208,955,-267,13510,-40390,7910
216868,1141945312,0,-208,955,-267,13510,-40390,7910
216869,1141950304,0,-208,955,-267,13510,-40390,7910
216870,1141955313,0,-171,940,-213,8050,-34370,7070
216871,1141960318,0,-171,940,-213,8050,-34370,7070
216872,1141968570,0,-171,940,-213,8050,-34370,7070
216873,1141970639,0,-171,940,-213,8050,-34370,7070
216875,1141975475,0,-199,945,-219,7840,-30310,6230
216876,1141980363,0,-199,945,-219,7840,-30310,6230
216878,1141985341,0,-199,945,-219,7840,-30310,6230
216879,1141990316,0,-204,950,-222,7350,-28630,5740
216880,1141995309,0,-204,950,-222,7350,-28630,5740
216881,1142000310,0,-204,950,-222,7350,-28630,5740
216882,1142005305,0,-204,950,-222,7350,-28630,5740
216883,1142010305,0,-197,990,-219,6650,-26600,5180
216884,1142015307,0,-197,990,-219,6650,-26600,5180
216885,1142020309,0,-197,990,-219,6650,-26600,5180
216886,1142025318,0,-197,990,-219,6650,-26600,5180
216887,1142030308,0,-194,949,-224,5320,-24850,4970
216888,1142035303,0,-194,949,-224,5320,-24850,4970
216889,1142040309,0,-194,949,-224,5320,-24850,4970
216890,1142045309,0,-178,945,-208,4620,-23100,4130
216891,1142050306,0,-178,945,-208,4620,-23100,4130
216892,1142055312,0,-178,945,-208,4620,-23100,4130
216893,1142060303,0,-178,945,-208,4620,-23100,4130
216894,1142065318,0,-191,934,-203,4900,-19460,3640
216895,1142070307,0,-191,934,-203,4900,-19460,3640
216896,1142075307,0,-191,934,-203,4900,-19460,3640
216897,1142082500,0,-184,973,-210,4550,-18270,3290
216898,1142085360,0,-184,973,-210,4550,-18270,3290
216900,1142090473,0,-184,973,-210,4550,-18270,3290
216901,1142096533,0,-184,973,-210,4550,-18270,3290
216903,1142100331,0,-184,973,-210,3570,-14700,3150
216904,1142105315,0,-158,960,-219,3570,-14700,3150
216905,1142110308,0,-158,960,-219,3570,-14700,3150
216906,1142115308,0,-158,960,-219,3570,-14700,3150
216907,1142120313,0,-115,993,-169,2730,-14210,2870
216908,1142125308,0,-115,993,-169,2730,-14210,2870
216909,1142130309,0,-115,993,-169,2730,-14210,2870
216910,1142135307,0,-115,993,-169,2730,-14210,2870
216911,1142140307,0,-170,932,-178,3920,-16030,3080
216912,1142145309,0,-170,932,-178,3920,-16030,3080
216913,1142150314,0,-170,932,-178,3920,-16030,3080
216914,1142155309,0,-170,932,-178,3920,-16030,3080
216915,1142160309,0,-191,971,-244,2800,-15820,2660
216916,1142165307,0,-191,971,-244,2800,-15820,2660
216917,1142170307,0,-191,971,-244,2800,-15820,2660
216918,1142175307,0,-165,952,-239,2310,-12670,2240
216919,1142180309,0,-165,952,-239,2310,-12670,2240
216920,1142185306,0,-165,952,-239,2310,-12670,2240
216921,1142190409,0,-165,952,-239,2310,-12670,2240
216922,1142196524,0,-179,969,-220,2240,-10010,1470
216923,1142200401,0,-179,969,-220,2240,-10010,1470
216925,1142205664,0,-179,969,-220,2240,-10010,1470
216926,1142211156,0,-179,969,-220,2240,-10010,1470
216928,1142215347,0,-179,946,-209,1260,-6650,1260
216929,1142220313,0,-179,946,-209,1260,-6650,1260
216930,1142225308,0,-179,946,-209,1260,-6650,1260
216931,1142230307,0,-169,964,-261,490,-5880,840
216932,1142235309,0,-169,964,-261,490,-5880,840
216933,1142240306,0,-169,964,-261,490,-5880,840
216934,1142245314,0,-169,964,-261,490,-5880,840
216935,1142250306,0,-178,948,-210,1890,-1330,210
216936,1142255306,0,-178,948,-210,1890,-1330,210
216937,1142260308,0,-178,948,-210,1890,-1330,210
216938,1142265305,0,-178,948,-210,1890,-1330,210
216939,1142270311,0,-184,971,-175,-2100,-1400,0
216940,1142275311,0,-184,971,-175,-2100,-1400,0
216941,1142280307,0,-184,971,-175,-2100,-1400,0
216942,1142285314,0,-184,971,-175,-1190,-1540,70
216943,1142290303,0,-187,968,-176,-1190,-1540,70
216944,1142295307,0,-187,968,-176,-1190,-1540,70
216945,1142300305,0,-187,968,-176,-1190,-1540,70
216946,1142305306,0,-181,965,-181,210,-910,-70
216947,1142310499,0,-181,965,-181,210,-910,-70
216949,1142315452,0,-181,965,-181,210,-910,-70
216950,1142320683,0,-181,965,-181,210,-910,-70
216952,1142325665,0,-186,961,-183,420,-1120,-140
216953,1142330343,0,-186,961,-183,420,-1120,-140
216954,1142335318,0,-186,961,-183,420,-1120,-140
216955,1142340311,0,-186,961,-183,420,-1120,-140
216956,1142345311,0,-184,964,-182,-490,-1050,-70
216957,1142350303,0,-184,964,-182,-490,-1050,-70
216958,1142355307,0,-184,964,-182,-490,-1050,-70
216959,1142360307,0,-184,969,-176,-630,-1190,-70
216960,1142365304,0,-184,969,-176,-630,-1190,-70
216961,1142370309,0,-184,969,-176,-630,-1190,-70
216962,1142375306,0,-184,969,-176,-630,-1190,-70
216963,1142380308,0,-186,960,-183,280,-1050,-70
216964,1142385317,0,-186,960,-183,280,-1050,-70
216965,1142390309,0,-186,960,-183,280,-1050,-70
216966,1142395309,0,-186,960,-183,280,-1050,-70
216967,1142400309,0,-183,964,-183,-140,-980,-70
216968,1142405307,0,-183,964,-183,-140,-980,-70
216969,1142410313,0,-183,964,-183,-140,-980,-70
216970,1142415309,0,-186,966,-180,-420,-1190,-70
216971,1142420310,0,-186,966,-180,-420,-1190,-70
216972,1142426507,0,-186,966,-180,-420,-1190,-70
216974,1142430358,0,-186,966,-180,-420,-1190,-70
216975,1142435624,0,-185,965,-182,-140,-1050,-70
216977,1142440400,0,-185,965,-182,-140,-1050,-70
216978,1142445334,0,-185,965,-182,-140,-1050,-70
216979,1142450316,0,-185,965,-182,-140,-1050,-70
216980,1142455314,0,-184,964,-182,-70,-1050,0
216981,1142460305,0,-184,964,-182,-70,-1050,0
216982,1142465308,0,-184,964,-182,-70,-1050,0
216983,1142470312,0,-185,964,-182,-350,-1120,-70
216984,1142475306,0,-185,964,-182,-350,-1120,-70
216985,1142480312,0,-185,964,-182,-350,-1120,-70
216986,1142485307,0,-185,964,-182,-350,-1120,-70
216987,1142490306,0,-185,965,-180,-280,-1050,-70
216988,1142495305,0,-185,965,-180,-280,-1050,-70
216989,1142500306,0,-185,965,-180,-280,-1050,-70
216990,1142505310,0,-185,965,-180,-280,-1050,-70
216991,1142510313,0,-185,964,-182,-70,-1050,-70
216992,1142515307,0,-185,964,-182,-70,-1050,-70
216993,1142520310,0,-185,964,-182,-70,-1050,-70
216994,1142525327,0,-185,964,-182,-70,-1050,-70
216995,1142530310,0,-185,964,-182,-210,-1050,-70
216996,1142538377,0,-185,964,-182,-210,-1050,-70
216997,1142540449,0,-185,964,-182,-210,-1050,-70
216999,1142545562,0,-184,965,-182,-350,-1050,-70
217000,1142552301,0,-184,965,-182,-350,-1050,-70
217002,1142555334,0,-184,965,-182,-350,-1050,-70
217003,1142560316,0,-184,965,-182,-350,-1050,-70
217004,1142565311,0,-185,965,-181,-140,-1050,-70
217005,1142570306,0,-185,965,-181,-140,-1050,-70
217006,1142575308,0,-185,965,-181,-140,-1050,-70
217007,1142580307,0,-185,965,-181,-140,-1050,-70
217008,1142585309,0,-184,963,-181,-210,-1050,-70
217009,1142590308,0,-184,963,-181,-210,-1050,-70
217010,1142595307,0,-184,963,-181,-210,-1050,-70
217011,1142600309,0,-184,965,-181,-350,-1050,-70
217012,1142605316,0,-184,965,-181,-350,-1050,-70
217013,1142610309,0,-184,965,-181,-350,-1050,-70
217014,1142615309,0,-184,965,-181,-350,-1050,-70
217015,1142620314,0,-184,964,-181,-210,-1050,-70
217016,1142625305,0,-184,964,-181,-210,-1050,-70
217017,1142630307,0,-184,964,-181,-210,-1050,-70
217018,1142635312,0,-184,964,-181,-210,-1050,-70
217019,1142640309,0,-184,964,-182,-140,-1050,-70
217020,1142645318,0,-184,964,-182,-140,-1050,-70
217021,1142652321,0,-184,964,-182,-140,-1050,-70
217022,1142656195,0,-185,964,-181,-280,-1050,-70
217024,1142660518,0,-185,964,-181,-280,-1050,-70
217025,1142666885,0,-185,964,-181,-280,-1050,-70
217027,1142670334,0,-185,964,-181,-280,-1050,-70
217028,1142675315,0,-185,965,-181,-210,-1050,-70
217029,1142680310,0,-185,965,-181,-210,-1050,-70
217030,1142685311,0,-185,965,-181,-210,-1050,-70
217031,1142690311,0,-185,965,-181,-210,-1050,-70
217032,1142695308,0,-184,964,-181,-140,-980,-70
217033,1142700310,0,-184,964,-181,-140,-980,-70
217034,1142705327,0,-184,964,-181,-140,-980,-70
217035,1142710308,0,-184,964,-181,-140,-980,-70
217036,1142715308,0,-185,965,-182,-210,-1050,-70
217037,1142720312,0,-185,965,-182,-210,-1050,-70
217038,1142725311,0,-185,965,-182,-210,-1050,-70
217039,1142730310,0,-185,965,-182,-210,-1050,-70
217040,1142735306,0,-185,965,-182,-210,-1050,-70
217041,1142740310,0,-185,965,-182,-210,-1050,-70
217042,1142745303,0,-185,965,-182,-210,-1050,-70
217043,1142750307,0,-185,964,-180,-210,-1050,-70
217044,1142755307,0,-185,964,-180,-210,-1050,-70
217045,1142760308,0,-185,964,-180,-210,-1050,-70
217046,1142766376,0,-185,964,-181,-210,-1050,-70
217048,1142770331,0,-185,964,-181,-210,-1050,-70
217049,1142775530,0,-185,964,-181,-210,-1050,-70
217050,1142780685,0,-185,964,-181,-210,-1050,-70
217053,1142785344,0,-184,964,-181,-210,-1050,-70
217054,1142790317,0,-184,964,-181,-210,-1050,-70
217055,1142795313,0,-184,964,-181,-210,-1050,-70
217056,1142800307,0,-184,964,-181,-210,-1050,-70
217057,1142805305,0,-184,964,-181,-210,-1050,-70
217058,1142810307,0,-184,964,-181,-210,-1050,-70
217059,1142815306,0,-184,964,-181,-210,-1050,-70
217060,1142820306,0,-184,964,-181,-210,-1050,-70
217061,1142825301,0,-185,964,-181,-210,-1050,-70
217062,1142830305,0,-185,964,-181,-210,-1050,-70
217063,1142835305,0,-185,964,-181,-210,-1050,-70
217064,1142840307,0,-185,964,-182,-210,-1050,-70
217065,1142845310,0,-185,964,-182,-210,-1050,-70
217066,1142850305,0,-185,964,-182,-210,-1050,-70
217067,1142855313,0,-185,964,-182,-210,-1050,-70
217068,1142860305,0,-185,964,-181,-210,-1050,-70
217069,1142865306,0,-185,964,-181,-210,-1050,-70
217070,1142870309,0,-185,964,-181,-210,-1050,-70
217071,1142875305,0,-185,964,-181,-210,-1050,-70
217072,1142880542,0,-185,963,-182,-210,-1050,-70
217074,1142885467,0,-185,963,-182,-210,-1050,-70
217075,1142890647,0,-185,963,-182,-210,-1050,-70
217077,1142895576,0,-185,963,-182,-210,-1050,-70
217078,1142900337,0,-184,963,-181,-210,-1050,-70
217079,1142905316,0,-184,963,-181,-210,-1050,-70
217080,1142910311,0,-184,963,-181,-210,-1050,-70
217081,1142915305,0,-184,964,-182,-210,-1050,-70
217082,1142920306,0,-184,964,-182,-210,-1050,-70
217083,1142925305,0,-184,964,-182,-210,-1050,-70
217084,1142930307,0,-184,964,-182,-210,-1050,-70
217085,1142935306,0,-185,965,-182,-210,-1050,-70
217086,1142940309,0,-185,965,-182,-210,-1050,-70
217087,1142945305,0,-185,965,-182,-210,-1050,-70
217088,1142950309,0,-185,965,-182,-210,-1050,-70
217089,1142955306,0,-184,964,-181,-210,-1050,-70
217090,1142960311,0,-184,964,-181,-210,-1050,-70
217091,1142965311,0,-184,964,-181,-210,-1050,-70
217092,1142970305,0,-185,964,-182,-140,-980,-70
217093,1142975313,0,-185,964,-182,-140,-980,-70
217094,1142980305,0,-185,964,-182,-140,-980,-70
217095,1142985309,0,-185,964,-182,-140,-980,-70
217096,1142990313,0,-185,965,-181,-210,-1050,-70
217097,1142996295,0,-185,965,-181,-210,-1050,-70
217099,1143000454,0,-185,965,-181,-210,-1050,-70
217100,1143005415,0,-185,965,-181,-210,-1050,-70
217102,1143010546,0,-184,963,-181,-210,-1050,-70
217103,1143015329,0,-184,963,-181,-210,-1050,-70
217104,1143020315,0,-184,963,-181,-210,-1050,-70
217105,1143025307,0,-184,964,-181,-210,-1050,-70
217106,1143030306,0,-184,964,-181,-210,-1050,-70
217107,1143035305,0,-184,964,-181,-210,-1050,-70
217108,1143040307,0,-184,964,-181,-210,-1050,-70
217109,1143045310,0,-184,964,-181,-210,-1050,-70
217110,1143050310,0,-184,964,-181,-210,-1050,-70
217111,1143055307,0,-184,964,-181,-210,-1050,-70
217112,1143060313,0,-184,964,-181,-210,-1050,-70
217113,1143065305,0,-184,964,-181,-210,-1050,-70
217114,1143070308,0,-184,964,-181,-210,-1050,-70
217115,1143075311,0,-184,964,-181,-210,-1050,-70
217116,1143080310,0,-184,964,-181,-210,-1050,-70
217117,1143085313,0,-184,964,-182,-210,-1050,-70
217118,1143090310,0,-184,964,-182,-210,-1050,-70
217119,1143095308,0,-184,964,-182,-210,-1050,-70
217120,1143100318,0,-185,964,-182,-280,-1050,-70
217121,1143108203,0,-185,964,-182,-280,-1050,-70
217122,1143110397,0,-185,964,-182,-280,-1050,-70
217124,1143115634,0,-185,964,-182,-280,-1050,-70
217125,1143122352,0,-184,964,-181,-210,-1050,-70
217127,1143125338,0,-184,964,-181,-210,-1050,-70
217128,1143130312,0,-184,964,-181,-210,-1050,-70
217129,1143135310,0,-184,964,-181,-210,-1050,-70
217130,1143140308,0,-185,963,-182,-210,-1050,-70
217131,1143145306,0,-185,963,-182,-210,-1050,-70
217132,1143150305,0,-185,963,-182,-210,-1050,-70
217133,1143155308,0,-185,964,-181,-280,-1050,-70
217134,1143160306,0,-185,964,-181,-280,-1050,-70
217135,1143165307,0,-185,964,-181,-280,-1050,-70
217136,1143170308,0,-185,964,-181,-280,-1050,-70
217137,1143175304,0,-184,965,-182,-210,-1050,-70
217138,1143180306,0,-184,965,-182,-210,-1050,-70
217139,1143185314,0,-184,965,-182,-210,-1050,-70
217140,1143190308,0,-184,965,-182,-210,-1050,-70
217141,1143195311,0,-185,963,-182,-210,-1050,-70
217142,1143200307,0,-185,963,-182,-210,-1050,-70
217143,1143205307,0,-185,963,-182,-210,-1050,-70
217144,1143210307,0,-185,965,-182,-210,-1050,-70
217145,1143215308,0,-185,965,-182,-210,-1050,-70
217146,1143222187,0,-185,965,-182,-210,-1050,-70
217147,1143226109,0,-185,965,-182,-210,-1050,-70
217149,1143230419,0,-185,964,-181,-280,-1050,-70
217150,1143236793,0,-185,964,-181,-280,-1050,-70
217152,1143240337,0,-185,964,-181,-280,-1050,-70
217153,1143245316,0,-185,964,-181,-280,-1050,-70
217154,1143250311,0,-184,965,-182,-210,-1050,-70
217155,1143255310,0,-184,965,-182,-210,-1050,-70
217156,1143260307,0,-184,965,-182,-210,-1050,-70
217157,1143265313,0,-184,965,-182,-210,-1050,-70
217158,1143270307,0,-184,964,-181,-210,-1050,-70
217159,1143275310,0,-184,964,-181,-210,-1050,-70
217160,1143280317,0,-184,964,-181,-210,-1050,-70
217161,1143285307,0,-185,965,-182,-210,-1050,-70
217162,1143290308,0,-185,965,-182,-210,-1050,-70
217163,1143295311,0,-185,965,-182,-210,-1050,-70
217164,1143300304,0,-185,965,-182,-210,-1050,-70
217165,1143305308,0,-185,963,-181,-140,-1050,-70
217166,1143310307,0,-185,963,-181,-140,-1050,-70
217167,1143315305,0,-185,963,-181,-140,-1050,-70
217168,1143320314,0,-185,963,-181,-140,-1050,-70
217169,1143325307,0,-185,965,-182,-210,-1050,-70
217170,1143330305,0,-185,965,-182,-210,-1050,-70
217171,1143336203,0,-185,965,-182,-210,-1050,-70
217173,1143340455,0,-184,965,-182,-280,-1050,-70
217174,1143345627,0,-184,965,-182,-280,-1050,-70
217175,1143350372,0,-184,965,-182,-280,-1050,-70
217177,1143355341,0,-184,965,-182,-280,-1050,-70
217178,1143360313,0,-185,964,-182,-210,-1050,-70
217179,1143365315,0,-185,964,-182,-210,-1050,-70
217180,1143370308,0,-185,964,-182,-210,-1050,-70
217181,1143375314,0,-185,964,-182,-210,-1050,-70
217182,1143380308,0,-185,965,-182,-210,-1050,-70
217183,1143385308,0,-185,965,-182,-210,-1050,-70
217184,1143390307,0,-185,965,-182,-210,-1050,-70
217185,1143395308,0,-184,963,-182,-210,-1050,-70
217186,1143400305,0,-184,963,-182,-210,-1050,-70
217187,1143405309,0,-184,963,-182,-210,-1050,-70
217188,1143410305,0,-184,963,-182,-210,-1050,-70
217189,1143415314,0,-185,964,-182,-210,-1050,-70
217190,1143420308,0,-185,964,-182,-210,-1050,-70
217191,1143425307,0,-185,964,-182,-210,-1050,-70
217192,1143430304,0,-185,964,-182,-210,-1050,-70
217193,1143435305,0,-185,964,-181,-210,-1050,-70
217194,1143440308,0,-185,964,-181,-210,-1050,-70
217195,1143445314,0,-185,964,-181,-210,-1050,-70
217196,1143450374,0,-185,964,-181,-210,-1050,-70
217198,1143455358,0,-185,964,-182,-210,-1050,-70
217199,1143460614,0,-185,964,-182,-210,-1050,-70
217201,1143465413,0,-185,964,-182,-210,-1050,-70
217202,1143470334,0,-184,964,-182,-210,-980,-70
217203,1143475314,0,-184,964,-182,-210,-980,-70
217204,1143480307,0,-184,964,-182,-210,-980,-70
217205,1143485307,0,-184,964,-182,-210,-980,-70
217206,1143490306,0,-185,963,-182,-210,-1050,-70
217207,1143495307,0,-185,963,-182,-210,-1050,-70
217208,1143500308,0,-185,963,-182,-210,-1050,-70
217209,1143505307,0,-185,963,-182,-210,-1050,-70
217210,1143510306,0,-184,964,-181,-280,-1050,-70
217211,1143515305,0,-184,964,-181,-280,-1050,-70
217212,1143520308,0,-184,964,-181,-280,-1050,-70
217213,1143525306,0,-185,964,-182,-210,-1050,-70
217214,1143530311,0,-185,964,-182,-210,-1050,-70
217215,1143535306,0,-185,964,-182,-210,-1050,-70
217216,1143540312,0,-185,964,-182,-210,-1050,-70
217217,1143545308,0,-185,963,-181,-210,-1050,-70
217218,1143550308,0,-185,963,-181,-210,-1050,-70
217219,1143555313,0,-185,963,-181,-210,-1050,-70
217220,1143560310,0,-185,963,-181,-210,-1050,-70
217221,1143566140,0,-185,965,-182,-280,-1050,-70
217223,1143570660,0,-185,965,-182,-280,-1050,-70
217224,1143578054,0,-185,965,-182,-280,-1050,-70
217226,1143580335,0,-184,964,-183,-210,-1050,-70
217227,1143585315,0,-184,964,-183,-210,-1050,-70
217228,1143590307,0,-184,964,-183,-210,-1050,-70
217229,1143595305,0,-184,964,-183,-210,-1050,-70
217230,1143600304,0,-184,965,-181,-210,-1050,-70
217231,1143605308,0,-184,965,-181,-210,-1050,-70
217232,1143610310,0,-184,965,-181,-210,-1050,-70
217233,1143615303,0,-184,965,-181,-210,-1050,-70
217234,1143620307,0,-184,964,-182,-210,-1050,-70
217235,1143625308,0,-184,964,-182,-210,-1050,-70
217236,1143630305,0,-184,964,-182,-210,-1050,-70
217237,1143635311,0,-184,964,-182,-210,-1050,-70
217238,1143640312,0,-185,964,-183,-210,-1050,-70
217239,1143645309,0,-185,964,-183,-210,-1050,-70
217240,1143650310,0,-185,964,-183,-210,-1050,-70
217241,1143655314,0,-185,964,-182,-210,-1050,-70
217242,1143660306,0,-185,964,-182,-210,-1050,-70
217243,1143665309,0,-185,964,-182,-210,-1050,-70
217244,1143670309,0,-185,964,-182,-210,-1050,-70
217245,1143677991,0,-184,964,-181,-210,-1050,-70
217246,1143681889,0,-184,964,-181,-210,-1050,-70
217248,1143685552,0,-184,964,-181,-210,-1050,-70
217249,1143692665,0,-184,964,-182,-210,-1050,-70
217251,1143695335,0,-184,964,-182,-210,-1050,-70
217252,1143700312,0,-184,964,-182,-210,-1050,-70
217253,1143705312,0,-184,964,-182,-210,-1050,-70
217254,1143710306,0,-185,965,-183,-140,-1050,-70
217255,1143715307,0,-185,965,-183,-140,-1050,-70
217256,1143720311,0,-185,965,-183,-140,-1050,-70
217257,1143725306,0,-185,965,-183,-140,-1050,-70
217258,1143730311,0,-183,964,-180,-210,-1050,-70
217259,1143735316,0,-183,964,-180,-210,-1050,-70
217260,1143740307,0,-183,964,-180,-210,-1050,-70
217261,1143745309,0,-183,964,-180,-210,-1050,-70
217262,1143750307,0,-185,963,-182,-210,-1050,-70
217263,1143755309,0,-185,963,-182,-210,-1050,-70
217264,1143760309,0,-185,963,-182,-210,-1050,-70
217265,1143765311,0,-185,965,-183,-210,-1050,-70
217266,1143770305,0,-185,965,-183,-210,-1050,-70
217267,1143775309,0,-185,965,-183,-210,-1050,-70
217268,1143780306,0,-185,965,-183,-210,-1050,-70
217269,1143785306,0,-185,965,-182,-280,-1050,-70
217270,1143792019,0,-185,965,-182,-280,-1050,-70
217271,1143795912,0,-185,965,-182,-280,-1050,-70
217273,1143800532,0,-185,965,-182,-280,-1050,-70
217274,1143806616,0,-185,964,-181,-280,-1050,-70
217277,1143810333,0,-185,964,-181,-280,-1050,-70
217278,1143815315,0,-185,964,-181,-280,-1050,-70
217279,1143820318,0,-185,964,-181,-280,-1050,-70
217280,1143825306,0,-185,964,-182,-210,-1050,-70
217281,1143830307,0,-185,964,-182,-210,-1050,-70
217282,1143835303,0,-185,964,-182,-210,-1050,-70
217283,1143840308,0,-185,964,-182,-210,-1050,-70
217284,1143845308,0,-185,964,-182,-210,-1050,-70
217285,1143850310,0,-185,964,-182,-210,-1050,-70
217286,1143855304,0,-185,964,-182,-210,-1050,-70
217287,1143860314,0,-185,964,-182,-210,-1050,-70
217288,1143865309,0,-185,964,-182,-210,-1050,-70
217289,1143870308,0,-185,964,-182,-210,-1050,-70
217290,1143875305,0,-185,964,-182,-210,-1050,-70
217291,1143880308,0,-184,964,-182,-210,-1050,-70
217292,1143885306,0,-184,964,-182,-210,-1050,-70
217293,1143890310,0,-184,964,-182,-210,-1050,-70
217294,1143895307,0,-184,965,-182,-280,-1050,0
217295,1143900316,0,-184,965,-182,-280,-1050,0
217296,1143906021,0,-184,965,-182,-280,-1050,0
217298,1143910664,0,-184,965,-182,-280,-1050,0
217299,1143915520,0,-185,965,-182,-210,-1050,-70
217300,1143920434,0,-185,965,-182,-210,-1050,-70
217302,1143925335,0,-185,965,-182,-210,-1050,-70
217303,1143930311,0,-185,965,-182,-210,-1050,-70
217304,1143935311,0,-185,964,-181,-210,-1050,-70
217305,1143940307,0,-185,964,-181,-210,-1050,-70
217306,1143945309,0,-185,964,-181,-210,-1050,-70
217307,1143950306,0,-185,963,-182,-210,-1050,-70
217308,1143955309,0,-185,963,-182,-210,-1050,-70
217309,1143960307,0,-185,963,-182,-210,-1050,-70
217310,1143965307,0,-185,963,-182,-210,-1050,-70
217311,1143970306,0,-185,965,-182,-280,-1050,-70
217312,1143975307,0,-185,965,-182,-280,-1050,-70
217313,1143980309,0,-185,965,-182,-280,-1050,-70
217314,1143985329,0,-185,965,-182,-280,-1050,-70
217315,1143990309,0,-185,964,-183,-210,-1050,-70
217316,1143995308,0,-185,964,-183,-210,-1050,-70
217317,1144000304,0,-185,964,-183,-210,-1050,-70
217318,1144005306,0,-185,964,-183,-210,-1050,-70
217319,1144010324,0,-185,964,-182,-280,-1120,-70
217320,1144015309,0,-185,964,-182,-280,-1120,-70
217321,1144021950,0,-185,964,-182,-280,-1120,-70
217323,1144025513,0,-184,965,-182,-280,-1050,-70
217324,1144030413,0,-184,965,-182,-280,-1050,-70
217326,1144035548,0,-184,965,-182,-280,-1050,-70
217327,1144040349,0,-184,965,-182,-280,-1050,-70
217328,1144045314,0,-185,964,-182,-210,-1050,-70
217329,1144050304,0,-185,964,-182,-210,-1050,-70
217330,1144055311,0,-185,964,-182,-210,-1050,-70
217331,1144060312,0,-185,964,-182,-210,-1050,-70
217332,1144065305,0,-185,965,-182,-210,-1050,-70
217333,1144070308,0,-185,965,-182,-210,-1050,-70
217334,1144075305,0,-185,965,-182,-210,-1050,-70
