t,frame,x,y,z,doppler,snr_db,noise_db
1784036727.466,575,6.662,-2.49,1.367,0.0,11.5,63.1
1784036727.466,575,7.46,-2.76,1.088,0.0,18.9,64.9
1784036727.466,575,2.165,-0.487,0.162,0.243,24.6,56.9
1784036727.466,575,1.148,-0.147,0.219,-0.649,21.9,48.5
1784036727.466,575,1.389,-0.087,0.107,-0.243,33.6,49.4
1784036727.466,575,1.33,0.085,0.229,-0.081,21.4,65.5
1784036727.466,575,1.532,0.294,0.183,-0.081,14.5,71.6
1784036727.568,576,1.65,-0.821,0.351,0.0,14.9,76.8
1784036727.568,576,6.704,-2.49,1.142,0.0,12.5,62.1
1784036727.568,576,7.462,-2.76,1.07,0.0,18.8,65.2
1784036727.568,576,2.54,-0.333,0.72,0.243,12.1,58.4
1784036727.568,576,2.415,-0.402,0.796,0.325,15.4,56.3
1784036727.568,576,1.34,-0.127,-0.128,-0.406,37.7,48.2
1784036727.568,576,4.998,-2.233,0.506,-0.243,14.3,53.3
1784036727.568,576,1.329,0.042,0.249,-0.162,36.9,54.4
1784036727.568,576,1.139,-0.147,0.26,-0.081,11.5,68.0
1784036727.676,577,1.593,-0.938,0.319,0.0,14.1,76.6
1784036727.676,577,6.697,-2.49,1.186,0.0,11.9,62.6
1784036727.676,577,7.358,-3.01,1.116,0.0,19.7,64.4
1784036727.676,577,2.185,-0.348,0.235,0.162,22.6,59.4
1784036727.676,577,2.44,-0.402,0.714,0.325,18.9,55.3
1784036727.676,577,1.278,-0.082,-0.271,-0.406,34.1,48.7
1784036727.676,577,1.403,-0.225,-0.232,-0.406,22.4,52.8
1784036727.676,577,1.279,0.041,0.277,-0.162,38.8,52.5
1784036727.676,577,1.467,-0.191,0.379,-0.162,12.5,67.9
1784036727.676,577,1.449,0.382,-0.293,-0.162,12.5,67.9
1784036727.676,577,1.414,0.27,-0.034,-0.081,16.8,66.9
1784036727.777,578,1.626,-0.879,0.322,0.0,17.2,74.1
1784036727.777,578,2.217,-0.425,-0.227,0.0,12.9,72.7
1784036727.777,578,1.667,-1.205,0.957,0.0,12.9,72.7
1784036727.777,578,3.364,-1.82,0.671,0.0,11.7,73.2
1784036727.777,578,6.698,-2.49,1.182,0.0,11.9,62.7
1784036727.777,578,7.468,-2.76,1.028,0.0,19.5,64.4
1784036727.777,578,1.402,-0.139,0.465,-0.243,18.1,62.5
1784036727.777,578,1.274,0.041,0.297,-0.162,38.5,51.3
1784036727.777,578,1.537,0.294,0.131,-0.162,15.0,66.4
1784036727.777,578,5.056,-2.045,0.023,-0.162,11.6,57.0
1784036727.777,578,1.486,0.286,0.204,-0.081,12.4,69.6
1784036727.88,579,1.634,-0.879,0.275,0.0,18.4,72.4
1784036727.88,579,3.467,-1.699,0.41,0.0,12.4,72.8
1784036727.88,579,6.701,-2.49,1.159,0.0,12.2,62.5
1784036727.88,579,7.359,-3.01,1.109,0.0,20.0,63.8
1784036727.88,579,2.292,-0.221,0.498,0.243,23.0,56.4
1784036727.88,579,4.015,-1.363,1.026,0.243,12.3,56.5
1784036727.88,579,2.663,3.511,0.882,0.243,18.2,55.5
1784036727.88,579,4.257,-1.264,0.687,0.243,18.2,55.5
1784036727.88,579,2.558,-0.499,0.539,0.568,18.8,54.9
1784036727.88,579,1.063,-0.136,0.204,-0.406,25.9,47.9
1784036727.88,579,1.21,-0.076,-0.149,-0.406,40.3,48.9
1784036727.88,579,1.264,-0.0,0.05,-0.325,39.2,51.0
1784036727.88,579,1.384,-0.139,0.516,-0.325,19.4,63.3
1784036727.88,579,1.47,0.334,0.242,-0.162,16.5,67.3
1784036727.983,580,1.643,-0.879,0.215,0.0,19.6,71.1
1784036727.983,580,2.154,-0.556,0.027,0.0,12.1,72.7
1784036727.983,580,6.652,-2.49,1.415,0.0,11.5,62.6
1784036727.983,580,7.348,-3.01,1.179,0.0,19.5,64.2
1784036727.983,580,4.324,-1.276,0.511,0.243,17.2,54.9
1784036727.983,580,3.119,3.261,0.47,0.243,17.2,54.9
1784036727.983,580,2.239,-0.442,0.584,0.325,34.6,52.8
1784036727.983,580,4.089,-1.102,1.218,0.325,14.8,55.5
1784036727.983,580,2.664,0.258,0.626,-0.649,25.1,52.9
1784036727.983,580,1.043,-0.205,0.243,-0.487,25.5,48.9
1784036727.983,580,1.376,-0.18,0.384,-0.487,19.5,60.4
1784036727.983,580,1.19,0.119,0.414,-0.325,34.5,52.8
1784036727.983,580,1.474,0.286,0.276,-0.243,19.4,65.3
1784036727.983,580,1.371,0.262,0.013,-0.162,15.5,64.9
1784036728.086,581,1.272,0.958,-0.261,0.0,11.5,65.7
1784036728.086,581,1.629,-0.879,0.302,0.0,20.6,70.5
1784036728.086,581,3.456,-1.699,0.497,0.0,12.8,72.7
1784036728.086,581,6.685,-2.49,1.252,0.0,11.9,62.6
1784036728.086,581,7.361,-3.01,1.092,0.0,20.3,63.7
1784036728.086,581,2.349,-0.389,0.718,0.325,18.9,56.7
1784036728.086,581,2.283,-0.442,0.379,0.406,28.4,53.4
1784036728.086,581,0.995,-0.131,0.299,-0.568,29.3,47.9
1784036728.086,581,1.286,-0.175,0.515,-0.568,18.2,61.9
1784036728.086,581,1.218,0.038,0.089,-0.487,32.0,55.8
1784036728.086,581,2.769,0.27,0.742,-0.487,21.1,55.5
1784036728.086,581,3.145,-0.414,-0.964,-0.487,16.2,60.7
1784036728.086,581,1.429,0.278,0.284,-0.406,21.7,63.8
1784036728.086,581,5.047,-1.86,0.583,-0.406,12.7,56.3
1784036728.086,581,1.361,0.305,0.056,-0.243,16.8,61.1
1784036728.139,582,1.312,0.908,-0.243,0.0,12.3,65.1
1784036728.139,582,1.639,-0.879,0.242,0.0,21.3,69.9
1784036728.139,582,3.374,-1.82,0.617,0.0,12.0,72.7
1784036728.139,582,6.655,-2.49,1.403,0.0,12.3,61.8
1784036728.139,582,7.246,-2.685,1.128,0.0,11.4,62.8
1784036728.139,582,7.363,-3.01,1.084,0.0,20.6,63.5
1784036728.139,582,2.399,-0.466,0.458,0.406,33.2,51.9
1784036728.139,582,2.342,-0.458,0.525,0.487,30.7,54.5
1784036728.139,582,3.97,-1.391,1.452,0.487,17.0,55.4
1784036728.139,582,0.963,-0.094,0.266,-0.649,32.2,47.6
1784036728.139,582,1.162,0.037,0.19,-0.649,31.8,58.5
1784036728.139,582,1.009,-0.102,-0.402,-0.568,36.1,52.4
1784036728.139,582,6.972,-0.911,-1.909,-0.568,11.4,53.2
1784036728.139,582,1.381,0.27,0.306,-0.487,23.0,61.5
1784036728.139,582,1.308,0.296,-0.176,-0.406,20.8,59.4
1784036728.139,582,2.885,0.185,0.666,-0.325,16.9,58.1
1784036728.139,582,2.811,0.18,0.598,-0.162,14.7,59.3
1784036728.241,583,1.264,0.958,-0.299,0.0,11.6,65.6
1784036728.241,583,1.649,-0.879,0.168,0.0,21.2,69.7
1784036728.241,583,2.153,-0.556,-0.075,0.0,13.1,72.1
1784036728.241,583,1.53,-1.252,1.021,0.0,13.1,72.1
1784036728.241,583,3.386,-1.82,0.545,0.0,12.3,72.4
1784036728.241,583,6.665,-2.49,1.353,0.0,12.4,62.4
1784036728.241,583,7.25,-2.685,1.104,0.0,11.3,63.3
1784036728.241,583,7.461,-2.76,1.079,0.0,19.5,64.0
1784036728.241,583,4.082,-1.276,1.515,0.487,16.3,56.1
1784036728.241,583,0.805,-0.344,0.27,0.568,36.6,47.3
1784036728.241,583,1.101,-0.458,0.267,0.568,13.1,67.5
1784036728.241,583,2.325,-0.699,0.537,0.568,25.1,58.6
1784036728.241,583,1.085,0.034,0.111,-0.649,31.3,56.5
1784036728.241,583,1.322,0.305,0.33,-0.649,19.5,64.8
1784036728.241,583,2.38,-0.076,0.548,-0.649,23.2,60.2
1784036728.241,583,2.967,0.188,0.472,-0.162,13.1,60.3
1784036728.343,584,1.661,-0.821,0.293,0.0,21.0,70.5
1784036728.343,584,2.189,-0.567,0.184,0.0,11.4,72.9
1784036728.343,584,3.41,-1.82,0.368,0.0,12.9,72.6
1784036728.343,584,6.658,-2.49,1.387,0.0,13.6,61.6
1784036728.343,584,7.2,-2.945,1.078,0.0,11.7,61.8
1784036728.343,584,7.365,-3.01,1.067,0.0,20.6,63.1
1784036728.343,584,4.36,-1.459,0.807,0.406,15.8,55.5
1784036728.343,584,2.478,3.681,1.585,0.487,14.8,56.2
1784036728.343,584,2.411,-0.633,0.438,0.568,34.5,53.4
1784036728.343,584,6.851,-0.916,2.437,0.568,13.1,52.7
1784036728.343,584,0.786,-0.104,0.242,-0.649,31.0,45.3
1784036728.343,584,1.115,-0.177,0.111,-0.649,19.4,63.5
1784036728.343,584,3.003,-0.194,-0.735,-0.649,17.1,61.5
1784036728.343,584,0.945,-0.09,-0.143,-0.487,40.3,47.7
1784036728.444,585,1.308,0.908,-0.264,0.0,12.5,64.9
1784036728.444,585,1.609,-0.879,0.398,0.0,21.6,69.9
1784036728.444,585,1.964,-0.638,0.94,0.0,11.6,71.9
1784036728.444,585,3.339,-1.82,0.785,0.0,11.9,72.9
1784036728.444,585,6.652,-2.49,1.414,0.0,13.6,61.6
1784036728.444,585,7.171,-2.945,1.255,0.0,13.9,61.5
1784036728.444,585,7.361,-3.01,1.094,0.0,19.8,63.4
1784036728.444,585,2.479,-0.491,0.684,0.406,30.2,58.4
1784036728.444,585,0.778,-0.098,0.039,-0.649,31.4,46.3
1784036728.444,585,0.946,0.06,0.148,-0.487,40.6,51.0
1784036728.444,585,1.204,0.198,0.334,-0.487,16.2,65.6
1784036728.546,586,1.277,0.958,-0.236,0.0,11.7,65.7
1784036728.546,586,1.599,-0.879,0.434,0.0,21.5,70.0
1784036728.546,586,2.177,-0.567,0.297,0.0,13.8,71.8
1784036728.546,586,3.39,-1.82,0.522,0.0,13.0,71.9
1784036728.546,586,5.368,-2.481,1.527,0.0,11.7,62.4
1784036728.546,586,6.608,-2.49,1.608,0.0,14.4,61.5
1784036728.546,586,7.256,-2.685,1.068,0.0,12.5,62.8
1784036728.546,586,7.475,-2.76,0.978,0.0,20.2,63.3
1784036728.546,586,2.522,-0.573,0.407,0.406,33.4,58.1
1784036728.546,586,3.196,3.449,0.959,0.406,16.9,56.8
1784036728.546,586,0.946,0.15,-0.064,-0.568,36.3,56.3
1784036728.546,586,0.732,-0.116,0.027,-0.487,31.5,45.3
1784036728.546,586,0.91,0.029,0.103,-0.406,41.3,54.7
1784036728.546,586,0.969,0.294,0.266,-0.406,19.2,65.4
1784036728.649,587,1.666,-0.821,0.265,0.0,21.4,70.1
1784036728.649,587,1.989,0.886,-0.124,0.0,11.3,73.3
1784036728.649,587,3.514,-1.577,0.491,0.0,14.4,71.7
1784036728.649,587,6.718,-2.263,1.48,0.0,13.1,61.1
1784036728.649,587,7.278,-2.7,1.187,0.0,13.7,61.5
1784036728.649,587,7.472,-2.76,1.001,0.0,20.7,62.7
1784036728.649,587,3.02,3.599,0.979,0.325,14.2,57.4
1784036728.649,587,2.59,-0.507,0.595,0.406,31.2,56.0
1784036728.649,587,0.624,-0.123,0.153,-0.406,27.8,49.5
1784036728.649,587,0.868,0.027,0.086,-0.325,40.9,53.2
1784036728.753,588,1.272,0.958,-0.263,0.0,11.3,66.2
1784036728.753,588,1.671,-0.821,0.234,0.0,22.6,69.7
1784036728.753,588,2.085,-0.487,-0.605,0.0,15.3,70.9
1784036728.753,588,1.512,-1.252,1.048,0.0,15.3,70.9
1784036728.753,588,3.377,-1.82,0.602,0.0,13.1,71.9
1784036728.753,588,5.364,-2.481,1.542,0.0,11.5,62.2
1784036728.753,588,6.739,-2.263,1.383,0.0,13.6,60.9
1784036728.753,588,7.172,-2.945,1.251,0.0,12.5,61.5
1784036728.753,588,7.474,-2.76,0.984,0.0,21.3,62.4
1784036728.753,588,2.346,3.616,1.107,0.162,14.8,55.1
1784036728.753,588,3.281,3.481,0.754,0.325,16.1,57.3
1784036728.753,588,4.585,-1.362,0.757,0.325,16.1,57.3
1784036728.753,588,2.562,-0.665,0.278,0.406,28.3,54.6
1784036728.753,588,1.48,-0.093,0.017,-0.568,11.8,58.2
1784036728.753,588,0.814,0.155,-0.017,-0.406,33.7,54.7
1784036728.753,588,0.584,-0.115,0.137,-0.325,29.8,51.9
1784036728.753,588,0.849,-0.0,-0.201,-0.325,28.1,61.3
1784036728.854,589,1.672,-0.821,0.22,0.0,21.9,70.2
1784036728.854,589,2.089,-0.487,-0.593,0.0,13.5,71.7
1784036728.854,589,1.611,-1.252,0.888,0.0,13.5,71.7
1784036728.854,589,3.385,-1.82,0.554,0.0,14.1,71.6
1784036728.854,589,6.62,-2.49,1.559,0.0,13.1,61.7
1784036728.854,589,7.148,-2.945,1.381,0.0,13.3,61.5
1784036728.854,589,7.345,-3.01,1.198,0.0,20.8,63.2
1784036728.854,589,2.545,-0.773,0.693,0.406,27.2,54.4
1784036728.854,589,2.593,-0.761,0.11,0.487,25.2,56.9
1784036728.854,589,5.327,0.335,-0.557,0.487,14.4,54.2
1784036728.854,589,2.703,-0.524,0.465,0.568,23.6,58.9
1784036728.854,589,0.815,0.078,-0.127,-0.487,41.9,47.2
1784036728.854,589,0.991,0.294,0.168,-0.487,11.4,67.1
1784036728.854,589,0.899,-0.143,0.107,-0.325,25.6,58.7
1784036728.854,589,3.567,0.113,0.615,-0.243,17.8,58.9
1784036728.854,589,0.571,-0.095,0.193,-0.162,21.3,61.5
1784036728.956,590,1.605,-0.879,0.411,0.0,21.5,70.4
1784036728.956,590,3.462,-1.699,0.452,0.0,13.2,71.1
1784036728.956,590,5.451,-2.307,1.677,0.0,13.4,63.3
1784036728.956,590,6.499,-2.49,2.004,0.0,11.4,61.3
1784036728.956,590,7.217,-2.7,1.517,0.0,13.7,61.0
1784036728.956,590,7.378,-3.01,0.97,0.0,18.7,63.0
1784036728.956,590,2.487,3.616,0.737,0.243,19.8,54.6
1784036728.956,590,3.364,3.543,0.655,0.406,20.3,55.6
1784036728.956,590,4.566,-1.695,0.766,0.406,20.3,55.6
1784036728.956,590,2.63,-0.698,0.628,0.568,28.0,57.7
1784036728.956,590,0.716,0.139,-0.137,-0.568,43.8,45.0
1784036728.956,590,1.23,-0.0,-0.298,-0.487,13.5,61.1
1784036728.956,590,0.723,-1.028,-0.148,-0.487,13.5,61.1
1784036729.064,591,1.581,-0.938,0.375,0.0,19.6,70.8
1784036729.064,591,1.877,-1.134,0.581,0.0,12.6,72.3
1784036729.064,591,2.155,-0.354,-0.613,0.0,12.6,72.3
1784036729.064,591,3.382,-1.82,0.57,0.0,14.7,71.4
1784036729.064,591,5.48,-2.307,1.579,0.0,13.8,63.3
1784036729.064,591,7.24,-2.7,1.405,0.0,12.8,61.0
1784036729.064,591,7.388,-3.01,0.89,0.0,18.1,63.2
1784036729.064,591,2.358,3.865,0.698,0.243,15.2,54.0
1784036729.064,591,3.243,3.73,0.552,0.406,20.4,55.2
1784036729.064,591,1.249,-0.198,0.03,0.487,23.2,51.6
1784036729.064,591,2.721,-0.798,0.049,0.568,27.9,54.3
1784036729.064,591,2.874,-0.0,0.174,-0.649,26.7,56.4
1784036729.064,591,2.942,0.188,0.61,-0.568,17.0,60.2
1784036729.064,591,0.655,0.196,0.142,-0.487,43.2,47.5
1784036729.064,591,0.893,0.345,0.3,-0.406,12.0,66.8
1784036729.064,591,0.518,-0.124,0.194,-0.325,27.8,53.2
1784036729.166,592,1.635,-0.879,0.273,0.0,23.3,69.4
1784036729.166,592,3.372,-1.82,0.628,0.0,14.9,69.3
1784036729.166,592,7.217,-2.7,1.519,0.0,12.7,61.9
1784036729.166,592,7.471,-2.76,1.008,0.0,19.3,64.2
1784036729.166,592,3.164,3.763,1.0,0.406,21.7,52.6
1784036729.166,592,2.704,-0.81,0.571,0.487,28.7,50.3
1784036729.166,592,1.42,0.638,-0.209,-0.649,13.4,56.8
1784036729.166,592,2.944,0.29,0.92,-0.568,20.1,58.5
1784036729.166,592,0.653,0.041,-0.017,-0.406,42.2,51.5
1784036729.166,592,0.708,0.414,-0.118,-0.406,19.1,66.0
1784036729.166,592,0.644,0.262,-0.06,-0.243,38.3,53.2
1784036729.166,592,2.0,-1.477,0.069,-0.243,12.0,64.9
1784036729.166,592,2.149,1.243,-0.148,-0.243,12.0,64.9
1784036729.267,593,1.631,-0.879,0.294,0.0,24.3,67.1
1784036729.267,593,2.235,-0.354,-0.16,0.0,14.5,71.3
1784036729.267,593,1.628,-1.134,1.1,0.0,14.5,71.3
1784036729.267,593,2.939,-1.575,0.409,0.0,11.4,69.6
1784036729.267,593,3.388,-1.82,0.533,0.0,16.7,68.6
1784036729.267,593,7.392,-3.01,0.864,0.0,18.0,65.3
1784036729.267,593,2.805,-0.731,0.377,0.406,33.0,50.1
1784036729.267,593,3.015,-0.589,0.655,0.568,25.0,54.7
1784036729.267,593,4.865,-1.636,1.033,0.568,17.2,50.8
1784036729.267,593,0.654,-0.0,-0.029,-0.406,38.1,51.4
1784036729.267,593,0.531,0.195,0.039,-0.243,34.8,56.3
1784036729.267,593,0.663,0.417,-0.052,-0.243,19.8,63.3
1784036729.267,593,0.763,-0.025,0.185,-0.243,19.8,63.3
1784036729.267,593,0.594,0.266,-0.072,-0.162,31.8,60.2
1784036729.267,593,2.055,1.298,0.248,-0.162,14.8,63.4
1784036729.267,593,2.116,-1.222,0.024,-0.162,14.8,63.4
1784036729.376,594,1.569,-0.879,0.532,0.0,22.5,67.5
1784036729.376,594,1.72,-0.293,-0.69,0.0,22.5,67.5
1784036729.376,594,3.023,-1.347,0.201,0.0,11.7,69.6
1784036729.376,594,3.402,-1.82,0.438,0.0,16.6,67.6
1784036729.376,594,7.475,-2.76,0.979,0.0,18.0,65.7
1784036729.376,594,2.813,-0.834,0.441,0.325,31.9,51.0
1784036729.376,594,3.062,-0.491,0.499,0.325,13.5,58.2
1784036729.376,594,0.577,0.153,0.128,-0.162,31.8,62.2
1784036729.376,594,2.138,1.497,0.522,-0.162,11.6,63.0
1784036729.376,594,2.335,-1.248,-0.271,-0.162,11.6,63.0
1784036729.482,595,1.685,-0.821,-0.089,0.0,24.0,67.4
1784036729.482,595,2.227,-0.425,-0.075,0.0,13.5,73.1
1784036729.482,595,3.338,-1.82,0.789,0.0,13.3,69.7
1784036729.482,595,6.595,-2.49,1.661,0.0,13.1,62.8
1784036729.482,595,6.919,-2.945,2.265,0.0,11.6,63.2
1784036729.482,595,7.832,-0.0,0.579,0.0,11.6,63.2
1784036729.482,595,7.432,-2.76,1.261,0.0,20.2,64.2
1784036729.482,595,2.812,-0.834,0.447,0.243,30.6,54.2
1784036729.482,595,1.939,-1.747,0.521,-0.162,16.1,63.4
1784036729.482,595,0.569,0.191,0.114,-0.081,17.4,74.7
1784036729.482,595,0.593,0.44,0.063,-0.081,12.9,71.0
1784036729.585,596,1.61,-0.879,0.393,0.0,24.0,67.0
1784036729.585,596,2.222,-0.425,0.174,0.0,12.3,73.2
1784036729.585,596,3.368,-1.82,0.651,0.0,16.3,68.8
1784036729.585,596,6.708,-2.49,1.121,0.0,12.1,62.7
1784036729.585,596,7.709,-0.488,1.152,0.0,12.1,65.7
1784036729.585,596,7.619,-0.976,1.411,0.0,12.1,65.7
1784036729.585,596,7.441,-2.76,1.21,0.0,20.2,64.7
1784036729.585,596,0.573,0.21,0.016,-0.162,28.6,61.5
1784036729.585,596,0.524,0.195,0.097,-0.081,15.7,74.4
1784036729.638,597,1.631,-0.879,0.294,0.0,23.9,67.4
1784036729.638,597,3.465,-1.699,0.432,0.0,19.6,65.9
1784036729.638,597,5.465,-2.307,1.629,0.0,11.4,62.8
1784036729.638,597,6.636,-2.49,1.491,0.0,11.3,62.7
1784036729.638,597,7.467,-2.76,1.033,0.0,19.3,64.5
1784036729.638,597,8.498,-0.0,0.956,0.0,12.7,60.4
1784036729.638,597,0.583,0.417,0.19,0.081,12.9,67.1
1784036729.638,597,0.67,0.046,0.315,0.081,12.9,67.1
1784036729.638,597,2.876,-0.859,0.564,0.243,20.0,61.4
1784036729.638,597,0.535,0.16,0.098,-0.162,24.1,62.9
1784036729.638,597,0.371,-0.425,0.058,-0.162,24.1,62.9
1784036729.638,597,2.09,1.472,0.562,-0.162,12.0,64.7
1784036729.74,598,1.633,-0.879,0.282,0.0,23.4,67.8
1784036729.74,598,3.345,-1.82,0.758,0.0,14.5,69.4
1784036729.74,598,7.471,-2.76,1.004,0.0,19.5,64.3
1784036729.74,598,8.467,-0.0,1.195,0.0,16.9,60.0
1784036729.74,598,0.607,0.491,0.087,0.081,16.0,66.6
1784036729.74,598,2.908,-0.968,0.452,0.243,22.4,61.5
1784036729.74,598,4.12,-0.935,0.66,0.568,16.9,50.8
1784036729.74,598,0.509,0.115,0.038,-0.243,30.5,57.0
1784036729.74,598,0.577,-0.0,-0.202,-0.162,23.3,62.4
1784036729.841,599,0.519,0.589,-0.016,0.0,12.2,66.3
1784036729.841,599,0.389,-0.663,-0.163,0.0,12.2,66.3
1784036729.841,599,1.638,-0.821,0.402,0.0,24.6,66.9
1784036729.841,599,3.028,-1.347,-0.102,0.0,11.3,69.7
1784036729.841,599,3.406,-1.82,0.408,0.0,14.2,70.1
1784036729.841,599,6.687,-2.49,1.24,0.0,12.9,61.6
1784036729.841,599,7.364,-3.01,1.072,0.0,20.6,63.1
1784036729.841,599,8.468,-0.267,1.163,0.0,12.7,59.5
1784036729.841,599,4.535,-1.677,2.329,0.243,14.6,52.6
1784036729.841,599,3.121,-0.597,0.213,0.325,27.8,53.4
1784036729.841,599,2.957,-0.764,0.036,0.406,22.1,51.1
1784036729.841,599,0.551,-0.089,-0.099,-0.649,38.2,44.4
1784036729.841,599,4.342,-0.0,0.43,-0.649,18.2,52.5
1784036729.841,599,4.478,0.14,0.343,-0.649,15.7,54.2
1784036729.841,599,0.599,0.115,-0.041,-0.487,33.1,48.9
1784036729.841,599,0.84,0.218,-0.089,-0.406,12.9,65.2
1784036729.841,599,2.593,-0.592,0.493,-0.406,15.4,60.9
1784036729.841,599,0.563,0.035,0.055,-0.325,33.9,53.5
1784036729.841,599,2.112,1.367,-0.543,-0.325,13.8,64.6
1784036729.944,600,1.63,-0.879,0.299,0.0,24.8,66.2
1784036729.944,600,2.948,-1.47,0.661,0.0,11.7,70.1
1784036729.944,600,3.424,-1.82,0.196,0.0,15.2,67.9
1784036729.944,600,6.666,-2.49,1.351,0.0,14.3,60.6
1784036729.944,600,7.427,-2.76,1.294,0.0,21.5,62.3
1784036729.944,600,3.103,-0.697,0.168,0.325,22.4,57.3
1784036729.944,600,3.177,-0.622,0.717,0.325,22.5,58.1
1784036729.944,600,2.97,-0.871,0.114,0.487,11.6,63.9
1784036729.944,600,0.448,0.15,0.083,-0.406,16.6,70.9
1784036729.944,600,2.132,-1.243,0.307,-0.406,15.4,63.2
1784036729.944,600,0.57,0.54,-0.012,-0.162,15.8,62.6
1784036730.047,601,1.621,-0.762,0.558,0.0,26.0,65.0
1784036730.047,601,3.373,-1.82,0.625,0.0,16.8,68.2
1784036730.047,601,5.225,-2.481,1.961,0.0,11.5,62.3
1784036730.047,601,6.655,-2.49,1.402,0.0,13.6,61.9
1784036730.047,601,7.356,-3.01,1.128,0.0,20.2,63.3
1784036730.047,601,3.041,-0.796,0.512,0.406,25.3,59.1
1784036730.047,601,5.624,-2.986,-0.182,-0.487,15.4,53.6
1784036730.047,601,4.415,4.379,1.38,-0.487,15.4,53.6
1784036730.047,601,0.409,0.15,0.024,-0.406,14.6,72.8
1784036730.047,601,1.801,-1.227,-0.092,-0.406,22.3,58.1
1784036730.047,601,2.151,-1.243,0.109,-0.406,18.1,62.9
1784036730.047,601,1.986,1.477,0.242,-0.406,18.1,62.9
1784036730.15,602,1.652,-0.821,0.341,0.0,26.6,65.4
1784036730.15,602,3.392,-1.82,0.507,0.0,16.6,68.5
1784036730.15,602,6.68,-2.49,1.28,0.0,12.4,61.6
1784036730.15,602,7.252,-2.945,0.641,0.0,11.3,62.1
1784036730.15,602,7.38,-3.01,0.956,0.0,20.8,62.8
1784036730.15,602,3.146,-0.818,0.374,0.243,26.7,57.4
1784036730.15,602,3.08,-0.807,0.532,0.325,28.6,55.6
1784036730.15,602,0.293,-0.067,0.055,0.568,22.2,66.6
1784036730.15,602,0.317,0.3,-0.003,-0.325,11.6,72.6
1784036730.15,602,0.405,0.095,0.132,-0.325,11.6,72.6
1784036730.15,602,5.953,-2.659,0.563,-0.325,14.2,55.2
1784036730.252,603,1.645,-0.879,0.201,0.0,26.7,64.8
1784036730.252,603,3.378,-1.82,0.594,0.0,16.8,67.0
1784036730.252,603,5.545,-2.115,1.621,0.0,14.4,61.2
1784036730.252,603,6.571,-2.49,1.755,0.0,13.3,61.2
1784036730.252,603,7.01,-2.945,1.964,0.0,12.8,61.7
1784036730.252,603,7.337,-3.01,1.247,0.0,20.1,62.9
1784036730.252,603,4.808,-2.145,0.39,0.162,14.3,54.0
1784036730.252,603,0.569,0.818,0.443,0.243,22.8,51.3
1784036730.252,603,3.0,-1.009,0.637,0.243,31.0,55.5
1784036730.252,603,0.828,0.48,0.071,-0.406,13.8,61.9
1784036730.252,603,0.26,-0.0,0.028,-0.325,14.1,72.4
1784036730.252,603,1.858,-0.48,0.063,-0.243,16.7,61.7
1784036730.252,603,1.897,1.425,-0.36,-0.243,15.0,65.2
1784036730.252,603,1.669,-1.275,1.161,-0.243,15.0,65.2
1784036730.252,603,0.3,0.164,-0.07,-0.162,17.0,74.9
1784036730.353,604,1.64,-0.879,0.237,0.0,25.6,65.9
1784036730.353,604,3.428,-1.699,0.663,0.0,15.9,68.7
1784036730.353,604,5.322,-2.691,1.508,0.0,12.7,61.8
1784036730.353,604,6.638,-2.49,1.481,0.0,13.0,61.8
1784036730.353,604,7.166,-2.945,1.286,0.0,13.2,61.8
1784036730.353,604,7.45,-2.76,1.153,0.0,20.9,63.3
1784036730.353,604,3.01,-1.023,0.777,0.162,20.6,59.6
1784036730.353,604,4.664,-2.162,1.378,0.162,11.5,53.8
1784036730.353,604,0.672,0.518,0.202,-0.243,13.3,62.9
1784036730.353,604,0.76,0.596,-0.273,-0.243,11.5,61.1
1784036730.353,604,5.908,-2.175,0.618,-0.162,12.6,55.5
1784036730.353,604,4.505,4.349,0.9,-0.162,12.6,55.5
1784036730.353,604,0.301,0.175,-0.027,-0.081,20.9,75.6
1784036730.456,605,0.302,0.175,-0.008,0.0,16.1,77.0
1784036730.456,605,1.62,-0.821,0.471,0.0,25.8,66.0
1784036730.456,605,3.447,-1.699,0.557,0.0,17.1,67.6
1784036730.456,605,6.637,-2.49,1.483,0.0,14.8,61.8
1784036730.456,605,7.23,-2.7,1.455,0.0,13.6,62.4
1784036730.456,605,7.438,-2.76,1.227,0.0,21.6,63.4
1784036730.456,605,0.757,0.51,0.297,-0.081,11.8,65.4
1784036730.456,605,2.224,-0.9,0.057,-0.081,12.2,70.0
1784036730.456,605,1.741,1.65,-0.073,-0.081,12.2,70.0
1784036730.559,606,1.636,-0.879,0.261,0.0,23.1,66.1
1784036730.559,606,3.399,-1.699,0.801,0.0,15.4,68.4
1784036730.559,606,5.556,-2.307,1.286,0.0,13.6,62.0
1784036730.559,606,6.608,-2.263,1.913,0.0,11.3,61.0
1784036730.559,606,7.255,-2.945,0.6,0.0,11.8,61.4
1784036730.559,606,7.417,-3.01,0.605,0.0,17.3,62.2
1784036730.559,606,0.257,-0.033,0.037,-0.162,13.2,69.3
1784036730.662,607,1.612,-0.879,0.386,0.0,25.5,66.2
1784036730.662,607,3.413,-1.82,0.341,0.0,16.0,68.1
1784036730.662,607,6.598,-2.49,1.65,0.0,15.7,59.7
1784036730.662,607,7.125,-2.945,1.494,0.0,14.3,61.5
1784036730.662,607,7.486,-2.76,0.891,0.0,23.0,61.4
1784036730.662,607,8.411,-0.0,1.281,0.0,11.6,62.9
