track_id,session_label,motion,material,range_m,az_deg,el_deg,ext_x,ext_y,ext_z,n_pts_mean,refl_median,refl_p90,refl_std,v_mean,v_abs_mean,v_std,vspread_mean,speed_est,displacement_m,persistence_s,hits,dop0,dop1,dop2,dop3,dop4,dop5,dop6,dop7,dop8
160,,static,mid,2.55,21.8,7.3,0.14,0.1,0.12,6.2,2.9,4.6,2.0,-0.01,0.03,0.1,0.09,23.77,0.68,4.26,38.0,0.0,0.0,0.0,0.085,0.872,0.043,0.0,0.0,0.0
161,,unknown,fabric,2.38,15.9,6.5,0.54,0.33,0.26,7.2,2.3,3.8,1.6,0.04,0.06,0.11,0.15,15.18,1.63,4.25,39.0,0.0,0.0,0.0,0.028,0.769,0.199,0.004,0.0,0.0
163,,static,unknown,8.62,1.7,10.5,0.07,0.43,0.43,5.8,0.6,1.2,0.6,0.0,0.0,0.0,0.0,3.33,0.36,3.05,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,,static,metal,0.6,-40.9,4.4,0.85,0.83,0.38,13.3,4.6,11.3,5.5,0.13,0.18,0.2,0.64,6.03,0.16,1.34,11.0,0.0,0.0,0.014,0.027,0.459,0.473,0.027,0.0,0.0
166,,unknown,mid,1.37,-4.8,4.6,2.36,1.9,0.82,21.5,4.8,9.8,3.4,-0.03,0.09,0.15,0.52,15.62,1.93,0.94,10.0,0.0,0.0,0.0,0.265,0.609,0.126,0.0,0.0,0.0
167,,static,mid,2.07,-46.9,7.6,0.42,0.19,0.37,4.8,4.9,8.1,3.1,0.13,0.17,0.13,0.19,4.31,0.37,1.44,9.0,0.0,0.0,0.0,0.093,0.209,0.698,0.0,0.0,0.0
169,,static,mid,3.81,26.0,5.7,0.17,0.8,0.32,9.6,3.0,8.9,2.8,0.13,0.13,0.14,0.28,7.65,0.35,0.98,10.0,0.0,0.0,0.0,0.0,0.51,0.49,0.0,0.0,0.0
171,,static,metal,0.49,-11.9,1.5,0.33,0.45,0.23,5.9,-1.2,11.0,4.8,0.02,0.07,0.1,0.26,4.4,0.29,0.73,8.0,0.0,0.0,0.0,0.085,0.83,0.085,0.0,0.0,0.0
173,,static,metal,0.65,-44.0,15.3,0.4,0.73,0.47,5.0,2.5,15.4,4.9,-0.01,0.17,0.23,0.49,4.22,0.25,0.73,10.0,0.0,0.0,0.0,0.24,0.4,0.36,0.0,0.0,0.0
170,,static,unknown,8.58,1.1,10.8,0.03,0.04,0.21,4.4,0.1,0.8,0.5,0.0,0.0,0.0,0.0,8.08,0.2,2.76,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
172,,static,mid,3.24,23.1,6.7,0.39,1.19,0.29,8.0,1.8,5.7,2.6,-0.05,0.11,0.21,0.64,21.24,0.72,1.62,18.0,0.0,0.0,0.069,0.097,0.701,0.132,0.0,0.0,0.0
168,,static,mid,2.55,21.6,7.7,0.21,0.18,0.26,6.5,2.7,6.5,1.6,0.02,0.05,0.13,0.13,11.75,0.67,2.99,28.0,0.0,0.0,0.022,0.0,0.847,0.12,0.011,0.0,0.0
174,,vehicle,mid,1.66,-43.9,2.8,0.81,0.83,0.33,9.9,1.9,8.6,5.9,-0.21,0.23,0.22,0.54,11.47,1.13,1.05,10.0,0.0,0.0,0.172,0.485,0.323,0.02,0.0,0.0,0.0
176,,static,unknown,8.69,3.5,14.0,0.05,0.18,0.47,3.3,0.5,0.9,0.3,0.0,0.0,0.0,0.0,5.77,0.41,0.52,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
178,,vehicle,unknown,5.1,20.6,7.4,0.88,1.42,0.75,11.4,2.4,5.9,1.9,0.02,0.2,0.32,0.94,9.43,1.97,0.73,5.0,0.0,0.0,0.14,0.0,0.544,0.281,0.035,0.0,0.0
177,,static,fabric,0.48,-20.5,-7.1,0.19,0.52,0.24,4.1,-0.5,0.3,1.3,-0.0,0.01,0.05,0.05,7.27,0.08,1.63,16.0,0.0,0.0,0.0,0.031,0.969,0.0,0.0,0.0,0.0
159,,static,unknown,7.7,21.7,9.2,0.94,0.28,0.43,8.1,5.5,6.2,2.2,0.0,0.0,0.0,0.0,7.73,0.36,12.27,111.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
180,,static,fabric,3.84,21.0,7.4,0.19,0.32,0.23,7.3,1.6,3.8,1.8,-0.1,0.12,0.19,0.15,7.48,0.27,2.28,22.0,0.0,0.0,0.043,0.248,0.683,0.025,0.0,0.0,0.0
181,,static,unknown,8.62,1.8,11.7,0.04,0.16,0.26,3.9,0.2,0.7,0.4,0.0,0.0,0.0,0.0,6.32,0.63,2.97,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
182,,static,metal,0.83,-41.5,5.5,0.48,0.65,0.27,8.4,0.1,19.6,7.8,0.06,0.15,0.25,0.37,12.36,0.41,1.62,16.0,0.0,0.0,0.0,0.164,0.627,0.09,0.119,0.0,0.0
184,,pedestrian,metal,1.54,-46.3,3.8,0.41,0.53,0.4,5.7,10.0,17.0,6.4,-0.12,0.28,0.28,0.41,25.34,0.65,1.15,9.0,0.0,0.0,0.0,0.686,0.118,0.196,0.0,0.0,0.0
188,,static,metal,0.9,-39.2,3.4,1.15,1.77,0.33,13.8,1.9,13.0,5.6,0.05,0.24,0.32,1.03,14.99,0.52,0.27,4.0,0.0,0.0,0.055,0.145,0.4,0.4,0.0,0.0,0.0
190,,pedestrian,metal,2.29,-53.2,-2.0,0.24,0.45,0.35,3.0,3.1,13.3,4.4,0.12,0.27,0.26,0.32,2.83,0.45,1.28,10.0,0.0,0.0,0.033,0.2,0.033,0.733,0.0,0.0,0.0
189,,pedestrian,metal,1.88,-52.2,0.7,0.23,0.54,0.2,4.2,3.1,15.7,7.8,-0.02,0.22,0.29,0.55,17.23,1.48,1.77,13.0,0.0,0.0,0.0,0.327,0.364,0.236,0.073,0.0,0.0
192,,static,metal,0.72,-56.0,-3.2,0.04,0.05,0.17,2.9,9.2,20.7,8.2,0.04,0.18,0.19,0.23,1.13,0.06,0.73,10.0,0.0,0.0,0.0,0.207,0.414,0.379,0.0,0.0,0.0
179,,unknown,fabric,2.66,22.8,7.3,0.2,0.13,0.1,5.8,2.7,2.9,0.9,-0.0,0.02,0.08,0.11,28.0,0.79,7.98,82.0,0.0,0.0,0.0,0.055,0.901,0.044,0.0,0.0,0.0
185,,pedestrian,mid,2.6,21.7,7.7,0.49,0.82,0.33,8.5,1.8,6.9,2.4,-0.05,0.1,0.19,0.37,33.55,1.18,5.42,64.0,0.0,0.0,0.029,0.193,0.661,0.116,0.0,0.0,0.0
195,,unknown,mid,3.08,21.2,7.4,1.45,0.85,0.47,12.2,2.5,7.4,3.0,-0.13,0.13,0.17,0.39,16.61,1.08,0.2,5.0,0.0,0.0,0.0,0.426,0.574,0.0,0.0,0.0,0.0
197,,vehicle,mid,3.22,14.4,9.8,1.55,1.31,0.74,15.3,1.9,5.5,2.5,-0.14,0.17,0.19,0.53,7.56,1.0,0.73,12.0,0.0,0.0,0.022,0.527,0.38,0.071,0.0,0.0,0.0
200,,static,mid,3.92,20.8,7.4,0.96,0.75,0.49,12.0,1.8,5.5,2.2,-0.04,0.2,0.27,0.45,16.09,0.51,0.22,4.0,0.0,0.0,0.0,0.417,0.417,0.167,0.0,0.0,0.0
194,,static,mid,2.43,-53.7,4.0,0.1,0.07,0.17,2.8,1.8,6.0,2.5,-0.04,0.21,0.22,0.18,8.96,0.59,1.82,16.0,0.0,0.0,0.0,0.5,0.091,0.409,0.0,0.0,0.0
199,,pedestrian,mid,2.53,-7.2,9.1,0.53,0.41,0.52,6.0,1.6,6.8,2.7,-0.03,0.23,0.28,0.23,18.6,3.32,0.85,8.0,0.0,0.0,0.0,0.458,0.333,0.208,0.0,0.0,0.0
202,,static,fabric,1.17,-53.5,3.5,0.6,0.8,0.33,5.1,1.0,1.8,1.6,-0.05,0.05,0.04,0.09,2.42,0.25,0.55,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201,,pedestrian,unknown,5.22,17.1,12.1,0.73,0.54,0.67,7.1,2.0,5.5,2.3,0.16,0.23,0.24,0.35,27.73,1.15,0.74,7.0,0.0,0.0,0.0,0.14,0.32,0.54,0.0,0.0,0.0
204,,static,mid,3.57,12.0,10.5,0.15,0.52,0.76,9.3,1.7,7.6,3.2,0.17,0.17,0.1,0.14,10.99,0.32,0.37,6.0,0.0,0.0,0.0,0.0,0.214,0.786,0.0,0.0,0.0
205,,static,unknown,5.75,15.9,14.2,0.06,0.24,0.2,3.2,1.3,1.5,0.9,0.23,0.23,0.03,0.03,1.72,0.07,0.32,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196,,static,metal,0.67,-47.6,1.6,0.14,0.12,0.29,4.1,14.2,21.9,7.5,0.06,0.19,0.2,0.22,8.54,0.24,3.4,44.0,0.0,0.0,0.0,0.3,0.167,0.533,0.0,0.0,0.0
203,,static,fabric,3.76,20.3,6.3,0.16,0.38,0.21,6.2,1.7,3.0,1.4,-0.04,0.04,0.08,0.07,8.41,0.54,2.4,27.0,0.0,0.0,0.0,0.202,0.786,0.012,0.0,0.0,0.0
206,,static,mid,3.7,19.8,7.9,0.2,0.43,0.98,9.9,2.0,7.4,3.2,0.1,0.17,0.16,0.14,14.67,0.74,1.92,12.0,0.0,0.0,0.0,0.193,0.168,0.639,0.0,0.0,0.0
207,,static,metal,0.65,-39.8,13.6,0.43,0.72,0.46,7.6,0.0,13.2,4.8,-0.11,0.14,0.16,0.43,1.14,0.16,1.13,14.0,0.0,0.0,0.0,0.542,0.402,0.056,0.0,0.0,0.0
208,,static,mid,2.25,-49.6,0.1,0.51,0.25,0.21,2.9,6.2,9.6,3.3,-0.21,0.21,0.04,0.04,2.08,0.19,0.67,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210,,static,fabric,0.54,-55.7,6.4,0.0,0.07,0.13,2.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.16,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,,static,mid,2.37,-50.5,8.6,0.15,0.18,0.12,2.3,4.0,8.7,3.4,0.13,0.23,0.2,0.27,3.16,0.31,0.94,12.0,0.0,0.0,0.0,0.214,0.0,0.786,0.0,0.0,0.0
209,,static,mid,3.83,25.3,6.1,0.2,0.64,0.28,6.6,1.6,5.4,3.1,0.05,0.06,0.13,0.17,9.7,0.09,6.11,76.0,0.0,0.0,0.0,0.032,0.782,0.174,0.012,0.0,0.0
211,,unknown,metal,1.04,-51.9,20.4,0.24,0.69,0.35,5.3,0.0,11.3,5.4,0.01,0.13,0.2,0.43,8.43,0.76,1.9,25.0,0.0,0.0,0.0,0.273,0.515,0.167,0.045,0.0,0.0
214,,static,metal,3.84,13.5,8.2,0.64,0.74,0.83,10.0,1.0,10.0,4.4,-0.18,0.19,0.14,0.32,19.43,0.34,0.17,4.0,0.0,0.0,0.0,0.75,0.225,0.025,0.0,0.0,0.0
213,,unknown,unknown,4.83,16.2,8.3,0.9,0.66,1.06,8.4,1.0,4.5,2.5,-0.15,0.18,0.15,0.26,23.82,0.94,0.34,5.0,0.0,0.0,0.0,0.714,0.238,0.048,0.0,0.0,0.0
183,,static,unknown,7.94,22.3,8.5,0.8,0.28,0.4,7.9,5.5,6.3,2.5,0.0,0.0,0.0,0.0,7.42,0.35,17.45,210.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
217,,static,unknown,5.2,18.1,7.5,0.42,0.06,0.47,2.5,2.7,4.5,1.6,0.15,0.21,0.17,0.28,9.95,0.32,0.17,4.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0
219,,static,unknown,5.21,-45.4,15.0,0.18,0.03,0.38,2.0,2.7,2.7,0.2,0.2,0.2,0.04,0.08,0.0,0.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
215,,static,mid,3.85,27.0,5.9,0.58,0.96,0.44,7.4,1.7,6.1,2.3,0.01,0.07,0.13,0.31,7.07,0.58,0.93,14.0,0.0,0.0,0.0,0.135,0.712,0.154,0.0,0.0,0.0
218,,pedestrian,mid,1.12,-52.5,17.9,0.11,0.17,0.27,2.2,5.1,9.4,3.6,-0.23,0.29,0.28,0.45,4.94,0.29,0.61,10.0,0.0,0.0,0.364,0.182,0.273,0.182,0.0,0.0,0.0
221,,pedestrian,mid,3.53,12.4,8.2,0.03,0.79,0.28,4.3,2.8,7.6,2.9,-0.24,0.28,0.31,0.41,22.14,0.76,0.31,6.0,0.0,0.0,0.231,0.231,0.462,0.077,0.0,0.0,0.0
222,,static,unknown,4.04,25.7,5.9,0.85,0.58,0.24,7.6,1.5,3.9,1.6,0.05,0.07,0.11,0.21,11.37,0.22,2.29,32.0,0.0,0.0,0.0,0.049,0.654,0.296,0.0,0.0,0.0
191,,static,unknown,8.55,0.0,8.5,0.04,0.03,0.21,4.7,0.0,0.9,0.5,0.0,0.0,0.0,0.0,1.39,0.03,20.37,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226,,static,unknown,8.55,0.5,10.6,0.02,0.07,0.12,2.6,-0.3,-0.2,0.1,0.0,0.0,0.0,0.0,1.99,0.08,0.6,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,,static,fabric,0.78,-57.5,-2.9,0.0,0.0,0.01,2.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.43,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
223,,static,unknown,4.31,22.9,6.6,0.18,0.12,0.1,5.3,2.3,4.7,1.3,0.0,0.01,0.04,0.03,7.09,0.57,8.81,112.0,0.0,0.0,0.0,0.017,0.945,0.038,0.0,0.0,0.0
228,,static,unknown,4.01,26.3,5.6,0.35,0.14,0.29,6.2,3.2,6.6,2.0,0.05,0.05,0.08,0.06,12.8,0.48,0.24,4.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0,0.0,0.0
231,,static,unknown,4.0,28.9,5.9,0.32,0.65,0.29,5.8,3.3,3.8,0.4,0.06,0.06,0.18,0.38,4.25,0.17,0.53,6.0,0.0,0.0,0.0,0.0,0.886,0.0,0.114,0.0,0.0
230,,static,unknown,4.59,19.5,7.8,0.27,0.31,0.6,4.5,4.4,8.4,2.5,-0.05,0.19,0.21,0.19,17.38,0.41,1.64,15.0,0.0,0.0,0.0,0.471,0.147,0.382,0.0,0.0,0.0
232,,static,unknown,4.08,25.2,5.7,0.41,0.15,0.34,5.8,2.9,6.5,1.9,0.03,0.03,0.07,0.08,11.25,0.29,0.36,6.0,0.0,0.0,0.0,0.0,0.829,0.171,0.0,0.0,0.0
233,,static,unknown,4.06,24.9,5.6,0.7,0.28,0.5,7.2,2.7,7.6,2.3,0.06,0.06,0.09,0.12,10.28,0.35,0.21,4.0,0.0,0.0,0.0,0.0,0.724,0.276,0.0,0.0,0.0
234,,static,unknown,4.27,20.6,6.5,0.07,0.58,0.31,3.8,3.1,7.6,2.9,0.06,0.06,0.09,0.08,12.59,0.76,0.21,4.0,0.0,0.0,0.0,0.0,0.733,0.267,0.0,0.0,0.0
198,,unknown,fabric,2.7,19.0,7.7,0.07,0.05,0.08,5.3,2.7,2.9,1.5,0.0,0.01,0.05,0.02,15.78,0.84,26.99,320.0,0.0,0.0,0.001,0.007,0.967,0.025,0.0,0.0,0.0
236,,unknown,mid,2.48,15.0,7.3,0.69,1.2,0.46,10.7,3.0,8.3,3.2,0.11,0.11,0.14,0.3,7.06,1.33,0.72,10.0,0.0,0.0,0.0,0.0,0.579,0.421,0.0,0.0,0.0
238,,static,fabric,2.49,-57.9,9.5,0.1,0.18,0.36,2.7,1.1,1.2,1.3,0.24,0.24,0.0,0.0,1.89,0.09,0.32,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237,,pedestrian,unknown,5.83,15.6,11.0,0.05,0.18,0.56,2.9,1.1,2.3,0.7,0.32,0.32,0.06,0.12,3.03,0.11,0.49,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
239,,unknown,fabric,2.87,24.1,6.5,0.95,0.5,0.31,9.0,2.9,3.1,1.8,0.05,0.05,0.1,0.13,7.88,1.04,0.44,5.0,0.0,0.0,0.0,0.0,0.778,0.222,0.0,0.0,0.0
240,,static,fabric,3.88,27.2,5.4,0.23,0.37,0.26,5.8,2.2,2.6,0.8,0.02,0.02,0.07,0.08,7.01,0.27,0.31,6.0,0.0,0.0,0.0,0.0,0.886,0.114,0.0,0.0,0.0
216,,static,unknown,7.65,22.4,9.1,0.83,0.37,0.4,8.9,5.6,6.1,2.5,0.0,0.0,0.0,0.0,3.83,0.39,17.19,208.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
243,,static,unknown,4.91,17.3,11.0,0.16,0.23,1.34,4.2,2.5,4.2,1.6,-0.18,0.18,0.03,0.05,1.4,0.15,0.46,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
242,,static,unknown,4.09,25.5,5.8,0.32,0.07,0.16,5.6,2.2,2.6,0.7,-0.02,0.02,0.06,0.04,10.39,0.28,0.86,8.0,0.0,0.0,0.0,0.133,0.867,0.0,0.0,0.0,0.0
235,,unknown,fabric,0.59,-9.2,3.2,0.1,0.13,0.26,5.7,-2.1,-0.2,1.0,-0.01,0.01,0.02,0.0,1.97,0.63,3.49,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
246,,pedestrian,mid,1.09,-52.4,20.4,0.1,0.13,0.2,2.9,4.0,6.3,2.6,-0.3,0.3,0.12,0.15,2.31,0.12,0.75,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
245,,static,mid,4.0,26.3,5.8,0.78,0.38,0.48,7.4,1.7,4.7,1.8,-0.05,0.11,0.21,0.3,6.25,0.17,4.34,34.0,0.0,0.0,0.055,0.178,0.656,0.095,0.016,0.0,0.0
244,,static,unknown,8.0,22.3,8.2,0.78,0.33,0.32,8.0,5.4,6.3,2.4,0.0,0.0,0.0,0.0,3.92,0.34,6.81,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,,static,fabric,0.68,-30.6,4.1,0.12,0.26,0.34,4.1,-2.5,-1.8,1.6,-0.01,0.01,0.04,0.02,11.09,0.24,2.01,18.0,0.0,0.0,0.0,0.054,0.946,0.0,0.0,0.0,0.0
252,,static,fabric,0.54,-15.6,-4.3,0.08,0.19,0.32,3.3,-2.2,-2.2,0.2,0.0,0.0,0.0,0.0,0.18,0.01,0.44,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
250,,static,unknown,7.84,22.3,8.6,0.36,0.13,0.19,5.6,5.3,5.7,1.6,0.0,0.0,0.0,0.0,5.46,0.21,8.28,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
229,,static,unknown,8.55,0.7,8.5,0.03,0.06,0.16,4.9,0.4,1.1,0.5,0.0,0.0,0.0,0.0,0.77,0.3,22.75,210.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248,,static,fabric,3.48,25.1,6.0,0.14,0.1,0.11,5.2,3.0,3.9,1.1,-0.0,0.0,0.02,0.01,15.02,0.45,13.92,130.0,0.0,0.0,0.0,0.012,0.988,0.0,0.0,0.0,0.0
254,,unknown,mid,1.04,-43.4,12.2,0.04,0.03,0.07,2.2,3.3,5.2,3.4,-0.09,0.09,0.08,0.0,9.84,0.68,0.98,8.0,0.0,0.0,0.0,0.556,0.444,0.0,0.0,0.0,0.0
241,,unknown,fabric,2.61,23.8,6.6,0.06,0.05,0.03,5.1,2.8,3.1,0.2,-0.0,0.0,0.03,0.01,30.29,0.74,20.34,179.0,0.0,0.0,0.0,0.009,0.989,0.002,0.0,0.0,0.0
253,,static,unknown,7.89,22.3,8.3,0.77,0.31,0.35,9.6,5.3,6.1,2.5,0.0,0.0,0.0,0.0,6.44,0.01,9.18,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255,,static,fabric,1.92,20.7,6.6,0.06,0.05,0.11,5.4,2.9,3.0,1.2,-0.01,0.01,0.05,0.02,1.98,0.14,12.72,131.0,0.0,0.0,0.0,0.057,0.943,0.0,0.0,0.0,0.0
256,,static,fabric,3.88,28.0,5.5,0.14,0.12,0.11,5.2,1.4,2.1,0.9,0.0,0.0,0.03,0.02,0.26,0.24,11.95,122.0,0.0,0.0,0.0,0.006,0.978,0.016,0.0,0.0,0.0
257,,static,unknown,8.55,0.0,8.5,0.02,0.01,0.15,4.6,0.2,0.8,0.4,0.0,0.0,0.0,0.0,1.11,0.13,8.17,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258,,static,unknown,8.02,22.3,8.7,0.5,0.26,0.23,6.3,5.4,5.9,2.0,0.0,0.0,0.0,0.0,2.08,0.13,6.93,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259,,static,mid,3.75,18.0,9.0,0.27,0.9,0.64,10.8,2.9,7.7,3.5,-0.17,0.17,0.13,0.23,3.84,0.56,0.99,13.0,0.0,0.0,0.0,0.674,0.326,0.0,0.0,0.0,0.0
260,,static,mid,0.7,-30.1,5.4,0.22,0.72,0.3,6.0,0.2,7.3,3.2,-0.07,0.07,0.08,0.14,3.82,0.46,0.85,12.0,0.0,0.0,0.0,0.417,0.583,0.0,0.0,0.0,0.0
261,,static,mid,2.41,-52.0,8.5,0.24,0.12,0.32,3.0,2.7,5.0,2.7,-0.23,0.23,0.03,0.04,2.76,0.19,0.47,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262,,pedestrian,unknown,5.75,17.4,6.7,0.12,0.18,0.48,2.0,2.6,2.6,1.4,-0.28,0.28,0.04,0.08,0.0,0.0,0.31,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
