t,frame,x,y,z,doppler,snr_db,noise_db
1784028994.014,605,4.361,3.238,0.486,0.0,13.4,63.1
1784028994.014,605,7.532,-1.952,0.671,0.0,15.6,57.9
1784028994.014,605,8.317,2.16,0.884,0.0,16.5,60.3
1784028994.014,605,1.176,-1.23,0.551,-0.649,18.9,48.8
1784028994.114,606,0.378,0.458,0.144,0.0,14.6,63.1
1784028994.114,606,2.067,-0.262,-0.212,0.0,12.3,68.3
1784028994.114,606,1.19,-1.702,-0.275,0.0,12.3,68.3
1784028994.114,606,3.182,-0.933,0.0,0.0,19.0,71.4
1784028994.114,606,2.995,3.749,-0.068,0.0,16.4,66.2
1784028994.114,606,4.363,3.238,0.47,0.0,13.3,63.1
1784028994.114,606,7.538,-1.952,0.596,0.0,14.9,58.5
1784028994.114,606,8.318,2.16,0.874,0.0,16.2,60.6
1784028994.215,607,0.377,0.458,0.144,0.0,14.7,63.0
1784028994.215,607,2.068,-0.262,-0.206,0.0,12.2,68.4
1784028994.215,607,1.189,-1.702,-0.278,0.0,12.2,68.4
1784028994.215,607,3.182,-0.933,-0.002,0.0,19.0,71.3
1784028994.215,607,2.995,3.749,-0.071,0.0,16.5,66.1
1784028994.215,607,4.364,3.238,0.457,0.0,13.4,63.0
1784028994.215,607,7.539,-1.952,0.584,0.0,14.9,58.6
1784028994.215,607,8.317,2.16,0.889,0.0,16.8,60.0
1784028994.215,607,6.225,-3.313,0.48,-0.406,13.5,49.2
1784028994.266,608,0.378,0.458,0.143,0.0,14.7,63.1
1784028994.266,608,2.067,-0.262,-0.208,0.0,12.4,68.2
1784028994.266,608,1.184,-1.702,-0.297,0.0,12.4,68.2
1784028994.266,608,3.182,-0.933,-0.0,0.0,19.1,71.3
1784028994.266,608,2.995,3.749,-0.067,0.0,16.4,66.2
1784028994.266,608,4.359,3.238,0.503,0.0,13.1,63.2
1784028994.266,608,7.541,-1.952,0.552,0.0,15.0,58.5
1784028994.266,608,8.388,1.89,0.836,0.0,16.4,60.5
1784028994.266,608,3.325,-2.181,1.795,-0.649,12.0,49.2
1784028994.417,609,0.377,0.458,0.144,0.0,14.3,63.4
1784028994.417,609,2.069,-0.262,-0.192,0.0,12.3,68.3
1784028994.417,609,1.187,-1.702,-0.285,0.0,12.3,68.3
1784028994.417,609,3.182,-0.933,-0.001,0.0,19.0,71.4
1784028994.417,609,2.995,3.749,-0.065,0.0,16.4,66.2
1784028994.417,609,4.361,3.238,0.486,0.0,13.2,63.3
1784028994.417,609,7.53,-1.952,0.687,0.0,14.9,58.6
1784028994.417,609,8.324,2.16,0.82,0.0,16.2,60.6
1784028994.518,610,0.377,0.458,0.144,0.0,14.6,63.2
1784028994.518,610,2.067,-0.262,-0.211,0.0,12.3,68.3
1784028994.518,610,1.186,-1.702,-0.291,0.0,12.3,68.3
1784028994.518,610,3.182,-0.933,-0.003,0.0,19.0,71.4
1784028994.518,610,2.995,3.749,-0.065,0.0,16.2,66.4
1784028994.518,610,4.222,3.408,0.547,0.0,13.1,63.4
1784028994.518,610,7.533,-1.952,0.658,0.0,14.4,58.9
1784028994.518,610,8.318,2.16,0.878,0.0,16.5,60.3
1784028994.518,610,0.854,-1.113,0.483,-0.487,16.8,49.9
1784028994.568,611,0.378,0.458,0.143,0.0,14.6,63.1
1784028994.568,611,2.069,-0.262,-0.191,0.0,12.0,68.5
1784028994.568,611,1.186,-1.702,-0.291,0.0,12.0,68.5
1784028994.568,611,3.182,-0.933,-0.002,0.0,19.1,71.3
1784028994.568,611,2.995,3.749,-0.059,0.0,16.4,66.2
1784028994.568,611,4.363,3.238,0.469,0.0,13.3,63.1
1784028994.568,611,7.534,-1.952,0.645,0.0,15.3,58.1
1784028994.568,611,8.319,2.16,0.873,0.0,16.4,60.4
1784028994.72,612,0.378,0.458,0.143,0.0,15.0,62.8
1784028994.72,612,2.066,-0.262,-0.217,0.0,12.2,68.4
1784028994.72,612,1.184,-1.702,-0.297,0.0,12.2,68.4
1784028994.72,612,3.182,-0.933,-0.002,0.0,19.1,71.3
1784028994.72,612,2.995,3.749,-0.066,0.0,16.3,66.3
1784028994.72,612,4.363,3.238,0.473,0.0,13.4,63.0
1784028994.72,612,7.538,-1.952,0.597,0.0,15.1,58.4
1784028994.72,612,8.321,2.16,0.847,0.0,16.5,60.3
1784028994.72,612,0.796,-0.949,0.258,-0.325,19.0,47.7
1784028994.82,613,0.378,0.458,0.143,0.0,14.5,63.3
1784028994.82,613,2.067,-0.262,-0.212,0.0,12.6,68.0
1784028994.82,613,1.179,-1.702,-0.318,0.0,12.6,68.0
1784028994.82,613,3.182,-0.933,0.0,0.0,19.1,71.3
1784028994.82,613,2.995,3.749,-0.075,0.0,16.3,66.3
1784028994.82,613,4.222,3.408,0.543,0.0,13.3,63.1
1784028994.82,613,7.534,-1.952,0.644,0.0,14.9,58.3
1784028994.82,613,8.32,2.16,0.859,0.0,16.7,60.1
1784028994.87,614,0.378,0.458,0.144,0.0,14.7,63.1
1784028994.87,614,2.066,-0.262,-0.217,0.0,12.5,68.2
1784028994.87,614,1.18,-1.702,-0.313,0.0,12.5,68.2
1784028994.87,614,3.182,-0.933,0.0,0.0,19.1,71.3
1784028994.87,614,2.995,3.749,-0.071,0.0,16.4,66.2
1784028994.87,614,4.225,3.408,0.522,0.0,13.3,63.1
1784028994.87,614,7.531,-1.952,0.682,0.0,15.2,58.2
1784028994.87,614,8.319,2.16,0.864,0.0,16.2,60.6
1784028994.971,615,0.378,0.458,0.144,0.0,14.6,63.2
1784028994.971,615,2.069,-0.262,-0.196,0.0,12.3,68.3
1784028994.971,615,1.184,-1.702,-0.296,0.0,12.3,68.3
1784028994.971,615,3.182,-0.933,0.0,0.0,19.1,71.3
1784028994.971,615,2.995,3.749,-0.074,0.0,16.1,66.5
1784028994.971,615,4.224,3.408,0.528,0.0,13.1,63.3
1784028994.971,615,7.536,-1.952,0.619,0.0,15.2,58.4
1784028994.971,615,8.318,2.16,0.88,0.0,16.8,60.1
1784028995.122,616,0.378,0.458,0.143,0.0,14.7,63.1
1784028995.122,616,2.068,-0.262,-0.204,0.0,12.5,68.1
1784028995.122,616,1.181,-1.702,-0.31,0.0,12.5,68.1
1784028995.122,616,3.182,-0.933,-0.0,0.0,19.1,71.3
1784028995.122,616,2.995,3.749,-0.059,0.0,16.3,66.3
1784028995.122,616,4.225,3.408,0.52,0.0,12.9,63.5
1784028995.122,616,7.539,-1.952,0.585,0.0,15.1,58.3
1784028995.122,616,8.318,2.16,0.874,0.0,16.8,60.0
1784028995.122,616,0.65,-0.545,0.205,-0.162,11.9,52.9
1784028995.173,617,0.378,0.458,0.144,0.0,13.9,63.8
1784028995.173,617,2.07,-0.262,-0.177,0.0,12.4,68.2
1784028995.173,617,1.163,-1.702,-0.372,0.0,12.4,68.2
1784028995.173,617,3.182,-0.933,-0.004,0.0,19.1,71.3
1784028995.173,617,2.995,3.749,-0.067,0.0,16.3,66.3
1784028995.173,617,4.223,3.408,0.539,0.0,13.2,63.2
1784028995.173,617,7.521,-1.952,0.78,0.0,15.5,58.1
1784028995.173,617,8.32,2.16,0.858,0.0,16.6,60.2
1784028995.274,618,0.603,-0.491,0.397,0.0,16.6,65.3
1784028995.274,618,2.068,-0.262,-0.201,0.0,12.3,68.1
1784028995.274,618,1.187,-1.702,-0.287,0.0,12.3,68.1
1784028995.274,618,3.182,-0.933,0.001,0.0,19.1,71.2
1784028995.274,618,3.173,3.599,-0.106,0.0,16.3,66.3
1784028995.274,618,4.363,3.238,0.469,0.0,13.3,63.1
1784028995.274,618,7.543,-1.952,0.526,0.0,15.1,58.2
1784028995.274,618,8.318,2.16,0.878,0.0,16.6,60.2
1784028995.375,619,0.377,0.458,0.145,0.0,13.7,64.0
1784028995.375,619,2.067,-0.262,-0.208,0.0,12.3,68.2
1784028995.375,619,1.186,-1.702,-0.288,0.0,12.3,68.2
1784028995.375,619,3.182,-0.933,-0.005,0.0,19.1,71.3
1784028995.375,619,3.173,3.599,-0.102,0.0,16.3,66.3
1784028995.375,619,4.36,3.238,0.493,0.0,13.0,63.4
1784028995.375,619,7.542,-1.952,0.54,0.0,14.8,58.1
1784028995.375,619,8.319,2.16,0.87,0.0,16.9,59.9
1784028995.476,620,0.377,0.458,0.144,0.0,14.9,62.8
1784028995.476,620,2.067,-0.262,-0.215,0.0,12.5,68.2
1784028995.476,620,1.157,-1.702,-0.389,0.0,12.5,68.2
1784028995.476,620,3.182,-0.933,-0.006,0.0,19.0,71.4
1784028995.476,620,2.995,3.749,-0.067,0.0,16.4,66.2
1784028995.476,620,4.363,3.238,0.468,0.0,13.0,63.4
1784028995.476,620,7.54,-1.952,0.564,0.0,15.3,58.5
1784028995.476,620,8.385,1.89,0.86,0.0,16.4,60.4
1784028995.577,621,0.377,0.458,0.145,0.0,13.9,63.8
1784028995.577,621,2.067,-0.262,-0.21,0.0,12.8,67.9
1784028995.577,621,1.174,-1.702,-0.335,0.0,12.8,67.9
1784028995.577,621,3.182,-0.933,-0.001,0.0,18.9,71.5
1784028995.577,621,2.995,3.749,-0.04,0.0,16.5,66.2
1784028995.577,621,4.364,3.238,0.459,0.0,13.2,63.3
1784028995.577,621,7.48,-2.196,0.458,0.0,15.5,58.5
1784028995.577,621,8.327,2.16,0.788,0.0,16.7,60.1
1784028995.677,622,0.377,0.458,0.146,0.0,14.1,63.6
1784028995.677,622,2.068,-0.262,-0.199,0.0,12.6,68.0
1784028995.677,622,1.162,-1.702,-0.374,0.0,12.6,68.0
1784028995.677,622,3.182,-0.933,-0.005,0.0,19.0,71.4
1784028995.677,622,2.994,3.749,-0.091,0.0,15.9,66.6
1784028995.677,622,4.364,3.238,0.465,0.0,13.1,63.3
1784028995.677,622,7.548,-1.952,0.452,0.0,15.5,58.5
1784028995.677,622,8.32,2.16,0.856,0.0,16.6,60.2
1784028995.677,622,2.839,-3.305,-0.661,0.568,15.3,49.6
1784028995.778,623,0.377,0.458,0.144,0.0,14.4,63.4
1784028995.778,623,2.067,-0.262,-0.212,0.0,12.5,68.1
1784028995.778,623,1.189,-1.702,-0.277,0.0,12.5,68.1
1784028995.778,623,3.182,-0.933,-0.001,0.0,19.1,71.3
1784028995.778,623,2.995,3.749,-0.077,0.0,16.5,66.2
1784028995.778,623,4.362,3.238,0.481,0.0,13.2,63.2
1784028995.778,623,7.531,-1.952,0.677,0.0,14.6,58.8
1784028995.778,623,8.386,1.89,0.848,0.0,16.6,60.2
1784028995.778,623,0.935,-1.472,0.055,-0.649,17.6,47.5
1784028995.879,624,0.378,0.458,0.143,0.0,14.5,63.2
1784028995.879,624,2.068,-0.262,-0.198,0.0,12.3,68.2
1784028995.879,624,1.179,-1.702,-0.318,0.0,12.3,68.2
1784028995.879,624,3.182,-0.933,-0.004,0.0,19.1,71.3
1784028995.879,624,2.995,3.749,-0.065,0.0,16.4,66.2
1784028995.879,624,4.364,3.238,0.461,0.0,13.2,63.2
1784028995.879,624,7.542,-1.952,0.544,0.0,14.7,58.8
1784028995.879,624,8.321,2.16,0.845,0.0,17.2,59.6
1784028995.879,624,0.657,-0.382,0.429,0.325,16.3,47.1
1784028995.879,624,0.886,-1.399,0.085,-0.649,16.6,47.2
1784028995.98,625,0.377,0.458,0.144,0.0,14.4,63.3
1784028995.98,625,2.067,-0.262,-0.207,0.0,12.6,68.0
1784028995.98,625,1.18,-1.702,-0.313,0.0,12.6,68.0
1784028995.98,625,3.21,-0.829,0.005,0.0,19.1,71.3
1784028995.98,625,2.995,3.749,-0.068,0.0,16.2,66.4
1784028995.98,625,4.366,3.238,0.443,0.0,13.6,62.8
1784028995.98,625,7.537,-1.952,0.614,0.0,14.4,58.9
1784028995.98,625,8.32,2.16,0.859,0.0,16.7,60.0
1784028995.98,625,0.778,-0.372,0.309,0.325,18.7,47.3
1784028996.081,626,0.378,0.458,0.144,0.0,14.8,63.0
1784028996.081,626,2.068,-0.262,-0.2,0.0,12.3,68.2
1784028996.081,626,1.174,-1.702,-0.333,0.0,12.3,68.2
1784028996.081,626,3.182,-0.933,-0.002,0.0,19.1,71.2
1784028996.081,626,2.995,3.749,-0.066,0.0,16.5,66.1
1784028996.081,626,4.363,3.238,0.467,0.0,13.1,63.4
1784028996.081,626,7.467,-2.196,0.644,0.0,14.9,58.8
1784028996.081,626,8.316,2.16,0.896,0.0,16.5,60.3
1784028996.182,627,0.377,0.458,0.144,0.0,14.5,63.2
1784028996.182,627,2.067,-0.262,-0.209,0.0,12.5,68.2
1784028996.182,627,1.166,-1.702,-0.361,0.0,12.5,68.2
1784028996.182,627,3.182,-0.933,-0.003,0.0,19.1,71.3
1784028996.182,627,2.995,3.749,-0.064,0.0,16.3,66.3
1784028996.182,627,4.228,3.408,0.5,0.0,13.3,63.2
1784028996.182,627,7.544,-1.952,0.512,0.0,15.6,58.5
1784028996.182,627,8.317,2.16,0.888,0.0,16.7,60.1
1784028996.282,628,0.377,0.458,0.145,0.0,14.7,63.1
1784028996.282,628,2.067,-0.262,-0.212,0.0,12.5,68.1
1784028996.282,628,1.182,-1.702,-0.306,0.0,12.5,68.1
1784028996.282,628,3.21,-0.829,0.008,0.0,19.2,71.2
1784028996.282,628,2.995,3.749,-0.077,0.0,16.2,66.4
1784028996.282,628,4.362,3.238,0.478,0.0,13.6,62.8
1784028996.282,628,7.535,-1.952,0.636,0.0,14.3,59.1
1784028996.282,628,8.316,2.16,0.892,0.0,16.5,60.3
1784028996.282,628,0.63,-1.068,0.255,-0.649,19.7,48.0
1784028996.383,629,0.377,0.458,0.144,0.0,14.6,63.2
1784028996.383,629,2.067,-0.262,-0.209,0.0,12.6,68.1
1784028996.383,629,1.178,-1.702,-0.32,0.0,12.6,68.1
1784028996.383,629,3.182,-0.933,-0.001,0.0,19.0,71.4
1784028996.383,629,2.995,3.749,-0.059,0.0,16.6,66.0
1784028996.383,629,4.361,3.238,0.487,0.0,13.2,63.2
1784028996.383,629,7.531,-1.952,0.68,0.0,14.5,59.1
1784028996.383,629,8.316,2.16,0.892,0.0,16.8,60.1
1784028996.485,630,0.377,0.458,0.145,0.0,14.6,63.2
1784028996.485,630,2.069,-0.262,-0.19,0.0,12.3,68.2
1784028996.485,630,1.182,-1.702,-0.304,0.0,12.3,68.2
1784028996.485,630,3.21,-0.829,0.007,0.0,19.2,71.2
1784028996.485,630,2.995,3.749,-0.073,0.0,16.5,66.1
1784028996.485,630,4.363,3.238,0.469,0.0,13.1,63.3
1784028996.485,630,7.529,-1.952,0.705,0.0,13.6,59.9
1784028996.485,630,8.323,2.16,0.833,0.0,16.7,60.1
1784028996.586,631,0.378,0.458,0.144,0.0,14.6,63.2
1784028996.586,631,2.068,-0.262,-0.206,0.0,12.4,68.2
1784028996.586,631,1.175,-1.702,-0.333,0.0,12.4,68.2
1784028996.586,631,3.21,-0.829,0.009,0.0,19.0,71.4
1784028996.586,631,2.995,3.749,-0.073,0.0,16.5,66.1
1784028996.586,631,4.364,3.238,0.463,0.0,13.2,63.1
1784028996.586,631,7.538,-1.952,0.6,0.0,14.7,59.1
1784028996.586,631,8.321,2.16,0.844,0.0,16.7,60.1
1784028996.686,632,0.394,0.439,0.159,0.0,14.6,63.1
1784028996.686,632,2.068,-0.262,-0.197,0.0,12.6,68.0
1784028996.686,632,1.176,-1.702,-0.328,0.0,12.6,68.0
1784028996.686,632,3.21,-0.829,0.007,0.0,19.2,71.2
1784028996.686,632,2.995,3.749,-0.076,0.0,16.5,66.1
1784028996.686,632,4.222,3.408,0.546,0.0,13.4,63.1
1784028996.686,632,7.527,-1.952,0.727,0.0,14.6,58.6
1784028996.686,632,8.319,2.16,0.864,0.0,16.5,60.4
1784028996.686,632,0.903,-0.663,0.364,0.162,17.1,48.9
1784028996.786,633,0.377,0.458,0.145,0.0,14.4,63.4
1784028996.786,633,2.067,-0.262,-0.209,0.0,12.4,68.2
1784028996.786,633,1.188,-1.702,-0.279,0.0,12.4,68.2
1784028996.786,633,3.21,-0.829,0.005,0.0,19.2,71.2
1784028996.786,633,2.995,3.749,-0.067,0.0,16.4,66.2
1784028996.786,633,4.365,3.238,0.453,0.0,13.5,63.0
1784028996.786,633,7.534,-1.952,0.641,0.0,14.0,59.0
1784028996.786,633,8.316,2.16,0.895,0.0,16.9,59.9
1784028996.786,633,1.034,-0.649,0.039,0.162,14.6,51.7
1784028996.888,634,0.394,0.439,0.158,0.0,14.2,63.6
1784028996.888,634,2.068,-0.262,-0.2,0.0,12.3,68.2
1784028996.888,634,1.188,-1.702,-0.281,0.0,12.3,68.2
1784028996.888,634,3.21,-0.829,0.004,0.0,19.3,71.1
1784028996.888,634,2.995,3.749,-0.074,0.0,16.4,66.2
1784028996.888,634,4.364,3.238,0.464,0.0,13.8,62.6
1784028996.888,634,7.543,-1.952,0.526,0.0,15.8,57.7
1784028996.888,634,8.317,2.16,0.883,0.0,16.8,60.0
1784028996.988,635,0.377,0.458,0.145,0.0,14.2,63.7
1784028996.988,635,2.067,-0.262,-0.211,0.0,12.5,68.2
1784028996.988,635,1.182,-1.702,-0.306,0.0,12.5,68.2
1784028996.988,635,3.182,-0.933,0.0,0.0,19.2,71.2
1784028996.988,635,2.995,3.749,-0.063,0.0,16.3,66.3
1784028996.988,635,4.365,3.238,0.448,0.0,13.3,63.3
1784028996.988,635,7.53,-1.952,0.694,0.0,15.8,58.2
1784028996.988,635,8.32,2.16,0.854,0.0,16.7,60.1
1784028997.09,636,0.378,0.458,0.144,0.0,14.5,63.2
1784028997.09,636,2.066,-0.262,-0.225,0.0,12.4,68.2
1784028997.09,636,1.183,-1.702,-0.302,0.0,12.4,68.2
1784028997.09,636,3.182,-0.933,-0.0,0.0,19.2,71.2
1784028997.09,636,2.995,3.749,-0.059,0.0,16.4,66.2
1784028997.09,636,4.364,3.238,0.457,0.0,13.5,63.1
1784028997.09,636,7.535,-1.952,0.632,0.0,14.9,58.6
1784028997.09,636,8.318,2.16,0.879,0.0,16.6,60.2
1784028997.191,637,0.377,0.458,0.146,0.0,14.7,63.1
1784028997.191,637,2.07,-0.262,-0.179,0.0,12.5,68.1
1784028997.191,637,1.215,-1.702,-0.117,0.0,12.5,68.1
1784028997.191,637,3.182,-0.933,-0.001,0.0,19.1,71.3
1784028997.191,637,2.995,3.749,-0.05,0.0,16.8,65.8
1784028997.191,637,4.361,3.238,0.485,0.0,14.0,62.7
1784028997.191,637,7.53,-1.952,0.687,0.0,14.8,58.7
1784028997.191,637,8.315,2.16,0.909,0.0,16.4,60.3
1784028997.191,637,0.606,-0.957,-0.06,-0.568,14.1,52.0
1784028997.293,638,0.377,0.458,0.145,0.0,14.6,63.1
1784028997.293,638,2.02,-0.32,-0.148,0.0,11.5,68.8
1784028997.293,638,1.171,-1.666,-0.239,0.0,11.5,68.8
1784028997.293,638,3.182,-0.933,-0.001,0.0,19.1,71.3
1784028997.293,638,2.995,3.749,-0.06,0.0,16.2,66.4
1784028997.293,638,4.362,3.238,0.483,0.0,14.1,62.8
1784028997.293,638,7.533,-1.952,0.653,0.0,15.1,58.5
1784028997.293,638,8.316,2.16,0.897,0.0,16.5,60.2
1784028997.293,638,0.642,-0.922,0.16,-0.568,17.2,60.0
1784028997.393,639,0.378,0.458,0.144,0.0,14.7,63.0
1784028997.393,639,2.066,-0.196,-0.283,0.0,12.0,67.9
1784028997.393,639,3.21,-0.829,0.009,0.0,19.1,71.3
1784028997.393,639,2.995,3.749,-0.062,0.0,16.3,66.3
1784028997.393,639,4.359,3.238,0.507,0.0,13.1,63.3
1784028997.393,639,7.536,-1.952,0.616,0.0,15.1,58.7
1784028997.393,639,8.315,2.16,0.907,0.0,16.8,60.0
1784028997.393,639,0.758,-0.982,0.418,0.162,18.7,48.7
1784028997.393,639,0.632,-0.818,0.168,-0.325,21.6,54.4
1784028997.494,640,2.053,-0.262,-0.319,0.0,12.0,68.0
1784028997.494,640,3.182,-0.933,-0.005,0.0,19.2,71.2
1784028997.494,640,2.995,3.749,-0.074,0.0,16.2,66.4
1784028997.494,640,4.363,3.238,0.472,0.0,14.0,62.6
1784028997.494,640,7.555,-1.952,0.326,0.0,15.5,58.5
1784028997.494,640,8.318,2.16,0.882,0.0,16.8,60.0
1784028997.494,640,0.502,-0.589,0.133,-0.162,22.8,51.6
1784028997.494,640,0.757,-0.72,0.073,-0.081,13.3,63.4
1784028997.595,641,2.064,-0.196,-0.296,0.0,12.6,67.3
1784028997.595,641,3.182,-0.933,-0.019,0.0,19.1,71.2
1784028997.595,641,3.173,3.599,-0.098,0.0,16.5,66.2
1784028997.595,641,4.358,3.238,0.514,0.0,13.7,62.7
1784028997.595,641,7.546,-1.952,0.492,0.0,14.7,58.8
1784028997.595,641,8.319,2.16,0.868,0.0,16.6,60.2
1784028997.595,641,0.381,-0.477,0.005,-0.081,20.9,65.3
1784028997.595,641,0.434,-0.556,0.228,-0.081,16.2,62.6
1784028997.696,642,2.07,-0.196,-0.251,0.0,12.5,67.6
1784028997.696,642,3.182,-0.933,-0.037,0.0,18.7,71.6
1784028997.696,642,3.173,3.599,-0.089,0.0,16.4,66.2
1784028997.696,642,4.36,3.238,0.5,0.0,14.5,61.9
1784028997.696,642,7.557,-1.952,0.271,0.0,15.4,57.6
1784028997.696,642,8.316,2.16,0.893,0.0,16.8,60.0
1784028997.696,642,0.39,-0.408,-0.061,-0.649,39.1,45.1
1784028997.696,642,0.539,-0.51,0.008,-0.162,16.9,59.2
1784028997.798,643,1.219,-1.702,0.072,0.0,13.8,67.7
1784028997.798,643,2.076,-0.262,-0.088,0.0,13.8,67.7
1784028997.798,643,3.21,-0.829,0.027,0.0,21.3,68.2
1784028997.798,643,2.996,3.749,-0.035,0.0,16.5,66.1
1784028997.798,643,4.366,3.238,0.441,0.0,13.9,62.4
1784028997.798,643,7.556,-1.952,0.284,0.0,15.4,57.5
1784028997.798,643,8.311,2.16,0.938,0.0,17.2,59.6
1784028997.798,643,0.736,-0.372,0.399,0.081,12.0,61.9
1784028997.798,643,0.45,-0.262,0.059,0.162,31.9,58.8
1784028997.798,643,0.816,0.614,0.384,-0.162,16.6,56.4
1784028997.899,644,2.075,-0.196,-0.205,0.0,12.4,68.1
1784028997.899,644,1.184,-1.702,-0.296,0.0,12.4,68.1
1784028997.899,644,3.249,-0.735,0.438,0.0,11.7,67.2
1784028997.899,644,3.41,-0.431,0.261,0.0,11.3,67.5
1784028997.899,644,3.173,3.599,-0.076,0.0,17.9,64.8
1784028997.899,644,4.362,3.238,0.475,0.0,14.4,62.0
1784028997.899,644,8.385,1.89,0.864,0.0,18.5,58.3
1784028997.899,644,0.52,-0.368,-0.148,0.162,29.9,54.9
1784028997.899,644,0.58,-0.368,0.38,0.162,17.0,58.1
1784028997.899,644,0.751,-0.123,-0.193,0.162,17.0,58.1
1784028997.899,644,0.495,-0.164,0.043,0.406,42.5,48.0
1784028997.899,644,0.68,-0.232,0.184,0.406,20.1,55.4
1784028997.899,644,0.774,1.057,0.338,-0.243,14.5,53.3
1784028998.001,645,0.377,0.458,0.146,0.0,12.1,65.8
1784028998.001,645,3.173,3.599,-0.094,0.0,17.8,64.9
1784028998.001,645,4.369,3.238,0.405,0.0,13.9,62.5
1784028998.001,645,8.309,2.16,0.956,0.0,18.5,58.3
1784028998.001,645,1.089,-0.294,0.341,0.162,11.8,57.9
1784028998.001,645,0.854,0.736,0.341,0.162,11.8,57.9
1784028998.001,645,0.501,0.709,0.091,0.243,11.9,60.2
1784028998.001,645,0.628,-0.305,0.008,0.325,32.5,49.8
1784028998.001,645,0.54,-0.16,0.069,0.406,41.5,46.9
1784028998.101,646,0.395,0.439,0.156,0.0,14.3,63.7
1784028998.101,646,3.173,3.599,-0.078,0.0,17.8,65.0
1784028998.101,646,4.368,3.238,0.417,0.0,14.1,62.3
1784028998.101,646,8.314,2.16,0.919,0.0,18.3,58.5
1784028998.101,646,0.6,-0.115,0.02,0.162,22.8,55.9
1784028998.101,646,0.669,-0.175,0.099,0.243,38.2,49.0
1784028998.101,646,0.607,-0.245,-0.001,0.325,37.0,47.0
1784028998.101,646,0.897,-0.22,0.393,0.325,15.2,57.4
1784028998.101,646,0.524,-0.177,0.126,0.406,35.6,47.1
1784028998.101,646,0.888,-0.579,0.255,0.487,16.8,52.7
1784028998.202,647,1.302,-1.636,0.118,0.0,11.3,68.1
1784028998.202,647,2.054,-0.262,-0.315,0.0,11.3,68.1
1784028998.202,647,3.174,3.599,-0.056,0.0,17.5,65.3
1784028998.202,647,4.369,3.238,0.406,0.0,14.1,62.3
1784028998.202,647,8.322,2.16,0.837,0.0,18.1,58.7
1784028998.202,647,0.72,-0.139,0.113,0.081,19.8,65.0
1784028998.202,647,0.633,-0.143,0.084,0.162,26.0,54.6
1784028998.202,647,0.602,0.72,0.202,0.243,14.1,56.3
1784028998.202,647,1.034,-0.552,0.117,0.487,14.2,52.5
1784028998.202,647,3.436,4.221,1.434,-0.162,15.3,52.5
1784028998.303,648,3.173,3.599,-0.078,0.0,17.5,65.3
1784028998.303,648,4.368,3.238,0.426,0.0,14.2,62.5
1784028998.303,648,8.333,2.16,0.724,0.0,17.9,59.0
1784028998.303,648,0.711,-0.209,0.04,0.162,33.3,52.9
1784028998.303,648,0.644,-0.262,0.061,0.243,37.9,49.1
1784028998.303,648,0.724,-0.162,0.014,-0.081,20.2,64.9
1784028998.404,649,0.723,-0.139,-0.089,0.0,23.6,65.4
1784028998.404,649,3.173,3.599,-0.083,0.0,17.8,65.0
1784028998.404,649,4.371,3.238,0.39,0.0,13.9,62.7
1784028998.404,649,8.325,2.16,0.805,0.0,18.5,58.3
1784028998.404,649,0.702,-0.232,0.054,0.243,33.0,48.2
1784028998.505,650,3.173,3.599,-0.105,0.0,18.3,64.4
1784028998.505,650,4.36,3.238,0.501,0.0,14.3,62.1
1784028998.505,650,8.336,2.16,0.692,0.0,18.3,58.5
1784028998.505,650,0.621,-0.205,-0.021,0.081,23.2,62.1
1784028998.505,650,0.776,-0.098,0.075,-0.081,21.7,64.8
1784028998.606,651,0.38,0.458,0.138,0.0,13.9,64.5
1784028998.606,651,3.149,-1.036,0.06,0.0,12.9,69.8
1784028998.606,651,2.995,3.749,-0.054,0.0,18.1,64.6
1784028998.606,651,4.371,3.238,0.387,0.0,14.3,62.2
1784028998.606,651,8.4,1.89,0.701,0.0,20.1,57.6
1784028998.606,651,0.642,0.957,0.244,-0.649,16.7,50.3
1784028998.606,651,4.757,-0.924,0.906,-0.649,20.9,49.4
1784028998.606,651,0.523,0.847,0.13,-0.325,16.0,59.9
1784028998.606,651,0.738,-0.046,0.052,-0.162,39.9,52.4
1784028998.707,652,0.377,0.458,0.146,0.0,12.7,65.2
1784028998.707,652,3.209,-0.829,0.085,0.0,19.5,69.6
1784028998.707,652,3.173,3.599,-0.101,0.0,17.6,65.2
1784028998.707,652,4.241,3.408,0.368,0.0,15.1,61.4
1784028998.707,652,6.205,-1.603,0.233,0.0,11.2,58.8
1784028998.707,652,7.484,-1.941,0.726,0.0,14.1,57.1
1784028998.707,652,0.72,-0.0,0.176,-0.243,39.2,50.4
1784028998.808,653,0.384,0.458,0.125,0.0,12.7,65.2
1784028998.808,653,1.093,-1.73,-0.13,0.0,13.1,66.1
1784028998.808,653,1.982,-0.513,-0.11,0.0,13.1,66.1
1784028998.808,653,3.181,-0.933,-0.067,0.0,20.3,70.6
1784028998.808,653,3.173,3.599,-0.098,0.0,17.6,65.1
1784028998.808,653,4.237,3.408,0.41,0.0,15.6,61.0
1784028998.808,653,7.485,-1.941,0.718,0.0,12.0,59.3
1784028998.808,653,0.654,0.02,0.007,-0.406,36.9,46.3
1784028998.808,653,0.602,0.038,0.094,-0.325,33.5,49.0
1784028998.808,653,0.745,0.218,-0.398,-0.243,15.4,57.9
1784028998.808,653,0.729,0.07,0.115,-0.162,30.5,54.2
