t,frame,x,y,z,doppler,snr_db,noise_db
1784032861.348,973,1.857,0.176,-0.201,0.0,16.5,70.2
1784032861.348,973,3.142,0.498,0.159,0.0,20.5,72.0
1784032861.348,973,7.502,0.954,1.053,0.0,16.8,60.6
1784032861.348,973,7.62,0.971,1.141,0.0,13.7,60.1
1784032861.4,974,1.277,-0.883,-0.237,0.0,14.1,61.1
1784032861.4,974,1.577,-0.638,-0.048,0.0,12.7,62.8
1784032861.4,974,1.31,-1.063,-0.217,0.0,12.7,62.8
1784032861.4,974,1.858,0.176,-0.192,0.0,16.6,70.1
1784032861.4,974,3.142,0.498,0.16,0.0,20.6,71.9
1784032861.4,974,7.468,1.193,1.049,0.0,17.2,60.1
1784032861.4,974,7.613,0.971,1.185,0.0,13.7,60.4
1784032861.502,975,1.274,-0.883,-0.253,0.0,14.0,61.2
1784032861.502,975,1.554,-0.691,-0.057,0.0,12.4,63.0
1784032861.502,975,1.282,-1.117,-0.065,0.0,12.4,63.0
1784032861.502,975,1.849,0.235,-0.211,0.0,16.5,70.3
1784032861.502,975,3.142,0.498,0.16,0.0,20.3,72.1
1784032861.502,975,7.472,1.193,1.016,0.0,17.2,60.5
1784032861.502,975,7.622,0.971,1.125,0.0,13.8,60.3
1784032861.659,976,0.517,0.142,0.185,0.0,11.7,63.0
1784032861.659,976,1.276,-0.883,-0.241,0.0,13.7,61.3
1784032861.659,976,1.577,-0.638,-0.042,0.0,12.6,62.8
1784032861.659,976,1.279,-1.117,-0.117,0.0,12.6,62.8
1784032861.659,976,1.857,0.176,-0.204,0.0,16.7,70.1
1784032861.659,976,3.142,0.498,0.157,0.0,20.6,71.8
1784032861.659,976,6.392,1.227,0.685,0.0,11.7,61.5
1784032861.659,976,7.476,1.193,0.99,0.0,17.0,60.3
1784032861.659,976,7.611,0.971,1.197,0.0,14.2,59.8
1784032861.711,977,1.275,-0.883,-0.247,0.0,13.8,61.2
1784032861.711,977,1.576,-0.638,-0.061,0.0,12.7,62.7
1784032861.711,977,1.281,-1.117,-0.091,0.0,12.7,62.7
1784032861.711,977,1.857,0.176,-0.196,0.0,16.7,70.1
1784032861.711,977,3.142,0.498,0.158,0.0,20.5,72.0
1784032861.711,977,7.465,1.193,1.071,0.0,16.5,60.8
1784032861.711,977,7.604,0.971,1.242,0.0,13.8,60.3
1784032861.812,978,1.273,-0.883,-0.257,0.0,14.2,60.9
1784032861.812,978,1.554,-0.691,-0.059,0.0,12.6,62.9
1784032861.812,978,1.275,-1.117,-0.149,0.0,12.6,62.9
1784032861.812,978,1.858,0.176,-0.194,0.0,16.6,70.1
1784032861.812,978,3.142,0.498,0.157,0.0,20.3,72.2
1784032861.812,978,7.458,1.193,1.117,0.0,17.1,60.5
1784032861.812,978,7.61,0.971,1.203,0.0,13.9,60.3
1784032861.912,979,1.274,-0.883,-0.253,0.0,14.3,60.7
1784032861.912,979,1.554,-0.691,-0.062,0.0,12.8,62.6
1784032861.912,979,1.28,-1.117,-0.099,0.0,12.8,62.6
1784032861.912,979,1.857,0.176,-0.201,0.0,16.8,70.0
1784032861.912,979,3.142,0.498,0.158,0.0,20.4,72.0
1784032861.912,979,7.468,1.193,1.047,0.0,17.2,60.4
1784032861.912,979,7.604,0.971,1.241,0.0,13.7,60.3
1784032862.015,980,1.269,-0.883,-0.277,0.0,14.2,61.0
1784032862.015,980,1.554,-0.691,-0.058,0.0,12.1,63.1
1784032862.015,980,1.281,-1.117,-0.081,0.0,12.1,63.1
1784032862.015,980,1.849,0.235,-0.217,0.0,16.4,70.4
1784032862.015,980,3.142,0.498,0.159,0.0,20.4,72.0
1784032862.015,980,6.36,1.432,0.578,0.0,11.3,61.7
1784032862.015,980,7.465,1.193,1.073,0.0,17.1,60.5
1784032862.015,980,7.62,0.971,1.144,0.0,14.2,60.0
1784032862.116,981,1.277,-0.883,-0.236,0.0,13.8,61.4
1784032862.116,981,1.554,-0.691,-0.057,0.0,12.8,62.6
1784032862.116,981,1.281,-1.117,-0.088,0.0,12.8,62.6
1784032862.116,981,1.849,0.235,-0.21,0.0,16.6,70.2
1784032862.116,981,3.142,0.498,0.16,0.0,20.2,72.2
1784032862.116,981,7.469,1.193,1.04,0.0,16.8,60.7
1784032862.116,981,7.618,0.971,1.153,0.0,14.2,60.2
1784032862.218,982,1.276,-0.883,-0.24,0.0,14.7,60.5
1784032862.218,982,1.529,-0.744,-0.058,0.0,12.8,62.6
1784032862.218,982,1.275,-1.117,-0.151,0.0,12.8,62.6
1784032862.218,982,1.857,0.176,-0.197,0.0,16.5,70.3
1784032862.218,982,3.142,0.498,0.158,0.0,20.4,72.0
1784032862.218,982,7.505,0.954,1.031,0.0,16.7,60.8
1784032862.218,982,7.584,1.213,1.151,0.0,14.5,60.0
1784032862.32,983,1.278,-0.883,-0.23,0.0,14.3,60.8
1784032862.32,983,1.554,-0.691,-0.037,0.0,12.9,62.4
1784032862.32,983,1.283,-1.117,-0.052,0.0,12.9,62.4
1784032862.32,983,1.857,0.176,-0.197,0.0,16.7,70.1
1784032862.32,983,3.142,0.498,0.161,0.0,20.4,72.0
1784032862.32,983,7.464,1.193,1.077,0.0,16.8,60.6
1784032862.32,983,7.614,0.971,1.178,0.0,14.7,59.9
1784032862.427,984,1.272,-0.883,-0.264,0.0,14.5,60.8
1784032862.427,984,1.554,-0.691,-0.049,0.0,13.0,62.4
1784032862.427,984,1.277,-1.117,-0.132,0.0,13.0,62.4
1784032862.427,984,1.85,0.235,-0.209,0.0,17.0,69.8
1784032862.427,984,3.142,0.498,0.158,0.0,20.4,72.1
1784032862.427,984,6.379,1.227,0.79,0.0,11.6,61.7
1784032862.427,984,7.47,1.193,1.036,0.0,16.4,60.9
1784032862.427,984,7.612,0.971,1.196,0.0,15.4,59.3
1784032862.53,985,1.275,-0.883,-0.245,0.0,15.0,60.2
1784032862.53,985,1.577,-0.638,-0.048,0.0,13.0,62.4
1784032862.53,985,1.281,-1.117,-0.088,0.0,13.0,62.4
1784032862.53,985,1.858,0.176,-0.194,0.0,16.5,70.2
1784032862.53,985,3.142,0.498,0.157,0.0,20.5,72.0
1784032862.53,985,7.468,1.193,1.049,0.0,16.9,60.5
1784032862.53,985,7.561,1.213,1.292,0.0,14.6,60.0
1784032862.63,986,1.269,-0.883,-0.278,0.0,14.3,60.9
1784032862.63,986,1.554,-0.691,-0.038,0.0,12.5,62.8
1784032862.63,986,1.283,-1.117,-0.044,0.0,12.5,62.8
1784032862.63,986,1.849,0.235,-0.216,0.0,16.6,70.2
1784032862.63,986,3.142,0.498,0.159,0.0,20.5,72.0
1784032862.63,986,7.468,1.193,1.05,0.0,16.7,60.6
1784032862.63,986,7.598,0.971,1.28,0.0,14.3,60.3
1784032862.732,987,1.271,-0.883,-0.265,0.0,14.1,61.0
1784032862.732,987,1.576,-0.638,-0.062,0.0,12.7,62.8
1784032862.732,987,1.275,-1.117,-0.154,0.0,12.7,62.8
1784032862.732,987,1.857,0.176,-0.197,0.0,16.6,70.2
1784032862.732,987,3.142,0.498,0.157,0.0,20.4,72.1
1784032862.732,987,7.471,1.193,1.028,0.0,16.9,60.4
1784032862.732,987,7.566,1.213,1.264,0.0,14.4,60.2
1784032862.836,988,1.273,-0.883,-0.255,0.0,14.1,61.0
1784032862.836,988,1.577,-0.638,-0.048,0.0,12.8,62.6
1784032862.836,988,1.28,-1.117,-0.098,0.0,12.8,62.6
1784032862.836,988,1.857,0.176,-0.202,0.0,16.7,70.1
1784032862.836,988,3.142,0.498,0.159,0.0,20.6,71.8
1784032862.836,988,7.469,1.193,1.044,0.0,17.0,60.3
1784032862.836,988,7.567,1.213,1.253,0.0,14.6,60.0
1784032862.938,989,1.274,-0.883,-0.249,0.0,13.8,61.3
1784032862.938,989,1.554,-0.691,-0.048,0.0,12.5,63.0
1784032862.938,989,1.28,-1.117,-0.098,0.0,12.5,63.0
1784032862.938,989,1.857,0.176,-0.201,0.0,16.6,70.1
1784032862.938,989,3.142,0.498,0.158,0.0,20.4,72.0
1784032862.938,989,7.474,1.193,1.005,0.0,16.8,60.4
1784032862.938,989,7.561,1.213,1.289,0.0,14.2,60.5
1784032863.042,990,1.276,-0.883,-0.241,0.0,14.1,61.1
1784032863.042,990,1.576,-0.638,-0.058,0.0,12.2,63.2
1784032863.042,990,1.279,-1.117,-0.107,0.0,12.2,63.2
1784032863.042,990,1.857,0.176,-0.196,0.0,16.5,70.3
1784032863.042,990,3.142,0.498,0.159,0.0,20.4,72.0
1784032863.042,990,6.351,1.432,0.665,0.0,11.3,61.6
1784032863.042,990,7.472,1.193,1.017,0.0,16.8,60.4
1784032863.042,990,7.563,1.213,1.281,0.0,14.4,60.3
1784032863.143,991,1.27,-0.883,-0.269,0.0,14.2,60.9
1784032863.143,991,1.576,-0.638,-0.06,0.0,12.2,63.0
1784032863.143,991,1.281,-1.117,-0.08,0.0,12.2,63.0
1784032863.143,991,1.857,0.176,-0.199,0.0,16.5,70.3
1784032863.143,991,3.142,0.498,0.157,0.0,20.6,71.9
1784032863.143,991,7.467,1.193,1.054,0.0,16.7,60.6
1784032863.143,991,7.609,0.971,1.214,0.0,14.8,59.9
1784032863.244,992,1.277,-0.883,-0.238,0.0,14.2,60.8
1784032863.244,992,1.529,-0.744,-0.064,0.0,12.6,62.8
1784032863.244,992,1.281,-1.117,-0.081,0.0,12.6,62.8
1784032863.244,992,1.848,0.235,-0.22,0.0,16.6,70.2
1784032863.244,992,3.142,0.498,0.159,0.0,20.4,72.0
1784032863.244,992,7.497,0.954,1.087,0.0,17.3,60.1
1784032863.244,992,7.585,1.213,1.139,0.0,15.2,59.6
1784032863.346,993,1.273,-0.883,-0.254,0.0,14.6,60.6
1784032863.346,993,1.554,-0.691,-0.054,0.0,12.7,62.6
1784032863.346,993,1.281,-1.117,-0.093,0.0,12.7,62.6
1784032863.346,993,1.857,0.176,-0.197,0.0,16.7,70.1
1784032863.346,993,3.142,0.498,0.158,0.0,20.5,72.0
1784032863.346,993,7.463,1.193,1.08,0.0,16.9,60.6
1784032863.346,993,7.615,0.971,1.174,0.0,14.4,60.2
1784032863.447,994,1.276,-0.883,-0.243,0.0,14.2,60.9
1784032863.447,994,1.577,-0.638,-0.046,0.0,12.9,62.4
1784032863.447,994,1.282,-1.117,-0.064,0.0,12.9,62.4
1784032863.447,994,1.857,0.176,-0.204,0.0,16.7,70.1
1784032863.447,994,3.142,0.498,0.156,0.0,20.5,72.0
1784032863.447,994,7.462,1.193,1.088,0.0,17.2,60.4
1784032863.447,994,7.582,1.213,1.163,0.0,14.6,60.0
1784032863.5,995,1.273,-0.883,-0.258,0.0,14.2,60.9
1784032863.5,995,1.577,-0.638,-0.043,0.0,12.7,62.7
1784032863.5,995,1.279,-1.117,-0.116,0.0,12.7,62.7
1784032863.5,995,1.848,0.235,-0.226,0.0,16.5,70.3
1784032863.5,995,3.142,0.498,0.16,0.0,20.5,71.9
1784032863.5,995,6.357,1.432,0.607,0.0,11.7,61.6
1784032863.5,995,7.502,0.954,1.047,0.0,17.3,60.2
1784032863.5,995,7.58,1.213,1.173,0.0,14.9,59.8
1784032863.604,996,1.271,-0.883,-0.267,0.0,14.3,60.9
1784032863.604,996,1.849,0.235,-0.214,0.0,16.4,70.3
1784032863.604,996,3.142,0.498,0.158,0.0,20.6,71.9
1784032863.604,996,7.471,1.193,1.023,0.0,17.4,60.0
1784032863.604,996,7.596,1.213,1.064,0.0,15.1,59.6
1784032863.706,997,1.275,-0.883,-0.245,0.0,13.8,61.2
1784032863.706,997,1.577,-0.638,-0.034,0.0,12.3,63.1
1784032863.706,997,1.283,-1.117,-0.033,0.0,12.3,63.1
1784032863.706,997,1.848,0.235,-0.22,0.0,16.5,70.3
1784032863.706,997,3.142,0.498,0.158,0.0,20.4,72.0
1784032863.706,997,6.403,1.227,0.569,0.0,11.7,61.6
1784032863.706,997,7.498,0.954,1.079,0.0,17.0,60.4
1784032863.706,997,7.576,1.213,1.198,0.0,14.5,60.1
1784032863.807,998,1.277,-0.883,-0.238,0.0,14.4,60.7
1784032863.807,998,1.555,-0.691,-0.029,0.0,12.7,62.6
1784032863.807,998,1.282,-1.117,-0.075,0.0,12.7,62.6
1784032863.807,998,1.848,0.235,-0.219,0.0,16.6,70.1
1784032863.807,998,3.142,0.498,0.161,0.0,20.6,71.9
1784032863.807,998,7.474,1.193,1.008,0.0,16.9,60.8
1784032863.807,998,7.618,0.971,1.153,0.0,14.2,60.1
1784032863.908,999,1.276,-0.883,-0.243,0.0,15.0,60.0
1784032863.908,999,1.529,-0.744,-0.051,0.0,13.1,62.3
1784032863.908,999,1.282,-1.117,-0.071,0.0,13.1,62.3
1784032863.908,999,1.847,0.235,-0.226,0.0,16.6,70.2
1784032863.908,999,3.142,0.498,0.159,0.0,20.5,72.0
1784032863.908,999,7.498,0.954,1.08,0.0,17.0,60.5
1784032863.908,999,7.583,1.213,1.152,0.0,14.5,59.9
1784032864.01,1000,1.274,-0.883,-0.253,0.0,14.2,60.8
1784032864.01,1000,1.555,-0.691,-0.018,0.0,12.7,62.6
1784032864.01,1000,1.281,-1.117,-0.083,0.0,12.7,62.6
1784032864.01,1000,1.848,0.235,-0.225,0.0,16.5,70.3
1784032864.01,1000,3.142,0.498,0.158,0.0,20.4,72.0
1784032864.01,1000,7.472,1.193,1.017,0.0,16.8,60.6
1784032864.01,1000,7.595,1.213,1.077,0.0,14.2,60.2
1784032864.113,1001,1.281,-0.883,-0.213,0.0,14.0,61.0
1784032864.113,1001,1.555,-0.691,-0.002,0.0,12.5,63.0
1784032864.113,1001,1.27,-1.117,-0.185,0.0,12.5,63.0
1784032864.113,1001,1.848,0.235,-0.22,0.0,16.5,70.2
1784032864.113,1001,3.142,0.498,0.159,0.0,20.4,72.1
1784032864.113,1001,7.472,1.193,1.02,0.0,17.1,60.5
1784032864.113,1001,7.613,0.971,1.19,0.0,13.8,60.3
1784032864.214,1002,1.282,-0.883,-0.208,0.0,14.4,60.6
1784032864.214,1002,1.554,-0.691,-0.03,0.0,12.9,62.6
1784032864.214,1002,1.275,-1.117,-0.15,0.0,12.9,62.6
1784032864.214,1002,1.849,0.235,-0.215,0.0,16.5,70.3
1784032864.214,1002,3.142,0.498,0.159,0.0,20.4,72.0
1784032864.214,1002,7.476,1.193,0.991,0.0,16.7,60.9
1784032864.214,1002,7.612,0.971,1.196,0.0,14.0,60.3
1784032864.316,1003,1.278,-0.883,-0.232,0.0,13.8,61.4
1784032864.316,1003,1.555,-0.691,-0.007,0.0,12.4,63.0
1784032864.316,1003,1.266,-1.117,-0.213,0.0,12.4,63.0
1784032864.316,1003,1.848,0.235,-0.223,0.0,16.5,70.3
1784032864.316,1003,3.142,0.498,0.158,0.0,20.7,71.7
1784032864.316,1003,7.469,1.193,1.039,0.0,17.3,60.4
1784032864.316,1003,7.618,0.971,1.152,0.0,13.8,60.5
1784032864.417,1004,1.277,-0.883,-0.237,0.0,13.8,61.3
1784032864.417,1004,1.555,-0.691,-0.016,0.0,13.0,62.6
1784032864.417,1004,1.262,-1.117,-0.236,0.0,13.0,62.6
1784032864.417,1004,1.848,0.235,-0.223,0.0,16.7,70.1
1784032864.417,1004,3.142,0.498,0.16,0.0,20.6,71.9
1784032864.417,1004,7.477,1.193,0.984,0.0,17.4,60.3
1784032864.417,1004,7.627,0.971,1.09,0.0,14.5,59.7
1784032864.519,1005,1.284,-0.883,-0.192,0.0,14.5,60.7
1784032864.519,1005,1.555,-0.691,-0.015,0.0,13.0,62.4
1784032864.519,1005,1.263,-1.117,-0.232,0.0,13.0,62.4
1784032864.519,1005,1.848,0.235,-0.222,0.0,16.8,69.9
1784032864.519,1005,3.142,0.498,0.158,0.0,20.6,71.8
1784032864.519,1005,7.487,1.193,0.9,0.0,16.9,60.8
1784032864.519,1005,7.62,0.971,1.143,0.0,14.1,60.0
1784032864.62,1006,1.279,-0.883,-0.227,0.0,14.4,60.7
1784032864.62,1006,1.555,-0.691,-0.007,0.0,12.8,62.7
1784032864.62,1006,1.265,-1.117,-0.219,0.0,12.8,62.7
1784032864.62,1006,1.848,0.235,-0.223,0.0,16.5,70.3
1784032864.62,1006,3.142,0.498,0.157,0.0,20.5,72.0
1784032864.62,1006,7.485,1.193,0.918,0.0,16.9,60.8
1784032864.62,1006,7.627,0.971,1.09,0.0,14.1,60.0
1784032864.722,1007,1.278,-0.883,-0.233,0.0,13.9,61.3
1784032864.722,1007,1.555,-0.691,0.008,0.0,12.3,63.1
1784032864.722,1007,1.254,-1.117,-0.274,0.0,12.3,63.1
1784032864.722,1007,1.848,0.235,-0.226,0.0,16.4,70.4
1784032864.722,1007,3.142,0.498,0.158,0.0,20.5,72.0
1784032864.722,1007,7.474,1.193,1.007,0.0,16.7,60.8
1784032864.722,1007,7.631,0.971,1.068,0.0,14.1,60.1
1784032864.824,1008,1.278,-0.883,-0.232,0.0,13.8,61.3
1784032864.824,1008,1.555,-0.691,-0.004,0.0,12.7,62.8
1784032864.824,1008,1.248,-1.117,-0.3,0.0,12.7,62.8
1784032864.824,1008,1.848,0.235,-0.22,0.0,16.5,70.3
1784032864.824,1008,3.142,0.498,0.159,0.0,20.4,72.0
1784032864.824,1008,7.473,1.193,1.009,0.0,17.0,60.7
1784032864.824,1008,7.619,0.971,1.15,0.0,14.0,60.3
1784032864.926,1009,1.281,-0.883,-0.214,0.0,14.7,60.4
1784032864.926,1009,1.555,-0.691,-0.021,0.0,13.1,62.5
1784032864.926,1009,1.253,-1.117,-0.279,0.0,13.1,62.5
1784032864.926,1009,1.848,0.235,-0.219,0.0,16.7,70.1
1784032864.926,1009,3.142,0.498,0.159,0.0,20.4,72.0
1784032864.926,1009,7.47,1.193,1.031,0.0,17.2,60.4
1784032864.926,1009,7.627,0.971,1.092,0.0,14.2,60.1
1784032865.028,1010,1.281,-0.883,-0.213,0.0,13.9,61.0
1784032865.028,1010,1.555,-0.691,-0.001,0.0,12.5,62.9
1784032865.028,1010,1.242,-1.117,-0.323,0.0,12.5,62.9
1784032865.028,1010,1.848,0.235,-0.222,0.0,16.4,70.4
1784032865.028,1010,3.142,0.498,0.16,0.0,20.5,72.0
1784032865.028,1010,7.461,1.193,1.097,0.0,17.2,60.3
1784032865.028,1010,7.639,0.971,1.009,0.0,13.8,60.0
1784032865.13,1011,1.278,-0.883,-0.229,0.0,14.5,60.5
1784032865.13,1011,1.555,-0.691,0.001,0.0,12.7,62.9
1784032865.13,1011,1.252,-1.117,-0.285,0.0,12.7,62.9
1784032865.13,1011,1.848,0.235,-0.222,0.0,16.4,70.3
1784032865.13,1011,3.142,0.498,0.16,0.0,20.5,71.9
1784032865.13,1011,7.466,1.193,1.065,0.0,17.6,60.0
1784032865.13,1011,7.582,0.971,1.371,0.0,14.1,59.9
1784032865.232,1012,1.278,-0.883,-0.229,0.0,14.2,61.0
1784032865.232,1012,1.555,-0.691,-0.001,0.0,12.7,62.8
1784032865.232,1012,1.244,-1.117,-0.318,0.0,12.7,62.8
1784032865.232,1012,1.848,0.235,-0.225,0.0,16.3,70.4
1784032865.232,1012,3.142,0.498,0.158,0.0,20.5,72.0
1784032865.232,1012,7.475,1.193,0.997,0.0,17.1,60.5
1784032865.232,1012,7.6,0.971,1.27,0.0,13.6,60.2
1784032865.335,1013,1.277,-0.883,-0.238,0.0,14.0,61.1
1784032865.335,1013,1.555,-0.691,0.009,0.0,12.7,62.8
1784032865.335,1013,1.235,-1.17,0.051,0.0,12.7,62.8
1784032865.335,1013,1.847,0.235,-0.232,0.0,16.5,70.3
1784032865.335,1013,3.142,0.498,0.157,0.0,20.5,72.0
1784032865.335,1013,7.469,1.193,1.041,0.0,17.1,60.4
1784032865.335,1013,7.592,0.971,1.314,0.0,13.4,60.5
1784032865.437,1014,1.282,-0.883,-0.206,0.0,14.1,61.0
1784032865.437,1014,1.555,-0.691,-0.016,0.0,12.6,63.0
1784032865.437,1014,1.244,-1.117,-0.318,0.0,12.6,63.0
1784032865.437,1014,1.849,0.235,-0.215,0.0,16.3,70.4
1784032865.437,1014,3.142,0.498,0.161,0.0,20.4,72.0
1784032865.437,1014,7.474,1.193,1.006,0.0,16.6,60.8
1784032865.437,1014,7.595,0.971,1.296,0.0,13.5,60.8
1784032865.539,1015,1.282,-0.883,-0.206,0.0,14.2,61.0
1784032865.539,1015,1.555,-0.691,-0.015,0.0,13.0,62.5
1784032865.539,1015,1.262,-1.117,-0.238,0.0,13.0,62.5
1784032865.539,1015,1.849,0.235,-0.212,0.0,16.7,70.1
1784032865.539,1015,3.142,0.498,0.159,0.0,20.5,72.0
1784032865.539,1015,7.475,1.193,0.995,0.0,17.2,60.3
1784032865.539,1015,7.599,0.971,1.275,0.0,14.5,59.9
1784032865.639,1016,1.281,-0.883,-0.213,0.0,14.8,60.3
1784032865.639,1016,1.555,-0.691,-0.01,0.0,13.5,62.0
1784032865.639,1016,1.235,-1.17,-0.039,0.0,13.5,62.0
1784032865.639,1016,1.849,0.235,-0.214,0.0,16.7,70.1
1784032865.639,1016,3.142,0.498,0.158,0.0,20.4,72.0
1784032865.639,1016,7.474,1.193,1.002,0.0,17.0,60.6
1784032865.639,1016,7.598,0.971,1.277,0.0,14.2,60.2
1784032865.741,1017,1.282,-0.883,-0.206,0.0,14.6,60.4
1784032865.741,1017,1.555,-0.691,-0.015,0.0,13.2,62.3
1784032865.741,1017,1.251,-1.117,-0.29,0.0,13.2,62.3
1784032865.741,1017,1.849,0.235,-0.211,0.0,16.7,70.1
1784032865.741,1017,3.142,0.498,0.16,0.0,20.5,72.0
1784032865.741,1017,7.47,1.193,1.031,0.0,17.5,60.0
1784032865.741,1017,7.609,0.971,1.213,0.0,14.7,59.8
1784032865.842,1018,1.28,-0.883,-0.22,0.0,15.0,60.1
1784032865.842,1018,1.555,-0.691,0.007,0.0,13.6,61.9
1784032865.842,1018,1.253,-1.117,-0.279,0.0,13.6,61.9
1784032865.842,1018,1.849,0.235,-0.213,0.0,16.8,70.0
1784032865.842,1018,3.142,0.498,0.16,0.0,20.5,71.9
1784032865.842,1018,7.474,1.193,1.007,0.0,16.8,60.7
1784032865.842,1018,7.58,1.213,1.172,0.0,14.2,60.2
1784032865.894,1019,1.28,-0.883,-0.218,0.0,14.3,60.7
1784032865.894,1019,1.555,-0.691,-0.01,0.0,12.7,62.8
1784032865.894,1019,1.235,-1.17,-0.046,0.0,12.7,62.8
1784032865.894,1019,1.848,0.235,-0.223,0.0,16.5,70.3
1784032865.894,1019,3.142,0.498,0.161,0.0,20.5,72.0
1784032865.894,1019,7.469,1.193,1.04,0.0,16.9,60.5
1784032865.894,1019,7.591,0.971,1.321,0.0,14.5,59.9
1784032866.045,1020,1.278,-0.883,-0.23,0.0,14.2,60.9
1784032866.045,1020,1.555,-0.691,-0.006,0.0,12.9,62.6
1784032866.045,1020,1.255,-1.117,-0.273,0.0,12.9,62.6
1784032866.045,1020,1.848,0.235,-0.224,0.0,16.6,70.2
1784032866.045,1020,3.142,0.498,0.16,0.0,20.5,72.0
1784032866.045,1020,7.471,1.193,1.027,0.0,16.7,60.8
1784032866.045,1020,7.599,0.971,1.275,0.0,14.2,60.3
1784032866.147,1021,1.274,-0.883,-0.25,0.0,14.4,60.6
1784032866.147,1021,1.555,-0.691,-0.011,0.0,13.0,62.5
1784032866.147,1021,1.255,-1.117,-0.271,0.0,13.0,62.5
1784032866.147,1021,1.847,0.235,-0.231,0.0,16.7,70.1
1784032866.147,1021,3.142,0.498,0.159,0.0,20.4,72.0
1784032866.147,1021,7.468,1.193,1.048,0.0,16.8,60.7
1784032866.147,1021,7.587,0.971,1.343,0.0,14.4,60.1
1784032866.199,1022,1.275,-0.883,-0.246,0.0,14.7,60.5
1784032866.199,1022,1.555,-0.691,0.002,0.0,13.0,62.5
1784032866.199,1022,1.256,-1.117,-0.268,0.0,13.0,62.5
1784032866.199,1022,1.847,0.235,-0.228,0.0,16.7,70.1
1784032866.199,1022,3.142,0.498,0.16,0.0,20.4,72.0
1784032866.199,1022,7.469,1.193,1.038,0.0,16.9,60.6
1784032866.199,1022,7.596,0.971,1.29,0.0,13.9,60.5
1784032866.3,1023,1.277,-0.883,-0.237,0.0,15.1,60.0
1784032866.3,1023,1.555,-0.691,-0.004,0.0,13.4,62.2
1784032866.3,1023,1.252,-1.117,-0.283,0.0,13.4,62.2
1784032866.3,1023,1.848,0.235,-0.225,0.0,16.6,70.1
1784032866.3,1023,3.142,0.498,0.16,0.0,20.5,72.0
1784032866.3,1023,7.469,1.193,1.045,0.0,17.0,60.5
1784032866.3,1023,7.577,0.971,1.401,0.0,14.2,60.2
1784032866.453,1024,1.28,-0.883,-0.216,0.0,14.8,60.2
1784032866.453,1024,1.555,-0.691,0.003,0.0,13.3,62.2
1784032866.453,1024,1.257,-1.117,-0.261,0.0,13.3,62.2
1784032866.453,1024,1.848,0.235,-0.223,0.0,16.7,70.1
1784032866.453,1024,3.142,0.498,0.158,0.0,20.5,72.0
1784032866.453,1024,7.47,1.193,1.034,0.0,17.2,60.4
1784032866.453,1024,7.587,0.971,1.342,0.0,14.2,60.2
1784032866.504,1025,1.283,-0.883,-0.2,0.0,14.9,60.2
1784032866.504,1025,1.555,-0.691,0.005,0.0,13.4,62.2
1784032866.504,1025,1.255,-1.117,-0.273,0.0,13.4,62.2
1784032866.504,1025,1.848,0.235,-0.221,0.0,16.7,70.1
1784032866.504,1025,3.142,0.498,0.16,0.0,20.5,72.0
1784032866.504,1025,7.468,1.193,1.051,0.0,16.9,60.6
1784032866.504,1025,7.574,1.213,1.215,0.0,14.0,60.4
1784032866.605,1026,1.285,-0.883,-0.188,0.0,14.4,60.5
1784032866.605,1026,1.555,-0.691,-0.015,0.0,12.9,62.6
1784032866.605,1026,1.253,-1.117,-0.28,0.0,12.9,62.6
1784032866.605,1026,1.848,0.235,-0.222,0.0,16.5,70.3
1784032866.605,1026,3.142,0.498,0.161,0.0,20.5,72.0
1784032866.605,1026,7.473,1.193,1.01,0.0,16.8,60.7
1784032866.605,1026,7.582,0.971,1.369,0.0,13.8,60.6
1784032866.707,1027,1.284,-0.883,-0.196,0.0,15.0,60.1
1784032866.707,1027,1.555,-0.691,-0.01,0.0,13.1,62.4
1784032866.707,1027,1.259,-1.117,-0.252,0.0,13.1,62.4
1784032866.707,1027,1.848,0.235,-0.22,0.0,16.5,70.3
1784032866.707,1027,3.142,0.498,0.16,0.0,20.5,72.0
1784032866.707,1027,7.475,1.193,1.0,0.0,17.1,60.4
1784032866.707,1027,7.564,1.213,1.272,0.0,13.8,60.3
1784032866.808,1028,1.283,-0.883,-0.203,0.0,14.6,60.3
1784032866.808,1028,1.555,-0.691,-0.006,0.0,13.0,62.5
1784032866.808,1028,1.262,-1.117,-0.234,0.0,13.0,62.5
1784032866.808,1028,1.848,0.235,-0.222,0.0,16.5,70.2
1784032866.808,1028,3.142,0.498,0.158,0.0,20.6,71.9
1784032866.808,1028,7.475,1.193,0.995,0.0,17.2,60.4
1784032866.808,1028,7.575,0.971,1.408,0.0,13.7,60.3
1784032866.911,1029,1.284,-0.883,-0.192,0.0,14.6,60.3
1784032866.911,1029,1.555,-0.691,-0.0,0.0,13.1,62.4
1784032866.911,1029,1.258,-1.117,-0.257,0.0,13.1,62.4
1784032866.911,1029,1.848,0.235,-0.223,0.0,16.6,70.2
1784032866.911,1029,3.142,0.498,0.161,0.0,20.5,72.0
1784032866.911,1029,7.479,1.193,0.969,0.0,17.0,60.6
1784032866.911,1029,7.603,0.971,1.252,0.0,13.4,60.3
1784032867.014,1030,1.283,-0.883,-0.202,0.0,14.5,60.4
1784032867.014,1030,1.555,-0.691,-0.007,0.0,13.1,62.3
1784032867.014,1030,1.257,-1.117,-0.26,0.0,13.1,62.3
1784032867.014,1030,1.848,0.235,-0.223,0.0,16.6,70.2
