t,frame,x,y,z,doppler,snr_db
1783970453.083,81,0.317,-0.36,-0.017,0.0,13.9
1783970453.083,81,1.957,-0.314,0.315,0.0,14.2
1783970453.083,81,2.679,-0.785,-0.021,0.0,12.7
1783970453.083,81,2.725,0.611,-0.011,0.0,12.7
1783970453.083,81,5.59,-1.462,0.89,0.0,13.6
1783970453.083,81,6.33,0.601,0.834,0.0,13.6
1783970453.183,82,0.317,-0.36,-0.012,0.0,14.5
1783970453.183,82,1.957,-0.314,0.317,0.0,14.0
1783970453.183,82,2.68,-0.785,-0.009,0.0,12.5
1783970453.183,82,2.725,0.611,-0.001,0.0,12.5
1783970453.183,82,5.593,-1.462,0.87,0.0,13.7
1783970453.183,82,6.335,0.601,0.802,0.0,12.9
1783970453.285,83,0.317,-0.36,-0.006,0.0,15.1
1783970453.285,83,1.956,-0.314,0.32,0.0,13.9
1783970453.285,83,2.679,-0.785,-0.013,0.0,12.4
1783970453.285,83,2.725,0.611,0.004,0.0,12.4
1783970453.285,83,5.587,-1.462,0.908,0.0,13.4
1783970453.285,83,6.328,0.601,0.856,0.0,12.0
1783970453.386,84,0.317,-0.36,-0.002,0.0,15.7
1783970453.386,84,1.955,-0.314,0.327,0.0,13.8
1783970453.386,84,2.68,-0.785,-0.012,0.0,12.2
1783970453.386,84,2.725,0.611,-0.002,0.0,12.2
1783970453.386,84,5.596,-1.462,0.856,0.0,13.5
1783970453.386,84,6.332,0.601,0.822,0.0,12.7
1783970453.487,85,0.299,-0.375,0.01,0.0,16.2
1783970453.487,85,1.954,-0.314,0.334,0.0,14.2
1783970453.487,85,2.701,-0.698,0.113,0.0,12.3
1783970453.487,85,2.725,0.611,-0.02,0.0,12.3
1783970453.487,85,5.601,-1.462,0.816,0.0,13.9
1783970453.487,85,6.327,0.601,0.857,0.0,12.2
1783970453.588,86,0.317,-0.36,0.01,0.0,16.0
1783970453.588,86,1.957,-0.314,0.315,0.0,14.3
1783970453.588,86,2.701,-0.698,0.113,0.0,12.3
1783970453.588,86,2.724,0.611,-0.025,0.0,12.3
1783970453.588,86,5.599,-1.462,0.832,0.0,13.5
1783970453.588,86,6.348,0.601,0.691,0.0,13.1
1783970453.688,87,0.317,-0.36,0.013,0.0,15.8
1783970453.688,87,1.959,-0.314,0.301,0.0,14.3
1783970453.688,87,2.68,-0.785,0.0,0.0,12.3
1783970453.688,87,2.724,0.611,-0.044,0.0,12.3
1783970453.688,87,5.604,-1.462,0.798,0.0,13.6
1783970453.688,87,6.335,0.601,0.802,0.0,12.9
1783970453.788,88,0.317,-0.36,0.014,0.0,15.5
1783970453.788,88,1.961,-0.314,0.292,0.0,14.6
1783970453.788,88,2.701,-0.698,0.116,0.0,12.4
1783970453.788,88,2.724,0.611,-0.039,0.0,12.4
1783970453.788,88,5.598,-1.462,0.842,0.0,13.5
1783970453.788,88,6.336,0.601,0.79,0.0,13.5
1783970453.889,89,0.299,-0.375,0.022,0.0,15.0
1783970453.889,89,1.962,-0.314,0.286,0.0,14.9
1783970453.889,89,2.701,-0.698,0.129,0.0,12.3
1783970453.889,89,2.742,0.524,-0.059,0.0,12.3
1783970453.889,89,5.592,-1.462,0.88,0.0,13.9
1783970453.889,89,6.332,0.601,0.824,0.0,13.1
1783970453.989,90,0.317,-0.36,0.017,0.0,14.5
1783970453.989,90,1.963,-0.314,0.276,0.0,14.5
1783970453.989,90,2.701,-0.698,0.121,0.0,12.3
1783970453.989,90,2.742,0.524,-0.06,0.0,12.3
1783970453.989,90,5.586,-1.462,0.914,0.0,13.5
1783970453.989,90,6.335,0.601,0.797,0.0,13.5
1783970454.09,91,0.317,-0.36,0.018,0.0,14.3
1783970454.09,91,1.963,-0.314,0.273,0.0,14.3
1783970454.09,91,2.701,-0.698,0.114,0.0,12.2
1783970454.09,91,2.725,0.611,0.004,0.0,12.2
1783970454.09,91,5.59,-1.462,0.891,0.0,13.4
1783970454.09,91,6.329,0.601,0.842,0.0,13.8
1783970454.191,92,0.317,-0.36,0.018,0.0,14.0
1783970454.191,92,1.963,-0.314,0.275,0.0,14.2
1783970454.191,92,2.701,-0.698,0.11,0.0,12.3
1783970454.191,92,2.742,0.524,-0.044,0.0,12.3
1783970454.191,92,5.587,-1.462,0.908,0.0,13.9
1783970454.191,92,6.344,0.601,0.722,0.0,13.3
1783970454.292,93,0.317,-0.36,0.017,0.0,13.9
1783970454.292,93,1.963,-0.314,0.274,0.0,14.4
1783970454.292,93,2.702,-0.698,0.099,0.0,12.3
1783970454.292,93,2.743,0.524,-0.031,0.0,12.3
1783970454.292,93,5.587,-1.462,0.911,0.0,14.1
1783970454.292,93,6.352,0.601,0.648,0.0,13.6
1783970454.393,94,0.317,-0.36,0.019,0.0,13.3
1783970454.393,94,1.962,-0.314,0.282,0.0,14.4
1783970454.393,94,2.702,-0.698,0.1,0.0,12.2
1783970454.393,94,2.743,0.524,-0.031,0.0,12.2
1783970454.393,94,5.595,-1.462,0.862,0.0,13.9
1783970454.393,94,6.352,0.601,0.648,0.0,13.4
1783970454.493,95,0.298,-0.375,0.028,0.0,13.1
1783970454.493,95,1.961,-0.314,0.289,0.0,14.5
1783970454.493,95,2.702,-0.698,0.099,0.0,12.1
1783970454.493,95,2.725,0.611,0.012,0.0,12.1
1783970454.493,95,5.596,-1.462,0.852,0.0,13.8
1783970454.493,95,6.355,0.601,0.625,0.0,12.8
1783970454.594,96,0.317,-0.36,0.018,0.0,13.2
1783970454.594,96,1.959,-0.314,0.3,0.0,14.5
1783970454.594,96,2.702,-0.698,0.087,0.0,12.3
1783970454.594,96,2.725,0.611,0.023,0.0,12.3
1783970454.594,96,5.59,-1.462,0.894,0.0,13.8
1783970454.594,96,6.343,0.601,0.728,0.0,12.9
1783970454.697,97,0.298,-0.375,0.028,0.0,12.8
1783970454.697,97,1.96,-0.314,0.299,0.0,14.5
1783970454.697,97,2.702,-0.698,0.095,0.0,12.2
1783970454.697,97,2.742,0.524,-0.037,0.0,12.2
1783970454.697,97,5.592,-1.462,0.88,0.0,13.9
1783970454.697,97,6.347,0.601,0.7,0.0,13.4
1783970454.748,98,0.298,-0.375,0.029,0.0,12.6
1783970454.748,98,1.96,-0.314,0.297,0.0,14.7
1783970454.748,98,2.702,-0.698,0.105,0.0,12.5
1783970454.748,98,2.743,0.524,-0.019,0.0,12.5
1783970454.748,98,5.595,-1.462,0.862,0.0,13.6
1783970454.748,98,6.336,0.601,0.79,0.0,12.8
1783970454.9,99,0.298,-0.375,0.027,0.0,12.8
1783970454.9,99,1.96,-0.314,0.297,0.0,14.6
1783970454.9,99,2.701,-0.698,0.108,0.0,12.5
1783970454.9,99,2.743,0.524,-0.023,0.0,12.5
1783970454.9,99,5.595,-1.462,0.862,0.0,13.5
1783970454.9,99,6.368,0.401,0.653,0.0,13.2
1783970455.001,100,0.317,-0.36,0.018,0.0,13.1
1783970455.001,100,1.959,-0.314,0.3,0.0,14.5
1783970455.001,100,2.702,-0.698,0.101,0.0,12.3
1783970455.001,100,2.725,0.611,0.017,0.0,12.3
1783970455.001,100,5.596,-1.462,0.856,0.0,14.1
1783970455.001,100,6.35,0.601,0.665,0.0,12.8
1783970455.051,101,0.298,-0.375,0.027,0.0,13.1
1783970455.051,101,1.96,-0.314,0.299,0.0,14.5
1783970455.051,101,2.702,-0.698,0.093,0.0,12.6
1783970455.051,101,2.743,0.524,-0.018,0.0,12.6
1783970455.051,101,5.597,-1.462,0.845,0.0,13.5
1783970455.051,101,6.374,0.401,0.584,0.0,12.8
1783970455.156,102,0.298,-0.375,0.027,0.0,13.0
1783970455.156,102,1.96,-0.314,0.298,0.0,14.5
1783970455.156,102,2.702,-0.698,0.102,0.0,12.5
1783970455.156,102,2.725,0.611,0.009,0.0,12.5
1783970455.156,102,5.595,-1.462,0.859,0.0,14.2
1783970455.156,102,6.342,0.601,0.742,0.0,12.7
1783970455.265,103,0.317,-0.36,0.018,0.0,13.1
1783970455.265,103,1.96,-0.314,0.297,0.0,14.6
1783970455.265,103,2.702,-0.698,0.097,0.0,12.4
1783970455.265,103,2.725,0.611,0.003,0.0,12.4
1783970455.265,103,5.587,-1.462,0.911,0.0,13.7
1783970455.265,103,6.342,0.601,0.744,0.0,12.4
1783970455.373,104,0.317,-0.36,0.018,0.0,13.0
1783970455.373,104,1.96,-0.314,0.295,0.0,14.7
1783970455.373,104,2.701,-0.698,0.109,0.0,12.5
1783970455.373,104,2.725,0.611,0.004,0.0,12.5
1783970455.373,104,5.593,-1.462,0.87,0.0,13.5
1783970455.373,104,6.35,0.601,0.668,0.0,12.9
