t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1783970691.324,static,fabric,29.9,2.41,0.0,1.39,14,2.39,-0.26,0.16
1783970691.324,static,mid,44.4,5.85,0.0,0.11,5,5.59,-1.46,0.87
1783970691.324,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.02
1783970691.324,static,fabric,1.0,0.48,0.0,0.02,4,0.31,-0.36,0.04
1783970691.324,static,fabric,30.3,2.79,0.0,0.1,5,2.74,0.54,-0.06
1783970691.37,static,fabric,29.9,2.42,0.0,1.39,14,2.4,-0.24,0.16
1783970691.37,static,mid,44.4,5.85,0.0,0.11,5,5.59,-1.46,0.88
1783970691.37,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.02
1783970691.37,static,fabric,1.0,0.48,0.0,0.02,4,0.31,-0.36,0.04
1783970691.37,static,fabric,30.3,2.79,0.0,0.1,5,2.74,0.54,-0.06
1783970691.418,static,fabric,29.9,2.42,0.0,1.4,14,2.4,-0.22,0.16
1783970691.418,static,mid,44.4,5.85,0.0,0.11,5,5.59,-1.46,0.89
1783970691.418,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.03
1783970691.418,static,fabric,1.3,0.48,0.0,0.02,4,0.32,-0.36,0.03
1783970691.418,static,fabric,30.3,2.79,0.0,0.1,5,2.74,0.54,-0.06
1783970691.464,static,fabric,29.9,2.42,0.0,1.4,14,2.41,-0.22,0.15
1783970691.464,static,mid,44.4,5.85,0.0,0.11,5,5.59,-1.46,0.9
1783970691.464,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.02
1783970691.464,static,fabric,1.3,0.48,0.0,0.02,4,0.32,-0.36,0.03
1783970691.464,static,fabric,30.3,2.79,0.0,0.1,5,2.74,0.54,-0.06
1783970691.515,static,fabric,29.9,2.4,0.0,1.39,14,2.38,-0.33,0.17
1783970691.515,static,mid,44.3,5.84,0.0,0.11,5,5.58,-1.46,0.91
1783970691.515,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.03
1783970691.515,static,fabric,1.3,0.48,0.0,0.02,4,0.32,-0.36,0.03
1783970691.515,static,fabric,30.3,2.79,0.0,0.09,5,2.74,0.53,-0.05
1783970691.561,static,fabric,29.9,2.39,0.0,1.39,14,2.35,-0.41,0.19
1783970691.561,static,mid,44.3,5.85,0.0,0.11,5,5.59,-1.46,0.92
1783970691.561,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.04
1783970691.561,static,fabric,1.3,0.48,0.0,0.01,4,0.32,-0.36,0.03
1783970691.561,static,fabric,30.3,2.79,0.0,0.09,5,2.74,0.53,-0.04
1783970691.609,static,fabric,29.9,2.39,0.0,1.38,14,2.34,-0.46,0.19
1783970691.609,static,mid,44.3,5.85,0.0,0.11,5,5.59,-1.46,0.92
1783970691.609,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.05
1783970691.609,static,fabric,1.3,0.48,0.0,0.01,4,0.32,-0.36,0.03
1783970691.609,static,fabric,30.3,2.79,0.0,0.09,5,2.74,0.53,-0.04
1783970691.663,static,fabric,29.9,2.39,0.0,1.38,13,2.33,-0.49,0.2
1783970691.663,static,mid,44.3,5.85,0.0,0.11,5,5.59,-1.46,0.91
1783970691.663,static,metal,45.1,6.42,0.0,0.18,5,6.3,0.6,1.05
1783970691.663,static,fabric,1.3,0.48,0.0,0.01,4,0.32,-0.36,0.03
1783970691.663,static,fabric,30.3,2.79,0.0,0.09,5,2.74,0.52,-0.03
1783970691.71,static,fabric,29.9,2.39,0.0,1.37,13,2.32,-0.51,0.21
1783970691.71,static,mid,44.3,5.85,0.0,0.11,5,5.59,-1.46,0.91
1783970691.71,static,metal,45.1,6.42,0.0,0.18,5,6.3,0.6,1.05
1783970691.71,static,fabric,1.3,0.48,0.0,0.01,4,0.32,-0.36,0.03
1783970691.71,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970691.763,static,fabric,29.9,2.41,0.0,1.37,13,2.37,-0.39,0.18
1783970691.763,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.46,0.9
1783970691.763,static,metal,45.1,6.41,0.0,0.18,5,6.3,0.6,1.06
1783970691.763,static,fabric,1.3,0.48,0.0,0.01,4,0.32,-0.36,0.03
1783970691.763,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970691.809,static,fabric,29.9,2.43,0.0,1.38,13,2.4,-0.31,0.16
1783970691.809,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.46,0.9
1783970691.809,static,metal,45.1,6.41,0.0,0.18,5,6.29,0.6,1.06
1783970691.809,static,fabric,1.3,0.48,0.0,0.01,4,0.31,-0.37,0.03
1783970691.809,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970691.858,static,fabric,29.9,2.44,0.0,1.38,14,2.42,-0.26,0.14
1783970691.858,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.46,0.9
1783970691.858,static,metal,45.1,6.41,0.0,0.18,5,6.3,0.6,1.05
1783970691.858,static,fabric,1.3,0.48,0.0,0.02,4,0.31,-0.37,0.03
1783970691.858,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970691.911,static,fabric,29.9,2.45,0.0,1.38,14,2.44,-0.23,0.12
1783970691.911,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.46,0.9
1783970691.911,static,metal,45.1,6.41,0.0,0.18,5,6.3,0.6,1.04
1783970691.911,static,fabric,1.3,0.48,0.0,0.02,4,0.31,-0.37,0.03
1783970691.911,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970691.966,static,fabric,29.9,2.46,0.0,1.39,14,2.44,-0.21,0.11
1783970691.966,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.47,0.88
1783970691.966,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.04
1783970691.966,static,fabric,1.3,0.48,0.0,0.02,4,0.3,-0.37,0.03
1783970691.966,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.017,static,fabric,29.9,2.46,0.0,1.39,14,2.45,-0.2,0.09
1783970692.017,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.48,0.88
1783970692.017,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.04
1783970692.017,static,fabric,1.3,0.48,0.0,0.02,4,0.3,-0.37,0.03
1783970692.017,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.066,static,fabric,29.9,2.46,0.0,1.39,14,2.45,-0.18,0.08
1783970692.066,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.49,0.86
1783970692.066,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.02
1783970692.066,static,fabric,1.3,0.48,0.0,0.02,4,0.3,-0.37,0.03
1783970692.066,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.117,static,fabric,30.0,2.46,0.0,1.4,14,2.46,-0.17,0.07
1783970692.117,static,mid,44.2,5.85,0.0,0.11,5,5.59,-1.49,0.85
1783970692.117,static,metal,45.2,6.41,0.0,0.18,5,6.31,0.6,1.0
1783970692.117,static,fabric,1.3,0.48,0.0,0.02,4,0.3,-0.37,0.03
1783970692.117,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.168,static,fabric,30.0,2.46,0.0,1.4,14,2.45,-0.17,0.07
1783970692.168,static,mid,44.2,5.85,0.0,0.12,5,5.59,-1.51,0.82
1783970692.168,static,metal,45.2,6.41,0.0,0.18,5,6.31,0.6,0.99
1783970692.168,static,fabric,1.3,0.47,0.0,0.02,4,0.3,-0.37,0.02
1783970692.168,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.22,static,fabric,30.0,2.44,0.0,1.41,14,2.43,-0.15,0.07
1783970692.22,static,mid,44.2,5.84,0.0,0.12,5,5.58,-1.53,0.79
1783970692.22,static,metal,45.2,6.41,0.0,0.19,5,6.3,0.6,1.02
1783970692.22,static,fabric,1.3,0.47,0.0,0.02,4,0.3,-0.36,0.02
1783970692.22,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.272,static,fabric,30.4,2.43,0.0,1.41,14,2.42,-0.14,0.07
1783970692.272,static,mid,44.2,5.84,0.0,0.12,5,5.58,-1.54,0.77
1783970692.272,static,metal,45.2,6.41,0.0,0.2,5,6.3,0.6,1.04
1783970692.272,static,fabric,1.3,0.46,0.0,0.02,4,0.3,-0.35,0.02
1783970692.272,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.321,static,fabric,30.4,2.42,0.0,1.42,14,2.41,-0.12,0.07
1783970692.321,static,mid,44.2,5.84,0.0,0.12,5,5.58,-1.56,0.74
1783970692.321,static,metal,45.2,6.41,0.0,0.21,5,6.29,0.6,1.07
1783970692.321,static,fabric,1.3,0.46,0.0,0.02,4,0.3,-0.35,0.02
1783970692.321,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.372,static,fabric,30.4,2.38,0.0,1.43,14,2.38,-0.11,0.06
1783970692.372,static,mid,44.2,5.83,0.0,0.13,5,5.57,-1.58,0.73
1783970692.372,static,metal,45.2,6.41,0.0,0.21,5,6.28,0.59,1.11
1783970692.372,static,fabric,1.3,0.46,0.0,0.02,4,0.3,-0.35,0.02
1783970692.372,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.419,static,fabric,30.4,2.36,0.0,1.43,14,2.36,-0.11,0.05
1783970692.419,static,mid,44.2,5.83,0.0,0.13,5,5.57,-1.58,0.72
1783970692.419,static,metal,45.2,6.41,0.0,0.22,5,6.28,0.58,1.13
1783970692.419,static,fabric,1.3,0.46,0.0,0.02,4,0.3,-0.35,0.02
1783970692.419,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.468,static,fabric,30.4,2.33,0.0,1.44,14,2.33,-0.12,0.06
1783970692.468,static,mid,44.2,5.83,0.0,0.13,5,5.56,-1.59,0.72
1783970692.468,static,metal,45.2,6.41,0.0,0.23,5,6.27,0.56,1.18
1783970692.468,static,fabric,1.3,0.46,0.0,0.02,4,0.3,-0.35,0.02
1783970692.468,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
1783970692.519,static,fabric,30.4,2.31,0.0,1.45,14,2.31,-0.12,0.07
1783970692.519,static,mid,44.2,5.83,0.0,0.13,5,5.56,-1.59,0.72
1783970692.519,unknown,metal,45.2,6.41,0.0,0.23,5,6.27,0.54,1.21
1783970692.519,static,fabric,1.3,0.46,0.0,0.02,4,0.3,-0.35,0.02
1783970692.519,static,fabric,30.3,2.79,0.0,0.08,5,2.74,0.52,-0.03
